Quality,I_BG,Raw_I,Radius,Distance,Cell_ID,Nu_ID,Set_ID
47.960693359375,134.5651053864169,464.9508196721312,3.5,58.97698314796232,0,1,1
48.1712646484375,129.07833723653397,523.4426229508197,3.5,58.97698314796232,0,2,1
37.347076416015625,106.47470725995318,430.1311475409836,3.5,53.95802444230968,1,1,1
35.204376220703125,99.94648711943796,407.6393442622951,3.5,53.95802444230968,1,2,1
55.22100830078125,156.41756440281034,547.8032786885246,3.5,66.38825547576664,2,1,1
53.2823486328125,151.31908665105385,522.4262295081967,3.5,66.38825547576664,2,2,1
40.5689697265625,115.00550351288054,396.0983606557377,3.5,69.14848916706256,3,1,1
40.90362548828125,118.92587822014055,412.59016393442624,3.5,69.14848916706256,3,2,1
33.4359130859375,97.1837236533958,400.2622950819672,3.5,56.52685653548503,4,1,1
27.33749389648437,77.33629976580795,367.3934426229508,3.5,56.52685653548503,4,2,1
54.03976440429688,151.07365339578448,470.5245901639344,3.5,81.12580370674696,5,1,1
40.454376220703125,116.71779859484775,430.3606557377049,3.5,81.12580370674696,5,2,1
28.86749267578125,77.85620608899295,357.3606557377049,3.5,66.90427781376255,6,1,1
31.23028564453125,86.21042154566742,368.8032786885246,3.5,66.90427781376255,6,2,1
33.712127685546875,96.18384074941457,410.2622950819672,3.5,60.49380118918539,7,1,1
38.72796630859375,125.23969555035129,496.5409836065574,3.5,60.49380118918539,7,2,1
41.348480224609375,117.69754098360659,440.1475409836066,3.5,56.64688174924142,8,1,1
50.03097534179688,143.53032786885248,486.1803278688525,3.5,56.64688174924142,8,2,1
30.34234619140625,92.51533957845436,365.5081967213115,3.5,77.40386467559159,9,1,1
28.99325561523437,83.54309133489463,332.55737704918033,3.5,77.40386467559159,9,2,1
30.368072509765625,84.20468384074945,363.8524590163934,3.5,44.4126432879062,10,1,1
40.06329345703125,109.55210772833722,392.0163934426229,3.5,44.4126432879062,10,2,1
18.644256591796875,64.20562060889927,392.37704918032784,3.5,41.80847003327987,11,1,1
19.499420166015625,66.1529274004684,396.9672131147541,3.5,41.80847003327987,11,2,1
47.1605224609375,136.9932084309133,502.8360655737705,3.5,43.5645720522365,12,1,1
39.65838623046875,111.07377049180327,483.1311475409836,3.5,43.5645720522365,12,2,1
39.39794921875,103.42306791569086,399.9016393442623,3.5,81.21516757814284,13,1,1
46.242919921875,129.04250585480094,536.1639344262295,3.5,81.21516757814284,13,2,1
56.95782470703125,170.60222482435603,624.2950819672132,3.5,67.13508793697854,14,1,1
45.91110229492188,126.26826697892272,505.8688524590164,3.5,67.13508793697854,14,2,1
36.69866943359375,108.13407494145196,418.0983606557377,3.5,72.49430869618945,15,1,1
40.55352783203125,123.45562060889928,474.37704918032784,3.5,72.49430869618945,15,2,1
