Quality,I_BG,Raw_I,Radius,Distance,Cell_ID,Nu_ID,Set_ID
89.62286376953125,285.87494145199076,859.655737704918,3.5,71.45059487631292,0,1,1
71.3433837890625,205.95117096018737,666.7868852459017,3.5,71.45059487631292,0,2,1
52.71142578125,168.23899297423895,614.8032786885246,3.5,53.430396835117484,1,1,1
42.4638671875,145.0708430913349,526.7540983606557,3.5,53.430396835117484,1,2,1
65.9517822265625,184.45655737704922,601.6065573770492,3.5,68.410243247135,2,1,1
79.052490234375,212.74543325526935,624.1311475409836,3.5,68.410243247135,2,2,1
55.1632080078125,165.30995316159255,546.688524590164,3.5,58.033547547643046,3,1,1
46.79852294921875,146.3626463700234,702.0983606557377,3.5,58.033547547643046,3,2,1
62.10693359375,174.00831381733025,637.7540983606557,3.5,71.67223523465756,4,1,1
51.69482421875,148.39894613583135,536.4918032786885,3.5,71.67223523465756,4,2,1
82.66497802734375,232.59625292740054,738.7049180327868,3.5,66.74009698870974,5,1,1
70.00677490234375,203.6676814988291,678.4754098360655,3.5,66.74009698870974,5,2,1
91.494873046875,257.5830210772833,622.0491803278688,3.5,77.08212543644886,6,1,1
79.44140625,228.92927400468383,599.4918032786885,3.5,77.08212543644886,6,2,1
102.91131591796876,293.09742388758787,733.8688524590164,3.5,67.69297542633355,7,1,1
90.09686279296876,243.6142857142857,656.0,3.5,67.69297542633355,7,2,1
70.97454833984375,216.00234192037476,619.5737704918033,3.5,87.6098372451845,8,1,1
89.8704833984375,247.07423887587828,699.4754098360655,3.5,87.6098372451845,8,2,1
61.1724853515625,172.1713114754098,551.7213114754098,3.5,88.46690352589218,9,1,1
47.68893432617188,145.3900468384075,494.3114754098361,3.5,88.46690352589218,9,2,1
71.198974609375,194.09402810304454,582.7868852459017,3.5,31.633466960055316,10,1,1
80.59735107421875,220.66826697892265,615.4754098360655,3.5,31.633466960055316,10,2,1
72.9232177734375,206.71791569086645,599.639344262295,3.5,70.11477919474103,11,1,1
32.39453125,97.3950819672131,459.2950819672131,3.5,70.11477919474103,11,2,1
61.67242431640625,185.8793911007026,585.3934426229508,3.5,50.845244502168285,12,1,1
84.219482421875,237.6951990632319,707.9180327868852,3.5,50.845244502168285,12,2,1
63.32647705078125,178.6943793911007,670.6229508196722,3.5,47.53855145748633,13,1,1
51.4599609375,149.444262295082,755.4098360655738,3.5,47.53855145748633,13,2,1
100.31317138671876,285.203161592506,771.672131147541,3.5,56.54174696499874,14,1,1
97.45526123046876,283.3134660421546,718.0491803278688,3.5,56.54174696499874,14,2,1
94.7850341796875,258.238524590164,677.688524590164,3.5,65.05488407784823,15,1,1
73.8817138671875,219.7707259953161,631.327868852459,3.5,65.05488407784823,15,2,1
113.89544677734376,318.3710772833724,858.1639344262295,3.5,43.865034612688206,16,1,1
79.942626953125,220.30257611241223,771.1311475409836,3.5,43.865034612688206,16,2,1
68.44024658203125,206.93489461358317,564.0491803278688,3.5,65.44182124081618,17,1,1
56.836181640625,163.9914519906323,516.655737704918,3.5,65.44182124081618,17,2,1
101.5401611328125,281.4313817330211,763.688524590164,3.5,67.60226402798754,18,1,1
94.7210693359375,292.2126463700234,748.0983606557377,3.5,67.60226402798754,18,2,1
48.2177734375,129.61007025761126,430.4918032786885,3.5,76.51436005199702,19,1,1
49.23703002929688,131.78536299765807,473.1639344262295,3.5,76.51436005199702,19,2,1
