Quality,I_BG,Raw_I,Radius,Distance,Cell_ID,Nu_ID,Set_ID
58.9993896484375,165.83395784543328,475.8688524590164,3.5,68.87940477808606,0,1,1
61.87933349609375,176.70070257611238,508.672131147541,3.5,68.87940477808606,0,2,1
31.520477294921875,88.79543325526929,377.57377049180326,3.5,45.49241907324222,1,1,1
31.31015014648437,89.07025761124119,413.2131147540984,3.5,45.49241907324222,1,2,1
50.457763671875,149.56206088992968,542.7049180327868,3.5,44.54878884811626,2,1,1
51.27655029296875,143.6936768149883,564.9508196721312,3.5,44.54878884811626,2,2,1
31.504791259765625,86.3833723653396,356.88524590163934,3.5,73.85060439847392,3,1,1
28.556884765625,76.79074941451992,315.9836065573771,3.5,73.85060439847392,3,2,1
55.924072265625,161.219906323185,551.311475409836,3.5,58.762265436527876,4,1,1
60.01220703125,169.77517564402808,511.9180327868853,3.5,58.762265436527876,4,2,1
40.953216552734375,119.4565573770492,494.8524590163934,3.5,60.81077162211208,5,1,1
44.17718505859375,133.92962529274007,438.24590163934425,3.5,60.81077162211208,5,2,1
36.821624755859375,110.73782201405152,367.0163934426229,3.5,73.97117090705216,6,1,1
26.065948486328125,75.37037470725994,327.4918032786885,3.5,73.97117090705216,6,2,1
21.678466796875,63.088641686182655,276.9672131147541,3.5,74.01678035980264,7,1,1
29.1319580078125,81.73114754098359,321.04918032786884,3.5,74.01678035980264,7,2,1
50.90814208984375,141.5715456674473,542.2786885245902,3.5,41.02949473324164,8,1,1
51.55108642578125,146.66334894613584,539.2459016393443,3.5,41.02949473324164,8,2,1
33.4063720703125,95.76124121779861,517.2786885245902,3.5,44.24437605254797,9,1,1
34.66400146484375,95.20843091334898,440.4918032786885,3.5,44.24437605254797,9,2,1
36.025115966796875,94.0532786885246,406.8032786885246,3.5,50.90696110020813,10,1,1
37.77532958984375,109.81182669789229,425.24590163934425,3.5,50.90696110020813,10,2,1
33.344818115234375,93.78711943793911,400.344262295082,3.5,55.57869839805612,11,1,1
37.52301025390625,104.82728337236534,406.1147540983607,3.5,55.57869839805612,11,2,1
55.04656982421875,160.30526932084308,553.5409836065573,3.5,74.67459448501019,12,1,1
47.69268798828125,133.61932084309132,582.983606557377,3.5,74.67459448501019,12,2,1
34.852996826171875,101.37927400468385,387.672131147541,3.5,45.63288887036705,13,1,1
30.272369384765625,90.85491803278688,377.9508196721312,3.5,45.63288887036705,13,2,1
38.872650146484375,118.90620608899296,410.7704918032787,3.5,56.189718233341274,14,1,1
37.84393310546875,112.84402810304456,386.78688524590166,3.5,56.189718233341274,14,2,1
30.0177001953125,83.39145199063228,366.655737704918,3.5,66.06374816088038,15,1,1
30.56219482421875,87.66697892271664,373.40983606557376,3.5,66.06374816088038,15,2,1
20.697052001953125,57.93325526932086,305.1475409836066,3.5,64.15068762646617,16,1,1
23.81527709960937,75.55667447306793,333.327868852459,3.5,64.15068762646617,16,2,1
24.828033447265625,73.29426229508198,341.344262295082,3.5,78.1215053856674,17,1,1
32.54345703125,95.13290398126462,407.7213114754098,3.5,78.1215053856674,17,2,1
53.69921875,147.25140515222483,446.344262295082,3.5,89.9371116133628,18,1,1
46.46441650390625,131.0433255269321,430.672131147541,3.5,89.9371116133628,18,2,1
55.5850830078125,162.3949648711944,556.672131147541,3.5,71.37485117045168,19,1,1
56.12603759765625,150.3745901639345,553.5245901639345,3.5,71.37485117045168,19,2,1
31.14019775390625,84.219906323185,535.7049180327868,3.5,87.51126439961577,20,1,1
32.3642578125,97.48091334894612,366.57377049180326,3.5,87.51126439961577,20,2,1
26.55389404296875,76.15608899297422,340.4918032786885,3.5,51.93183432202499,21,1,1
32.53973388671875,94.20608899297423,363.4918032786885,3.5,51.93183432202499,21,2,1
