Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
154.4444,154.4444,154.4444,-5.2556,-5.2556,-5.2556,0.0485,0.0485,0.0485,-0.4090,-0.4090,-0.4090,0
149.1111,149.1111,149.1111,-5.1389,-5.1389,-5.1389,-0.3226,-0.3226,-0.3226,-0.4476,-0.4476,-0.4476,1
157.7778,157.7778,157.7778,2.2278,2.2278,2.2278,0.3788,0.3788,0.3788,0.2824,0.2824,0.2824,2
147.4444,147.4444,147.4444,-3.2056,-3.2056,-3.2056,-0.9400,-0.9400,-0.9400,-0.3576,-0.3576,-0.3576,3
156.3333,156.3333,156.3333,6.8833,6.8833,6.8833,1.3214,1.3214,1.3214,1.8270,1.8270,1.8270,4
139.4444,139.4444,139.4444,-11.1556,-11.1556,-11.1556,-1.6022,-1.6022,-1.6022,-1.4254,-1.4254,-1.4254,5
146.6667,146.6667,146.6667,1.0167,1.0167,1.0167,-0.3135,-0.3135,-0.3135,-0.4583,-0.4583,-0.4583,6
146.8889,146.8889,146.8889,-1.7611,-1.7611,-1.7611,-0.1085,-0.1085,-0.1085,0.1967,0.1967,0.1967,7
147.0000,147.0000,147.0000,1.7500,1.7500,1.7500,-0.2593,-0.2593,-0.2593,0.2880,0.2880,0.2880,8
144.0000,144.0000,144.0000,-6.1500,-6.1500,-6.1500,-1.2787,-1.2787,-1.2787,-0.8595,-0.8595,-0.8595,9
150.6667,150.6667,150.6667,-0.8333,-0.8333,-0.8333,0.1164,0.1164,0.1164,0.4508,0.4508,0.4508,10
143.4444,143.4444,143.4444,-6.2556,-6.2556,-6.2556,-0.4693,-0.4693,-0.4693,-0.3511,-0.3511,-0.3511,11
146.2222,146.2222,146.2222,0.7722,0.7722,0.7722,-0.2443,-0.2443,-0.2443,0.2630,0.2630,0.2630,12
146.6667,146.6667,146.6667,-3.8833,-3.8833,-3.8833,-0.6007,-0.6007,-0.6007,-1.1234,-1.1234,-1.1234,13
144.2222,144.2222,144.2222,-4.7778,-4.7778,-4.7778,-1.0566,-1.0566,-1.0566,-1.0076,-1.0076,-1.0076,14
154.7778,154.7778,154.7778,6.7278,6.7278,6.7278,1.0107,1.0107,1.0107,1.0132,1.0132,1.0132,15
146.8889,146.8889,146.8889,3.9389,3.9389,3.9389,0.2277,0.2277,0.2277,1.0239,1.0239,1.0239,16
151.4444,151.4444,151.4444,5.2444,5.2444,5.2444,0.8457,0.8457,0.8457,0.7864,0.7864,0.7864,17
149.5556,149.5556,149.5556,0.5056,0.5056,0.5056,0.5722,0.5722,0.5722,0.6310,0.6310,0.6310,18
146.5556,146.5556,146.5556,-3.7944,-3.7944,-3.7944,-0.7004,-0.7004,-0.7004,-0.7832,-0.7832,-0.7832,19
152.8889,152.8889,152.8889,2.7389,2.7389,2.7389,0.8169,0.8169,0.8169,0.6194,0.6194,0.6194,20
144.7778,144.7778,144.7778,-7.9722,-7.9722,-7.9722,-1.1610,-1.1610,-1.1610,-1.6209,-1.6209,-1.6209,21
149.7778,149.7778,149.7778,-4.7222,-4.7222,-4.7222,-0.0774,-0.0774,-0.0774,-0.5697,-0.5697,-0.5697,22
155.2222,155.2222,155.2222,3.7222,3.7222,3.7222,0.3422,0.3422,0.3422,0.3858,0.3858,0.3858,23
149.5556,149.5556,149.5556,-5.2944,-5.2944,-5.2944,-0.2570,-0.2570,-0.2570,-0.7403,-0.7403,-0.7403,24
145.7778,145.7778,145.7778,-1.3222,-1.3222,-1.3222,-1.2786,-1.2786,-1.2786,-0.9775,-0.9775,-0.9775,25
155.4444,155.4444,155.4444,3.4944,3.4944,3.4944,0.3682,0.3682,0.3682,0.5929,0.5929,0.5929,26
143.1111,143.1111,143.1111,-7.7389,-7.7389,-7.7389,-1.6275,-1.6275,-1.6275,-1.5695,-1.5695,-1.5695,27
147.1111,147.1111,147.1111,0.9611,0.9611,0.9611,0.0174,0.0174,0.0174,0.6441,0.6441,0.6441,28
148.6667,148.6667,148.6667,-4.4333,-4.4333,-4.4333,-0.9104,-0.9104,-0.9104,-1.2305,-1.2305,-1.2305,29
147.6667,147.6667,147.6667,-4.0333,-4.0333,-4.0333,-0.1319,-0.1319,-0.1319,-0.2609,-0.2609,-0.2609,30
150.8889,150.8889,150.8889,1.4889,1.4889,1.4889,0.0786,0.0786,0.0786,0.8258,0.8258,0.8258,31
141.0000,141.0000,141.0000,-4.4500,-4.4500,-4.4500,-1.5499,-1.5499,-1.5499,-0.9929,-0.9929,-0.9929,32
155.5556,155.5556,155.5556,2.6556,2.6556,2.6556,-0.0834,-0.0834,-0.0834,-0.0293,-0.0293,-0.0293,33
152.0000,152.0000,152.0000,-4.2500,-4.2500,-4.2500,-0.8776,-0.8776,-0.8776,-1.3332,-1.3332,-1.3332,34
144.7778,144.7778,144.7778,-3.1222,-3.1222,-3.1222,-0.7037,-0.7037,-0.7037,-0.1011,-0.1011,-0.1011,35
151.2222,151.2222,151.2222,-3.5778,-3.5778,-3.5778,0.3327,0.3327,0.3327,0.0587,0.0587,0.0587,36
146.8889,146.8889,146.8889,-4.1611,-4.1611,-4.1611,-0.7153,-0.7153,-0.7153,-0.5776,-0.5776,-0.5776,37
148.8889,148.8889,148.8889,2.5389,2.5389,2.5389,-0.4913,-0.4913,-0.4913,0.5476,0.5476,0.5476,38
150.3333,150.3333,150.3333,-0.5167,-0.5167,-0.5167,-0.0412,-0.0412,-0.0412,0.3426,0.3426,0.3426,39
154.0000,154.0000,154.0000,5.1000,5.1000,5.1000,0.0189,0.0189,0.0189,0.4747,0.4747,0.4747,40
151.6667,151.6667,151.6667,-2.8833,-2.8833,-2.8833,0.0261,0.0261,0.0261,-0.2701,-0.2701,-0.2701,41
155.4444,155.4444,155.4444,10.4944,10.4944,10.4944,0.8013,0.8013,0.8013,1.3801,1.3801,1.3801,42
147.4444,147.4444,147.4444,-7.3556,-7.3556,-7.3556,-1.1595,-1.1595,-1.1595,-0.9259,-0.9259,-0.9259,43
150.7778,150.7778,150.7778,-4.0722,-4.0722,-4.0722,0.0405,0.0405,0.0405,0.2025,0.2025,0.2025,44
149.0000,149.0000,149.0000,5.4000,5.4000,5.4000,-0.1940,-0.1940,-0.1940,0.7076,0.7076,0.7076,45
150.3333,150.3333,150.3333,-1.5667,-1.5667,-1.5667,0.0655,0.0655,0.0655,0.2531,0.2531,0.2531,46
159.0000,159.0000,159.0000,10.5000,10.5000,10.5000,1.5386,1.5386,1.5386,1.9732,1.9732,1.9732,47
159.2222,159.2222,159.2222,3.8222,3.8222,3.8222,0.5470,0.5470,0.5470,0.5310,0.5310,0.5310,48
148.2222,148.2222,148.2222,2.4722,2.4722,2.4722,-0.1499,-0.1499,-0.1499,0.8435,0.8435,0.8435,49
150.7778,150.7778,150.7778,2.4278,2.4278,2.4278,-0.1760,-0.1760,-0.1760,0.4310,0.4310,0.4310,50
144.4444,144.4444,144.4444,-6.3056,-6.3056,-6.3056,-1.1509,-1.1509,-1.1509,-0.7327,-0.7327,-0.7327,51
150.8889,150.8889,150.8889,-3.6111,-3.6111,-3.6111,-0.3903,-0.3903,-0.3903,-0.7835,-0.7835,-0.7835,52
157.2222,157.2222,157.2222,9.5222,9.5222,9.5222,1.4759,1.4759,1.4759,1.7109,1.7109,1.7109,53
152.3333,152.3333,152.3333,2.9833,2.9833,2.9833,-0.5094,-0.5094,-0.5094,-0.2045,-0.2045,-0.2045,54
148.2222,148.2222,148.2222,2.7722,2.7722,2.7722,-0.0814,-0.0814,-0.0814,0.4151,0.4151,0.4151,55
149.0000,149.0000,149.0000,-6.4500,-6.4500,-6.4500,-0.7482,-0.7482,-0.7482,-1.3077,-1.3077,-1.3077,56
151.3333,151.3333,151.3333,0.1833,0.1833,0.1833,-0.5302,-0.5302,-0.5302,-0.7241,-0.7241,-0.7241,57
151.8889,151.8889,151.8889,0.0389,0.0389,0.0389,0.5117,0.5117,0.5117,0.6261,0.6261,0.6261,58
141.6667,141.6667,141.6667,-11.5333,-11.5333,-11.5333,-1.4537,-1.4537,-1.4537,-1.8574,-1.8574,-1.8574,59
147.5556,147.5556,147.5556,-5.2444,-5.2444,-5.2444,-0.7672,-0.7672,-0.7672,-1.2704,-1.2704,-1.2704,60
148.3333,148.3333,148.3333,-3.1667,-3.1667,-3.1667,-0.6063,-0.6063,-0.6063,-0.7712,-0.7712,-0.7712,61
156.3333,156.3333,156.3333,5.9833,5.9833,5.9833,0.6323,0.6323,0.6323,0.7302,0.7302,0.7302,62
154.1111,154.1111,154.1111,1.4111,1.4111,1.4111,0.2956,0.2956,0.2956,0.1512,0.1512,0.1512,63
148.5556,148.5556,148.5556,-1.2944,-1.2944,-1.2944,-0.1015,-0.1015,-0.1015,0.0131,0.0131,0.0131,64
150.2222,150.2222,150.2222,-4.8278,-4.8278,-4.8278,-0.1680,-0.1680,-0.1680,-0.7114,-0.7114,-0.7114,65
153.6667,153.6667,153.6667,4.3667,4.3667,4.3667,0.8292,0.8292,0.8292,0.7365,0.7365,0.7365,66
145.4444,145.4444,145.4444,-3.1056,-3.1056,-3.1056,-0.7604,-0.7604,-0.7604,-0.5049,-0.5049,-0.5049,67
151.5556,151.5556,151.5556,-3.1444,-3.1444,-3.1444,-0.0495,-0.0495,-0.0495,-0.3890,-0.3890,-0.3890,68
157.4444,157.4444,157.4444,4.5444,4.5444,4.5444,0.8191,0.8191,0.8191,0.5977,0.5977,0.5977,69
147.7778,147.7778,147.7778,-4.2222,-4.2222,-4.2222,-0.7842,-0.7842,-0.7842,-0.7704,-0.7704,-0.7704,70
154.2222,154.2222,154.2222,-0.5778,-0.5778,-0.5778,0.0782,0.0782,0.0782,-0.2565,-0.2565,-0.2565,71
150.7778,150.7778,150.7778,-0.5222,-0.5222,-0.5222,-0.3015,-0.3015,-0.3015,-0.1591,-0.1591,-0.1591,72
150.0000,150.0000,150.0000,1.9000,1.9000,1.9000,-0.8169,-0.8169,-0.8169,-0.4788,-0.4788,-0.4788,73
147.8889,147.8889,147.8889,-4.3611,-4.3611,-4.3611,-0.3307,-0.3307,-0.3307,-0.0240,-0.0240,-0.0240,74
162.2222,162.2222,162.2222,11.1222,11.1222,11.1222,1.9482,1.9482,1.9482,2.5795,2.5795,2.5795,75
149.6667,149.6667,149.6667,2.5167,2.5167,2.5167,-0.5542,-0.5542,-0.5542,-0.1751,-0.1751,-0.1751,76
150.4444,150.4444,150.4444,-3.3056,-3.3056,-3.3056,-0.5295,-0.5295,-0.5295,-0.3715,-0.3715,-0.3715,77
150.8889,150.8889,150.8889,-3.4611,-3.4611,-3.4611,-0.2354,-0.2354,-0.2354,-0.4577,-0.4577,-0.4577,78
156.5556,156.5556,156.5556,2.6556,2.6556,2.6556,0.9748,0.9748,0.9748,0.6982,0.6982,0.6982,79
159.7778,159.7778,159.7778,2.4778,2.4778,2.4778,1.0209,1.0209,1.0209,0.1865,0.1865,0.1865,80
147.6667,147.6667,147.6667,-4.1333,-4.1333,-4.1333,-1.3707,-1.3707,-1.3707,-1.0493,-1.0493,-1.0493,81
149.3333,149.3333,149.3333,-2.5167,-2.5167,-2.5167,-0.0690,-0.0690,-0.0690,-0.1375,-0.1375,-0.1375,82
152.5556,152.5556,152.5556,1.1056,1.1056,1.1056,0.1123,0.1123,0.1123,-0.0474,-0.0474,-0.0474,83
163.8889,163.8889,163.8889,16.6389,16.6389,16.6389,2.5139,2.5139,2.5139,2.8499,2.8499,2.8499,84
148.7778,148.7778,148.7778,-5.9222,-5.9222,-5.9222,-0.9962,-0.9962,-0.9962,-1.2426,-1.2426,-1.2426,85
157.3333,157.3333,157.3333,1.4833,1.4833,1.4833,0.4565,0.4565,0.4565,0.4288,0.4288,0.4288,86
