,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,291.1111,291.1111,291.1111,-11.5889,-6.6389,-6.6389,-1.4742,-1.4742,-1.4742,-1.8169,-2.7842,-2.7842,0
1,281.1111,281.1111,281.1111,-9.0889,1.9111,1.9111,-1.8228,-1.8228,-1.8228,-1.2607,-2.0092,-2.0092,1
2,288.3333,288.3333,288.3333,-3.6667,3.9833,3.9833,-0.9437,-0.9437,-0.9437,-0.9913,-1.2598,-1.2598,2
3,284.1111,284.1111,284.1111,0.8611,9.3111,9.3111,-0.9658,-0.9658,-0.9658,-0.0995,-0.7555,-0.7555,3
4,284.0,284.0,284.0,-4.4,16.25,16.25,-0.9777,-0.9777,-0.9777,-0.869,0.6491,0.6491,4
5,286.3333,286.3333,286.3333,6.2833,11.7833,11.7833,-0.068,-0.068,-0.068,1.0519,0.7105,0.7105,5
6,293.5556,293.5556,293.5556,0.7056,6.1556,6.1556,1.09,1.09,1.09,1.3753,0.6521,0.6521,6
7,279.3333,279.3333,279.3333,-1.8667,-0.8167,-0.8167,-1.1028,-1.1028,-1.1028,-0.0896,-1.6395,-1.6395,7
8,269.7778,269.7778,269.7778,-29.1722,-20.6222,-20.6222,-3.2025,-3.2025,-3.2025,-4.1281,-5.1754,-5.1754,8
9,256.1111,256.1111,256.1111,-29.8889,-34.3889,-34.3889,-5.8295,-5.8295,-5.8295,-5.9635,-7.5145,-7.5145,9
10,286.4444,286.4444,286.4444,-7.1556,4.8944,4.8944,-1.7562,-1.7562,-1.7562,-2.5609,-2.2117,-2.2117,10
11,276.7778,276.7778,276.7778,1.1278,-8.9722,-8.9722,-1.3473,-1.3473,-1.3473,-0.3811,-1.672,-1.672,11
12,273.0,273.0,273.0,-7.45,-9.55,-9.55,-2.8943,-2.8943,-2.8943,-1.9107,-2.9256,-2.9256,12
