,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,147.1111,187.2222,187.2222,-2.9389,-2.7778,-2.7778,-1.5262,0.9128,0.9128,0.3943,-0.1278,-0.1278,0
1,147.3333,189.8889,189.8889,-10.1167,4.2889,4.2889,-1.6259,1.4166,1.4166,-0.9395,1.2021,1.2021,1
2,148.0,188.4444,188.4444,-3.4,4.8944,4.8944,-1.1366,0.1847,0.1847,-0.0555,0.4538,0.4538,2
3,146.6667,189.8889,189.8889,-6.3333,3.1889,3.1889,-1.2642,2.4241,2.4241,-0.1723,1.8401,1.8401,3
4,143.0,181.3333,181.3333,-7.65,-3.6167,-3.6167,-2.6175,-0.8252,-0.8252,-1.1315,-1.1327,-1.1327,4
5,138.4444,167.1111,167.1111,-14.0056,-23.4389,-23.4389,-2.7542,-3.7878,-3.7878,-1.7275,-4.515,-4.515,5
6,145.0,191.7778,191.7778,-14.45,13.8778,13.8778,-1.5095,2.1067,2.1067,-1.2296,2.093,2.093,6
7,147.0,179.0,179.0,-9.05,-2.35,-2.35,-1.6691,-0.8291,-0.8291,-0.8527,-1.6151,-1.6151,7
8,158.3333,172.7778,172.7778,7.3333,0.0778,0.0778,0.3156,-0.5324,-0.5324,1.0327,0.2479,0.2479,8
9,147.6667,177.4444,177.4444,0.7667,1.2944,1.2944,-1.5482,-0.7489,-0.7489,0.0072,0.2314,0.2314,9
10,151.3333,180.2222,180.2222,2.9833,-0.9778,-0.9778,-0.9674,0.7163,0.7163,0.4843,0.0433,0.0433,10
11,150.7778,178.7778,178.7778,-0.4722,-4.5722,-4.5722,-0.9406,0.5892,0.5892,0.6481,0.1274,0.1274,11
12,152.3333,173.8889,173.8889,-4.9167,-5.4611,-5.4611,-1.5557,-1.5581,-1.5581,-0.7887,-1.9674,-1.9674,12
13,146.0,185.7778,185.7778,-9.0,8.4278,8.4278,-2.4005,1.1286,1.1286,-1.6438,1.285,1.285,13
14,149.4444,178.7778,178.7778,-2.9556,-1.6722,-1.6722,-0.9587,0.6136,0.6136,0.6074,-0.0181,-0.0181,14
15,150.7778,169.4444,169.4444,-7.3222,-2.9056,-2.9056,-1.7087,-0.9894,-0.9894,-1.6082,-0.551,-0.551,15
16,149.4444,176.4444,176.4444,-1.8556,-9.6056,-9.6056,-2.0301,-1.5125,-1.5125,-0.9625,-1.6467,-1.6467,16
17,157.7778,174.3333,174.3333,1.2778,-8.6667,-8.6667,-0.006,-0.6774,-0.6774,0.5536,-1.5365,-1.5365,17
18,151.5556,183.7778,183.7778,1.1056,2.0278,2.0278,-1.4037,1.382,1.382,-0.2688,1.3187,1.3187,18
19,148.0,173.5556,173.5556,-0.65,-7.1444,-7.1444,-1.5497,-0.4949,-0.4949,-0.1587,-1.0542,-1.0542,19
20,144.3333,167.3333,167.3333,-10.0167,-16.4667,-16.4667,-3.3694,-1.9782,-1.9782,-2.3251,-2.7146,-2.7146,20
21,142.2222,179.4444,179.4444,-10.2278,4.0444,4.0444,-2.0319,0.6233,0.6233,-1.2514,0.8985,0.8985,21
22,148.0,186.8889,186.8889,-9.05,13.5889,13.5889,-1.1549,1.8547,1.8547,-0.4081,2.4529,2.4529,22
23,147.3333,175.2222,175.2222,-3.5667,-10.2278,-10.2278,-1.1324,-0.3348,-0.3348,-0.1099,-1.8416,-1.8416,23
24,142.1111,182.8889,182.8889,-10.4889,-1.6611,-1.6611,-3.1793,0.8422,0.8422,-2.047,-0.3,-0.3,24
25,148.3333,173.6667,173.6667,-3.1667,-3.4833,-3.4833,-1.4104,0.4517,0.4517,-0.567,0.4715,0.4715,25
26,147.1111,180.4444,180.4444,-6.5889,3.4444,3.4444,-1.3536,-0.4156,-0.4156,-0.4396,0.0696,0.0696,26
27,144.4444,164.7778,164.7778,-11.3556,-4.8722,-4.8722,-2.1921,-1.9488,-1.9488,-1.594,-1.374,-1.374,27
28,143.6667,178.1111,178.1111,-11.6333,-5.9389,-5.9389,-2.8338,-0.0006,-0.0006,-2.0441,-0.6763,-0.6763,28
29,151.6667,178.3333,178.3333,-2.2333,-1.9667,-1.9667,-0.6373,0.8906,0.8906,0.2416,0.7277,0.7277,29
