Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,123.1288,332.9420,5.5444,163.444
1,123.1288,332.9420,-6.5556,152.444
2,123.1288,332.9420,-0.3722,151.778
3,123.1288,332.9420,-7.7111,149.889
4,123.1288,332.9420,-4.5056,149.444
5,123.1288,332.9420,-9.2333,153.667
6,123.1288,332.9420,-6.8611,148.889
7,123.1288,332.9420,-4.9000,147.000
8,123.1288,332.9420,-0.3389,147.111
9,123.1288,332.9420,-2.4889,142.111
10,123.1288,332.9420,-4.1111,146.889
11,123.1288,332.9420,0.4944,143.444
12,123.1288,332.9420,-4.9611,150.889
13,123.1288,332.9420,-1.4722,150.778
14,123.1288,332.9420,-6.2889,149.111
15,123.1288,332.9420,-2.4722,144.778
16,123.1288,332.9420,8.1500,152.000
17,123.1288,332.9420,-1.3611,145.889
18,123.1288,332.9420,-4.4333,143.667
19,123.1288,332.9420,-4.7444,147.556
20,123.1288,332.9420,0.4611,146.111
21,123.1288,332.9420,-6.2167,149.333
22,123.1288,332.9420,8.5000,156.000
23,123.1288,332.9420,4.0444,153.444
24,123.1288,332.9420,4.6389,149.889
25,123.1288,332.9420,-3.4000,145.000
26,123.1288,332.9420,-2.3389,147.111
27,123.1288,332.9420,0.6611,146.111
28,123.1288,332.9420,-0.7389,149.111
29,123.1288,332.9420,5.5833,148.333
30,123.1288,332.9420,-7.8278,143.222
31,123.1288,332.9420,0.0889,145.889
32,123.1288,332.9420,-6.3111,143.889
33,123.1288,332.9420,-3.4722,144.778
34,123.1288,332.9420,-1.3556,144.444
35,123.1288,332.9420,-2.6611,144.889
36,123.1288,332.9420,-6.6222,139.778
37,123.1288,332.9420,-6.4222,138.778
38,123.1288,332.9420,-2.6389,142.111
39,123.1288,332.9420,-8.7722,134.778
40,123.1288,332.9420,-6.4111,138.889
41,123.1288,332.9420,-8.9389,137.111
42,123.1288,332.9420,2.2056,142.556
43,123.1288,332.9420,1.4333,140.333
44,123.1288,332.9420,-1.5389,142.111
45,123.1288,332.9420,-3.6500,143.000
46,123.1288,332.9420,-9.3333,132.667
47,123.1288,332.9420,-0.0444,141.556
48,123.1288,332.9420,-4.6111,137.889
49,123.1288,332.9420,-2.2500,139.000
50,123.1288,332.9420,-9.3000,139.000
51,123.1288,332.9420,6.0389,146.889
52,123.1288,332.9420,3.8722,144.222
53,123.1288,332.9420,0.0167,145.667
54,123.1288,332.9420,-6.7167,135.333
55,123.1288,332.9420,1.7389,143.889
56,123.1288,332.9420,3.0444,141.444
57,123.1288,332.9420,-2.9222,138.778
58,123.1288,332.9420,2.2278,140.778
59,123.1288,332.9420,-3.3944,138.556
60,123.1288,332.9420,-3.0444,136.556
61,123.1288,332.9420,-8.7167,130.333
62,123.1288,332.9420,-6.4444,133.556
63,123.1288,332.9420,0.4167,138.667
64,123.1288,332.9420,-3.9500,136.000
65,123.1288,332.9420,-0.1944,140.556
66,123.1288,332.9420,-5.9111,144.889
67,123.1288,332.9420,-2.4611,137.889
68,123.1288,332.9420,-4.1500,144.000
69,123.1288,332.9420,3.3889,143.889
70,123.1288,332.9420,-1.5556,138.444
71,123.1288,332.9420,-0.3611,139.889
72,123.1288,332.9420,1.2611,148.111
73,123.1288,332.9420,-3.6722,140.778
74,123.1288,332.9420,-13.4500,130.000
75,123.1288,332.9420,5.0167,146.667
76,123.1288,332.9420,-2.8722,140.778
77,123.1288,332.9420,5.4222,149.222
78,123.1288,332.9420,4.5278,146.778
79,123.1288,332.9420,-2.0667,146.333
80,123.1288,332.9420,2.9611,144.111
81,123.1288,332.9420,4.8722,153.222
82,123.1288,332.9420,3.0889,144.889
83,123.1288,332.9420,-1.9833,144.667
84,123.1288,332.9420,5.7500,148.000
85,123.1288,332.9420,-4.3000,140.000
86,123.1288,332.9420,2.3111,146.111
87,123.1288,332.9420,0.4778,143.778
88,123.1288,332.9420,-0.2833,140.667
89,123.1288,332.9420,-1.2444,141.556
