Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,238.8292,665.2024,-11.7444,126.556
1,238.8292,665.2024,2.3833,137.333
2,238.8292,665.2024,-0.0833,135.667
3,238.8292,665.2024,-6.0500,130.000
4,238.8292,665.2024,-2.9611,130.889
5,238.8292,665.2024,-4.3000,134.000
6,238.8292,665.2024,-3.1444,135.556
7,238.8292,665.2024,-2.6500,130.000
8,238.8292,665.2024,-6.0500,134.000
9,238.8292,665.2024,-3.9722,131.778
10,238.8292,665.2024,-5.6000,133.000
11,238.8292,665.2024,-7.6667,132.333
12,238.8292,665.2024,-1.4167,134.333
13,238.8292,665.2024,-5.8278,129.222
14,238.8292,665.2024,0.0056,136.556
15,238.8292,665.2024,0.0500,136.000
16,238.8292,665.2024,8.3556,141.556
17,238.8292,665.2024,-3.6667,133.333
18,238.8292,665.2024,2.5111,135.111
19,238.8292,665.2024,0.0778,134.778
20,238.8292,665.2024,0.1500,130.000
21,238.8292,665.2024,-2.9722,131.778
22,238.8292,665.2024,4.4111,138.111
23,238.8292,665.2024,1.6111,134.111
24,238.8292,665.2024,1.6833,130.333
25,238.8292,665.2024,0.9722,134.222
26,238.8292,665.2024,-1.7278,134.222
27,238.8292,665.2024,5.5389,136.889
28,238.8292,665.2024,11.4722,143.222
29,238.8292,665.2024,-5.1444,128.556
30,238.8292,665.2024,2.2333,135.333
31,238.8292,665.2024,-7.9889,131.111
32,238.8292,665.2024,1.8000,134.000
33,238.8292,665.2024,1.2111,136.111
34,238.8292,665.2024,1.3667,137.667
35,238.8292,665.2024,1.2000,135.000
36,238.8292,665.2024,1.8500,137.000
37,238.8292,665.2024,3.5944,135.444
38,238.8292,665.2024,0.4389,133.889
39,238.8292,665.2024,7.6889,140.889
40,238.8292,665.2024,-6.4444,127.556
41,238.8292,665.2024,-3.1222,132.778
42,238.8292,665.2024,2.3333,137.333
43,238.8292,665.2024,-2.3778,128.222
44,238.8292,665.2024,0.9056,136.556
45,238.8292,665.2024,1.0056,136.556
46,238.8292,665.2024,0.1722,133.222
47,238.8292,665.2024,-0.2000,136.000
48,238.8292,665.2024,-2.0889,135.111
49,238.8292,665.2024,-6.8333,127.667
50,238.8292,665.2024,2.8556,135.556
51,238.8292,665.2024,-1.0722,133.778
52,238.8292,665.2024,-3.0667,128.333
53,238.8292,665.2024,-5.4222,127.778
54,238.8292,665.2024,-1.0222,129.778
55,238.8292,665.2024,-3.8778,130.222
56,238.8292,665.2024,-4.1222,131.778
57,238.8292,665.2024,-3.0389,133.111
58,238.8292,665.2024,-0.9167,134.333
59,238.8292,665.2024,2.5833,137.333
60,238.8292,665.2024,-1.0000,133.000
61,238.8292,665.2024,1.1056,136.556
62,238.8292,665.2024,-7.1556,127.444
63,238.8292,665.2024,-1.7667,130.333
64,238.8292,665.2024,-3.4667,132.333
65,238.8292,665.2024,-6.7278,132.222
66,238.8292,665.2024,-0.1833,135.667
67,238.8292,665.2024,-4.0667,134.333
68,238.8292,665.2024,0.7333,135.333
69,238.8292,665.2024,-0.0611,132.889
70,238.8292,665.2024,1.7833,134.333
71,238.8292,665.2024,-1.2333,133.667
72,238.8292,665.2024,-2.8889,133.111
73,238.8292,665.2024,7.6111,138.111
74,238.8292,665.2024,4.5333,135.333
75,238.8292,665.2024,-2.4389,130.111
76,238.8292,665.2024,1.5278,131.778
77,238.8292,665.2024,5.8278,139.778
78,238.8292,665.2024,1.9278,135.778
79,238.8292,665.2024,5.2611,138.111
80,238.8292,665.2024,-2.5722,132.778
81,238.8292,665.2024,-1.8056,131.444
82,238.8292,665.2024,-2.0667,132.333
83,238.8292,665.2024,1.7333,134.333
84,238.8292,665.2024,2.6500,133.000
85,238.8292,665.2024,-1.2556,136.444
86,238.8292,665.2024,3.0722,138.222
87,238.8292,665.2024,4.5333,136.333
88,238.8292,665.2024,-0.2500,134.000
89,238.8292,665.2024,3.4722,138.222
90,238.8292,665.2024,5.0278,138.778
91,238.8292,665.2024,2.5167,132.667
92,238.8292,665.2024,-0.3167,131.333
93,238.8292,665.2024,2.4389,132.889
94,238.8292,665.2024,3.3333,135.333
95,238.8292,665.2024,-1.0611,131.889
96,238.8292,665.2024,2.6389,135.889
97,238.8292,665.2024,-1.6167,133.333
98,238.8292,665.2024,-3.4056,131.444
99,238.8292,665.2024,-1.6611,133.889
100,238.8292,665.2024,-4.3722,129.778
101,238.8292,665.2024,-1.9722,131.778
102,238.8292,665.2024,7.4222,141.222
103,238.8292,665.2024,6.5778,140.778
104,238.8292,665.2024,7.5389,139.889
105,238.8292,665.2024,5.1222,138.222
106,238.8292,665.2024,7.7722,140.222
107,238.8292,665.2024,9.1833,140.333
108,239.0193,665.2046,4.9667,138.667
109,239.2441,665.1734,2.8389,139.889
110,239.3987,665.1483,16.1778,148.778
111,239.4609,665.1473,20.7000,151.000
112,239.4714,665.1570,16.4222,148.222
113,239.4993,665.1939,11.8611,148.111
114,239.5021,665.1156,6.3778,143.778
115,239.5522,665.1158,6.1333,142.333
116,239.5512,665.0999,6.3333,143.333
117,239.6542,665.0653,14.1000,148.000
118,239.6965,665.0422,8.8611,146.111
119,239.7412,665.0214,14.6278,149.778
120,239.6528,664.9826,4.6111,143.111
121,239.5808,664.9665,0.9167,136.667
122,239.4755,664.9420,13.3444,141.444
123,239.3747,664.9270,4.8667,138.667
124,239.3754,664.9096,10.4722,144.222
125,239.3808,664.8032,9.3500,144.000
126,239.3870,664.7784,9.2889,143.889
127,239.3982,664.7311,6.5556,141.556
128,239.3239,664.7299,7.3556,140.556
129,239.2561,664.8140,5.0722,142.222
130,239.1922,664.8678,7.1944,139.444
131,239.1358,664.8950,11.8778,144.778
132,239.1733,664.9023,13.0889,141.889
133,239.2442,664.8985,12.8167,143.667
134,239.3373,664.8596,-2.7833,130.667
135,239.3373,664.8596,3.5833,139.333
136,239.3373,664.8596,12.1000,143.000
137,239.3373,664.8596,8.6333,141.333
138,239.3373,664.8596,10.3944,142.444
139,239.3373,664.8596,5.7722,137.222
140,239.3373,664.8596,8.0500,138.000
141,239.3373,664.8596,-6.5278,128.222
142,239.3373,664.8596,8.5444,136.444
143,239.3373,664.8596,7.6389,136.889
144,239.3373,664.8596,1.3278,131.778
145,239.3373,664.8596,4.1556,133.556
146,239.3373,664.8596,5.6389,135.889
147,239.3373,664.8596,-1.7333,128.667
148,239.3373,664.8596,2.0222,134.222
149,239.3373,664.8596,-3.5333,128.667
150,239.3373,664.8596,7.5222,138.222
151,239.3373,664.8596,4.6444,135.444
152,239.3373,664.8596,5.2111,136.111
153,239.3373,664.8596,-0.0944,132.556
154,239.3373,664.8596,-3.7944,129.556
155,239.3373,664.8596,0.9333,133.333
156,239.3373,664.8596,-0.2944,129.556
157,239.3373,664.8596,-2.8611,130.889
158,239.3373,664.8596,-3.3222,127.778
159,239.3373,664.8596,1.5556,132.556
160,239.3373,664.8596,-0.9667,133.333
161,239.3373,664.8596,4.4278,132.778
162,239.3373,664.8596,3.4167,137.667
163,239.3373,664.8596,1.5444,136.444
164,239.3373,664.8596,3.0611,132.111
165,239.3373,664.8596,1.7889,133.889
166,239.3373,664.8596,1.3333,133.333
167,239.3373,664.8596,2.4889,134.889
168,239.3373,664.8596,-9.1444,125.556
169,239.3373,664.8596,3.1833,137.333
170,239.3373,664.8596,-0.1333,134.667
171,239.3373,664.8596,5.5944,136.444
172,239.3373,664.8596,-1.4833,129.667
173,239.3373,664.8596,0.4833,135.333
174,239.3373,664.8596,-1.1167,134.333
175,239.3373,664.8596,-3.5222,128.778
176,239.3373,664.8596,1.5444,134.444
177,239.3373,664.8596,1.5389,133.889
178,239.3373,664.8596,10.8389,137.889
179,239.3373,664.8596,-5.4778,126.222
180,239.3373,664.8596,3.3278,133.778
181,239.3373,664.8596,-5.4556,128.444
182,239.3373,664.8596,-0.2111,132.889
183,239.3373,664.8596,-2.9500,132.000
184,239.3373,664.8596,-2.9167,127.333
185,239.3373,664.8596,-8.0222,127.778
186,239.3373,664.8596,2.4222,132.222
187,239.3373,664.8596,-1.3222,129.778
188,239.3373,664.8596,-1.9222,133.778
189,239.3373,664.8596,4.4500,134.000
190,239.3373,664.8596,-1.5333,132.667
191,239.3373,664.8596,8.4667,137.667
192,239.3373,664.8596,-4.9222,128.778
193,239.3373,664.8596,-5.0444,128.556
194,239.3373,664.8596,5.7333,138.333
195,239.3373,664.8596,0.3278,131.778
196,239.3373,664.8596,-0.8333,134.667
197,239.3373,664.8596,7.3944,139.444
198,239.3373,664.8596,1.9833,135.333
199,239.3373,664.8596,3.1167,136.667
200,239.3373,664.8596,0.0167,130.667
201,239.3373,664.8596,1.1556,135.556
202,239.3373,664.8596,1.1278,132.778
203,239.3373,664.8596,-5.5111,130.889
204,239.3373,664.8596,-2.6111,132.889
205,239.3373,664.8596,-10.4000,126.000
206,239.3373,664.8596,4.4500,137.000
207,239.3373,664.8596,2.7111,137.111
208,239.3373,664.8596,2.6667,133.667
209,239.3373,664.8596,2.3278,134.778
210,239.3373,664.8596,1.1444,134.444
211,239.3373,664.8596,6.1500,140.000
212,239.3373,664.8596,0.1111,130.111
213,239.3373,664.8596,-7.4167,129.333
214,239.3373,664.8596,-5.2667,131.333
215,239.3373,664.8596,-0.3222,133.778
216,239.3373,664.8596,-0.7944,135.556
217,239.3373,664.8596,-2.9889,130.111
218,239.3373,664.8596,0.3722,133.222
219,239.3373,664.8596,1.5333,136.333
220,239.3373,664.8596,2.6111,138.111
221,239.3373,664.8596,-0.4889,133.111
222,239.3373,664.8596,0.3333,134.333
223,239.3373,664.8596,-4.6500,131.000
224,239.3373,664.8596,1.1278,134.778
225,239.3373,664.8596,3.2667,137.667
226,239.3373,664.8596,2.8333,134.333
227,239.3373,664.8596,4.6611,139.111
228,239.3373,664.8596,7.2333,142.333
229,239.3373,664.8596,-6.5833,128.667
230,239.3373,664.8596,0.1389,137.889
231,239.3373,664.8596,-7.8611,127.889
232,239.3373,664.8596,-0.3389,133.111
233,239.3373,664.8596,-1.9444,134.556
234,239.3373,664.8596,3.5389,139.889
235,239.3373,664.8596,-3.1778,133.222
236,239.3373,664.8596,1.5222,139.222
237,239.3373,664.8596,-5.1278,132.222
238,239.3373,664.8596,0.8222,138.222
239,239.3373,664.8596,-4.7500,129.000
240,239.3373,664.8596,1.5833,136.333
241,239.3373,664.8596,1.3222,135.222
242,239.3373,664.8596,-0.0056,133.444
243,239.3373,664.8596,1.0111,135.111
244,239.3373,664.8596,4.5722,140.222
245,239.3373,664.8596,-5.8389,130.111
246,239.3373,664.8596,-1.2444,132.556
247,239.3373,664.8596,-3.9000,132.000
248,239.3373,664.8596,-2.4500,136.000
249,239.3373,664.8596,0.5278,135.778
250,239.3373,664.8596,-1.6333,134.667
251,239.3373,664.8596,2.3389,134.889
252,239.3373,664.8596,1.9222,135.222
253,239.3373,664.8596,-0.5778,132.222
254,239.3373,664.8596,-0.1556,134.444
255,239.3373,664.8596,-3.6278,133.222
256,239.3373,664.8596,-6.8222,129.778
257,239.3373,664.8596,4.6722,135.222
258,239.3373,664.8596,-0.9778,133.222
259,239.3373,664.8596,-2.1000,132.000
260,239.3373,664.8596,-6.0944,131.556
261,239.3373,664.8596,-3.0333,129.667
262,239.3373,664.8596,-2.3444,133.556
263,239.3373,664.8596,0.3556,134.556
264,239.3373,664.8596,-4.8722,129.778
265,239.3373,664.8596,-4.9389,129.111
266,239.3373,664.8596,-3.6889,132.111
267,239.3373,664.8596,-1.6667,134.333
268,239.3373,664.8596,-3.5056,131.444
269,239.3373,664.8596,1.4333,138.333
270,239.3373,664.8596,1.9889,138.889
271,239.3373,664.8596,-6.9389,130.111
272,239.3373,664.8596,-3.8111,134.889
273,239.3373,664.8596,-2.4889,136.111
274,239.3373,664.8596,-3.6444,133.556
275,239.3373,664.8596,-0.7056,132.444
276,239.3373,664.8596,-3.4389,133.111
277,239.3373,664.8596,-0.7667,133.333
278,239.3373,664.8596,-2.5500,137.000
279,239.3373,664.8596,-13.9111,125.889
280,239.3373,664.8596,-3.5611,133.889
281,239.3373,664.8596,-4.6444,134.556
282,239.3373,664.8596,-7.4889,133.111
283,239.3373,664.8596,0.0833,130.333
284,239.3373,664.8596,-1.6556,134.444
285,239.3373,664.8596,-5.6167,133.333
286,239.3373,664.8596,-7.4722,132.778
287,239.3373,664.8596,-4.8556,131.444
288,239.3373,664.8596,-6.0667,129.333
289,239.3373,664.8596,0.2333,135.333
290,239.3373,664.8596,-4.1889,131.111
291,239.3373,664.8596,-3.0444,131.556
292,239.3373,664.8596,-0.7944,131.556
293,239.3373,664.8596,2.1333,132.333
294,239.3373,664.8596,-1.1056,131.444
295,239.3373,664.8596,2.4167,133.667
296,239.3373,664.8596,-0.3722,129.778
297,239.3373,664.8596,-4.2500,127.000
298,239.3373,664.8596,0.9056,129.556
299,239.3373,664.8596,-5.4778,130.222
300,239.3373,664.8596,-4.0444,129.556
301,239.3373,664.8596,-2.9000,130.000
302,239.3373,664.8596,-3.6056,128.444
303,239.3373,664.8596,1.0389,134.889
304,239.3373,664.8596,-0.2556,134.444
305,239.3373,664.8596,0.9111,133.111
306,239.3373,664.8596,-2.2500,131.000
307,239.3373,664.8596,3.3944,134.444
308,239.3373,664.8596,-5.9889,129.111
309,239.3373,664.8596,3.6278,135.778
310,239.3373,664.8596,2.7333,133.333
311,239.3373,664.8596,-0.2000,132.000
312,239.3373,664.8596,3.1722,136.222
313,239.3373,664.8596,4.1611,133.111
314,239.3373,664.8596,10.1222,140.222
315,239.3373,664.8596,4.0611,137.111
316,239.3373,664.8596,1.2944,133.444
317,239.3373,664.8596,2.0222,134.222
318,239.3373,664.8596,4.5389,136.889
319,239.3373,664.8596,8.9444,143.444
320,239.3373,664.8596,4.7444,138.444
321,239.3373,664.8596,1.7444,135.444
322,239.3373,664.8596,5.7389,137.889
323,239.3373,664.8596,1.2222,134.222
324,239.3373,664.8596,2.1056,135.556
325,239.3373,664.8596,2.1778,132.778
326,239.3373,664.8596,0.9167,133.667
327,239.3373,664.8596,-3.9611,128.889
328,239.3373,664.8596,3.0278,134.778
329,239.3373,664.8596,-0.0167,133.333
330,239.3373,664.8596,-12.1278,122.222
331,239.3373,664.8596,2.0556,130.556
332,239.3373,664.8596,1.0722,131.222
333,239.3373,664.8596,0.5500,131.000
334,239.3373,664.8596,5.8222,140.222
335,239.3373,664.8596,1.0389,130.889
336,239.3373,664.8596,-6.5389,130.111
337,239.3373,664.8596,1.1278,132.778
338,239.3373,664.8596,5.6889,137.889
339,239.3373,664.8596,1.9278,134.778
340,239.3373,664.8596,1.5722,136.222
341,239.3373,664.8596,-1.6722,134.778
342,239.3373,664.8596,-3.8722,130.778
343,239.3373,664.8596,-3.0778,131.222
344,239.3373,664.8596,-0.9722,133.778
345,239.3373,664.8596,2.8833,135.333
346,239.3373,664.8596,-0.8444,130.556
347,239.3373,664.8596,0.3278,136.778
348,239.3373,664.8596,5.6278,137.778
349,239.3373,664.8596,-6.2333,128.667
350,239.3373,664.8596,2.0944,135.444
351,239.3373,664.8596,3.2167,134.667
352,239.3373,664.8596,-4.7944,131.556
353,239.3373,664.8596,3.2611,135.111
354,239.3373,664.8596,-1.0778,132.222
355,239.3373,664.8596,7.4389,137.889
356,239.3373,664.8596,1.5056,134.556
357,239.3373,664.8596,6.8222,139.222
358,239.3373,664.8596,4.9167,137.667
359,239.3373,664.8596,3.1667,133.667
360,239.3373,664.8596,4.2889,133.889
361,239.3373,664.8596,-1.1667,130.333
362,239.3373,664.8596,0.0333,129.333
363,239.3373,664.8596,4.9889,139.889
364,239.3373,664.8596,6.4944,139.444
365,239.3373,664.8596,-1.5444,134.556
366,239.3373,664.8596,-6.7444,130.556
367,239.3373,664.8596,11.6167,144.667
