Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,294.9223,487.1705,-20.2611,198.889
1,294.9223,487.1705,-27.7222,187.778
2,294.9223,487.1705,-4.5722,211.778
3,294.9223,487.1705,-16.0889,198.111
4,294.9223,487.1705,-14.8111,193.889
5,294.9223,487.1705,-29.6222,187.778
6,294.9223,487.1705,-11.6056,207.444
7,294.9223,487.1705,-9.4833,217.667
8,294.9223,487.1705,-13.1778,210.222
9,294.9223,487.1705,-16.1333,199.667
10,294.9223,487.1705,-6.8889,208.111
11,294.9223,487.1705,-13.7944,195.556
12,294.9223,487.1705,-12.2000,200.000
13,294.9223,487.1705,-16.8611,192.889
14,294.9223,487.1705,-13.9833,199.667
15,294.9223,487.1705,-11.7833,200.667
16,294.9223,487.1705,-20.1167,194.333
17,294.9223,487.1705,-14.1278,197.222
18,294.9223,487.1705,-15.4556,198.444
19,294.9223,487.1705,-12.3556,196.444
20,294.9223,487.1705,-8.3389,195.111
21,294.9223,487.1705,-11.7667,196.333
22,294.9223,487.1705,-8.4500,199.000
23,294.9223,487.1705,-18.3111,187.889
24,294.9223,487.1705,3.2278,205.778
25,294.9223,487.1705,1.6389,208.889
26,294.9223,487.1705,-3.2500,202.000
27,294.9223,487.1705,-8.2778,198.222
28,294.9223,487.1705,-11.1611,186.889
29,294.9223,487.1705,-3.0389,204.111
30,294.9223,487.1705,-9.3000,197.000
31,294.9223,487.1705,-12.4222,203.778
32,294.9223,487.1705,-7.1722,194.778
33,294.9223,487.1705,-14.5444,191.556
34,294.9223,487.1705,-11.4500,195.000
35,294.9223,487.1705,-26.7444,184.556
36,294.9223,487.1705,-11.1000,197.000
37,294.9223,487.1705,-10.8500,200.000
38,294.9223,487.1705,-13.7222,200.778
39,294.9223,487.1705,5.3944,212.444
40,294.9223,487.1705,-0.2278,211.222
41,294.9223,487.1705,0.7722,212.222
42,294.9223,487.1705,-5.7167,211.333
43,294.9223,487.1705,-2.2833,209.667
44,294.9223,487.1705,-6.1722,206.778
45,294.9223,487.1705,0.3833,210.333
46,294.9223,487.1705,-7.4944,201.556
47,294.9223,487.1705,-3.2778,201.222
48,294.9223,487.1705,3.8167,215.667
49,294.9223,487.1705,-10.6111,193.889
50,294.9223,487.1705,-6.9167,213.333
51,294.9223,487.1705,4.2500,218.000
52,294.9223,487.1705,-15.9111,193.889
53,294.9223,487.1705,8.6111,210.111
54,294.9223,487.1705,6.5611,208.111
55,294.9223,487.1705,1.3444,213.444
56,294.9223,487.1705,2.3833,210.333
57,294.9223,487.1705,-2.9222,206.778
58,294.9223,487.1705,-4.1389,201.111
59,294.9223,487.1705,3.2667,202.667
60,294.9223,487.1705,6.2944,204.444
61,294.9223,487.1705,-6.0333,196.667
62,294.9223,487.1705,-5.4556,208.444
63,294.9223,487.1705,-0.2722,206.778
64,294.9223,487.1705,4.3333,203.333
65,294.9223,487.1705,-13.0333,196.667
66,294.9223,487.1705,2.8611,197.111
67,294.9223,487.1705,-5.3333,191.667
68,294.9223,487.1705,-0.8389,197.111
69,294.9223,487.1705,-2.3833,200.667
70,294.9223,487.1705,-4.1222,196.778
71,294.9223,487.1705,-11.4389,197.111
72,294.9223,487.1705,-4.9056,201.444
