Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,284.8726,211.4111,9.8833,161.333
1,284.8726,211.4111,10.5611,157.111
2,284.8726,211.4111,1.6556,152.556
3,284.8726,211.4111,7.8056,161.556
4,284.8726,211.4111,-2.9278,148.222
5,284.8726,211.4111,5.4778,151.778
6,284.8726,211.4111,4.4056,159.556
7,284.8726,211.4111,2.6556,150.556
8,284.8726,211.4111,2.2611,150.111
9,284.8726,211.4111,0.8333,145.333
10,284.8726,211.4111,-6.5444,146.556
11,284.8726,211.4111,2.1500,157.000
12,284.8726,211.4111,-0.8111,153.889
13,284.8726,211.4111,10.4889,157.889
14,284.8726,211.4111,2.8944,154.444
15,284.8726,211.4111,0.0556,149.556
16,284.8726,211.4111,4.9667,151.667
17,284.8726,211.4111,15.8167,165.667
18,284.8726,211.4111,4.5167,156.667
19,284.8726,211.4111,5.9889,154.889
20,284.8726,211.4111,4.9778,151.778
21,284.8726,211.4111,5.6778,153.778
22,284.8726,211.4111,9.7333,160.333
23,284.8726,211.4111,1.6000,149.000
24,284.8726,211.4111,12.9444,157.444
25,284.8726,211.4111,7.8778,159.778
26,284.8726,211.4111,-1.7000,149.000
27,284.8726,211.4111,8.2333,158.333
28,284.8726,211.4111,6.4667,156.667
29,284.8726,211.4111,9.5778,162.778
30,284.8726,211.4111,0.2833,153.333
31,284.8726,211.4111,10.4389,159.889
32,284.8726,211.4111,4.4833,153.333
33,284.8726,211.4111,3.5778,154.778
34,284.8726,211.4111,-1.7444,148.556
35,284.8726,211.4111,2.8222,151.222
36,284.8726,211.4111,-2.6667,151.333
37,284.8726,211.4111,4.2278,155.778
38,284.8726,211.4111,6.4556,152.556
39,284.8726,211.4111,8.3222,158.222
40,284.8726,211.4111,4.8167,152.667
41,284.8726,211.4111,7.3000,155.000
42,284.8726,211.4111,16.6222,165.222
43,284.8726,211.4111,11.3833,160.333
44,284.8726,211.4111,8.7056,160.556
45,284.8726,211.4111,15.9778,162.778
46,284.8726,211.4111,13.5722,164.222
47,284.8726,211.4111,12.2889,162.889
48,284.8726,211.4111,12.5500,160.000
49,284.8726,211.4111,15.9111,166.111
50,284.8726,211.4111,9.8167,159.667
51,284.8726,211.4111,8.9611,162.111
52,284.8726,211.4111,2.3111,156.111
53,284.8726,211.4111,11.3500,161.000
54,284.8405,211.3770,13.3111,158.111
55,284.8063,211.3595,20.2389,164.889
56,284.7127,211.4098,8.8778,159.778
57,284.6644,211.4608,3.6333,156.333
