Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,26.3306,229.0642,8.1167,145.667
1,26.3306,229.0642,-3.7833,135.667
2,26.3306,229.0642,4.7889,138.889
3,26.3306,229.0642,4.3111,141.111
4,26.3306,229.0642,-0.1833,135.667
5,26.3306,229.0642,-4.9722,132.778
6,26.3306,229.0642,-4.6778,125.222
7,26.3306,229.0642,-2.4778,133.222
8,26.3306,229.0642,5.6889,143.889
9,26.3306,229.0642,-2.1167,133.333
10,26.3306,229.0642,0.2167,134.667
11,26.3306,229.0642,6.2333,145.333
12,26.3306,229.0642,0.6389,132.889
13,26.3306,229.0642,7.0111,142.111
14,26.3306,229.0642,8.0278,141.778
15,26.3306,229.0642,3.5333,137.333
16,26.3306,229.0642,-5.9667,131.333
17,26.3306,229.0642,3.8778,132.778
18,26.3306,229.0642,5.1056,137.556
19,26.3306,229.0642,-5.8167,125.333
20,26.3306,229.0642,6.1111,136.111
21,26.3306,229.0642,-2.9000,131.000
22,26.3306,229.0642,-5.0500,128.000
23,26.3306,229.0642,-0.8556,131.444
24,26.3306,229.0642,5.7056,138.556
25,26.3306,229.0642,1.4889,131.889
26,26.3306,229.0642,-2.5667,132.333
27,26.3306,229.0642,-0.6389,134.111
28,26.3306,229.0642,-1.7833,130.667
29,26.3306,229.0642,8.1556,137.556
30,26.3306,229.0642,9.2444,141.444
31,26.3306,229.0642,0.6889,131.889
32,26.3306,229.0642,13.2778,140.778
33,26.3306,229.0642,-1.1778,134.222
34,26.3306,229.0642,-3.1056,131.444
35,26.3306,229.0642,2.8722,133.222
36,26.3306,229.0642,5.3111,136.111
37,26.3306,229.0642,-1.7889,131.111
38,26.3306,229.0642,-0.3889,132.111
39,26.3306,229.0642,-0.0889,133.111
40,26.3306,229.0642,3.3000,137.000
41,26.3306,229.0642,3.8444,136.444
42,26.3306,229.0642,0.8611,133.111
43,26.3306,229.0642,2.3556,135.556
44,26.3306,229.0642,0.9778,134.778
45,26.3306,229.0642,2.1056,135.556
46,26.3306,229.0642,5.5222,132.222
47,26.3306,229.0642,2.2944,133.444
48,26.3306,229.0642,4.9833,135.333
49,26.3306,229.0642,-0.6278,131.222
50,26.3306,229.0642,3.4444,136.444
51,26.3306,229.0642,-1.1111,127.889
52,26.3306,229.0642,0.9667,128.667
53,26.3306,229.0642,4.4500,138.000
54,26.3306,229.0642,3.1278,132.778
55,26.3306,229.0642,3.6000,133.000
56,26.3306,229.0642,5.1333,136.333
57,26.3306,229.0642,7.5167,136.667
58,26.3306,229.0642,7.3333,136.333
59,26.3306,229.0642,1.8333,134.333
60,26.3306,229.0642,8.9000,139.000
61,26.3306,229.0642,5.2611,136.111
62,26.3306,229.0642,5.1667,134.667
63,26.3306,229.0642,-2.0611,131.889
64,26.3306,229.0642,7.1000,138.000
65,26.3306,229.0642,10.5333,139.333
66,26.3306,229.0642,0.9667,134.667
67,26.3306,229.0642,9.5667,139.667
68,26.3306,229.0642,9.2889,140.889
69,26.3306,229.0642,3.0667,132.667
70,26.3306,229.0642,4.2444,134.444
71,26.3306,229.0642,1.9833,134.333
72,26.3306,229.0642,6.6167,137.667
73,26.3306,229.0642,1.0167,129.667
74,26.3306,229.0642,1.0889,133.889
75,26.3306,229.0642,7.2889,139.889
76,26.3306,229.0642,8.4556,136.556
77,26.3306,229.0642,3.4833,132.333
78,26.3306,229.0642,7.5278,135.778
79,26.3306,229.0642,7.0722,134.222
80,26.3306,229.0642,5.8889,133.889
81,26.3306,229.0642,5.1889,132.889
82,26.3306,229.0642,1.6444,132.444
83,26.3306,229.0642,3.5167,133.667
84,26.3306,229.0642,2.3389,132.889
85,26.3306,229.0642,4.5722,132.222
86,26.3306,229.0642,7.9500,135.000
87,26.3306,229.0642,3.2333,134.333
88,26.3306,229.0642,2.6333,135.333
89,26.3306,229.0642,4.5278,133.778
90,26.3306,229.0642,11.1889,136.889
91,26.3306,229.0642,-2.3833,129.667
92,26.3306,229.0642,6.4111,135.111
93,26.3306,229.0642,9.1278,136.778
94,26.3306,229.0642,6.6722,135.222
95,26.3306,229.0642,11.3722,136.222
96,26.3306,229.0642,13.4667,140.667
97,26.3306,229.0642,7.4722,138.222
98,26.3306,229.0642,6.6944,136.444
99,26.3306,229.0642,6.3611,137.111
100,26.3306,229.0642,3.5944,130.444
101,26.3306,229.0642,3.1000,132.000
102,26.3306,229.0642,10.7556,137.556
103,26.3306,229.0642,7.7833,135.333
104,26.3306,229.0642,6.8667,136.667
105,26.3306,229.0642,7.4889,137.889
106,26.3306,229.0642,6.2278,138.778
107,26.3306,229.0642,5.3889,134.889
108,26.3564,229.0300,15.2500,149.000
109,26.3210,228.9112,7.0111,136.111
110,26.2806,228.8281,6.9444,137.444
111,26.1935,228.7284,9.2611,140.111
112,26.0632,228.7318,5.8944,134.444
113,26.0041,228.7032,5.9722,136.222
114,26.0034,228.7576,8.4889,139.889
115,26.0256,228.8499,12.4111,135.111
116,26.1053,228.8885,6.3222,134.222
117,26.1934,228.9386,1.7611,133.111
118,26.1840,228.9695,5.8056,133.556
119,26.1953,229.0389,13.4500,142.000
120,26.1788,229.0455,20.9111,152.111
121,26.1916,229.0926,9.6833,140.333
122,26.1841,229.1389,7.5389,138.889
123,26.2273,229.2220,4.3278,135.778
124,26.2431,229.2118,2.1167,131.667
125,26.2620,229.1319,12.2556,141.556
