Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,300.8922,479.4110,-0.0056,175.444
1,300.8922,479.4110,-6.8111,159.889
2,300.8922,479.4110,-4.6667,166.333
3,300.8922,479.4110,-3.9222,161.778
4,300.8922,479.4110,1.7500,164.000
5,300.8922,479.4110,-11.3611,153.889
6,300.8922,479.4110,-7.3611,161.889
7,300.8922,479.4110,-1.1333,165.667
8,300.8922,479.4110,-6.3389,161.111
9,300.8922,479.4110,-10.2111,156.889
10,300.8922,479.4110,-15.3000,157.000
11,300.8922,479.4110,-8.5000,154.000
12,300.8922,479.4110,-9.8167,156.333
13,300.8922,479.4110,-4.2000,164.000
14,300.8922,479.4110,-2.6722,161.778
15,300.8922,479.4110,1.8778,163.778
16,300.8922,479.4110,-11.9889,155.111
17,300.8922,479.4110,3.6611,165.111
18,300.8922,479.4110,-3.7056,154.444
19,300.8922,479.4110,-7.3389,156.111
20,300.8922,479.4110,-8.2833,156.667
21,300.8922,479.4110,2.5056,157.556
22,300.8922,479.4110,-12.2000,147.000
23,300.8922,479.4110,-6.1722,148.778
24,300.8922,479.4110,-4.2278,154.222
25,300.8922,479.4110,-7.3722,154.778
26,300.8922,479.4110,-14.0333,149.667
27,300.8922,479.4110,-8.4333,153.667
28,300.8922,479.4110,-5.1500,152.000
29,300.8922,479.4110,-8.3722,155.778
30,300.8922,479.4110,-5.0444,155.556
31,300.8922,479.4110,1.1389,167.889
32,300.8922,479.4110,-10.0778,153.222
33,300.8922,479.4110,-8.3056,155.444
34,300.8922,479.4110,-8.7111,157.889
35,300.8922,479.4110,-10.0389,155.111
36,300.8922,479.4110,-11.2333,160.667
37,300.8922,479.4110,-9.1222,155.778
38,300.8922,479.4110,-11.5389,159.111
39,300.8922,479.4110,-2.0944,164.556
40,300.8922,479.4110,-6.6333,159.667
41,300.8922,479.4110,-9.6000,156.000
42,300.8922,479.4110,-3.1167,159.333
43,300.8922,479.4110,0.4500,159.000
44,300.8922,479.4110,-12.0556,155.444
45,300.8922,479.4110,-8.5167,156.333
46,300.8922,479.4110,-7.9056,152.444
47,300.8922,479.4110,-4.7833,155.667
48,300.8922,479.4110,-10.3389,154.111
49,300.8922,479.4110,-2.2167,155.333
50,300.8922,479.4110,-7.5389,154.111
51,300.8922,479.4110,-3.2944,162.556
52,300.8922,479.4110,-6.9444,154.556
53,300.8922,479.4110,-0.5333,160.667
54,300.8922,479.4110,-2.4611,155.889
55,300.8922,479.4110,-11.1333,156.667
56,300.8922,479.4110,-8.4444,156.556
57,300.8922,479.4110,4.4778,167.778
58,300.8922,479.4110,-5.3556,159.444
59,300.8922,479.4110,-0.1056,164.444
60,300.8922,479.4110,-3.9778,159.222
61,300.8922,479.4110,-0.7000,162.000
62,300.8922,479.4110,-9.5000,158.000
63,300.8922,479.4110,-2.8167,160.333
64,300.8922,479.4110,-10.4611,147.889
65,300.8922,479.4110,-6.5389,155.111
66,300.8922,479.4110,-9.1167,151.333
67,300.8922,479.4110,-9.0167,151.333
68,300.8922,479.4110,-1.9722,154.778
69,300.8922,479.4110,-9.3278,156.222
70,300.8922,479.4110,-1.1500,157.000
71,300.8922,479.4110,4.9500,164.000
72,300.8922,479.4110,-0.0111,160.889
73,300.8922,479.4110,-0.1389,162.111
74,300.8922,479.4110,-2.1889,159.111
75,300.8922,479.4110,-1.7278,163.222
76,300.8922,479.4110,2.4722,167.222
77,300.8922,479.4110,-9.5389,153.111
78,300.8922,479.4110,-0.4556,162.444
79,300.8922,479.4110,2.6222,161.222
80,300.8922,479.4110,-3.8222,154.778
81,300.8922,479.4110,0.9944,157.444
82,300.8922,479.4110,-4.5222,156.778
83,300.8922,479.4110,0.3556,159.556
84,300.8922,479.4110,2.5333,164.333
85,300.8922,479.4110,-3.0444,155.556
86,300.8922,479.4110,1.5111,160.111
87,300.8922,479.4110,-6.8444,154.556
88,300.8922,479.4110,6.5833,164.333
89,300.8922,479.4110,-2.1111,156.889
90,300.8922,479.4110,-7.8778,151.222
91,300.8922,479.4110,-2.5556,156.444
92,300.8922,479.4110,8.9111,163.111
93,300.8922,479.4110,-7.0111,152.889
94,300.8922,479.4110,2.3778,149.778
95,300.8922,479.4110,1.8667,157.667
96,300.8922,479.4110,-6.7222,148.778
97,300.8922,479.4110,-3.2944,146.556
98,300.8922,479.4110,7.2333,156.333
99,300.8922,479.4110,-1.4167,148.333
100,300.8922,479.4110,-3.6111,146.889
101,300.8922,479.4110,5.1056,152.556
102,300.8922,479.4110,3.2944,152.444
103,300.8922,479.4110,-2.3500,153.000
104,300.8922,479.4110,-0.0611,148.889
105,300.8922,479.4110,0.4556,152.556
106,300.8922,479.4110,11.3056,164.556
107,300.8922,479.4110,5.6500,160.000
108,300.8922,479.4110,-1.1056,147.444
109,300.8922,479.4110,0.2333,153.333
110,300.8922,479.4110,-4.1222,147.778
111,300.8922,479.4110,4.3167,153.667
112,300.8922,479.4110,-5.3333,151.667
113,300.8922,479.4110,1.6833,152.333
114,300.8922,479.4110,-2.1722,152.778
115,300.8922,479.4110,8.8667,158.667
116,300.8922,479.4110,-4.3222,150.778
117,300.8922,479.4110,5.7167,160.667
118,300.8922,479.4110,12.4333,167.333
119,300.8922,479.4110,4.3167,157.667
120,300.8922,479.4110,-5.1667,152.333
121,300.8922,479.4110,-3.3833,153.667
122,300.8922,479.4110,2.0500,157.000
123,300.8922,479.4110,-2.5556,155.444
124,300.8922,479.4110,-2.2333,149.667
125,300.8922,479.4110,-2.3722,151.778
126,300.8922,479.4110,4.9667,159.667
127,300.8922,479.4110,5.8667,157.667
128,300.8922,479.4110,12.2500,158.000
129,300.8922,479.4110,1.9167,158.667
130,300.8922,479.4110,7.9667,160.667
131,300.8922,479.4110,3.4889,156.889
132,300.8922,479.4110,-0.7944,159.556
133,300.8922,479.4110,-0.5111,158.889
134,300.8922,479.4110,-0.7333,149.667
135,300.8922,479.4110,7.5556,162.556
136,300.8922,479.4110,-4.1056,148.444
137,300.8922,479.4110,-4.3111,146.889
138,300.8922,479.4110,3.8833,158.333
139,300.8922,479.4110,1.3611,155.111
140,300.8922,479.4110,3.5944,159.444
141,300.8922,479.4110,4.8889,163.889
142,300.8922,479.4110,-5.0722,149.778
143,300.8922,479.4110,7.6556,163.556
144,300.8922,479.4110,-1.6833,154.667
145,300.8922,479.4110,-3.6611,150.889
146,300.8922,479.4110,8.8389,155.889
147,300.8922,479.4110,-4.0667,149.333
148,300.8922,479.4110,-8.9667,148.333
149,300.8922,479.4110,-1.4667,154.333
150,300.8922,479.4110,4.2500,157.000
151,300.8922,479.4110,3.3333,155.333
152,300.8922,479.4110,-0.7056,154.444
153,300.8922,479.4110,15.5167,168.667
154,300.8922,479.4110,5.4444,161.444
155,300.8922,479.4110,-6.6000,148.000
