Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,400.0119,653.6263,2.0444,144.444
1,400.0119,653.6263,1.3111,140.111
2,400.0119,653.6263,0.7444,143.444
3,400.0119,653.6263,3.8278,147.778
4,400.0119,653.6263,0.9778,141.778
5,400.0119,653.6263,7.0944,146.444
6,400.0119,653.6263,2.2389,138.889
7,400.0119,653.6263,3.1444,143.444
8,400.0119,653.6263,4.8000,152.000
9,400.0119,653.6263,0.8167,143.667
10,400.0119,653.6263,-6.7167,136.333
11,400.0119,653.6263,3.6611,144.111
12,400.0119,653.6263,-4.8667,139.333
13,400.0119,653.6263,-0.7444,146.556
14,400.0119,653.6263,-8.1000,140.000
15,400.0119,653.6263,9.2167,150.667
16,400.0119,653.6263,-6.1722,139.778
17,400.0119,653.6263,3.7833,140.333
18,400.0119,653.6263,-0.6389,140.111
19,400.0119,653.6263,4.7889,143.889
20,400.0119,653.6263,5.1056,146.556
21,400.0119,653.6263,-6.3278,141.222
22,400.0119,653.6263,-2.6278,142.222
23,400.0119,653.6263,-0.2111,145.889
24,400.0119,653.6263,2.4278,144.778
25,400.0119,653.6263,0.5167,141.667
26,400.0119,653.6263,-4.3556,138.444
27,400.0119,653.6263,-1.8278,142.222
28,400.0119,653.6263,-6.3056,138.444
29,400.0119,653.6263,2.2944,142.444
30,400.0119,653.6263,1.8889,141.889
31,400.0119,653.6263,-3.0222,137.778
32,400.0119,653.6263,3.6389,145.889
33,400.0119,653.6263,-3.4222,142.778
34,400.0119,653.6263,-0.6000,143.000
35,400.0119,653.6263,1.1611,141.111
36,400.0119,653.6263,5.1222,143.222
37,400.0119,653.6263,-1.3222,139.778
38,400.0119,653.6263,4.3056,147.556
39,400.0119,653.6263,1.1278,144.778
40,400.0119,653.6263,-4.8389,143.111
41,400.0119,653.6263,0.3611,147.111
42,400.0119,653.6263,0.1278,142.778
43,400.0119,653.6263,3.5444,147.444
44,400.0119,653.6263,7.2278,150.778
45,400.0119,653.6263,0.3000,139.000
46,400.0119,653.6263,-5.0667,140.333
47,400.0119,653.6263,0.6389,140.889
48,400.0119,653.6263,6.2278,145.778
49,400.0119,653.6263,14.3000,158.000
50,400.0119,653.6263,10.5889,151.889
51,400.0119,653.6263,4.7333,149.333
52,400.0119,653.6263,5.9500,151.000
53,400.0119,653.6263,-0.8611,142.889
54,400.0119,653.6263,-6.7000,140.000
55,400.0119,653.6263,2.0111,147.111
56,400.0119,653.6263,5.1611,146.111
57,400.0119,653.6263,4.4056,147.556
58,400.0119,653.6263,-3.8611,139.889
59,400.0119,653.6263,1.0167,143.667
60,400.0119,653.6263,5.1889,146.889
61,400.0119,653.6263,4.3333,144.333
62,400.0119,653.6263,0.6000,141.000
63,400.0119,653.6263,5.6167,145.667
64,400.0119,653.6263,11.4056,148.556
65,400.0119,653.6263,5.1056,146.556
66,400.0119,653.6263,8.4944,144.444
67,400.0119,653.6263,4.7556,145.556
68,400.0119,653.6263,3.5556,145.556
69,400.0119,653.6263,2.1056,142.556
70,400.0119,653.6263,3.8278,147.778
71,400.0119,653.6263,6.3889,148.889
72,400.0119,653.6263,-0.6500,140.000
73,400.0119,653.6263,2.0667,142.667
74,400.0119,653.6263,3.9500,141.000
75,400.0119,653.6263,-0.2333,143.667
76,400.0119,653.6263,0.5000,145.000
77,400.0119,653.6263,11.6944,152.444
78,400.0119,653.6263,13.2778,150.778
79,400.0119,653.6263,10.6667,148.667
80,400.0119,653.6263,3.6278,142.778
81,400.0119,653.6263,-2.3833,142.667
82,400.0119,653.6263,-0.4222,143.778
83,400.0119,653.6263,12.0500,154.000
84,400.0119,653.6263,1.8778,139.778
85,400.0119,653.6263,2.9056,145.556
86,400.0119,653.6263,8.1500,147.000
87,400.0119,653.6263,8.4611,150.111
88,400.0119,653.6263,-1.9778,142.222
89,400.0119,653.6263,8.0000,148.000
90,400.0119,653.6263,3.3611,150.111
91,400.0119,653.6263,-1.7222,141.778
92,400.0119,653.6263,1.3167,144.667
93,400.0119,653.6263,0.9167,142.667
94,399.9857,653.4972,7.8056,148.556
95,399.9297,653.3759,9.2778,150.778
96,399.9123,653.2790,6.9556,148.556
97,399.8993,653.2393,5.8333,150.333
98,399.8775,653.1791,12.8389,151.889
99,399.9042,653.1572,10.6278,154.778
100,399.9375,653.1878,12.7278,150.778
101,400.0118,653.1829,0.0500,143.000
102,400.0992,653.1966,13.4278,155.778
103,400.1887,653.1689,10.8722,154.222
104,400.1957,653.1098,5.3500,147.000
105,400.1637,653.0456,13.0778,153.778
106,400.0877,653.0217,12.3500,155.000
107,400.0309,653.0092,12.0278,155.778
108,399.9793,653.0181,6.2333,148.333
109,399.9804,653.0304,4.2667,148.667
110,399.9663,653.0614,9.1333,148.333
111,400.0009,653.1198,13.0500,156.000
112,400.0492,653.1813,12.7444,155.444
113,400.1072,653.2891,10.8778,155.778
114,400.1893,653.4276,6.2167,148.667
115,400.1942,653.5060,11.1667,148.667
116,400.1990,653.5124,16.0944,156.444
117,400.1267,653.3034,6.5500,148.000
118,400.1105,653.1543,4.9222,145.222
119,400.0864,653.0447,13.9889,154.889
120,400.0582,653.0370,2.1111,144.111
