Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,111.4354,152.5736,-4.1667,165.333
1,111.4354,152.5736,-20.9111,144.889
2,111.4354,152.5736,-17.3111,149.889
3,111.4354,152.5736,-9.2889,150.111
4,111.4354,152.5736,-8.9167,152.333
5,111.4354,152.5736,-5.8389,153.111
6,111.4354,152.5736,-8.3889,151.111
7,111.4354,152.5736,-13.2000,151.000
8,111.4354,152.5736,0.1222,156.222
9,111.4354,152.5736,-17.3000,147.000
10,111.4354,152.5736,-2.6444,161.556
11,111.4354,152.5736,-16.5111,151.889
12,111.4354,152.5736,-12.0389,150.111
13,111.4354,152.5736,-5.0333,159.667
14,111.4354,152.5736,-4.9056,150.444
15,111.4354,152.5736,-10.1111,148.889
16,111.4354,152.5736,-3.0667,152.333
17,111.4354,152.5736,-10.7500,150.000
18,111.4354,152.5736,-10.8889,151.111
19,111.4354,152.5736,2.8944,156.444
20,111.4354,152.5736,-9.6278,148.222
21,111.4354,152.5736,-10.8611,149.889
22,111.4354,152.5736,-6.7389,147.111
23,111.4354,152.5736,-13.1889,149.111
24,111.4354,152.5736,-4.5722,160.778
25,111.4354,152.5736,-1.2889,156.111
26,111.4354,152.5736,-5.7333,154.667
27,111.4354,152.5736,-17.8889,152.111
28,111.4354,152.5736,-6.3833,155.667
29,111.4354,152.5736,-7.5167,149.333
30,111.4354,152.5736,-11.4833,147.667
31,111.4354,152.5736,-10.3333,150.667
32,111.4354,152.5736,-11.5667,152.333
33,111.4354,152.5736,-8.3833,154.667
34,111.4354,152.5736,0.1611,156.111
35,111.4354,152.5736,-11.6167,147.333
36,111.4354,152.5736,-7.0389,149.111
37,111.4354,152.5736,-3.9778,151.222
38,111.4354,152.5736,-2.3167,153.333
39,111.4354,152.5736,-4.1444,154.556
40,111.4354,152.5736,-8.7167,153.333
41,111.4354,152.5736,-2.7222,153.778
42,111.4354,152.5736,-6.3389,150.111
43,111.4354,152.5736,-17.0722,146.778
44,111.4354,152.5736,-11.5611,146.889
45,111.4354,152.5736,-17.1444,140.556
46,111.4354,152.5736,-3.6500,149.000
47,111.4354,152.5736,-2.0000,152.000
48,111.4354,152.5736,0.2333,150.333
49,111.4354,152.5736,-4.0222,148.778
50,111.4354,152.5736,-12.5333,146.667
51,111.4354,152.5736,-6.5500,149.000
52,111.4354,152.5736,-8.5333,144.667
53,111.4354,152.5736,-1.9778,153.222
54,111.4354,152.5736,-1.0333,153.667
55,111.4354,152.5736,-8.6556,150.444
56,111.4354,152.5736,-8.1167,147.333
57,111.4354,152.5736,-4.9944,151.556
58,111.4354,152.5736,-14.5611,145.889
59,111.4354,152.5736,-2.2944,154.556
60,111.4354,152.5736,-11.3833,147.667
61,111.4354,152.5736,-7.3944,148.556
62,111.4354,152.5736,-11.5333,147.667
63,111.4354,152.5736,-12.2167,150.333
64,111.4354,152.5736,-2.0444,155.556
65,111.4354,152.5736,-3.3611,153.889
66,111.4354,152.5736,-6.3556,148.444
67,111.4354,152.5736,-3.2722,150.778
68,111.4354,152.5736,-11.8556,151.444
69,111.4354,152.5736,-1.1944,153.556
70,111.4354,152.5736,0.5500,155.000
71,111.4354,152.5736,0.5222,149.222
72,111.4354,152.5736,-1.3444,153.556
73,111.4354,152.5736,0.2833,152.333
74,111.4354,152.5736,-5.2167,148.333
75,111.4354,152.5736,3.1944,156.444
76,111.4354,152.5736,-3.5889,153.111
