Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,232.7732,673.2158,0.2278,171.778
1,232.7732,673.2158,-5.5833,161.667
2,232.7732,673.2158,4.3778,167.778
3,232.7732,673.2158,3.7611,166.111
4,232.7732,673.2158,11.7278,173.778
5,232.7732,673.2158,1.3722,167.222
6,232.7732,673.2158,1.5944,169.444
7,232.7732,673.2158,-1.5222,166.778
8,232.7732,673.2158,-6.4611,162.889
9,232.7732,673.2158,1.5111,166.111
10,232.7732,673.2158,-0.1333,162.667
11,232.7732,673.2158,-5.0944,158.556
12,232.7732,673.2158,-6.0000,156.000
13,232.7732,673.2158,2.3778,167.778
14,232.7732,673.2158,5.3111,175.111
15,232.7732,673.2158,-1.6222,158.778
16,232.7732,673.2158,-11.2444,158.556
17,232.7732,673.2158,3.8167,167.667
18,232.7732,673.2158,2.2167,167.667
19,232.7732,673.2158,-10.7778,160.222
20,232.7732,673.2158,11.9278,179.778
21,232.7732,673.2158,-0.5500,165.000
22,232.7732,673.2158,8.9333,179.333
23,232.7732,673.2158,-1.2222,167.778
24,232.7732,673.2158,1.7278,169.778
25,232.7732,673.2158,8.5778,169.778
26,232.7732,673.2158,1.5611,169.111
27,232.7732,673.2158,0.9944,166.444
28,232.7732,673.2158,-4.3222,165.778
29,232.7732,673.2158,0.9111,169.111
30,232.7732,673.2158,-8.0111,161.889
31,232.7732,673.2158,-2.7944,165.556
32,232.7732,673.2158,0.6333,172.333
33,232.7732,673.2158,1.8833,169.333
34,232.7732,673.2158,0.7500,169.000
35,232.7732,673.2158,10.0389,177.889
36,232.7732,673.2158,8.0667,175.667
37,232.7732,673.2158,2.9611,172.111
38,232.7732,673.2158,16.2000,182.000
39,232.7732,673.2158,7.2111,176.111
40,232.7732,673.2158,8.5056,170.556
41,232.7732,673.2158,6.5611,166.111
42,232.7732,673.2158,9.0556,177.556
43,232.7732,673.2158,7.5278,172.778
44,232.7732,673.2158,6.6833,168.333
45,232.7732,673.2158,4.9389,172.889
46,232.7732,673.2158,12.4833,176.333
47,232.7732,673.2158,17.3667,184.667
48,232.7732,673.2158,3.0500,174.000
49,232.7732,673.2158,11.5722,178.222
50,232.8717,673.2032,13.0500,180.000
51,232.9162,673.1589,-1.3556,163.444
52,232.8949,673.0344,3.9056,167.556
53,232.7858,672.8995,10.9333,171.333
54,232.6023,672.8132,17.0167,183.667
55,232.4833,672.7746,15.8944,176.444
56,232.4753,672.7616,18.0444,178.444
57,232.5209,672.7830,15.5722,177.222
58,232.6274,672.8534,9.3833,172.333
59,232.7449,672.9422,10.6000,174.000
60,232.8649,673.0484,9.7611,183.111
61,232.9383,673.0899,9.3222,173.222
62,232.9535,673.1223,5.8500,171.000
63,232.9400,673.1459,12.6778,181.778
64,232.9256,673.1675,8.5667,177.667
65,232.9197,673.2037,10.9111,174.111
66,232.9157,673.2685,16.1389,178.889
67,232.8914,673.3733,11.9333,176.333
68,232.8677,673.4104,15.2444,179.444
69,232.8317,673.4110,15.2000,180.000
70,232.7717,673.3597,15.2444,177.444
71,232.6842,673.3052,15.3222,180.222
72,232.5147,673.2900,16.7556,180.556
73,232.5382,673.2725,5.6833,177.333
74,232.5339,673.2902,16.6611,179.111
75,232.5890,673.2768,18.5556,177.556
76,232.6318,673.2485,12.5444,179.444
77,232.5944,673.2298,12.3000,177.000
78,232.5542,673.2243,15.9556,181.556
79,232.5677,673.2285,18.4667,185.667
80,232.6046,673.2823,5.8056,170.556
81,232.6884,673.3248,17.1056,186.556
82,232.7048,673.3360,13.9944,180.444
83,232.6815,673.3569,21.2500,185.000
84,232.6295,673.3117,10.0111,179.111
85,232.5758,673.2811,25.6611,191.111
86,232.5736,673.2595,15.9333,185.333
87,232.6159,673.2321,21.4778,187.778
88,232.6600,673.2450,11.7278,183.778
89,232.7187,673.2530,12.1222,183.222
90,232.7828,673.2555,25.4111,192.111
91,232.8042,673.3065,10.3722,176.222
92,232.7968,673.3701,8.1000,179.000
93,232.7640,673.3787,15.9167,183.667
94,232.7203,673.3593,10.2944,175.444
95,232.7158,673.3019,24.5222,189.222
96,232.6813,673.2452,20.3778,181.778
97,232.6395,673.2190,21.0333,182.333
98,232.5750,673.2003,12.4611,180.111
99,232.5859,673.2198,25.5833,188.333
100,232.6302,673.2334,27.2222,196.222
101,232.7116,673.2779,22.5667,186.667
102,232.7865,673.2686,23.4722,187.222
103,232.8317,673.2675,6.2722,174.222
104,232.8154,673.2324,16.0444,178.444
105,232.7597,673.1562,18.9111,182.111
106,232.7431,673.1192,17.6833,183.333
107,232.6987,673.0849,12.8722,168.222
108,232.6294,673.1197,10.9722,170.222
109,232.5935,673.1666,9.4667,168.667
110,232.6188,673.2100,23.5667,183.667
111,232.6595,673.2333,19.1889,185.889
112,232.7126,673.2143,14.3000,180.000
113,232.7490,673.1884,6.1722,170.222
114,232.7558,673.1836,16.4833,176.333
115,232.7606,673.2075,4.2056,166.556
116,232.7921,673.2175,12.4278,180.778
117,232.7921,673.2175,12.4778,172.778
118,232.7921,673.2175,8.7889,175.889
119,232.7921,673.2175,-3.4000,161.000
120,232.7921,673.2175,5.2667,170.667
121,232.7921,673.2175,6.5611,167.111
122,232.7921,673.2175,12.4500,182.000
123,232.7921,673.2175,14.6111,176.111
124,232.7921,673.2175,0.5444,161.444
125,232.7921,673.2175,17.8611,182.111
126,232.7921,673.2175,19.7556,185.556
127,232.7921,673.2175,20.9444,185.444
128,232.7921,673.2175,10.7444,170.444
129,232.7921,673.2175,-1.2556,162.444
130,232.7921,673.2175,14.8056,175.556
131,232.7921,673.2175,4.1167,172.667
