Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,493.3953,191.3611,18.5000,175.000
1,493.3953,191.3611,4.6444,162.444
2,493.3953,191.3611,10.2722,168.222
3,493.3953,191.3611,5.3611,172.111
4,493.3953,191.3611,-0.9167,164.333
5,493.3953,191.3611,22.6278,180.778
6,493.3953,191.3611,1.5667,165.667
7,493.3953,191.3611,5.8833,167.333
8,493.3953,191.3611,13.6000,173.000
9,493.3953,191.3611,7.3389,172.889
10,493.3953,191.3611,0.1889,162.889
11,493.3953,191.3611,-1.0611,164.889
12,493.3953,191.3611,8.1056,178.556
13,493.3953,191.3611,7.3333,177.333
14,493.3953,191.3611,-0.0722,163.778
15,493.3953,191.3611,4.4778,168.778
16,493.3953,191.3611,10.2111,174.111
17,493.3953,191.3611,10.6833,173.333
18,493.3953,191.3611,9.2167,165.667
19,493.3953,191.3611,-3.9000,162.000
20,493.3953,191.3611,6.5000,172.000
21,493.3953,191.3611,10.3056,165.556
22,493.3953,191.3611,7.1333,169.333
23,493.3953,191.3611,13.4056,170.556
24,493.3953,191.3611,6.5444,165.444
25,493.3953,191.3611,4.3444,163.444
26,493.3953,191.3611,9.5444,170.444
27,493.3953,191.3611,5.5333,163.333
28,493.3953,191.3611,7.7611,163.111
29,493.3953,191.3611,6.1000,166.000
30,493.3953,191.3611,1.3389,162.889
31,493.3953,191.3611,8.0333,164.333
32,493.3953,191.3611,8.5722,168.222
33,493.3953,191.3611,10.8500,171.000
34,493.3953,191.3611,7.3944,165.444
35,493.3953,191.3611,14.5944,176.444
36,493.3953,191.3611,8.4556,169.556
37,493.3953,191.3611,3.6111,166.111
38,493.3953,191.3611,5.4389,166.889
39,493.3953,191.3611,7.2222,166.222
40,493.3953,191.3611,9.2889,171.889
41,493.3953,191.3611,18.1556,180.556
42,493.3953,191.3611,8.9722,165.222
43,493.3953,191.3611,15.1389,170.889
44,493.3953,191.3611,2.4833,159.333
45,493.3953,191.3611,6.3333,165.333
46,493.3953,191.3611,11.3667,171.667
47,493.3953,191.3611,10.7222,170.222
48,493.3953,191.3611,-5.9722,158.778
49,493.3953,191.3611,10.1333,176.333
50,493.3953,191.3611,9.8000,175.000
51,493.3953,191.3611,3.8444,166.444
52,493.3953,191.3611,12.6833,172.333
53,493.3953,191.3611,10.6222,175.222
54,493.3953,191.3611,10.7333,168.333
55,493.3953,191.3611,5.2611,165.111
56,493.3953,191.3611,4.8556,165.556
57,493.3953,191.3611,11.6722,175.222
58,493.3953,191.3611,6.8611,162.111
59,493.3953,191.3611,-3.0833,155.667
60,493.3953,191.3611,6.9778,168.778
61,493.3953,191.3611,-1.4278,157.222
62,493.3953,191.3611,13.3278,172.778
63,493.3953,191.3611,3.2500,163.000
64,493.3953,191.3611,4.8778,164.778
65,493.3953,191.3611,0.0167,160.667
66,493.3953,191.3611,8.4556,168.556
67,493.3953,191.3611,-3.1944,163.556
68,493.3953,191.3611,12.9944,169.444
69,493.3953,191.3611,8.1667,173.667
70,493.3953,191.3611,10.1444,178.444
71,493.3953,191.3611,7.9167,176.667
72,493.3953,191.3611,-1.1278,171.222
73,493.3953,191.3611,12.5667,174.667
74,493.3953,191.3611,9.4500,177.000
75,493.3953,191.3611,13.2000,175.000
76,493.3953,191.3611,-0.7944,170.556
77,493.3953,191.3611,8.4056,172.556
78,493.3953,191.3611,-1.3444,165.556
79,493.3953,191.3611,-2.0222,164.778
80,493.3953,191.3611,3.9889,166.889
81,493.3953,191.3611,11.0667,172.667
82,493.3953,191.3611,-0.3833,163.667
83,493.3953,191.3611,3.6444,163.444
84,493.3953,191.3611,1.8444,165.444
85,493.3953,191.3611,7.4722,175.222
86,493.3953,191.3611,7.4556,180.556
87,493.3953,191.3611,4.0167,164.667
88,493.3953,191.3611,7.9056,175.556
89,493.3953,191.3611,4.3167,169.667
90,493.3953,191.3611,6.8611,177.111
91,493.3953,191.3611,5.0667,165.667
92,493.3953,191.3611,8.8111,173.111
93,493.3953,191.3611,-1.0222,165.778
94,493.3953,191.3611,9.5556,173.556
95,493.3953,191.3611,9.0278,168.778
96,493.3953,191.3611,3.1167,162.667
97,493.3953,191.3611,10.3444,170.444
98,493.3953,191.3611,-4.7500,156.000
99,493.3953,191.3611,-4.1500,161.000
100,493.3953,191.3611,13.4056,168.556
101,493.3953,191.3611,3.0611,165.111
102,493.3953,191.3611,6.4167,167.667
103,493.3953,191.3611,9.5056,170.556
