Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,194.9334,639.8732,1.2722,185.222
1,194.9334,639.8732,8.2000,185.000
2,194.9334,639.8732,-5.1278,169.222
3,194.9334,639.8732,-8.0611,168.889
4,194.9334,639.8732,-9.6389,168.111
5,194.9334,639.8732,-9.6111,168.889
6,194.9334,639.8732,-6.0778,168.222
7,194.9334,639.8732,9.1500,185.000
8,194.9334,639.8732,10.3778,181.778
9,194.9334,639.8732,-9.4833,165.667
10,194.9334,639.8732,-12.6000,159.000
11,194.9334,639.8732,4.7611,174.111
12,194.9334,639.8732,-3.4889,166.111
13,194.9334,639.8732,-3.9389,170.111
14,194.9334,639.8732,-3.5944,169.556
15,194.9334,639.8732,0.4833,176.333
16,194.9334,639.8732,2.8278,172.778
17,194.9334,639.8732,8.4278,174.778
18,194.9334,639.8732,-4.5889,168.111
19,194.9334,639.8732,8.0611,178.111
20,194.9334,639.8732,-9.1056,159.444
21,194.9334,639.8732,-2.6556,169.444
22,194.9334,639.8732,-4.3111,164.889
23,194.9334,639.8732,3.1889,175.889
24,194.9334,639.8732,4.3944,173.444
25,194.9334,639.8732,-2.0389,166.111
26,194.9334,639.8732,-1.6611,165.889
27,194.9334,639.8732,1.8944,175.444
28,194.9334,639.8732,6.4222,177.222
29,194.9334,639.8732,16.9333,183.333
30,194.9334,639.8732,-3.7000,173.000
31,194.9334,639.8732,2.4056,175.556
32,194.9334,639.8732,3.1833,172.333
33,194.9334,639.8732,-2.8222,166.778
34,194.9334,639.8732,-2.6667,166.333
35,194.9334,639.8732,3.7778,171.778
36,194.9334,639.8732,2.7944,170.444
37,194.9334,639.8732,1.6278,167.778
38,194.9334,639.8732,5.8222,167.222
39,194.9334,639.8732,0.7833,163.333
40,194.9334,639.8732,-4.2778,167.222
41,194.9334,639.8732,4.8944,171.444
42,194.9334,639.8732,-3.6722,160.778
43,194.9334,639.8732,1.1111,165.111
44,194.9334,639.8732,-7.2278,161.222
45,194.9334,639.8732,1.2944,163.444
46,194.9334,639.8732,-0.1556,161.444
47,194.9334,639.8732,-13.4278,157.222
48,194.9334,639.8732,4.5111,167.111
49,194.9334,639.8732,-1.3611,165.889
50,194.9334,639.8732,-5.3167,165.333
51,194.9334,639.8732,0.7611,166.111
52,194.9334,639.8732,1.7500,165.000
53,194.9334,639.8732,-3.9000,160.000
54,194.9334,639.8732,0.0889,161.889
55,194.9334,639.8732,0.0056,159.556
56,194.9334,639.8732,-7.9111,157.889
57,194.9334,639.8732,-0.4278,164.222
58,194.9334,639.8732,4.5556,165.556
59,194.9334,639.8732,-13.9667,155.333
60,194.9334,639.8732,-1.6833,164.667
61,194.9334,639.8732,-7.6889,159.111
62,194.9334,639.8732,-9.3111,154.889
63,194.9334,639.8732,3.2278,163.778
64,194.9334,639.8732,6.0889,163.889
65,194.9334,639.8732,-0.1000,163.000
66,194.9334,639.8732,6.5556,166.556
67,194.9334,639.8732,-3.7222,164.778
68,194.9334,639.8732,4.7889,165.889
69,194.9334,639.8732,10.3167,171.667
70,194.9334,639.8732,-2.7667,159.333
71,194.9334,639.8732,1.9111,169.111
72,194.9334,639.8732,-1.1611,161.889
73,194.9334,639.8732,-5.1278,161.222
74,194.9334,639.8732,-3.1722,159.778
75,194.9334,639.8732,-4.4944,159.556
76,194.9334,639.8732,7.5611,169.111
77,194.9334,639.8732,-1.3333,161.667
78,194.9334,639.8732,6.7667,168.667
79,194.9334,639.8732,2.7722,166.222
80,194.9334,639.8732,1.2556,166.556
81,194.9334,639.8732,-4.7389,158.111
82,194.9334,639.8732,-2.1333,162.667
83,194.9334,639.8732,1.3500,162.000
84,194.9334,639.8732,-4.2333,161.667
85,194.9334,639.8732,2.0778,161.778
86,194.9334,639.8732,0.2611,162.111
87,194.9334,639.8732,4.7722,167.222
88,194.9334,639.8732,7.0833,163.333
89,194.9334,639.8732,6.3333,162.333
90,194.9334,639.8732,5.7278,162.778
91,194.9334,639.8732,2.2889,164.889
92,194.9334,639.8732,1.3944,162.444
93,194.9334,639.8732,5.3389,168.889
94,194.9334,639.8732,3.6667,164.667
95,194.9334,639.8732,5.1333,165.333
96,194.9334,639.8732,-0.6222,158.778
97,194.9334,639.8732,10.6000,169.000
98,194.9334,639.8732,-1.4111,153.889
99,194.9334,639.8732,-2.2556,161.444
100,194.9334,639.8732,-6.7278,156.222
101,194.9334,639.8732,-8.0889,152.111
102,194.9334,639.8732,2.3500,162.000
103,194.9334,639.8732,1.0667,160.667
104,194.9334,639.8732,5.1389,171.889
105,194.9334,639.8732,-9.2667,154.333
106,194.9334,639.8732,-4.1722,156.778
107,194.9334,639.8732,2.0611,157.111
108,194.9334,639.8732,5.7944,165.444
109,194.9334,639.8732,-2.1389,162.111
110,194.9334,639.8732,4.2333,167.333
111,194.9334,639.8732,3.8111,161.111
112,194.9334,639.8732,-3.5222,157.778
113,194.9334,639.8732,3.8222,163.222
114,194.9334,639.8732,7.4278,162.778
115,194.9334,639.8732,-2.3500,155.000
116,194.9334,639.8732,-10.9833,150.667
117,194.9334,639.8732,-3.6556,152.444
118,194.9334,639.8732,-5.2056,153.444
119,194.9334,639.8732,2.3222,159.222
120,194.9334,639.8732,1.2278,158.778
121,194.9334,639.8732,-4.0000,156.000
122,194.9334,639.8732,10.6167,164.667
123,194.9334,639.8732,11.3111,167.111
124,194.9334,639.8732,-6.1833,153.667
125,194.9334,639.8732,2.1611,166.111
126,194.9334,639.8732,-2.9222,149.778
127,194.9334,639.8732,1.3778,156.778
128,194.9334,639.8732,-1.0833,161.667
129,194.9334,639.8732,0.6833,163.333
130,194.9334,639.8732,-8.3667,149.333
131,194.9334,639.8732,-9.5667,159.333
132,194.9334,639.8732,8.2722,164.222
133,194.9334,639.8732,7.2056,166.556
134,194.9334,639.8732,-3.6722,154.778
135,194.9334,639.8732,5.2000,161.000
136,194.9334,639.8732,-3.6944,155.556
137,194.9334,639.8732,9.8389,163.889
138,194.9334,639.8732,-0.2278,152.222
139,194.9334,639.8732,3.9556,158.556
140,194.9334,639.8732,-0.9000,156.000
141,194.9334,639.8732,0.3889,154.889
142,194.9334,639.8732,-4.9889,152.111
143,194.9334,639.8732,0.3444,156.444
144,194.9334,639.8732,4.2278,162.778
145,194.9334,639.8732,3.0667,158.667
146,194.9334,639.8732,-1.6500,154.000
147,194.9334,639.8732,1.8667,156.667
148,194.9334,639.8732,-0.9667,151.333
149,194.9334,639.8732,-7.4778,149.222
150,194.9334,639.8732,-4.4778,152.222
151,194.9334,639.8732,-2.6278,153.222
152,194.9334,639.8732,-0.3722,157.778
153,194.9334,639.8732,-5.1889,148.111
154,194.9334,639.8732,3.5778,150.778
155,194.9334,639.8732,5.8722,160.222
156,194.9334,639.8732,2.4611,158.111
157,194.9334,639.8732,5.4778,156.778
158,194.9334,639.8732,-11.4444,148.556
159,194.9334,639.8732,-3.8333,154.667
160,194.9334,639.8732,-5.3056,150.444
161,194.9334,639.8732,-8.8389,145.111
162,194.9334,639.8732,-9.5167,150.333
163,194.9334,639.8732,-6.3333,149.667
164,194.9334,639.8732,1.8111,154.111
165,194.9334,639.8732,-3.7167,155.333
166,194.9334,639.8732,-2.1611,151.889
167,194.9334,639.8732,-13.2722,145.778
168,194.9334,639.8732,-1.4278,153.222
169,194.9334,639.8732,-0.9167,156.333
170,194.9334,639.8732,5.1444,159.444
171,194.9334,639.8732,-6.2333,155.667
172,194.9334,639.8732,1.5111,157.111
173,194.9334,639.8732,-0.1611,155.889
174,194.9334,639.8732,6.6556,165.556
175,194.9334,639.8732,3.0000,162.000
176,194.9334,639.8732,1.1944,157.444
177,194.9334,639.8732,-3.1944,150.556
178,194.9334,639.8732,-0.4778,157.222
179,194.9334,639.8732,2.9056,154.556
180,194.9334,639.8732,0.0778,154.778
181,194.9334,639.8732,-1.7389,151.111
182,194.9334,639.8732,-2.1833,155.667
183,194.9334,639.8732,-0.7278,154.222
184,194.9334,639.8732,3.1167,159.667
185,194.9334,639.8732,4.8167,157.667
186,194.9334,639.8732,-3.2667,153.333
187,194.9334,639.8732,0.7000,155.000
188,194.9334,639.8732,-2.1333,154.667
189,194.9334,639.8732,6.8889,160.889
190,194.9334,639.8732,-0.1389,155.111
191,194.9334,639.8732,-5.7056,152.444
192,194.9334,639.8732,-5.1167,150.333
193,194.9334,639.8732,-2.9500,153.000
194,194.9334,639.8732,3.1389,154.889
195,194.9334,639.8732,3.1722,158.222
196,194.9334,639.8732,5.1889,157.889
197,194.9334,639.8732,-0.4944,155.556
198,194.9334,639.8732,-7.3611,149.889
199,194.9334,639.8732,3.0000,154.000
200,194.9334,639.8732,-1.0667,157.333
201,194.9334,639.8732,-1.3000,150.000
202,194.9334,639.8732,3.6778,159.778
203,194.9334,639.8732,-2.3444,153.556
204,194.9334,639.8732,4.8500,160.000
205,194.9334,639.8732,-1.9000,156.000
206,194.9334,639.8732,0.8389,156.889
207,194.9334,639.8732,-1.1444,155.556
208,194.9334,639.8732,-3.2556,148.444
209,194.9334,639.8732,0.1389,153.889
210,194.9334,639.8732,4.2778,155.778
211,194.9334,639.8732,-2.0667,155.333
212,194.9334,639.8732,-0.6778,158.222
213,194.9334,639.8732,1.3333,155.333
214,194.9334,639.8732,-7.3833,144.667
215,194.9334,639.8732,9.6444,164.444
216,194.9334,639.8732,-1.0500,154.000
217,194.9334,639.8732,1.1667,154.667
218,194.9334,639.8732,-2.5556,149.444
219,194.9334,639.8732,7.6333,159.333
220,194.9334,639.8732,-8.1444,146.556
221,194.9334,639.8732,-4.0556,148.444
222,194.9334,639.8732,1.0333,155.333
223,194.9334,639.8732,-4.7667,152.333
224,194.9334,639.8732,-0.7167,153.333
225,194.9334,639.8732,3.7056,162.556
226,194.9334,639.8732,-1.9778,152.222
227,194.9334,639.8732,0.0111,159.111
228,194.9334,639.8732,-2.0389,152.111
229,194.9334,639.8732,0.2278,158.778
230,194.9334,639.8732,0.3778,158.778
231,194.9334,639.8732,1.6222,154.222
232,194.9334,639.8732,-5.8833,154.667
233,194.9334,639.8732,-2.3056,154.444
234,194.9334,639.8732,-0.2944,154.556
235,194.9334,639.8732,3.3722,161.222
236,194.9334,639.8732,-4.1556,150.444
237,194.9334,639.8732,1.5000,162.000
238,194.9334,639.8732,-1.6944,155.556
239,194.9334,639.8732,6.1389,162.889
240,194.9334,639.8732,-7.7333,148.667
241,194.9334,639.8732,6.9000,162.000
242,194.9334,639.8732,-3.6667,152.333
243,194.9334,639.8732,-1.1778,150.222
244,194.9334,639.8732,0.0500,152.000
245,194.9334,639.8732,-8.9556,147.444
246,194.9334,639.8732,-4.1556,150.444
247,194.9334,639.8732,-2.7556,144.444
248,194.9334,639.8732,7.7056,157.556
249,194.9334,639.8732,1.9056,154.556
250,194.9334,639.8732,-3.2556,151.444
251,194.9334,639.8732,4.2389,154.889
252,194.9334,639.8732,0.1722,151.222
253,194.9334,639.8732,2.1222,157.222
254,194.9334,639.8732,-0.1278,150.222
255,194.9334,639.8732,-6.0444,146.556
256,194.9334,639.8732,5.4167,155.667
257,194.9334,639.8732,-4.7778,144.222
258,194.9334,639.8732,5.7556,157.556
259,194.9334,639.8732,-4.0222,148.778
260,194.9334,639.8732,5.8556,157.556
261,194.9334,639.8732,5.1056,154.556
262,194.9334,639.8732,-8.2333,143.667
263,194.9334,639.8732,-1.2000,156.000
264,194.9334,639.8732,7.1167,162.667
265,194.9334,639.8732,5.9167,150.667
266,194.9334,639.8732,2.3667,152.667
267,194.9334,639.8732,5.0611,146.111
268,194.9334,639.8732,4.6889,155.889
269,194.9334,639.8732,-3.8833,149.667
270,194.9334,639.8732,3.1444,156.444
271,194.9334,639.8732,5.8111,152.111
272,194.9334,639.8732,1.8889,152.889
273,194.9334,639.8732,-0.4944,150.556
274,194.9334,639.8732,-6.0500,150.000
275,194.9334,639.8732,1.5889,152.889
276,194.9334,639.8732,-7.5667,146.333
277,194.9334,639.8732,-1.9778,148.222
278,194.9334,639.8732,5.8833,153.333
279,194.9334,639.8732,-4.0222,148.778
280,194.9334,639.8732,-1.2778,150.222
281,194.9334,639.8732,-0.4333,149.667
282,194.9334,639.8732,-0.9444,148.556
283,194.9334,639.8732,-4.4944,145.556
284,194.9334,639.8732,3.8333,152.333
285,194.9334,639.8732,6.2500,155.000
286,194.9334,639.8732,8.7500,161.000
287,194.9334,639.8732,-4.8611,143.889
288,194.9334,639.8732,-1.5000,153.000
289,194.9334,639.8732,-0.5444,151.556
290,194.9334,639.8732,-1.8889,150.111
291,194.9334,639.8732,-0.3389,150.111
292,194.9334,639.8732,9.9833,157.333
293,194.9334,639.8732,2.6389,151.889
294,194.9334,639.8732,-3.8778,147.222
295,194.9334,639.8732,0.7889,153.889
296,194.9334,639.8732,-5.0944,147.556
297,194.9334,639.8732,7.3611,153.111
298,194.9334,639.8732,-2.7889,151.111
299,194.9334,639.8732,-7.1222,146.778
300,194.9334,639.8732,-3.2833,148.667
301,194.9334,639.8732,-6.4056,143.444
302,194.9334,639.8732,1.9500,152.000
303,194.9334,639.8732,5.1222,155.222
304,194.9334,639.8732,9.0833,156.333
305,194.9334,639.8732,3.5000,149.000
306,194.9334,639.8732,1.5722,149.222
307,194.9334,639.8732,-2.6000,149.000
308,194.9334,639.8732,-1.4333,148.667
309,194.9334,639.8732,8.4611,156.111
310,194.9334,639.8732,-3.5056,144.444
311,194.9334,639.8732,-7.5722,141.778
312,194.9334,639.8732,-0.4667,149.333
313,194.9334,639.8732,-2.1500,143.000
314,194.9334,639.8732,1.9222,153.222
315,194.9334,639.8732,-2.1222,144.778
316,194.9334,639.8732,-4.1056,140.444
317,194.9334,639.8732,3.1222,151.222
318,194.9334,639.8732,-2.8278,146.222
319,194.9334,639.8732,0.4667,144.667
320,194.9334,639.8732,-5.0389,141.111
321,194.9334,639.8732,1.3000,146.000
322,194.9334,639.8732,0.1889,146.889
323,194.9334,639.8732,1.0611,145.111
324,194.9334,639.8732,-1.8167,147.333
325,194.9334,639.8732,2.3222,147.222
326,194.9334,639.8732,-3.8333,146.667
327,194.9334,639.8732,-1.9611,146.889
328,194.9334,639.8732,5.5444,151.444
329,194.9334,639.8732,-2.4667,146.333
330,194.9334,639.8732,0.7833,150.333
331,194.9334,639.8732,0.4167,148.667
