Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,256.8961,139.1256,13.2222,178.222
1,256.8961,139.1256,4.3222,168.222
2,256.8961,139.1256,-4.3389,165.111
3,256.8961,139.1256,-1.2167,167.333
4,256.8961,139.1256,3.8056,166.556
5,256.8961,139.1256,-6.0389,157.111
6,256.8961,139.1256,-3.8667,156.333
7,256.8961,139.1256,10.8611,169.111
8,256.8961,139.1256,2.3000,166.000
9,256.8961,139.1256,6.9722,172.222
10,256.8961,139.1256,6.0444,167.444
11,256.8961,139.1256,8.0333,169.333
12,256.8961,139.1256,8.6444,167.444
13,256.8961,139.1256,10.9167,171.667
14,256.8961,139.1256,0.7000,160.000
15,256.8961,139.1256,6.4000,170.000
16,256.8961,139.1256,3.8556,161.556
17,256.8961,139.1256,-6.9722,154.778
18,256.8961,139.1256,1.5667,160.667
19,256.8961,139.1256,1.7222,160.222
20,256.8961,139.1256,6.4111,163.111
21,256.8961,139.1256,5.6167,163.667
22,256.8961,139.1256,12.7667,174.667
23,256.8961,139.1256,7.5167,165.667
24,256.8961,139.1256,3.2500,169.000
25,256.8961,139.1256,-6.0111,158.889
26,256.8961,139.1256,-1.8111,161.889
27,256.8961,139.1256,3.4889,163.889
28,256.8961,139.1256,1.0667,157.667
29,256.8961,139.1256,0.2722,160.222
30,256.8961,139.1256,-2.9278,160.222
31,256.8961,139.1256,2.4000,161.000
32,256.8961,139.1256,2.8389,154.889
33,256.8961,139.1256,-0.2056,159.444
34,256.8961,139.1256,-3.9167,151.333
35,256.8961,139.1256,4.3111,159.111
36,256.8961,139.1256,0.7556,156.556
37,256.8961,139.1256,-2.4056,155.444
38,256.8961,139.1256,3.7056,162.556
39,256.8650,139.0264,5.6556,162.556
40,256.8779,138.9558,8.7056,164.556
41,256.3649,138.2026,0.2722,159.222
42,256.3319,138.1173,3.4722,158.222
43,256.3664,138.0765,8.5167,163.667
44,256.4941,138.2156,-7.6000,150.000
45,256.6319,138.1261,8.8500,169.000
46,256.6984,138.0649,12.3667,166.667
47,256.7032,137.9953,6.4000,161.000
48,256.6986,137.9477,4.0333,163.333
49,256.7312,137.9649,-4.7667,150.333
50,256.7620,138.0380,5.8667,159.667
51,256.7476,138.1427,0.8611,164.111
52,256.7230,138.2190,8.0722,161.222
53,256.6296,138.2651,8.9222,165.222
54,256.4956,138.1411,6.2389,157.889
55,256.4995,138.4286,6.0167,155.667
56,256.9804,138.6057,1.9667,155.667
57,256.9388,138.6035,8.7778,162.778
58,256.8801,138.5197,5.3611,156.111
59,256.7893,138.4451,4.4333,160.333
60,256.7088,138.4195,6.2667,165.667
61,256.5868,138.4345,2.6056,157.556
62,256.4799,138.4055,10.6222,164.222
63,256.5011,138.3526,11.2389,166.889
64,256.5026,138.2852,5.0667,163.667
65,256.4320,138.1413,-0.5833,153.667
66,256.4762,138.0174,9.4500,162.000
67,256.5499,137.9968,12.8944,159.444
68,256.5821,138.0129,3.4222,156.222
69,256.6050,138.1039,8.6111,164.111
70,256.6024,138.1983,6.4556,158.556
71,256.5926,138.2718,9.2056,160.556
72,256.6008,138.2160,2.4556,158.556
73,256.6647,138.1223,13.8556,163.556
74,256.6891,138.0335,7.7556,167.556
75,256.6843,137.9347,12.5889,162.889
76,256.6740,137.9363,8.6278,165.778
77,256.6265,137.9545,3.2333,160.333
78,256.5806,137.9511,1.8667,164.667
79,256.5365,137.8510,3.9500,163.000
80,256.5088,137.6969,4.4500,165.000
81,257.0000,138.0000,20.7500,177.000
82,256.4739,137.6073,18.4889,174.889
83,256.4481,137.5984,12.0000,168.000
84,256.4678,137.4674,10.4667,166.667
85,256.4956,137.5947,5.8444,164.444
86,256.4521,137.7309,9.0278,168.778
87,256.4008,137.7337,14.4333,173.333
88,256.3273,137.7431,16.1556,169.556
89,256.2585,137.6880,10.7278,162.778
90,256.2198,137.5928,12.5889,166.889
91,256.2872,137.4402,10.3500,161.000
92,256.3294,137.3313,4.9778,160.778
93,256.4180,137.2675,17.2556,173.556
94,256.4984,137.2572,4.8333,163.333
95,256.4935,137.3308,11.1167,163.667
96,256.5305,137.2928,11.4278,165.778
97,256.4864,137.2112,8.4278,161.778
98,256.4256,137.0251,11.3333,168.333
99,256.3668,136.9096,3.6222,157.222
100,256.2966,136.8908,19.8222,173.222
101,256.2755,136.8579,10.5944,161.444
102,256.2852,136.9142,2.5278,157.778
103,256.3145,136.9557,11.0167,166.667
104,256.3326,137.0106,12.2556,168.556
105,256.3829,137.0538,11.5611,164.111
106,256.4025,137.0995,15.6056,169.556
107,256.4507,137.1645,9.7056,166.556
