Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,265.8906,602.7767,-13.8111,211.889
1,265.8906,602.7767,-5.3500,217.000
2,265.8906,602.7767,3.7278,223.778
3,265.8906,602.7767,9.4333,221.333
4,265.8906,602.7767,10.4056,226.556
5,265.8906,602.7767,6.2111,224.111
6,265.8906,602.7767,2.1000,216.000
7,265.8906,602.7767,9.8722,224.222
8,265.8906,602.7767,4.5611,212.111
9,265.8906,602.7767,7.3444,219.444
10,265.8906,602.7767,11.0500,218.000
11,265.8906,602.7767,20.3667,219.667
12,265.8906,602.7767,1.6222,204.222
13,265.8906,602.7767,8.2889,212.889
14,265.8906,602.7767,15.6889,222.889
15,265.8906,602.7767,3.5222,215.222
16,265.8906,602.7767,7.5056,220.556
17,265.8906,602.7767,5.6833,209.333
18,265.8906,602.7767,7.1611,212.111
19,265.8906,602.7767,-9.5000,195.000
20,265.8906,602.7767,3.9444,204.444
21,265.8906,602.7767,7.1389,208.889
22,265.8906,602.7767,4.9333,209.333
23,265.8906,602.7767,2.0111,208.111
24,265.8906,602.7767,-2.5722,205.778
25,265.8906,602.7767,1.6722,206.222
26,265.8906,602.7767,-3.6278,198.222
27,265.8906,602.7767,7.0556,211.556
28,265.8906,602.7767,4.5722,210.222
29,265.8906,602.7767,17.4444,217.444
30,265.8906,602.7767,0.3944,199.444
31,265.8906,602.7767,-3.6056,196.444
32,265.8906,602.7767,16.1444,209.444
33,265.8906,602.7767,2.4222,199.222
34,265.8906,602.7767,0.0667,196.667
35,265.8906,602.7767,-0.7944,196.556
36,265.8906,602.7767,6.3278,198.778
37,265.8906,602.7767,-3.0111,196.889
38,265.8906,602.7767,7.0833,209.333
39,265.8906,602.7767,0.2889,198.889
40,265.8906,602.7767,-2.5222,196.778
41,265.8906,602.7767,3.4444,204.444
42,265.8906,602.7767,1.9111,196.111
43,265.8906,602.7767,-9.0278,195.222
44,265.8906,602.7767,-5.0389,200.111
45,265.8906,602.7767,-0.1167,193.333
46,265.8906,602.7767,21.3333,218.333
47,265.8906,602.7767,5.0889,205.889
48,265.8906,602.7767,12.1000,206.000
49,265.8906,602.7767,5.4278,199.778
50,265.8906,602.7767,7.3944,200.444
51,265.8906,602.7767,8.2722,202.222
52,265.8906,602.7767,8.6667,202.667
53,265.8906,602.7767,-1.6222,201.778
54,265.8906,602.7767,19.7111,213.111
55,265.8906,602.7767,5.6778,207.778
56,265.8906,602.7767,6.7778,207.778
57,265.8906,602.7767,2.1556,198.556
58,265.8906,602.7767,1.7389,200.889
59,265.8906,602.7767,6.4722,198.222
60,265.8906,602.7767,10.9667,201.667
61,265.8906,602.7767,11.9333,204.333
62,265.8906,602.7767,5.0722,207.222
63,265.8906,602.7767,13.8000,213.000
64,265.8906,602.7767,7.6722,207.222
65,265.8906,602.7767,4.0500,194.000
66,265.8906,602.7767,7.1389,197.889
67,265.8906,602.7767,6.7278,204.778
68,265.8906,602.7767,6.2222,196.222
69,265.8906,602.7767,4.4389,192.889
70,265.8906,602.7767,13.6889,205.889
71,265.8906,602.7767,-4.1667,195.333
72,265.8906,602.7767,5.1944,195.444
73,265.8906,602.7767,-4.5444,191.556
74,265.8906,602.7767,11.1278,198.778
75,265.8906,602.7767,9.3111,201.111
76,265.8906,602.7767,3.2611,203.111
77,265.8906,602.7767,7.3333,199.333
78,265.8906,602.7767,4.5500,198.000
79,265.8906,602.7767,14.0611,205.111
80,265.8906,602.7767,2.7944,198.444
81,265.8906,602.7767,4.6389,201.889
82,265.8906,602.7767,6.4111,199.111
83,265.8906,602.7767,8.0222,200.222
84,265.8906,602.7767,14.7389,203.889
85,265.8906,602.7767,1.2167,190.667
86,265.8906,602.7767,13.7500,198.000
87,265.8906,602.7767,3.2944,192.444
88,265.8906,602.7767,3.8944,191.444
89,265.8906,602.7767,5.2611,193.111
90,265.8906,602.7767,11.2722,202.222
91,265.8906,602.7767,10.3278,194.778
92,265.8906,602.7767,6.9222,198.222
93,265.8906,602.7767,14.9889,206.889
94,265.8906,602.7767,20.9167,211.667
95,265.8906,602.7767,14.2444,208.444
96,265.8906,602.7767,0.9722,192.222
97,265.8906,602.7767,5.7611,200.111
98,265.8906,602.7767,9.2056,205.556
99,265.8906,602.7767,6.4500,200.000
100,265.8906,602.7767,6.2444,198.444
101,265.8906,602.7767,3.7667,195.667
102,265.8906,602.7767,-1.2500,190.000
103,265.8906,602.7767,4.0111,199.111
104,265.8906,602.7767,13.9222,201.222
105,265.8906,602.7767,11.1556,200.556
106,265.8906,602.7767,4.4722,188.222
107,265.8906,602.7767,6.2833,194.333
108,265.8906,602.7767,2.1833,190.333
109,265.8906,602.7767,-1.4111,184.889
110,265.8906,602.7767,11.6556,194.556
111,265.8906,602.7767,2.1444,196.444
112,265.8906,602.7767,0.2833,193.333
113,265.8906,602.7767,-3.9833,186.667
114,265.8906,602.7767,11.9000,203.000
115,265.8906,602.7767,15.2889,202.889
