Quality,I_BG,Raw_I,Radius,Distance,Cell_ID,Nu_ID,Set_ID
36.30279541015625,120.06077283372368,510.6393442622951,3.5,103.37655006222764,0,1,1
47.15472412109375,145.22985948477756,548.0655737704918,3.5,103.37655006222764,0,2,1
54.01605224609375,154.2784543325527,574.7213114754098,3.5,66.65471697663054,1,1,1
54.07244873046875,169.64695550351286,550.7540983606557,3.5,66.65471697663054,1,2,1
29.491912841796875,99.32646370023421,482.6885245901639,3.5,41.04154912332713,2,1,1
44.344482421875,134.4264637002342,492.4590163934426,3.5,41.04154912332713,2,2,1
43.92626953125,127.2934426229508,489.5081967213115,3.5,91.00357157568395,3,1,1
51.8424072265625,149.45257611241223,547.1311475409836,3.5,91.00357157568395,3,2,1
43.1529541015625,122.23360655737702,581.983606557377,3.5,55.40854549587424,4,1,1
46.1810302734375,141.01311475409835,621.2131147540983,3.5,55.40854549587424,4,2,1
21.26434326171875,65.31405152224825,372.44262295081967,3.5,70.84220108383693,5,1,1
27.55136108398437,82.47201405152225,357.04918032786884,3.5,70.84220108383693,5,2,1
40.4837646484375,128.4185011709602,391.0327868852459,3.5,71.68130413821422,6,1,1
24.407501220703125,71.7416861826698,328.91803278688525,3.5,71.68130413821422,6,2,1
25.5718994140625,83.24590163934425,360.24590163934425,3.5,37.142510788195004,7,1,1
29.383209228515625,82.3963700234192,363.3606557377049,3.5,37.142510788195004,7,2,1
57.94793701171875,171.636299765808,578.3934426229508,3.5,43.86154796752434,8,1,1
68.64031982421875,188.28875878220146,597.7049180327868,3.5,43.86154796752434,8,2,1
47.339447021484375,144.81674473067915,461.8524590163934,3.5,66.57152185694295,9,1,1
44.637542724609375,125.0391100702576,444.78688524590166,3.5,66.57152185694295,9,2,1
55.80303955078125,162.18688524590164,556.7377049180328,3.5,57.91067753251844,10,1,1
63.701416015625,176.96662763466048,571.1475409836065,3.5,57.91067753251844,10,2,1
30.42657470703125,86.90620608899296,359.7704918032787,3.5,61.47263067973346,11,1,1
22.66424560546875,69.01135831381737,346.0327868852459,3.5,61.47263067973346,11,2,1
40.61712646484375,115.89402810304449,506.4754098360656,3.5,45.635611932085794,12,1,1
38.770751953125,124.63969555035128,465.4754098360656,3.5,45.635611932085794,12,2,1
26.934600830078125,82.76967213114752,598.6229508196722,3.5,42.22421438485712,13,1,1
46.6461181640625,125.26370023419202,452.6065573770492,3.5,42.22421438485712,13,2,1
55.33209228515625,169.325644028103,623.0327868852459,3.5,67.42046237276183,14,1,1
68.81060791015625,202.98840749414524,609.4098360655738,3.5,67.42046237276183,14,2,1
43.02999877929688,115.72119437939108,484.75409836065575,3.5,51.82581319698146,15,1,1
40.520111083984375,114.5885245901639,479.6885245901639,3.5,51.82581319698146,15,2,1
31.367340087890625,92.23173302107728,398.5245901639344,3.5,66.60916362065025,16,1,1
46.71212768554688,134.65468384074944,444.1475409836066,3.5,66.60916362065025,16,2,1
