,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,137.7778,284.4444,284.4444,-9.9722,20.1444,20.1444,-2.0395,2.0798,2.0798,-2.0878,2.7302,2.7302,0
1,144.7778,253.6667,253.6667,-5.6222,7.2167,7.2167,-0.5656,-1.2386,-1.2386,-1.0212,0.7941,0.7941,1
2,141.5556,277.0,277.0,-4.3444,18.05,18.05,-1.2974,4.0383,4.0383,-1.0408,4.7235,4.7235,2
3,142.6667,269.6667,269.6667,-2.3333,15.6167,15.6167,-0.7685,0.9706,0.9706,-0.3762,1.9975,1.9975,3
4,144.4444,278.5556,278.5556,-4.2056,20.2056,20.2056,-0.6713,2.8525,2.8525,-0.6526,2.9857,2.9857,4
5,141.4444,280.4444,280.4444,-4.6056,19.4444,19.4444,-0.9847,3.5381,3.5381,-0.7631,3.6562,3.6562,5
6,142.2222,266.8889,266.8889,-3.0778,16.2889,16.2889,-0.6628,2.5515,2.5515,-0.3771,3.7809,3.7809,6
7,146.2222,257.1111,257.1111,-3.7778,-2.1889,-2.1889,-0.1105,0.0773,0.0773,-0.3415,0.4568,0.4568,7
8,144.4444,250.1111,250.1111,1.0944,0.6111,0.6111,0.0227,-0.7517,-0.7517,0.3159,0.3742,0.3742,8
9,144.6667,263.3333,263.3333,-2.3333,11.3833,11.3833,-0.1032,1.194,1.194,-0.1556,2.0774,2.0774,9
10,141.8889,257.5556,257.5556,-8.0111,4.6556,4.6556,-0.5715,0.4938,0.4938,-0.6949,1.4146,1.4146,10
11,141.2222,239.5556,239.5556,-5.2278,-5.1444,-5.1444,-0.4906,-2.878,-2.878,-0.6309,-1.1064,-1.1064,11
12,143.4444,244.1111,244.1111,-2.4056,2.4611,2.4611,-0.8264,-1.2587,-1.2587,-0.6905,0.6009,0.6009,12
13,146.5556,271.8889,271.8889,-0.9944,17.7389,17.7389,0.3968,2.8932,2.8932,0.3967,4.118,4.118,13
14,147.2222,255.3333,255.3333,3.1222,6.8833,6.8833,0.2275,0.2254,0.2254,0.4466,0.8311,0.8311,14
15,142.3333,242.6667,242.6667,-2.8167,-15.2333,-15.2333,-0.6144,-2.2557,-2.2557,-0.58,-2.3563,-2.3563,15
16,147.5556,242.4444,242.4444,1.0556,-6.9056,-6.9056,-0.3609,-2.923,-2.923,-0.0752,-2.1146,-2.1146,16
17,141.4444,263.2222,263.2222,-4.1056,14.1722,14.1722,-0.3587,0.2219,0.2219,-0.3169,1.108,1.108,17
18,149.8889,257.8889,257.8889,3.3389,1.9389,1.9389,-0.0121,0.6556,0.6556,-0.0053,1.247,1.247,18
19,147.2222,261.2222,261.2222,-0.8278,9.1722,9.1722,0.0951,1.5052,1.5052,-0.0617,2.3962,2.3962,19
20,142.1111,259.7778,259.7778,-1.2389,14.1278,14.1278,-0.5442,2.1156,2.1156,-0.5077,3.1535,3.1535,20
