,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,192.0,192.0,192.0,-18.85,-19.85,-19.85,-1.6662,-1.6662,-1.6662,-1.6703,-1.9722,-1.9722,0
1,211.2222,211.2222,211.2222,5.5722,9.6222,9.6222,1.5575,1.5575,1.5575,2.3659,2.0686,2.0686,1
2,200.0,200.0,200.0,-10.3,-8.35,-8.35,-0.1615,-0.1615,-0.1615,0.5444,0.4095,0.4095,2
3,200.0,200.0,200.0,-12.1,-4.8,-4.8,0.3128,0.3128,0.3128,0.4779,0.346,0.346,3
4,201.4444,201.4444,201.4444,-3.0556,5.1944,5.1944,1.0341,1.0341,1.0341,1.8475,1.8285,1.8285,4
5,201.5556,201.5556,201.5556,-7.4444,-8.1944,-8.1944,-1.0441,-1.0441,-1.0441,-0.4437,-1.5199,-1.5199,5
6,207.5556,207.5556,207.5556,2.7556,2.1056,2.1056,2.315,2.315,2.315,2.9846,2.1469,2.1469,6
7,201.7778,201.7778,201.7778,2.3278,-9.4222,-9.4222,0.4182,0.4182,0.4182,1.5796,0.3535,0.3535,7
8,204.8889,204.8889,204.8889,0.1389,-0.2111,-0.2111,0.5559,0.5559,0.5559,0.7605,0.5631,0.5631,8
9,203.6667,203.6667,203.6667,3.3667,4.4667,4.4667,1.8327,1.8327,1.8327,2.5733,2.3318,2.3318,9
10,200.2222,200.2222,200.2222,-1.2778,-1.5778,-1.5778,-0.1387,-0.1387,-0.1387,0.3817,0.243,0.243,10
11,197.8889,197.8889,197.8889,7.0889,8.8889,8.8889,1.6924,1.6924,1.6924,3.039,2.729,2.729,11
12,196.4444,196.4444,196.4444,0.4444,1.1944,1.1944,0.1256,0.1256,0.1256,1.1945,0.3122,0.3122,12
13,193.6667,193.6667,193.6667,-3.7833,-1.7833,-1.7833,-0.6644,-0.6644,-0.6644,0.1462,0.0745,0.0745,13
14,198.5556,198.5556,198.5556,-3.5444,-2.5444,-2.5444,0.5858,0.5858,0.5858,1.1889,0.8885,0.8885,14
15,203.6667,203.6667,203.6667,3.0167,5.7667,5.7667,1.7365,1.7365,1.7365,2.4167,2.1715,2.1715,15
16,204.6667,204.6667,204.6667,4.1167,6.6667,6.6667,2.0089,2.0089,2.0089,2.4417,2.2492,2.2492,16
17,198.4444,198.4444,198.4444,5.0444,7.2444,7.2444,0.9407,0.9407,0.9407,2.2658,1.817,1.817,17
18,196.5556,196.5556,196.5556,-2.8444,-6.1444,-6.1444,0.2102,0.2102,0.2102,0.4051,-0.2565,-0.2565,18
19,193.4444,193.4444,193.4444,-6.3556,-8.2556,-8.2556,-0.4948,-0.4948,-0.4948,-0.1379,-0.5491,-0.5491,19
20,189.8889,189.8889,189.8889,-4.0611,-2.1611,-2.1611,-0.2128,-0.2128,-0.2128,-0.2252,-0.2568,-0.2568,20
21,198.3333,198.3333,198.3333,-0.7167,0.8333,0.8333,0.6502,0.6502,0.6502,1.4162,0.8614,0.8614,21
22,189.8889,189.8889,189.8889,-11.4111,-9.9611,-9.9611,-1.1703,-1.1703,-1.1703,-0.7609,-1.4004,-1.4004,22
23,188.4444,188.4444,188.4444,-9.1056,-10.7056,-10.7056,-1.0546,-1.0546,-1.0546,-0.2227,-1.1076,-1.1076,23
24,191.8889,191.8889,191.8889,-2.5611,-1.6611,-1.6611,0.3445,0.3445,0.3445,1.1308,0.1551,0.1551,24
25,194.4444,194.4444,194.4444,-9.4056,-8.1056,-8.1056,0.0663,0.0663,0.0663,-0.0973,-0.5056,-0.5056,25
26,185.6667,185.6667,185.6667,-17.3333,-17.8833,-17.8833,-1.1225,-1.1225,-1.1225,-1.7104,-1.9895,-1.9895,26
27,200.7778,200.7778,200.7778,1.2778,8.9778,8.9778,1.3408,1.3408,1.3408,1.9434,2.0564,2.0564,27
28,199.2222,199.2222,199.2222,-2.6278,0.7222,0.7222,1.281,1.281,1.281,1.4493,1.2348,1.2348,28
29,197.3333,197.3333,197.3333,-0.6167,0.2333,0.2333,0.1905,0.1905,0.1905,1.4215,0.866,0.866,29
30,203.5556,203.5556,203.5556,0.1056,3.2056,3.2056,1.4898,1.4898,1.4898,1.8927,1.9436,1.9436,30
31,188.0,188.0,188.0,-13.6,-8.5,-8.5,-0.3959,-0.3959,-0.3959,-0.5373,-0.6699,-0.6699,31
32,195.1111,195.1111,195.1111,-5.4889,-6.0889,-6.0889,0.0681,0.0681,0.0681,0.1559,-0.0703,-0.0703,32
33,204.4444,204.4444,204.4444,2.2444,6.5944,6.5944,1.5371,1.5371,1.5371,1.3918,1.5729,1.5729,33
34,205.8889,205.8889,205.8889,4.9889,13.4889,13.4889,2.4509,2.4509,2.4509,3.0074,2.5242,2.5242,34
35,195.1111,195.1111,195.1111,-1.9389,-0.1389,-0.1389,0.5294,0.5294,0.5294,1.2611,1.447,1.447,35
36,192.2222,192.2222,192.2222,-6.3278,-4.2778,-4.2778,0.0107,0.0107,0.0107,0.5616,0.3922,0.3922,36
37,193.0,193.0,193.0,0.15,1.15,1.15,0.277,0.277,0.277,0.9061,0.7279,0.7279,37
38,184.0,184.0,184.0,-12.6,-15.25,-15.25,-1.0462,-1.0462,-1.0462,-0.7471,-1.3764,-1.3764,38
39,183.1111,183.1111,183.1111,-13.3889,-10.0389,-10.0389,-0.8458,-0.8458,-0.8458,-0.4286,-0.6307,-0.6307,39
40,194.6667,194.6667,194.6667,-8.0333,-5.1833,-5.1833,-0.0073,-0.0073,-0.0073,-0.1989,-0.2838,-0.2838,40
41,194.8889,194.8889,194.8889,6.0889,4.0889,4.0889,0.9255,0.9255,0.9255,2.7994,2.0333,2.0333,41
42,191.0,191.0,191.0,-6.05,-7.75,-7.75,-0.0142,-0.0142,-0.0142,0.3157,-0.2932,-0.2932,42
43,182.8889,182.8889,182.8889,-12.7611,-12.1111,-12.1111,-1.1875,-1.1875,-1.1875,-0.4437,-1.0727,-1.0727,43
44,190.7778,190.7778,190.7778,-7.8222,-3.8222,-3.8222,0.7441,0.7441,0.7441,1.0782,0.6544,0.6544,44
45,190.8889,190.8889,190.8889,-3.0611,-4.9611,-4.9611,-0.0303,-0.0303,-0.0303,0.6781,0.5405,0.5405,45
46,190.7778,190.7778,190.7778,-1.7722,3.8278,3.8278,1.0679,1.0679,1.0679,1.889,1.5153,1.5153,46
47,195.6667,195.6667,195.6667,-0.8333,1.5167,1.5167,0.3615,0.3615,0.3615,0.8816,0.5215,0.5215,47
48,183.6667,183.6667,183.6667,-6.3833,-9.7333,-9.7333,-0.9408,-0.9408,-0.9408,-0.1855,-0.6345,-0.6345,48
49,186.5556,186.5556,186.5556,-8.7944,-3.4944,-3.4944,-0.4537,-0.4537,-0.4537,0.2979,-0.0496,-0.0496,49
50,192.4444,192.4444,192.4444,-5.6056,-1.0556,-1.0556,0.332,0.332,0.332,0.499,1.05,1.05,50
51,191.1111,191.1111,191.1111,-2.1389,-2.2389,-2.2389,0.2875,0.2875,0.2875,0.6406,0.7983,0.7983,51
52,190.7778,190.7778,190.7778,0.4278,1.1778,1.1778,0.3456,0.3456,0.3456,1.3253,1.4029,1.4029,52
53,188.8889,188.8889,188.8889,-0.9111,0.4889,0.4889,-0.379,-0.379,-0.379,0.0915,0.2589,0.2589,53
54,194.0,194.0,194.0,1.05,3.85,3.85,0.5351,0.5351,0.5351,1.2109,1.1826,1.1826,54
55,181.4444,181.4444,181.4444,-8.1556,-6.5556,-6.5556,-0.1115,-0.1115,-0.1115,0.6348,0.751,0.751,55
56,195.2222,195.2222,195.2222,-0.9778,2.9222,2.9222,1.1559,1.1559,1.1559,1.61,1.6193,1.6193,56
57,180.0,180.0,180.0,-11.5,-8.55,-8.55,-0.8257,-0.8257,-0.8257,-0.0387,-0.239,-0.239,57
58,194.0,194.0,194.0,2.95,2.05,2.05,0.7756,0.7756,0.7756,1.5711,1.2598,1.2598,58
59,184.5556,184.5556,184.5556,-5.2444,-3.2944,-3.2944,0.3883,0.3883,0.3883,1.3028,1.2311,1.2311,59
60,191.8889,191.8889,191.8889,2.7389,-3.0111,-3.0111,0.2157,0.2157,0.2157,1.4202,0.6682,0.6682,60
61,196.2222,196.2222,196.2222,2.0722,2.5222,2.5222,1.3415,1.3415,1.3415,1.4433,1.424,1.424,61
62,187.5556,187.5556,187.5556,-1.9444,-1.9444,-1.9444,-0.379,-0.379,-0.379,0.8853,0.6238,0.6238,62
63,200.6667,200.6667,200.6667,11.5167,11.0167,11.0167,2.3785,2.3785,2.3785,3.2348,2.7602,2.7602,63
64,189.1111,189.1111,189.1111,-8.6889,-7.4389,-7.4389,1.3383,1.3383,1.3383,1.2647,0.9016,0.9016,64
65,184.7778,184.7778,184.7778,-6.7222,-8.1222,-8.1222,-0.3767,-0.3767,-0.3767,-0.1292,-0.2728,-0.2728,65
66,186.5556,186.5556,186.5556,-1.5944,-1.6444,-1.6444,0.1691,0.1691,0.1691,0.7258,0.3066,0.3066,66
67,193.5556,193.5556,193.5556,1.0556,3.8556,3.8556,0.6614,0.6614,0.6614,1.0395,1.2425,1.2425,67
68,189.7778,189.7778,189.7778,1.0778,1.0278,1.0278,0.8347,0.8347,0.8347,1.6782,1.3704,1.3704,68
69,191.5556,191.5556,191.5556,-1.1944,-1.3944,-1.3944,0.6137,0.6137,0.6137,1.0055,0.8164,0.8164,69
70,184.0,184.0,184.0,-1.05,3.25,3.25,0.3772,0.3772,0.3772,1.8509,1.713,1.713,70
71,187.0,187.0,187.0,-2.9,3.75,3.75,-0.3045,-0.3045,-0.3045,0.4142,0.7813,0.7813,71
72,180.5556,180.5556,180.5556,-14.1944,-9.9944,-9.9944,0.1568,0.1568,0.1568,0.3461,0.4254,0.4254,72
73,183.4444,183.4444,183.4444,-1.7056,-0.4556,-0.4556,-0.2846,-0.2846,-0.2846,0.9946,0.8878,0.8878,73
74,192.0,192.0,192.0,9.8,8.75,8.75,0.7929,0.7929,0.7929,2.5178,2.4045,2.4045,74
75,181.0,181.0,181.0,-0.1,-3.7,-3.7,-0.1381,-0.1381,-0.1381,1.2654,0.8637,0.8637,75
76,186.8889,186.8889,186.8889,2.9389,1.9889,1.9889,0.4048,0.4048,0.4048,1.7651,1.2428,1.2428,76
77,194.4444,194.4444,194.4444,-0.3556,3.9444,3.9444,1.2095,1.2095,1.2095,1.5081,1.2722,1.2722,77
78,182.2222,182.2222,182.2222,-5.1278,-6.5778,-6.5778,-0.8315,-0.8315,-0.8315,0.0727,0.0412,0.0412,78
79,187.0,187.0,187.0,-4.35,3.4,3.4,0.0428,0.0428,0.0428,0.5452,0.523,0.523,79
80,187.4444,187.4444,187.4444,-2.0556,5.7444,5.7444,1.048,1.048,1.048,2.3595,2.3138,2.3138,80
81,185.4444,185.4444,185.4444,-2.6556,1.2444,1.2444,-0.0365,-0.0365,-0.0365,0.8437,1.1097,1.1097,81
82,184.0,184.0,184.0,-9.75,-8.6,-8.6,-1.3132,-1.3132,-1.3132,-0.76,-1.0058,-1.0058,82
83,192.0,192.0,192.0,-1.85,-1.25,-1.25,0.9041,0.9041,0.9041,1.3655,1.3258,1.3258,83
84,180.4444,180.4444,180.4444,-12.1556,-11.7056,-11.7056,-0.75,-0.75,-0.75,-0.6675,-0.9282,-0.9282,84
85,195.3333,195.3333,195.3333,6.1833,6.9833,6.9833,1.5914,1.5914,1.5914,2.3885,1.9142,1.9142,85
86,187.6667,187.6667,187.6667,-3.8833,-2.5333,-2.5333,0.1292,0.1292,0.1292,0.9698,0.4814,0.4814,86
87,182.2222,182.2222,182.2222,-5.7278,-5.9278,-5.9278,-1.0263,-1.0263,-1.0263,-0.063,-0.3746,-0.3746,87
88,194.4444,194.4444,194.4444,1.4944,2.0944,2.0944,1.9398,1.9398,1.9398,2.2714,2.0624,2.0624,88
89,185.1111,185.1111,185.1111,-8.0889,-4.6889,-4.6889,-0.6847,-0.6847,-0.6847,-0.394,-0.3478,-0.3478,89
90,183.8889,183.8889,183.8889,-5.0111,-4.4111,-4.4111,0.9346,0.9346,0.9346,1.4114,1.3748,1.3748,90
91,179.8889,179.8889,179.8889,-8.4111,-6.4611,-6.4611,-0.9458,-0.9458,-0.9458,-0.2598,-0.5839,-0.5839,91
92,194.0,194.0,194.0,7.05,9.8,9.8,2.3034,2.3034,2.3034,3.1788,3.0922,3.0922,92
93,188.7778,188.7778,188.7778,-3.8222,-0.4722,-0.4722,0.3484,0.3484,0.3484,0.7789,0.9444,0.9444,93
94,191.6667,191.6667,191.6667,0.3167,2.9167,2.9167,-0.0153,-0.0153,-0.0153,0.601,0.7876,0.7876,94
95,183.4444,183.4444,183.4444,-6.6056,-7.3556,-7.3556,-0.8365,-0.8365,-0.8365,-0.2401,-0.4754,-0.4754,95
96,197.0,197.0,197.0,10.7,10.8,10.8,1.8485,1.8485,1.8485,2.7964,2.0867,2.0867,96
97,189.3333,189.3333,189.3333,1.4833,-0.7167,-0.7167,0.9351,0.9351,0.9351,1.4402,1.0889,1.0889,97
98,198.6667,198.6667,198.6667,4.7167,6.5167,6.5167,1.9879,1.9879,1.9879,2.244,2.3284,2.3284,98
99,195.1111,195.1111,195.1111,8.4111,6.4111,6.4111,1.8997,1.8997,1.8997,2.3061,1.9099,1.9099,99
100,184.4444,184.4444,184.4444,-10.3556,-4.7556,-4.7556,-0.1605,-0.1605,-0.1605,-0.1453,-0.1194,-0.1194,100
101,188.3333,188.3333,188.3333,-0.3167,3.1333,3.1333,0.9813,0.9813,0.9813,1.7887,1.6243,1.6243,101
102,188.3333,188.3333,188.3333,-0.5167,-0.3667,-0.3667,0.9986,0.9986,0.9986,1.6848,1.3053,1.3053,102
103,183.6667,183.6667,183.6667,-11.8333,-12.5333,-12.5333,-1.3475,-1.3475,-1.3475,-1.5779,-1.8754,-1.8754,103
104,192.4444,192.4444,192.4444,-0.9556,4.1444,4.1444,1.4246,1.4246,1.4246,1.6105,1.714,1.714,104
105,191.6667,191.6667,191.6667,-1.4333,-2.2333,-2.2333,1.0792,1.0792,1.0792,1.0828,1.1617,1.1617,105
106,190.7778,190.7778,190.7778,3.6278,3.5778,3.5778,1.4092,1.4092,1.4092,2.2861,1.9502,1.9502,106
107,192.3333,192.3333,192.3333,5.2333,8.2833,8.2833,1.7652,1.7652,1.7652,3.0054,2.8314,2.8314,107
108,200.1111,200.1111,200.1111,12.9111,14.2611,14.2611,2.9089,2.9089,2.9089,3.6273,3.3798,3.3798,108
109,182.7778,182.7778,182.7778,-6.3222,-2.1222,-2.1222,-0.3202,-0.3202,-0.3202,-0.0229,0.154,0.154,109
