,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,279.6667,294.3333,294.3333,-6.7333,-3.9167,-3.9167,3.0816,-2.332,-2.332,-0.8618,-1.2419,-1.2419,0
1,277.3333,321.0,321.0,-5.8167,34.9,34.9,4.6078,3.9308,3.9308,1.737,5.4784,5.4784,1
2,255.8889,319.6667,319.6667,-10.7611,26.3167,26.3167,0.8498,2.0478,2.0478,-0.5032,3.0461,3.0461,2
3,252.5556,321.2222,321.2222,-9.5944,22.4722,22.4722,0.0898,3.7798,3.7798,-1.2391,3.9207,3.9207,3
4,243.6667,323.0,323.0,-17.0333,34.8,34.8,-0.2799,4.5523,4.5523,-1.9224,5.2978,5.2978,4
5,255.5556,325.5556,325.5556,-17.7944,22.9056,22.9056,1.9538,5.4527,5.4527,-1.1749,4.5209,4.5209,5
6,243.4444,318.4444,318.4444,-13.8056,26.8444,26.8444,-0.5926,5.4983,5.4983,-1.787,4.8025,4.8025,6
7,243.3333,334.0,334.0,-10.0667,37.15,37.15,0.6239,6.868,6.868,-1.363,6.6013,6.6013,7
8,218.5556,346.7778,346.7778,-24.6444,39.7778,39.7778,-3.754,10.1461,10.1461,-3.4709,8.4016,8.4016,8
9,231.2222,337.6667,337.6667,-25.9778,32.5667,32.5667,-4.003,6.8394,6.8394,-5.3286,6.1886,6.1886,9
10,243.8889,330.7778,330.7778,-8.2111,19.6278,19.6278,1.3606,5.2322,5.2322,0.5188,3.2327,3.2327,10
11,249.1111,327.3333,327.3333,-10.3389,38.6333,38.6333,0.5159,5.6505,5.6505,-2.394,5.6704,5.6704,11
12,253.2222,306.6667,306.6667,-3.8778,19.7667,19.7667,1.8572,2.531,2.531,-0.4467,2.249,2.249,12
13,259.7778,321.7778,321.7778,-9.1722,30.0278,30.0278,2.1796,5.7281,5.7281,-1.1807,5.4749,5.4749,13
14,243.8889,313.0,313.0,-23.6111,22.3,22.3,-0.6529,4.1767,4.1767,-3.7378,5.132,5.132,14
15,254.5556,302.7778,302.7778,-1.4944,13.4278,13.4278,2.0184,2.161,2.161,0.4655,2.1942,2.1942,15
16,257.3333,306.6667,306.6667,-8.0667,20.1167,20.1167,1.2556,2.6743,2.6743,-0.5888,2.4286,2.4286,16
17,266.2222,309.3333,309.3333,-2.4278,22.9333,22.9333,2.3734,3.3623,3.3623,0.0095,3.8742,3.8742,17
18,259.4444,306.7778,306.7778,-1.6556,19.3778,19.3778,2.0277,2.2532,2.2532,1.6587,2.3501,2.3501,18
19,238.6667,308.1111,308.1111,-21.1833,17.4611,17.4611,-1.9418,2.6103,2.6103,-3.1824,3.5036,3.5036,19
20,243.0,287.4444,287.4444,-8.85,2.0444,2.0444,0.1204,-1.0286,-1.0286,-1.1672,-0.5002,-0.5002,20
21,244.0,283.6667,283.6667,-14.6,-2.0833,-2.0833,-0.548,-2.3578,-2.3578,-1.666,-1.4281,-1.4281,21
22,252.8889,305.0,305.0,0.4389,19.7,19.7,2.1555,1.3481,1.3481,2.4894,1.6081,1.6081,22
23,253.8889,312.6667,312.6667,-7.5111,21.7167,21.7167,1.7617,4.1646,4.1646,-0.3888,3.8747,3.8747,23
24,244.6667,318.3333,318.3333,-9.9333,24.1333,24.1333,0.3037,5.1084,5.1084,-0.6135,4.7141,4.7141,24
25,257.1111,308.1111,308.1111,-0.6889,24.0611,24.0611,3.2331,2.3012,2.3012,2.042,2.1081,2.1081,25
26,273.8889,317.3333,317.3333,7.6889,17.1333,17.1333,6.1337,4.3155,4.3155,3.3991,4.4288,4.4288,26
27,260.3333,307.1111,307.1111,-7.3167,22.0611,22.0611,2.9369,1.202,1.202,0.7882,1.3316,1.3316,27
28,250.2222,321.2222,321.2222,-5.0778,25.1222,25.1222,1.4988,4.3268,4.3268,0.8541,2.7887,2.7887,28
29,255.2222,305.1111,305.1111,-1.3278,23.2611,23.2611,2.9501,2.3492,2.3492,1.642,2.9596,2.9596,29
30,257.0,311.1111,311.1111,-5.9,25.6611,25.6611,2.3268,2.9462,2.9462,0.0872,3.4841,3.4841,30
31,250.0,298.7778,298.7778,-11.1,11.8278,11.8278,2.4732,2.4898,2.4898,-0.1946,2.6307,2.6307,31
32,248.3333,311.1111,311.1111,-3.9667,22.8111,22.8111,1.5368,3.6602,3.6602,0.419,4.0435,4.0435,32
33,245.3333,293.5556,293.5556,-4.0167,4.1556,4.1556,1.605,2.078,2.078,0.5946,1.4985,1.4985,33
34,241.5556,303.5556,303.5556,-6.6944,24.3056,24.3056,0.0748,2.8953,2.8953,-0.4383,3.3896,3.3896,34
35,234.3333,293.2222,293.2222,-12.6167,3.5222,3.5222,-0.7177,0.6588,0.6588,-1.032,0.6935,0.6935,35
36,229.5556,323.2222,323.2222,-11.2444,27.4222,27.4222,-1.092,5.3689,5.3689,-0.1852,4.9442,4.9442,36
37,240.1111,302.2222,302.2222,-4.2389,24.7222,24.7222,1.4902,2.9885,2.9885,0.9322,3.4602,3.4602,37
38,244.8889,303.3333,303.3333,7.2889,19.0333,19.0333,3.4355,2.6637,2.6637,3.6972,3.1164,3.1164,38
39,242.8889,303.1111,303.1111,-2.2611,27.2611,27.2611,2.1902,3.2153,3.2153,1.6211,3.672,3.672,39
40,226.4444,308.8889,308.8889,-18.6556,18.2889,18.2889,-1.4562,3.2484,3.2484,-2.7775,3.3683,3.3683,40
41,218.8889,289.1111,289.1111,-17.2611,12.9111,12.9111,-1.8994,0.2567,0.2567,-1.7939,1.6273,1.6273,41
42,224.5556,295.7778,295.7778,-12.4944,12.5778,12.5778,-0.1421,2.0331,2.0331,0.1864,1.9025,1.9025,42
43,225.5556,298.4444,298.4444,-6.9944,18.0944,18.0944,-1.4533,3.0842,3.0842,-0.5729,3.8198,3.8198,43
44,234.5556,310.3333,310.3333,-1.7944,28.7833,28.7833,0.8861,4.8536,4.8536,0.8063,5.797,5.797,44
45,244.1111,299.5556,299.5556,5.5111,10.3556,10.3556,2.6618,1.7672,1.7672,3.5137,1.3898,1.3898,45
46,240.4444,295.7778,295.7778,-1.6556,12.3778,12.3778,1.7914,2.1903,2.1903,1.2979,2.3991,2.3991,46
47,249.0,309.0,309.0,9.55,22.5,22.5,4.3001,3.2869,3.2869,4.2806,2.6609,2.6609,47
48,246.0,327.4444,327.4444,11.25,38.0444,38.0444,3.3502,8.3802,8.3802,3.3061,7.6553,7.6553,48
