,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,181.5556,181.5556,181.5556,-4.5944,-4.5944,-4.5944,-1.0634,-1.0634,-1.0634,-0.8053,-0.8053,-0.8053,0
1,177.4444,177.4444,177.4444,-4.9056,-4.9056,-4.9056,-1.3284,-1.3284,-1.3284,-1.3046,-1.3046,-1.3046,1
2,179.8889,179.8889,179.8889,-6.1111,-6.1111,-6.1111,-0.9066,-0.9066,-0.9066,-0.9675,-0.9675,-0.9675,2
3,187.4444,187.4444,187.4444,2.9444,2.9444,2.9444,-0.8564,-0.8564,-0.8564,-0.6468,-0.6468,-0.6468,3
4,171.3333,171.3333,171.3333,-7.8167,-7.8167,-7.8167,-2.1884,-2.1884,-2.1884,-1.3551,-1.3551,-1.3551,4
5,182.4444,182.4444,182.4444,4.6944,4.6944,4.6944,-0.3164,-0.3164,-0.3164,0.8282,0.8282,0.8282,5
6,179.6667,179.6667,179.6667,2.7667,2.7667,2.7667,-0.9979,-0.9979,-0.9979,-0.5695,-0.5695,-0.5695,6
7,193.5556,193.5556,193.5556,14.2556,14.2556,14.2556,0.9786,0.9786,0.9786,1.6876,1.6876,1.6876,7
8,181.0,181.0,181.0,-2.25,-2.25,-2.25,-1.1316,-1.1316,-1.1316,-0.6986,-0.6986,-0.6986,8
9,175.4444,175.4444,175.4444,-9.5556,-9.5556,-9.5556,-2.3691,-2.3691,-2.3691,-2.3076,-2.3076,-2.3076,9
10,180.8889,180.8889,180.8889,-3.9111,-3.9111,-3.9111,-0.6428,-0.6428,-0.6428,-0.8283,-0.8283,-0.8283,10
11,185.4444,185.4444,185.4444,8.5444,8.5444,8.5444,0.6802,0.6802,0.6802,1.5265,1.5265,1.5265,11
12,178.8889,178.8889,178.8889,-3.6611,-3.6611,-3.6611,-0.436,-0.436,-0.436,-0.5404,-0.5404,-0.5404,12
13,176.6667,176.6667,176.6667,-4.0833,-4.0833,-4.0833,-1.1422,-1.1422,-1.1422,-0.463,-0.463,-0.463,13
14,170.0,170.0,170.0,-7.6,-7.6,-7.6,-1.4688,-1.4688,-1.4688,-0.911,-0.911,-0.911,14
15,182.2222,182.2222,182.2222,6.1222,6.1222,6.1222,0.1701,0.1701,0.1701,0.8494,0.8494,0.8494,15
16,180.8889,180.8889,180.8889,2.1889,2.1889,2.1889,-0.3585,-0.3585,-0.3585,0.0033,0.0033,0.0033,16
17,173.5556,173.5556,173.5556,-3.0944,-3.0944,-3.0944,-1.1012,-1.1012,-1.1012,-0.6289,-0.6289,-0.6289,17
18,182.0,182.0,182.0,-1.45,-1.45,-1.45,-0.3574,-0.3574,-0.3574,-0.8706,-0.8706,-0.8706,18
19,171.4444,171.4444,171.4444,-9.4556,-9.4556,-9.4556,-1.4579,-1.4579,-1.4579,-0.9923,-0.9923,-0.9923,19
20,170.1111,170.1111,170.1111,-8.3389,-8.3389,-8.3389,-1.9245,-1.9245,-1.9245,-1.3267,-1.3267,-1.3267,20
21,177.1111,177.1111,177.1111,-0.2389,-0.2389,-0.2389,-0.5947,-0.5947,-0.5947,-0.0498,-0.0498,-0.0498,21
22,173.4444,173.4444,173.4444,-6.9056,-6.9056,-6.9056,-1.4794,-1.4794,-1.4794,-1.3424,-1.3424,-1.3424,22
23,178.1111,178.1111,178.1111,0.7611,0.7611,0.7611,-0.0948,-0.0948,-0.0948,0.0013,0.0013,0.0013,23
24,168.4444,168.4444,168.4444,-7.8556,-7.8556,-7.8556,-1.8599,-1.8599,-1.8599,-1.668,-1.668,-1.668,24
25,174.1111,174.1111,174.1111,-2.5389,-2.5389,-2.5389,-1.1712,-1.1712,-1.1712,-0.5213,-0.5213,-0.5213,25
26,173.4444,173.4444,173.4444,-6.6556,-6.6556,-6.6556,-1.2564,-1.2564,-1.2564,-1.6798,-1.6798,-1.6798,26
27,177.8889,177.8889,177.8889,5.2389,5.2389,5.2389,-0.0062,-0.0062,-0.0062,0.8343,0.8343,0.8343,27
28,175.7778,175.7778,175.7778,-3.6222,-3.6222,-3.6222,0.0494,0.0494,0.0494,-0.0813,-0.0813,-0.0813,28
29,179.1111,179.1111,179.1111,-2.1389,-2.1389,-2.1389,-0.2292,-0.2292,-0.2292,-0.7875,-0.7875,-0.7875,29
30,177.6667,177.6667,177.6667,-3.7833,-3.7833,-3.7833,-0.4039,-0.4039,-0.4039,-0.6923,-0.6923,-0.6923,30
31,178.6667,178.6667,178.6667,-3.5333,-3.5333,-3.5333,-0.7445,-0.7445,-0.7445,-0.777,-0.777,-0.777,31
32,175.5556,175.5556,175.5556,-3.8444,-3.8444,-3.8444,-0.7339,-0.7339,-0.7339,-1.2363,-1.2363,-1.2363,32
33,172.3333,172.3333,172.3333,-10.5667,-10.5667,-10.5667,-1.9327,-1.9327,-1.9327,-1.9336,-1.9336,-1.9336,33
34,175.0,175.0,175.0,-6.5,-6.5,-6.5,-0.8956,-0.8956,-0.8956,-1.1611,-1.1611,-1.1611,34
35,167.2222,167.2222,167.2222,-5.2278,-5.2278,-5.2278,-2.7113,-2.7113,-2.7113,-2.0616,-2.0616,-2.0616,35
36,175.7778,175.7778,175.7778,-3.7722,-3.7722,-3.7722,-1.7394,-1.7394,-1.7394,-1.4625,-1.4625,-1.4625,36
37,172.7778,172.7778,172.7778,-5.0222,-5.0222,-5.0222,-1.5378,-1.5378,-1.5378,-1.345,-1.345,-1.345,37
