,Unnamed: 0,Unnamed: 0.1,MANUAL_ID,TRACK_ID,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,MAX_DISTANCE_TRAVELED,TRACK_MEAN_Q_ENV,TRACK_MEAN_Q_IN,TRACK_MEAN_Q_IN_BEFORE,TRACK_MEAN_Q_IN_AFTER,Protein,FILE_ID,SET_ID,X_TH,Y_TH,CONFINEMENT_RATIO,Area,Radius,Ecc,Cell_X,Cell_Y,C,B,Tau,Tc,Offset,R2_C1,Dur,To,Mat_T,ID,To_CH2,Tf_CH2,To_CH2_TfC1,Tf_CH2_TfC1,FR,Imax_C1,C_C1,B_C1,Tau_C1,Tc_C1,Offset_C1,Imax_C2,C_C2,B_C2,Tau_C2,Tc_C2,Offset_C2,R2_C2
16,16,20,Good,699.0,8.51,159.0,233.0,1.287975317618597,699.0,233.190304817124,321.54639831876864,0.0943181843744349,0.7130729550017588,0.0,0.0717299295365522,0.0973281112767959,4.1194302876790365,1.287975317618597,0.4014371287027994,3.1303748801902485,0.4466554853651258,-0.0742254711332775,Sec9,8,0,233.15823128853484,321.538951972809,0.1845356966437653,678.501999652567,14.6999478566304,0.999292619336408,42.6941658546391,52.8264802498814,13.12194693219033,2.059365487990396,4.768438741629897,0.2102315827723728,-1.4593781455894244,0.8339780967489148,8.51,-3.91,5.522287465707542,39.0,2.53,11.385,-5.98,2.875,0.115,17.946300000000004,15.474895535054806,1.9416051169057635,4.779434268681909,0.19639378100292681,-1.655079636614619,20.528700000000004,12.133596103514893,1.4224570427563177,3.9119738148625642,1.8175506602544491,5.298324732730643,0.7528228325046471
17,17,22,Good,1137.0,11.155,116.0,213.0,1.1821648286122062,1137.0,61.36118266133624,246.76554637983887,0.0565694005908008,0.2716259471452808,0.0001622731298583,0.0448068776736514,0.0418188104008539,5.568074596171477,1.1821648286122062,0.9348175107216348,4.4684134286547454,0.9456649356418186,0.3129180726550874,Sec17,9,0,61.35706846884509,246.7574335310443,0.2154391976416677,757.434832513496,15.5485160352058,0.999727065106144,34.4257438322428,37.7792121102021,18.248822440696767,3.931554868051089,5.559454831741986,0.2563646093394789,-2.2203931812275464,0.8525785405193258,11.155,-5.175,8.35160875901136,3.0,9.66,15.065,-1.4949999999999992,3.91,0.115,25.12313333333334,19.36555870253064,3.9058122960287145,5.437451011901716,0.20839145600247022,-0.8147100330209133,45.507433333333346,8.98000573495934,1.6037488259569859,3.9373197970914067,6.583893459557308,17.563095126460198,0.2395173090306133
18,18,23,Good,2966.0,5.5200000000000005,266.0,314.0,0.7614449116210615,2966.0,52.81791104698256,627.267833860133,0.0860164327787354,0.3115176561075555,0.0080117418295538,0.0621546927979749,0.0698140480818153,5.422324511469627,0.9967080626469662,0.9850525291598572,4.942857668783659,-0.0728055257645864,1.0363817063588945,Sec17,9,0,52.810725628342105,627.2538073446059,0.1844233147819372,881.924613276876,16.8064920380267,0.997543527963518,49.0492254702673,28.7969912332681,21.23261160175185,0.8000000066746358,1.8275810356573543,0.8008784770033461,0.3314707121595868,0.7641152568354475,5.5200000000000005,-1.035,0.8955303796555459,4.0,6.095000000000001,12.19,0.5750000000000002,6.669999999999999,0.115,24.794433333333338,23.91995631904294,0.8000000070862592,1.5496159672990344,0.859258131847386,1.6842399672272792,43.576866666666675,21.370292704453753,1.2213920270519165,1.9841793552905425,5.4016336390939665,16.075790249630582,0.4459644504551741
19,19,24,Good,730.0,5.635000000000001,57.0,106.0,0.8011539635119828,730.0,370.714627995089,155.0733696465901,0.0820372133508899,0.3342787690997723,0.004612328014964,0.0692134063666288,0.0615426501858446,4.202841567993164,1.1745787370450589,0.6990955276489258,3.938235931396483,0.6113080221509176,0.7437742021348743,Sec17,12,0,370.7628922703192,155.0837109230054,0.1993007833904209,462.755122422185,12.1871952416197,0.997365788408958,41.8815606886238,40.4796322790564,17.087484810627462,1.4010267521168145,3.985484736368656,0.2513627330440648,-2.2797657615002733,0.8139233547493981,5.635000000000001,-3.45,3.5704531044628016,11.0,6.44,9.775,0.8049999999999997,4.14,0.115,20.048150000000007,17.859355034384496,1.679075449811755,3.788927534785751,0.19360177997771677,-1.4447780906730294,47.673166666666674,41.28857760594229,1.1168778572616584,1.1161680947905812,4.759073515477643,7.991768681561725,0.6000743936344183
20,20,25,Good,1629.0,8.395,100.0,173.0,0.3812778109226259,1629.0,404.4512851332616,537.8807479612555,0.0730149343152974,0.2836644677468246,0.0028754963705949,0.0723344903995015,0.0468211890068639,4.989547317092483,0.6232127330221717,0.442716763470624,3.4172518962138394,-0.2392028324187748,0.7842379978724887,Sec17,13,0,404.4620762041923,537.8712039349961,0.0715330878572689,811.336579858095,16.5979559481986,0.976225591207189,41.8026343812735,45.8774109561223,11.776627430299603,4.381277357423826,5.827877284836895,0.5157838324366679,-0.8440369758057632,0.6624992281514821,8.395,-4.83,9.015845690645486,17.0,10.81,16.79,2.415000000000001,8.395,0.115,17.48795,14.210503904102612,3.6888352897817622,5.961082378068014,0.4095474714111731,-1.7129809890813938,52.44260000000001,26.891080768454035,0.8138937909985829,3.4208920106975405,11.87760434886539,6.4339643934142865,0.2580901858516449
21,21,26,Good,6548.0,8.74,291.0,367.0,0.409870800480631,6548.0,97.12272832734548,658.8667570692635,0.0552877353497123,0.2214463567491274,0.002348027079986,0.0473843193937222,0.0367036321925531,6.307207677271459,0.8508678591848264,0.0910301134183809,4.3192725849014,1.0953474196176682,0.9832890222943018,Sec17,13,0,97.1469433355648,658.8837930914281,0.0975449042055469,561.134136093989,13.3866908582293,0.998184082492936,51.789819687408,39.3113698028371,18.01313929798386,0.8000000004513382,3.498989756300338,-0.8979515758539538,7.799343482858125,0.8394127340683,8.74,-4.140000000000001,1.7145349669596486,23.0,7.475,12.305,-1.2650000000000006,3.5649999999999995,0.115,30.391666666666673,19.878353970356443,0.8000000096870802,3.104742638188701,-0.9132730290253788,9.822856725248956,79.13333333333335,35.71693502219314,1.2856207408506826,3.7497051021217347,6.441152823449656,23.509021932724576,0.6404618817460807
22,22,27,Good,2756.0,6.9,191.0,251.0,0.3656418694240479,2756.0,433.12838859988057,251.6388137468188,0.0616002748057655,0.1693798942149377,0.0076758771605142,0.0575378005894802,0.0350172820488797,5.188460428206647,0.5313841276433687,-0.0416137429534411,4.306781365788918,0.0551305498395647,0.9594677213638548,Sec17,14,0,433.1227013148069,251.6543921851093,0.0989286358913623,709.423567015926,15.0685157360918,0.997285191260461,44.8358824989351,28.7168067813263,15.693617234231157,3.3728042830606286,3.769010198566985,-0.0727908786788016,4.708456098026398,0.8949572497838914,6.9,-3.68,5.39976163547701,29.0,7.36,13.455,0.4599999999999999,6.555,0.115,27.10463333333334,17.63860222493806,3.7453053986109683,3.7356215529483308,-0.05545440679589264,5.44899327515805,47.879633333333345,29.600283800012384,0.9483634206356757,2.7153502042961595,7.68722992409044,8.401309165945449,0.6772424496178937
23,23,28,Good,3423.0,6.67,232.0,290.0,1.00410072884865,3423.0,428.6557121420982,333.10362885854613,0.0707888785412343,0.230454028658265,0.0058110841377844,0.0614489748454029,0.0502535091367447,4.47210770946438,1.053775240468417,0.4377087463766841,3.982624671777988,0.7132364000592915,0.794781215607174,Sec17,14,0,428.6582665431616,333.1008481206627,0.2445593416455805,452.305313917593,12.0025852560187,0.998862173059983,47.2514972709354,50.197796859958,13.04068839059517,4.999999982020345,3.497628492437708,0.1970548390422273,1.6770751221006397,0.8660428981882218,6.67,-3.105,5.585620973410277,30.0,6.325,9.545,-0.3449999999999997,2.875,0.115,20.349066666666673,14.496483515177449,4.999999958792791,3.4775209198158574,0.1989754698212134,2.068108303756423,29.93796666666667,7.317435302278639,1.024389041674347,1.3877851418941516,4.425969450142997,11.691074001412954,0.3048359802784425
24,24,29,Good,3646.0,12.42,251.0,359.0,0.3027623899720801,3646.0,258.46303860462586,659.8706477786205,0.0586588976646965,0.2808316518713694,0.0054347772848049,0.0517937087265404,0.044421469349738,5.370629686828053,0.4047721588715111,0.7685674063656305,4.520368321347795,0.4967767624627975,1.098941681877015,Sec17,14,0,258.456710577417,659.8667325852625,0.0477907968664684,648.288412093968,14.3703236314324,0.999490717132659,39.9459998736636,53.0451675150942,13.96236315486296,1.5055954196115755,6.2986296180852905,0.6879494016109948,-2.2677495513735866,0.7224093422292768,12.42,-4.715,5.966405154229975,31.0,9.545,20.24,-2.875,7.8199999999999985,0.115,17.164783333333336,16.330865103143175,1.5012527760918306,6.482445396993685,0.6001703507000853,-3.611052794881761,60.58055000000002,13.662629288578298,0.80195048666333,4.103461847300368,6.755549904089002,30.177769371360565,0.30057437438539636
25,25,33,Good,1124.0,5.635000000000001,120.0,169.0,0.3817171305968955,1124.0,467.00682619230975,380.59509678800407,0.0384235176921575,0.1092482888594598,0.0069751030169979,0.0371234060750582,0.0228600848211188,5.171895294189453,0.4770855426782677,0.6784114913940431,4.294492085774738,0.9353775145515564,-0.3706271156432136,Sec18,11,0,467.0087653648235,380.6104894451455,0.2027442043385541,538.228047536274,13.0883074372689,0.999683992490518,31.5310866225066,48.2589476629947,15.652090451378111,2.977623431402961,3.7343503848406496,-0.3445569076873602,-3.64396394015394,0.8135383049842106,5.635000000000001,-3.91,5.118396904855788,12.0,5.405,9.775,-0.2300000000000004,4.14,0.115,18.657400000000003,21.576081836765454,2.1960413638211884,4.0494970376210775,-0.4514283256606526,-6.344253464159532,35.76390000000001,13.777383367003118,1.2462748030929947,4.416605517529351,3.6402846587077793,2.4525688976874425,0.30001254567046587
