Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,430.4583,571.0698,-4.4667,165.333
1,430.4583,571.0698,5.6111,161.111
2,430.4583,571.0698,-3.0722,151.778
3,430.4583,571.0698,5.2278,160.778
4,430.4583,571.0698,-1.0222,153.778
5,430.4583,571.0698,2.4667,151.667
6,430.4583,571.0698,-5.3889,149.111
7,430.4583,571.0698,-4.6000,153.000
8,430.4583,571.0698,10.2167,156.667
9,430.4583,571.0698,1.1778,156.778
10,430.4583,571.0698,-3.9111,150.889
11,430.4583,571.0698,4.9222,158.222
12,430.4583,571.0698,3.6944,160.444
13,430.4583,571.0698,0.3889,154.889
14,430.4583,571.0698,1.6778,153.778
15,430.4583,571.0698,-1.5722,153.778
16,430.4583,571.0698,11.8833,163.333
17,430.4583,571.0698,-1.3667,148.333
18,430.4583,571.0698,3.9444,157.444
19,430.4583,571.0698,0.0500,149.000
20,430.4583,571.0698,-1.1444,154.556
21,430.4583,571.0698,0.8944,153.444
22,430.4583,571.0698,3.2833,151.333
23,430.4583,571.0698,10.3944,167.444
24,430.4583,571.0698,8.3278,159.778
25,430.4583,571.0698,3.5500,157.000
26,430.4583,571.0698,4.0389,151.889
27,430.4583,571.0698,7.9056,156.556
28,430.4583,571.0698,6.7333,159.333
29,430.4583,571.0698,7.4444,163.444
30,430.4583,571.0698,12.7833,165.333
31,430.4583,571.0698,0.9056,152.556
32,430.4583,571.0698,-4.7722,150.778
33,430.4583,571.0698,3.6611,160.111
34,430.4583,571.0698,-5.6444,152.556
35,430.4583,571.0698,-1.4667,149.333
36,430.4583,571.0698,-5.0389,151.111
37,430.4583,571.0698,1.9778,150.778
38,430.4583,571.0698,6.9167,159.667
39,430.4583,571.0698,0.3111,156.111
40,430.4583,571.0698,-3.6556,151.444
41,430.4583,571.0698,0.1056,148.556
42,430.4583,571.0698,4.4389,155.889
43,430.4583,571.0698,6.4278,157.778
44,430.4583,571.0698,2.2389,149.889
45,430.4583,571.0698,12.1111,158.111
46,430.4583,571.0698,-1.8111,150.889
47,430.4583,571.0698,5.9167,154.667
48,430.4583,571.0698,3.6167,152.667
49,430.4583,571.0698,1.3889,158.889
50,430.4583,571.0698,10.0833,161.333
51,430.4583,571.0698,-2.5278,150.222
52,430.4583,571.0698,-5.6889,146.111
53,430.4583,571.0698,-2.2444,145.556
54,430.4583,571.0698,1.7444,147.444
55,430.4583,571.0698,2.4000,149.000
56,430.4583,571.0698,-4.7778,143.222
57,430.4583,571.0698,5.5833,151.333
58,430.4583,571.0698,3.1833,148.333
59,430.4583,571.0698,-1.2056,143.444
60,430.4583,571.0698,3.2833,146.333
61,430.4583,571.0698,3.9167,152.667
62,430.4583,571.0698,-2.8833,146.667
63,430.4583,571.0698,7.7000,151.000
64,430.4583,571.0698,0.4111,150.111
65,430.4583,571.0698,-0.9944,149.556
66,430.4583,571.0698,6.6056,154.556
67,430.4583,571.0698,-5.1056,144.444
68,430.4583,571.0698,2.1889,149.889
69,430.4583,571.0698,3.0556,150.556
70,430.4583,571.0698,1.8167,146.667
71,430.4583,571.0698,-0.3333,146.667
72,430.4583,571.0698,2.8611,147.111
73,430.4583,571.0698,3.3389,149.889
74,430.4583,571.0698,5.5278,155.778
75,430.4583,571.0698,2.1278,145.778
76,430.4583,571.0698,3.0611,149.111
77,430.4583,571.0698,4.4833,149.333
78,430.4583,571.0698,-6.5056,139.444
79,430.4583,571.0698,3.1056,154.556
80,430.4583,571.0698,0.4333,147.333
81,430.4583,571.0698,4.0389,150.889
82,430.4583,571.0698,3.1667,153.667
83,430.4583,571.0698,6.0611,150.111
84,430.4583,571.0698,-0.0389,141.111
85,430.4583,571.0698,1.9778,148.778
86,430.4583,571.0698,3.3278,152.778
87,430.4583,571.0698,4.0111,150.111
88,430.4583,571.0698,12.4222,153.222
89,430.4583,571.0698,4.0889,148.889
90,430.4583,571.0698,5.7000,149.000
91,430.4583,571.0698,2.0000,146.000
92,430.4583,571.0698,2.9389,149.889
93,430.4583,571.0698,1.3833,147.333
94,430.4583,571.0698,9.4278,153.778
95,430.4583,571.0698,6.0222,149.222
96,430.4583,571.0698,3.6500,149.000
97,430.4583,571.0698,5.3111,148.111
98,430.4583,571.0698,1.5611,149.111
99,430.4583,571.0698,0.8444,144.444
100,430.4583,571.0698,4.3556,145.556
101,430.4583,571.0698,4.3944,146.444
102,430.4583,571.0698,10.6778,151.778
103,430.4583,571.0698,0.1000,141.000
104,430.4583,571.0698,2.6000,149.000
105,430.4583,571.0698,4.5611,151.111
106,430.4583,571.0698,6.2389,148.889
107,430.4583,571.0698,4.4444,145.444
108,430.4583,571.0698,3.1222,147.222
109,430.4583,571.0698,5.7667,147.667
110,430.4583,571.0698,2.5278,142.778
111,430.4583,571.0698,-0.9611,144.889
112,430.4583,571.0698,4.5278,147.778
113,430.4583,571.0698,3.9778,145.778
114,430.4583,571.0698,2.3611,146.111
115,430.4583,571.0698,2.7944,150.444
116,430.4583,571.0698,5.1500,148.000
117,430.4583,571.0698,2.1556,148.556
118,430.4583,571.0698,0.2167,143.667
119,430.4583,571.0698,-0.4778,142.222
120,430.4583,571.0698,5.4944,146.444
121,430.4583,571.0698,-9.7167,136.333
122,430.4583,571.0698,2.3500,145.000
123,430.4583,571.0698,-0.0500,143.000
124,430.4583,571.0698,-1.8833,143.667
125,430.4583,571.0698,0.3444,144.444
126,430.4583,571.0698,-3.5944,145.556
127,430.4583,571.0698,-2.7111,138.889
128,430.4583,571.0698,-1.2222,141.778
129,430.4583,571.0698,-2.1389,136.111
130,430.4583,571.0698,4.7833,145.333
131,430.4583,571.0698,0.7167,136.667
132,430.4583,571.0698,1.3500,140.000
133,430.4583,571.0698,-5.9611,134.889
134,430.4583,571.0698,1.5000,142.000
135,430.4583,571.0698,-0.2111,137.889
136,430.4583,571.0698,-2.8167,140.333
137,430.4583,571.0698,0.0778,139.778
138,430.4583,571.0698,-5.2500,139.000
139,430.4583,571.0698,2.0944,142.444
140,430.4583,571.0698,6.8389,146.889
141,430.4583,571.0698,-2.3167,139.333
142,430.4583,571.0698,3.9056,144.556
143,430.4583,571.0698,0.8444,146.444
144,430.4583,571.0698,3.7778,144.778
145,430.4583,571.0698,2.9667,144.667
146,430.4583,571.0698,7.0889,149.889
147,430.4583,571.0698,8.1444,152.444
148,430.4583,571.0698,-4.2333,137.667
149,430.4583,571.0698,-4.5833,139.667
150,430.4583,571.0698,-3.9278,137.222
151,430.4583,571.0698,6.3500,144.000
152,430.4583,571.0698,5.2833,144.333
153,430.4583,571.0698,3.3111,142.111
154,430.4583,571.0698,-1.3833,139.667
155,430.4583,571.0698,2.8556,143.556
156,430.4583,571.0698,6.6167,144.667
157,430.4583,571.0698,1.9722,142.222
158,430.4583,571.0698,-1.7167,140.333
159,430.4583,571.0698,-1.6500,137.000
160,430.4583,571.0698,2.9389,139.889
161,430.4583,571.0698,10.0500,146.000
162,430.4583,571.0698,-5.9222,138.778
163,430.4583,571.0698,4.5333,144.333
164,430.4583,571.0698,-1.8167,139.333
165,430.4583,571.0698,6.8611,144.111
