Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,355.0807,482.2947,1.2722,175.222
1,355.0807,482.2947,-1.9444,165.556
2,355.0807,482.2947,4.9944,171.444
3,355.0807,482.2947,-2.7056,164.444
4,355.0807,482.2947,-3.9389,157.111
5,355.0807,482.2947,1.3056,161.556
6,355.0807,482.2947,-0.0833,158.667
7,355.0807,482.2947,2.5611,163.111
8,355.0807,482.2947,-1.4167,153.333
9,355.0807,482.2947,-7.0389,151.111
10,355.0807,482.2947,-3.8833,154.667
11,355.0807,482.2947,-2.2833,156.667
12,355.0807,482.2947,5.9889,164.889
13,355.0807,482.2947,-2.5778,151.222
14,355.0807,482.2947,-7.9833,157.667
15,355.0807,482.2947,9.1389,164.889
16,355.0807,482.2947,3.5111,158.111
17,355.0807,482.2947,0.4056,155.556
18,355.0807,482.2947,-0.1111,155.889
19,355.0807,482.2947,0.9778,157.778
20,355.0807,482.2947,-5.4333,158.667
21,355.0807,482.2947,-1.1944,157.556
22,355.0807,482.2947,-0.0722,154.778
23,355.0807,482.2947,3.1778,159.778
24,355.0807,482.2947,4.8722,161.222
25,355.0807,482.2947,10.3944,169.444
26,355.0807,482.2947,8.1111,167.111
27,355.0807,482.2947,0.2833,162.333
28,355.0807,482.2947,5.8889,162.889
29,355.0807,482.2947,2.5722,156.222
30,355.0807,482.2947,1.6389,154.889
31,355.0807,482.2947,0.9556,158.556
32,355.0807,482.2947,-1.7278,149.222
33,355.0807,482.2947,1.6611,158.111
34,355.0807,482.2947,9.4889,161.889
35,355.0807,482.2947,-5.4278,149.222
36,355.0807,482.2947,6.4778,161.778
37,355.0807,482.2947,2.0056,154.556
38,355.0807,482.2947,2.2722,157.222
39,355.0807,482.2947,8.7056,164.556
40,355.0807,482.2947,8.0222,163.222
41,355.0807,482.2947,5.8722,160.222
42,355.0807,482.2947,-4.4222,150.778
43,355.0807,482.2947,-1.9611,152.889
44,355.0807,482.2947,9.1611,155.111
45,355.0807,482.2947,-11.8000,147.000
46,355.0807,482.2947,-7.1278,149.222
47,355.0807,482.2947,2.0944,157.444
48,355.0807,482.2947,-4.3500,149.000
49,355.0807,482.2947,3.5500,154.000
50,355.0807,482.2947,-2.0056,155.444
51,355.0807,482.2947,-1.5556,154.444
52,355.0807,482.2947,2.2278,157.778
53,355.0807,482.2947,-7.7111,143.889
54,355.0807,482.2947,3.1000,157.000
55,355.0807,482.2947,6.7389,158.889
56,355.0807,482.2947,4.8389,160.889
57,355.0807,482.2947,5.6833,158.333
58,355.0807,482.2947,5.2389,156.889
59,355.0807,482.2947,4.1667,159.667
60,355.0807,482.2947,-1.0444,156.556
61,355.0807,482.2947,-4.3111,148.889
62,355.0807,482.2947,7.6944,160.444
63,355.0807,482.2947,0.2167,154.667
64,355.0807,482.2947,1.3389,156.889
65,355.0807,482.2947,1.9833,157.333
66,355.0807,482.2947,-1.0167,153.333
67,355.0807,482.2947,2.6556,158.556
68,355.0807,482.2947,4.8278,159.778
69,355.0807,482.2947,4.9500,156.000
70,355.0807,482.2947,5.0278,159.778
71,355.0807,482.2947,1.8333,155.333
72,355.0807,482.2947,-3.1722,152.778
73,355.0807,482.2947,3.1278,156.778
74,355.0807,482.2947,-1.1167,155.333
75,355.0807,482.2947,6.9278,160.778
76,355.0807,482.2947,-0.2556,151.444
77,355.0807,482.2947,0.1167,151.667
78,355.0807,482.2947,7.0722,156.222
79,355.0807,482.2947,1.2278,157.778
80,355.0807,482.2947,-0.6778,153.222
81,355.0807,482.2947,3.7389,160.889
82,355.0807,482.2947,2.5667,156.667
