Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,317.9096,323.1037,6.6611,215.111
1,317.9096,323.1037,-0.7278,209.222
2,317.9096,323.1037,7.7889,219.889
3,317.9096,323.1037,9.8278,216.778
4,317.9096,323.1037,-2.7278,206.222
5,317.9096,323.1037,-2.2944,197.556
6,317.9096,323.1037,7.4000,213.000
7,317.9096,323.1037,14.0000,217.000
8,317.9096,323.1037,4.6778,202.778
9,317.9096,323.1037,3.5444,209.444
10,317.9096,323.1037,-3.5833,191.667
11,317.9096,323.1037,7.7667,208.667
12,317.9096,323.1037,12.7167,206.667
13,317.9096,323.1037,13.5222,205.222
14,317.9096,323.1037,5.1278,198.778
15,317.9096,323.1037,6.6500,212.000
16,317.9096,323.1037,-7.7389,197.111
17,317.9096,323.1037,-3.2000,205.000
18,317.9096,323.1037,10.7722,212.222
19,317.9096,323.1037,16.3833,212.333
20,317.9096,323.1037,8.3889,207.889
21,317.9096,323.1037,13.5722,217.222
22,317.9096,323.1037,12.0889,215.889
23,317.9096,323.1037,18.1056,218.556
24,317.9096,323.1037,-5.1389,198.111
25,317.9096,323.1037,6.4778,202.778
26,317.9096,323.1037,8.2833,204.333
27,317.9096,323.1037,3.7167,201.667
28,317.9096,323.1037,10.1778,212.778
29,317.9096,323.1037,-2.1333,201.667
30,317.9096,323.1037,2.9611,199.111
31,317.9096,323.1037,-1.4833,192.667
32,317.9096,323.1037,9.1389,207.889
33,317.9096,323.1037,-0.0500,197.000
34,317.9096,323.1037,-0.0833,202.667
35,317.9096,323.1037,6.7722,200.222
36,317.9096,323.1037,5.0611,200.111
37,317.9096,323.1037,11.0722,205.222
38,317.9096,323.1037,2.9833,192.333
39,317.9096,323.1037,5.6389,198.889
40,317.9096,323.1037,5.1833,199.333
41,317.9096,323.1037,2.9722,206.222
42,317.9096,323.1037,10.5333,202.333
43,317.9096,323.1037,-3.0056,196.444
44,317.9096,323.1037,9.0889,199.889
45,317.9096,323.1037,10.4556,203.556
46,317.9096,323.1037,5.8444,200.444
47,317.9096,323.1037,-0.6611,196.889
48,317.9096,323.1037,3.2611,195.111
49,317.9096,323.1037,15.6333,208.333
50,317.9096,323.1037,9.7556,205.556
51,317.9096,323.1037,10.0833,205.333
52,317.9096,323.1037,4.6667,199.667
53,317.9096,323.1037,15.9056,210.556
54,317.9096,323.1037,7.3444,202.444
55,317.9096,323.1037,6.0278,196.778
56,317.9096,323.1037,18.3778,214.778
57,317.9096,323.1037,6.5056,197.556
58,317.9096,323.1037,14.7556,207.556
59,317.9096,323.1037,12.3500,216.000
60,317.9096,323.1037,24.6389,214.889
61,317.9607,323.0684,20.6889,216.889
62,317.9578,323.0838,11.1389,208.889
63,317.9379,323.1270,22.0222,210.222
64,317.8718,323.1815,28.2444,220.444
65,317.7676,323.2426,12.3556,211.556
66,317.6466,323.2499,26.1056,216.556
67,317.6111,323.2059,15.7222,213.222
68,317.6297,323.1456,21.3500,214.000
69,317.6633,323.0931,27.6611,229.111
70,317.6209,323.0631,15.8056,217.556
71,317.4167,323.0414,24.2556,223.556
72,317.2794,323.0334,15.7389,220.889
73,317.2025,323.0397,13.0111,215.111
74,317.1966,323.0412,26.7000,220.000
75,317.2203,323.0526,23.2444,224.444
76,317.2290,323.0612,17.0056,215.556
77,317.2231,323.0663,28.1333,227.333
78,317.1402,323.0499,25.2444,236.444
79,317.0473,323.0090,17.3667,219.667
80,316.9466,322.9624,17.2500,209.000
81,316.8581,322.9284,2.4111,204.111
