Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,212.3982,387.5344,-10.8389,163.111
1,212.3982,387.5344,-5.4944,160.556
2,212.3982,387.5344,-4.0722,155.778
3,212.3982,387.5344,8.5778,166.778
4,212.3982,387.5344,-1.8222,155.778
5,212.3982,387.5344,-4.4556,153.444
6,212.3982,387.5344,6.6778,165.778
7,212.3982,387.5344,3.9611,158.111
8,212.3982,387.5344,-3.5333,156.667
9,212.3982,387.5344,0.4556,160.556
10,212.3982,387.5344,2.1444,160.444
11,212.3982,387.5344,1.2278,154.778
12,212.3982,387.5344,0.4278,156.778
13,212.3982,387.5344,-8.3444,147.556
14,212.3982,387.5344,-11.2667,147.333
15,212.3982,387.5344,-1.2056,148.444
16,212.3982,387.5344,-5.8500,147.000
17,212.3982,387.5344,0.0667,150.667
18,212.3982,387.5344,-9.1278,143.222
19,212.3982,387.5344,-5.9056,145.444
20,212.3982,387.5344,6.6278,157.778
21,212.3982,387.5344,-7.9500,144.000
22,212.3982,387.5344,-3.3167,150.333
23,212.3982,387.5344,1.9500,147.000
24,212.3982,387.5344,0.7500,148.000
25,212.3982,387.5344,6.2389,155.889
26,212.3982,387.5344,3.6389,149.889
27,212.3982,387.5344,0.3667,147.667
28,212.3982,387.5344,-1.2222,143.778
29,212.3982,387.5344,-0.9167,148.333
30,212.3982,387.5344,-5.3667,144.333
31,212.3982,387.5344,-0.8667,143.333
32,212.3982,387.5344,3.9389,151.889
33,212.3982,387.5344,-1.9667,144.333
34,212.3982,387.5344,-10.4167,138.333
35,212.3982,387.5344,-3.4444,140.556
36,212.3982,387.5344,-0.2722,150.778
37,212.3982,387.5344,-2.0667,145.333
38,212.3982,387.5344,-3.4556,143.444
39,212.3982,387.5344,-5.2500,142.000
40,212.3982,387.5344,0.7444,145.444
41,212.3982,387.5344,-5.1111,142.889
42,212.3982,387.5344,2.7222,148.222
43,212.3982,387.5344,-6.0056,143.444
44,212.3982,387.5344,-0.3611,146.889
45,212.3982,387.5344,1.7278,144.778
46,212.3982,387.5344,-1.6889,144.111
47,212.3982,387.5344,-2.1000,147.000
48,212.3982,387.5344,-11.9000,138.000
49,212.3982,387.5344,3.5611,151.111
50,212.3982,387.5344,-3.9556,136.444
51,212.3982,387.5344,-3.9278,142.222
52,212.3982,387.5344,-2.9389,139.111
53,212.3982,387.5344,2.8000,142.000
54,212.3982,387.5344,1.1389,141.889
55,212.3982,387.5344,-5.0556,141.444
56,212.3982,387.5344,3.6389,148.889
57,212.3982,387.5344,0.2111,144.111
58,212.3982,387.5344,-1.0056,144.444
59,212.3982,387.5344,6.5944,146.444
60,212.3982,387.5344,-3.7500,143.000
61,212.3982,387.5344,3.1944,145.444
62,212.3982,387.5344,0.5111,143.111
63,212.3982,387.5344,-1.3611,144.889
64,212.3982,387.5344,-5.7333,139.667
65,212.3982,387.5344,-1.3500,143.000
66,212.3982,387.5344,-4.7611,138.889
67,212.3982,387.5344,0.7167,144.667
68,212.3982,387.5344,-0.3444,141.556
69,212.3982,387.5344,-2.4500,141.000
70,212.3982,387.5344,-2.4111,137.889
71,212.3982,387.5344,-3.0944,143.556
72,212.3982,387.5344,4.2833,151.333
73,212.3982,387.5344,3.4722,152.222
74,212.3982,387.5344,1.7333,144.333
75,212.3982,387.5344,0.4056,141.556
76,212.3982,387.5344,6.0889,144.889
77,212.3982,387.5344,3.6722,146.222
78,212.3982,387.5344,3.7944,144.444
79,212.3982,387.5344,1.2222,145.222
80,212.3982,387.5344,0.8833,140.333
81,212.3982,387.5344,4.8667,142.667
82,212.3982,387.5344,0.9389,143.889
83,212.3982,387.5344,-0.6167,140.333
84,212.3982,387.5344,-3.2278,137.222
85,212.3982,387.5344,-2.4722,138.778
86,212.3982,387.5344,-0.2889,143.111
87,212.3982,387.5344,0.4444,137.444
88,212.3982,387.5344,5.5556,145.556
89,212.3982,387.5344,8.0333,143.333
90,212.3982,387.5344,4.4056,145.556
91,212.3982,387.5344,3.6000,145.000
92,212.3982,387.5344,11.2500,153.000
93,212.3982,387.5344,0.8222,144.222
94,212.3982,387.5344,2.2944,144.444
95,212.3982,387.5344,1.1000,145.000
96,212.3982,387.5344,-5.9833,142.667
97,212.3982,387.5344,5.5500,147.000
98,212.3982,387.5344,-0.5111,143.889
99,212.3982,387.5344,-0.0500,144.000
100,212.3982,387.5344,7.7167,150.667
101,212.3982,387.5344,5.0278,145.778
102,212.3982,387.5344,14.3056,154.556
103,212.3982,387.5344,6.2167,145.667
104,212.3982,387.5344,1.5500,140.000
105,212.3982,387.5344,12.1222,153.222
106,212.3982,387.5344,5.2778,148.778
107,212.3982,387.5344,-0.6167,144.333
108,212.3982,387.5344,5.5889,147.889
109,212.3982,387.5344,0.6556,145.556
110,212.3982,387.5344,8.8611,152.111
111,212.3052,387.5963,9.7389,151.889
112,212.2594,387.6187,1.8167,142.667
113,212.2271,387.5438,12.6056,153.556
114,212.2616,387.4783,11.1944,153.444
115,212.3762,387.4334,12.4389,155.889
116,212.3782,387.4292,12.5111,156.111
117,212.3888,387.4228,8.0000,150.000
118,212.3806,387.4437,4.0500,150.000
119,212.3714,387.4058,9.2889,149.889
120,212.3245,387.3452,8.4944,149.444
121,212.3572,387.2983,8.1500,151.000
122,212.4073,387.2833,7.1444,146.444
123,212.0000,387.0000,1.1333,145.333
124,212.5665,387.5200,12.7889,152.889
125,212.6306,387.3341,10.1944,150.444
126,212.6297,387.2704,15.2056,153.556
127,212.6049,387.1793,20.0833,156.333
128,212.5138,387.1260,14.1556,154.556
129,212.4228,387.1342,8.6278,152.778
130,212.3269,387.1087,11.3944,156.444
131,212.2648,387.0848,6.5667,148.667
132,212.2042,387.0748,15.3667,158.667
133,212.1818,387.1016,17.0278,161.778
134,212.1698,387.1360,9.6889,152.889
135,212.1998,387.2073,15.2778,153.778
136,212.2340,387.2459,7.9056,150.556
137,212.2764,387.2981,10.4444,151.444
138,212.3314,387.2979,13.3444,152.444
139,212.3771,387.2908,8.2333,148.333
140,212.4207,387.2508,13.6056,151.556
141,212.4211,387.2273,4.8833,143.333
142,212.4598,387.2466,5.6333,148.333
143,212.5030,387.3551,7.1389,146.889
144,212.4989,387.4267,-3.7167,138.333
145,212.4765,387.4566,10.0444,149.444
146,212.5317,387.5074,7.8889,145.889
147,212.5242,387.2763,14.4056,151.556
148,212.5715,387.2150,6.9667,144.667
149,212.5152,387.2167,3.6111,139.111
150,212.5152,387.2167,4.7667,141.667
151,212.5152,387.2167,11.8722,146.222
152,212.5152,387.2167,6.7222,143.222
153,212.5152,387.2167,8.4222,144.222
154,212.5152,387.2167,6.6056,143.556
155,212.5152,387.2167,4.7444,141.444
156,212.5152,387.2167,-0.0889,139.111
157,212.5152,387.2167,3.1000,138.000
158,212.5152,387.2167,1.3111,137.111
159,212.5152,387.2167,-5.3722,131.778
160,212.5152,387.2167,6.2778,141.778
161,212.5152,387.2167,5.6500,139.000
162,212.5152,387.2167,-3.1389,134.111
163,212.5152,387.2167,4.5333,141.333
164,212.5152,387.2167,7.2944,139.444
165,212.5152,387.2167,3.3833,134.333
166,212.5152,387.2167,-0.8222,134.778
167,212.5152,387.2167,-3.3111,134.889
168,212.5152,387.2167,0.9222,135.222
169,212.5152,387.2167,4.8222,140.222
170,212.5152,387.2167,-4.4056,132.444
171,212.5152,387.2167,2.0222,139.222
172,212.5152,387.2167,2.5944,140.444
173,212.5152,387.2167,0.3056,134.556
174,212.5152,387.2167,-3.2222,130.778
175,212.5152,387.2167,0.4333,135.333
176,212.5152,387.2167,4.5111,139.111
177,212.5152,387.2167,-0.2389,135.111
178,212.5152,387.2167,-1.8000,134.000
179,212.5152,387.2167,1.8778,137.778
180,212.5152,387.2167,-0.9611,138.889
181,212.5152,387.2167,-5.0444,133.556
182,212.5152,387.2167,-2.7889,132.111
183,212.5152,387.2167,2.5611,135.111
184,212.5152,387.2167,4.0611,136.111
185,212.5152,387.2167,-3.3500,134.000
186,212.5152,387.2167,2.6556,135.556
187,212.5152,387.2167,-3.7222,130.778
188,212.5152,387.2167,2.6167,136.667
189,212.5152,387.2167,1.9556,138.556
190,212.5152,387.2167,2.5111,131.111
191,212.5152,387.2167,2.5167,136.667
192,212.5152,387.2167,1.7778,134.778
193,212.5152,387.2167,-4.3556,132.444
194,212.5152,387.2167,3.1278,136.778
195,212.5152,387.2167,-2.1944,133.556
196,212.5152,387.2167,0.6500,135.000
197,212.5152,387.2167,4.8111,141.111
198,212.5152,387.2167,0.5222,131.222
199,212.5152,387.2167,4.7944,137.444
200,212.5152,387.2167,1.6500,137.000
201,212.5152,387.2167,5.6389,135.889
202,212.5152,387.2167,2.3889,135.889
203,212.5152,387.2167,3.9889,138.889
204,212.5152,387.2167,3.1000,138.000
205,212.5152,387.2167,2.5167,134.667
206,212.5152,387.2167,-2.5722,132.778
207,212.5152,387.2167,-0.5667,134.333
208,212.5152,387.2167,1.7500,135.000
209,212.5152,387.2167,4.7500,134.000
210,212.5152,387.2167,-2.9778,132.222
211,212.5152,387.2167,0.6222,134.222
212,212.5152,387.2167,5.7500,138.000
213,212.5152,387.2167,4.5167,137.667
214,212.5152,387.2167,1.9889,135.889
215,212.5152,387.2167,4.4111,142.111
216,212.5152,387.2167,0.8500,137.000
217,212.5152,387.2167,-2.0222,129.778
218,212.5152,387.2167,2.6556,135.556
219,212.5152,387.2167,-5.4167,132.333
220,212.5152,387.2167,0.2833,131.333
221,212.5152,387.2167,-8.3556,129.444
222,212.5152,387.2167,-3.4611,132.889
223,212.5152,387.2167,4.1778,137.778
224,212.5152,387.2167,3.5333,138.333
225,212.5152,387.2167,2.9611,137.111
226,212.5152,387.2167,-8.8944,128.556
227,212.5152,387.2167,-2.7611,135.889
228,212.5152,387.2167,-4.0500,134.000
229,212.5152,387.2167,0.2111,129.111
230,212.5152,387.2167,-2.8056,130.444
231,212.5152,387.2167,9.1778,140.778
232,212.5152,387.2167,0.0611,132.111
233,212.5152,387.2167,5.2556,136.556
234,212.5152,387.2167,-3.7500,133.000
235,212.5152,387.2167,3.6611,138.111
236,212.5152,387.2167,-2.7556,131.444
237,212.5152,387.2167,-3.0833,132.667
238,212.5152,387.2167,-2.0444,132.556
239,212.5152,387.2167,4.9167,135.667
240,212.5152,387.2167,3.0222,133.222
241,212.5152,387.2167,3.0556,134.556
242,212.5152,387.2167,7.0556,137.556
243,212.5152,387.2167,1.5556,132.556
244,212.5152,387.2167,4.6000,137.000
245,212.5152,387.2167,-5.4111,132.889
246,212.5152,387.2167,0.1222,135.222
247,212.5152,387.2167,1.0111,133.111
248,212.5152,387.2167,2.1944,135.444
249,212.5152,387.2167,-2.6667,131.333
250,212.5152,387.2167,-1.7222,130.778
251,212.5152,387.2167,-0.3722,132.778
252,212.5152,387.2167,-0.5389,130.111
253,212.5152,387.2167,-2.7222,131.778
254,212.5152,387.2167,4.0667,135.667
255,212.5152,387.2167,-0.6389,134.111
256,212.5152,387.2167,-2.6333,126.667
257,212.5152,387.2167,3.9111,136.111
258,212.5152,387.2167,5.1889,136.889
259,212.5152,387.2167,-1.2333,129.667
260,212.5152,387.2167,3.7056,136.556
261,212.5152,387.2167,-1.8222,131.778
262,212.5152,387.2167,-3.1778,133.222
263,212.5152,387.2167,1.8556,136.556
264,212.5152,387.2167,2.1167,132.667
265,212.5152,387.2167,-2.1167,129.333
266,212.5152,387.2167,-3.3500,129.000
267,212.5152,387.2167,3.6889,132.889
268,212.5152,387.2167,0.0667,131.667
269,212.5152,387.2167,-1.3111,132.889
270,212.5152,387.2167,0.6222,131.222
271,212.5152,387.2167,-0.2722,132.778
272,212.5152,387.2167,-2.9833,130.667
273,212.5152,387.2167,-0.2500,133.000
274,212.5152,387.2167,1.5889,130.889
275,212.5152,387.2167,2.1889,130.889
276,212.5152,387.2167,3.5389,134.889
