Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,70.8920,109.8870,8.2167,208.667
1,70.8920,109.8870,1.6778,207.778
2,70.8920,109.8870,-9.1556,201.444
3,70.8920,109.8870,1.4278,207.778
4,70.8920,109.8870,-1.4167,204.333
5,70.8920,109.8870,-8.8944,194.556
6,70.8920,109.8870,5.8722,201.222
7,70.8920,109.8870,6.6222,207.222
8,70.8920,109.8870,13.0722,208.222
9,70.8920,109.8870,6.6500,208.000
10,70.8920,109.8870,4.5278,203.778
11,70.8920,109.8870,6.9500,210.000
12,70.8920,109.8870,1.0611,198.111
13,70.8920,109.8870,2.2056,201.556
14,70.8920,109.8870,2.4444,202.444
15,70.8920,109.8870,4.1556,197.556
16,70.8920,109.8870,9.5389,204.889
17,70.8920,109.8870,6.5111,203.111
18,70.8920,109.8870,-0.6111,200.889
19,70.8920,109.8870,5.5222,199.222
20,70.8920,109.8870,2.6722,199.222
21,70.8920,109.8870,0.3222,195.222
22,70.8920,109.8870,6.7833,203.333
23,70.8920,109.8870,-5.2944,193.556
24,70.8920,109.8870,1.6333,198.333
25,70.8920,109.8870,7.7778,204.778
26,70.8920,109.8870,12.8889,202.889
27,70.8920,109.8870,15.8000,209.000
28,70.8920,109.8870,3.6056,204.556
29,70.8920,109.8870,5.5389,199.889
30,70.8920,109.8870,5.3167,200.667
31,70.8920,109.8870,4.3278,203.778
32,70.8920,109.8870,2.1611,200.111
33,70.8920,109.8870,6.9500,207.000
34,70.8920,109.8870,12.2056,207.556
35,70.8920,109.8870,10.6556,205.556
36,70.8920,109.8870,13.5000,209.000
37,70.8920,109.8870,17.8833,209.333
38,70.8920,109.8870,2.8111,200.111
39,70.8920,109.8870,12.4167,205.667
40,70.8920,109.8870,-2.4833,191.667
41,70.8920,109.8870,5.0778,200.778
42,70.8920,109.8870,14.5500,207.000
43,70.8920,109.8870,1.1389,192.889
44,70.8920,109.8870,3.2667,197.667
45,70.8920,109.8870,8.6556,202.556
46,70.8920,109.8870,4.0778,200.778
47,70.8920,109.8870,10.3167,202.667
48,70.8920,109.8870,-1.6722,198.778
49,70.8920,109.8870,14.0778,204.778
50,70.8920,109.8870,-2.3667,192.333
51,70.8920,109.8870,8.9722,199.222
52,70.8920,109.8870,8.8667,198.667
53,70.8920,109.8870,4.6722,202.222
54,70.8920,109.8870,20.8444,210.444
55,70.8920,109.8870,17.7444,207.444
56,70.8920,109.8870,12.3333,200.333
57,70.8920,109.8870,10.0444,199.444
58,70.8920,109.8870,10.2111,197.111
59,70.8920,109.8870,-1.5278,189.222
60,70.8920,109.8870,-4.1000,185.000
61,70.8920,109.8870,7.4278,188.778
62,70.8920,109.8870,13.5278,194.778
63,70.8920,109.8870,5.7556,191.556
64,70.8920,109.8870,-7.0278,182.222
65,70.8920,109.8870,9.5444,197.444
66,70.8920,109.8870,-0.4222,183.778
67,70.8920,109.8870,4.0556,190.556
68,70.8920,109.8870,9.6278,193.778
69,70.8920,109.8870,-5.9833,180.667
70,70.8920,109.8870,-2.8278,184.222
71,70.8920,109.8870,6.7333,191.333
72,70.8920,109.8870,8.1500,194.000
73,70.8920,109.8870,4.6444,191.444
74,70.8920,109.8870,-6.2167,179.333
75,70.8920,109.8870,5.6833,191.333
76,70.8920,109.8870,8.8556,196.556
77,70.8920,109.8870,0.8222,191.222
78,70.8920,109.8870,4.2833,190.333
79,70.8920,109.8870,-0.9833,191.667
80,70.8920,109.8870,-5.2556,187.444
81,70.8920,109.8870,-2.0889,188.111
82,70.8920,109.8870,13.8556,200.556
83,70.8920,109.8870,-0.9833,186.667
84,70.8920,109.8870,-4.0222,184.778
85,70.8920,109.8870,-6.4500,183.000
86,70.8920,109.8870,-3.9889,185.111
87,70.8920,109.8870,14.0000,201.000
88,70.8920,109.8870,0.7944,188.444
89,70.8920,109.8870,4.7278,187.778
90,70.8920,109.8870,6.2611,197.111
91,70.8920,109.8870,9.1722,196.222
92,70.8920,109.8870,3.4778,190.778
93,70.8920,109.8870,11.2500,192.000
94,70.8920,109.8870,8.2444,197.444
95,70.8920,109.8870,18.7944,200.444
96,70.8920,109.8870,9.9222,197.222
97,70.8920,109.8870,1.1444,194.444
98,70.8920,109.8870,7.2611,198.111
99,70.8920,109.8870,3.5944,191.444
100,70.8920,109.8870,6.6889,194.889
101,70.8920,109.8870,4.6000,191.000
102,70.8920,109.8870,19.0889,203.889
103,70.8920,109.8870,4.3222,195.222
104,70.8920,109.8870,4.4500,191.000
105,70.8920,109.8870,4.5889,194.889
106,70.8920,109.8870,3.1889,189.889
107,70.8920,109.8870,2.1889,182.889
108,70.8920,109.8870,11.9944,199.444
109,70.8920,109.8870,10.9389,194.889
110,70.8920,109.8870,10.9722,198.222
111,70.8920,109.8870,11.5500,196.000
112,70.8920,109.8870,6.6500,197.000
113,70.8920,109.8870,9.1222,190.222
114,70.8920,109.8870,14.0000,199.000
115,70.8920,109.8870,6.8778,193.778
116,70.8920,109.8870,0.4500,190.000
117,70.8920,109.8870,3.0500,192.000
118,70.8920,109.8870,0.0222,193.222
119,70.8920,109.8870,5.6778,196.778
