Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,107.8066,68.7061,6.2167,214.667
1,107.8066,68.7061,-4.3667,208.333
2,107.8066,68.7061,9.8500,219.000
3,107.8066,68.7061,11.7833,207.333
4,107.8066,68.7061,6.6389,198.889
5,107.8066,68.7061,4.8722,203.222
6,107.8066,68.7061,-0.7667,191.333
7,107.8066,68.7061,-2.0222,193.778
8,107.8066,68.7061,-3.2889,194.111
9,107.8066,68.7061,-3.9889,193.111
10,107.8066,68.7061,1.8278,195.778
11,107.8066,68.7061,3.7611,200.111
12,107.8066,68.7061,-0.1667,199.333
13,107.8066,68.7061,-0.8889,189.111
14,107.8066,68.7061,5.1333,207.333
15,107.8066,68.7061,0.5389,201.889
16,107.8066,68.7061,-9.8833,186.667
17,107.8066,68.7061,-1.8222,202.778
18,107.8066,68.7061,-8.5056,185.444
19,107.8066,68.7061,1.8111,203.111
20,107.8066,68.7061,2.0444,201.444
21,107.8066,68.7061,-2.1111,197.889
22,107.8066,68.7061,0.4778,199.778
23,107.8066,68.7061,-8.3667,198.333
24,107.8066,68.7061,-10.5389,193.111
25,107.8066,68.7061,-7.1000,197.000
26,107.8066,68.7061,-4.5556,193.444
27,107.8066,68.7061,-6.6556,193.444
28,107.8066,68.7061,-14.0889,184.111
29,107.8066,68.7061,-1.4556,194.444
30,107.8066,68.7061,3.4889,200.889
31,107.8066,68.7061,-21.9389,182.111
32,107.8066,68.7061,-9.4111,187.889
33,107.8066,68.7061,9.1167,201.667
34,107.8066,68.7061,-2.0000,188.000
35,107.8066,68.7061,9.0222,203.222
36,107.8066,68.7061,2.1278,191.778
37,107.8066,68.7061,-5.3833,192.667
38,107.8066,68.7061,-3.1111,185.889
39,107.8066,68.7061,4.0333,194.333
40,107.8066,68.7061,-0.6500,191.000
41,107.8066,68.7061,-4.3278,193.222
42,107.8066,68.7061,1.7667,195.667
43,107.8066,68.7061,-9.6000,189.000
44,107.8066,68.7061,-3.0333,193.667
45,107.8066,68.7061,7.6444,195.444
46,107.8066,68.7061,4.8611,196.111
47,107.8066,68.7061,-5.6056,192.444
48,107.8066,68.7061,-7.1833,183.667
49,107.8066,68.7061,-7.6611,185.889
50,107.8066,68.7061,-3.1556,193.444
51,107.8066,68.7061,-5.2167,190.333
52,107.8066,68.7061,4.0389,199.889
53,107.8066,68.7061,-6.5000,182.000
54,107.8066,68.7061,4.0444,193.444
55,107.8066,68.7061,-14.5000,184.000
56,107.8066,68.7061,8.7056,195.556
57,107.8066,68.7061,9.2833,198.333
58,107.8066,68.7061,3.3722,194.222
59,107.8066,68.7061,-1.8167,185.333
60,107.8066,68.7061,12.2722,200.222
61,107.8066,68.7061,4.3889,202.889
62,107.8066,68.7061,-6.8444,188.556
63,107.8066,68.7061,-11.4222,180.778
64,107.8066,68.7061,8.7000,198.000
65,107.8066,68.7061,0.5722,188.222
66,107.8066,68.7061,-10.8833,172.667
67,107.8066,68.7061,-8.7778,184.222
68,107.8066,68.7061,1.0944,187.444
69,107.8066,68.7061,4.8889,192.889
70,107.8066,68.7061,-3.6333,187.667
71,107.8066,68.7061,1.5222,190.222
72,107.8066,68.7061,6.8889,189.889
73,107.8066,68.7061,1.4833,189.333
74,107.8066,68.7061,6.6000,189.000
75,107.8066,68.7061,2.9722,191.222
76,107.8066,68.7061,3.1889,185.889
77,107.8066,68.7061,7.5667,190.667
78,107.8066,68.7061,-1.2944,185.556
79,107.8066,68.7061,-0.7778,189.222
80,107.8066,68.7061,-2.0833,182.667
81,107.8066,68.7061,1.4056,184.556
82,107.8066,68.7061,9.9056,191.556
83,107.8066,68.7061,1.6500,187.000
84,107.8066,68.7061,11.1611,198.111
85,107.8066,68.7061,6.2722,191.222
86,107.8066,68.7061,20.6611,205.111
87,107.8576,68.7416,15.0611,203.111
88,107.9410,68.7715,23.2167,204.667
89,107.9467,68.7770,15.6833,204.333
90,107.9770,68.7635,5.3833,193.333
91,107.9357,68.7300,24.4889,202.889
92,107.8347,68.6899,20.0444,209.444
93,107.6959,68.6574,26.1611,215.111
94,107.4540,68.6178,28.1056,208.556
95,107.4605,68.5581,25.9556,212.556
