Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,212.1366,238.8036,8.5389,217.889
1,212.1366,238.8036,-0.4500,209.000
2,212.1366,238.8036,1.4667,202.667
3,212.1366,238.8036,2.9556,203.556
4,212.1366,238.8036,-4.9222,202.778
5,212.1366,238.8036,11.6944,207.444
6,212.1366,238.8036,4.3556,208.556
7,212.1366,238.8036,4.0833,201.333
8,212.1366,238.8036,8.1833,207.333
9,212.1366,238.8036,25.4000,215.000
10,212.1366,238.8036,3.8056,202.556
11,212.1366,238.8036,5.3722,199.222
12,212.1366,238.8036,4.2778,202.778
13,212.1366,238.8036,10.0944,205.444
14,212.1366,238.8036,-0.9222,198.778
15,212.1366,238.8036,8.4556,208.556
16,212.1366,238.8036,11.3000,206.000
17,212.1366,238.8036,8.2333,203.333
18,212.1366,238.8036,1.9333,196.333
19,212.1366,238.8036,7.8444,208.444
20,212.1366,238.8036,-5.9500,190.000
21,212.1366,238.8036,5.3333,202.333
22,212.1366,238.8036,9.7167,205.667
23,212.1366,238.8036,16.8167,209.667
24,212.1366,238.8036,6.5333,199.333
25,212.1366,238.8036,11.6611,196.111
26,212.1366,238.8036,11.4833,200.333
27,212.1366,238.8036,11.7444,198.444
28,212.1366,238.8036,7.5944,202.444
29,212.1366,238.8036,15.6389,206.889
30,212.1366,238.8036,3.1000,199.000
31,212.1366,238.8036,13.5889,196.889
32,212.1366,238.8036,0.8444,191.444
33,212.1366,238.8036,4.3333,191.333
34,212.1366,238.8036,9.2833,191.333
35,212.1366,238.8036,4.3778,190.778
36,212.1366,238.8036,9.4000,193.000
37,212.1366,238.8036,1.7500,193.000
38,212.1366,238.8036,-2.1556,187.444
39,212.1366,238.8036,-2.0722,187.778
40,212.1366,238.8036,0.0667,193.667
41,212.1366,238.8036,8.9000,198.000
42,212.1366,238.8036,2.0333,194.333
43,212.1366,238.8036,8.0000,197.000
44,212.1366,238.8036,9.4333,197.333
45,212.1366,238.8036,5.0278,197.778
46,212.1366,238.8036,-0.1278,189.222
47,212.1366,238.8036,9.2000,199.000
48,212.1366,238.8036,7.5722,191.222
49,212.1366,238.8036,1.9278,191.778
50,212.1366,238.8036,0.3167,194.667
51,212.1366,238.8036,4.6778,192.778
52,212.1366,238.8036,14.3056,196.556
53,212.1366,238.8036,2.3278,186.778
54,212.1366,238.8036,3.8889,186.889
55,212.1366,238.8036,5.5000,188.000
56,212.1366,238.8036,14.2389,199.889
57,212.1366,238.8036,3.1667,195.667
58,212.1366,238.8036,11.0778,193.778
59,212.1366,238.8036,3.3444,191.444
60,212.1366,238.8036,0.6611,190.111
61,212.1366,238.8036,4.5833,188.333
62,212.1366,238.8036,1.2944,182.444
63,212.1366,238.8036,8.3722,199.222
64,212.1366,238.8036,4.1611,197.111
65,212.1366,238.8036,-5.4444,184.556
66,212.1366,238.8036,3.7833,193.333
67,212.1366,238.8036,5.3167,194.667
68,212.1366,238.8036,1.6722,187.222
69,212.1366,238.8036,1.1611,194.111
70,212.1366,238.8036,3.4167,192.667
71,212.1366,238.8036,5.9333,191.333
