Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,213.0985,386.0602,-3.9222,204.778
1,213.0985,386.0602,-5.7611,197.889
2,213.0985,386.0602,-6.7389,193.111
3,213.0985,386.0602,-0.6944,200.556
4,213.0985,386.0602,-11.5056,192.444
5,213.0985,386.0602,-9.5611,184.889
6,213.0985,386.0602,4.2167,195.667
7,213.0985,386.0602,10.4722,202.222
8,213.0985,386.0602,-1.8056,189.444
9,213.0985,386.0602,-3.2389,190.111
10,213.0985,386.0602,9.2722,198.222
11,213.0985,386.0602,7.4611,193.111
12,213.0985,386.0602,2.0056,190.556
13,213.0985,386.0602,-2.2222,189.778
14,213.0985,386.0602,-13.2944,183.556
15,213.0985,386.0602,-4.2833,197.667
16,213.0985,386.0602,-5.2778,188.222
17,213.0985,386.0602,6.2333,197.333
18,213.0985,386.0602,-6.4444,187.556
19,213.0985,386.0602,-12.1944,176.556
20,213.0985,386.0602,-13.3667,172.333
21,213.0985,386.0602,-0.9722,189.778
22,213.0985,386.0602,-1.9278,188.222
23,213.0985,386.0602,3.1611,184.111
24,213.0985,386.0602,1.1889,178.889
25,213.0985,386.0602,-5.0944,188.556
26,213.0985,386.0602,-9.1444,180.556
27,213.0985,386.0602,5.9167,192.667
28,213.0985,386.0602,-4.8056,180.444
29,213.0985,386.0602,-4.3444,183.556
30,213.0985,386.0602,6.7389,181.889
31,213.0985,386.0602,1.5389,183.889
32,213.0985,386.0602,-2.5722,190.778
33,213.0985,386.0602,1.0000,186.000
34,213.0985,386.0602,5.2444,187.444
35,213.0985,386.0602,7.1667,190.667
36,213.0985,386.0602,-4.3222,180.778
37,213.0985,386.0602,2.1833,187.333
38,213.0985,386.0602,12.8167,193.667
39,213.0985,386.0602,9.9056,184.556
40,213.0985,386.0602,9.6111,197.111
41,213.0985,386.0602,-5.2333,178.667
42,213.0985,386.0602,5.5556,186.556
43,213.0985,386.0602,14.8444,195.444
44,213.0985,386.0602,8.6778,192.778
45,213.0985,386.0602,10.7944,189.444
46,213.0985,386.0602,1.8500,182.000
47,212.9918,385.9448,9.4167,193.667
48,212.9858,385.8506,17.5222,196.222
49,212.9763,385.7839,16.7778,192.778
50,212.9927,385.7338,15.2111,192.111
51,212.9890,385.7219,12.7389,198.889
52,213.0044,385.7166,28.6889,199.889
53,213.0083,385.7441,17.2889,206.889
54,213.0462,385.7778,27.9111,209.111
55,213.0774,385.8119,18.2222,199.222
56,213.0958,385.8372,12.3056,196.556
57,213.1044,385.8623,15.5833,198.333
58,213.1484,385.8777,9.5611,199.111
59,213.1345,385.8894,16.0500,201.000
60,213.1199,385.8888,19.8222,202.222
61,213.0966,385.8773,15.9111,196.111
62,213.0581,385.8689,23.6778,202.778
63,213.0317,385.8657,21.5389,198.889
64,213.0188,385.8887,21.6333,205.333
65,213.0027,385.9337,23.4500,206.000
66,212.9887,385.9815,12.6167,195.667
67,212.9992,386.0291,14.9111,195.111
68,212.9513,386.0578,21.3500,201.000
69,212.9128,386.0543,13.2556,192.556
70,212.9056,386.0485,9.6722,189.222
71,212.9093,386.0267,22.2611,202.111
72,212.9174,386.0196,25.8333,198.333
73,212.9179,385.9814,17.6278,199.778
