Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,448.2222,569.7278,-4.1833,178.667
1,448.2222,569.7278,4.4889,189.889
2,448.2222,569.7278,6.0611,185.111
3,448.2222,569.7278,6.7000,190.000
4,448.2222,569.7278,13.4833,187.333
5,448.2222,569.7278,5.1111,180.111
6,448.2222,569.7278,7.6333,184.333
7,448.2222,569.7278,6.1111,183.111
8,448.2222,569.7278,16.9500,198.000
9,448.2222,569.7278,9.5000,183.000
10,448.2222,569.7278,13.7889,187.889
11,448.2222,569.7278,5.0722,183.222
12,448.2222,569.7278,0.4667,177.667
13,448.2222,569.7278,5.9667,179.667
14,448.2222,569.7278,11.6444,179.444
15,448.2222,569.7278,10.4444,181.444
16,448.2222,569.7278,16.4722,190.222
17,448.2222,569.7278,0.0333,181.333
18,448.2222,569.7278,5.0222,179.222
19,448.2222,569.7278,-1.4722,176.778
20,448.2222,569.7278,16.2889,181.889
21,448.2222,569.7278,-1.8833,172.667
22,448.2222,569.7278,1.6944,178.444
23,448.2222,569.7278,-0.7500,179.000
24,448.2222,569.7278,-0.4833,176.667
25,448.2222,569.7278,3.4000,174.000
26,448.2222,569.7278,-1.1722,170.778
27,448.2222,569.7278,8.0389,174.889
28,448.2222,569.7278,8.8222,182.222
29,448.2222,569.7278,1.7056,177.556
30,448.2222,569.7278,10.1833,181.333
31,448.2222,569.7278,0.1278,172.778
32,448.2222,569.7278,6.2111,183.111
33,448.2222,569.7278,2.0056,175.556
34,448.2222,569.7278,6.4500,176.000
35,448.2222,569.7278,10.0667,180.667
36,448.2222,569.7278,0.1167,172.667
37,448.2222,569.7278,-1.2778,165.222
38,448.2222,569.7278,9.4333,174.333
39,448.2222,569.7278,-0.2778,176.222
40,448.2222,569.7278,1.7167,172.667
41,448.2222,569.7278,7.3444,175.444
42,448.2222,569.7278,0.2833,169.333
43,448.2222,569.7278,5.3167,170.667
44,448.2222,569.7278,4.2056,176.556
45,448.2222,569.7278,6.5333,174.333
46,448.2222,569.7278,4.8389,175.889
47,448.2222,569.7278,2.4667,166.667
48,448.2222,569.7278,2.9056,176.556
49,448.2222,569.7278,4.7667,174.667
50,448.2222,569.7278,-1.4167,170.333
51,448.2222,569.7278,6.0222,173.222
52,448.2222,569.7278,-0.4722,167.778
53,448.2222,569.7278,4.9111,177.111
54,448.2222,569.7278,2.8833,169.333
55,448.2222,569.7278,8.8611,177.111
56,448.2222,569.7278,12.3722,183.222
57,448.2222,569.7278,6.3333,177.333
58,448.2222,569.7278,5.4222,180.222
59,448.2222,569.7278,5.7944,172.444
60,448.2222,569.7278,-2.2222,165.778
61,448.2222,569.7278,-2.6778,165.222
62,448.2222,569.7278,2.3056,172.556
63,448.2222,569.7278,14.1444,178.444
64,448.2222,569.7278,-0.2556,171.444
65,448.2222,569.7278,12.0778,182.778
66,448.2222,569.7278,1.5333,168.333
67,448.2222,569.7278,1.8556,173.556
68,448.2222,569.7278,5.2056,178.556
69,448.2222,569.7278,10.6056,177.556
70,448.2222,569.7278,3.5167,175.667
71,448.2222,569.7278,2.2167,167.667
72,448.2222,569.7278,8.2778,175.778
73,448.2222,569.7278,5.3778,168.778
74,448.2222,569.7278,12.8333,181.333
75,448.2222,569.7278,12.0111,178.111
76,448.2222,569.7278,6.4611,172.111
77,448.2222,569.7278,5.8111,174.111
78,448.2222,569.7278,1.5833,169.333
79,448.2222,569.7278,8.2000,174.000
80,448.2222,569.7278,4.3944,176.444
81,448.2222,569.7278,3.7667,173.667
82,448.2222,569.7278,-2.6278,168.222
83,448.2222,569.7278,3.8333,175.333
84,448.2222,569.7278,17.3778,185.778
85,448.2222,569.7278,10.0500,174.000
86,448.2222,569.7278,8.6222,174.222
87,448.2222,569.7278,2.8000,176.000
88,448.2222,569.7278,-11.1889,158.111
89,448.2222,569.7278,-0.3611,168.889
90,448.2222,569.7278,-0.7556,171.444
91,448.2222,569.7278,9.2500,175.000
92,448.2222,569.7278,-0.9444,168.556
93,448.2222,569.7278,-3.1500,164.000
94,448.2222,569.7278,3.8222,168.222
95,448.2222,569.7278,4.6111,172.111
96,448.2222,569.7278,2.7167,165.667
97,448.2222,569.7278,-2.4389,171.111
98,448.2222,569.7278,-7.0222,158.778
99,448.2222,569.7278,-3.4056,171.444
100,448.2222,569.7278,0.8222,171.222
101,448.2222,569.7278,2.4222,167.222
102,448.2222,569.7278,12.7722,180.222
103,448.2222,569.7278,0.5000,175.000
104,448.2222,569.7278,4.6944,171.444
105,448.2222,569.7278,4.5389,176.889
106,448.2222,569.7278,2.2889,170.889
107,448.2222,569.7278,8.8222,173.222
108,448.2222,569.7278,4.8500,171.000
109,448.2222,569.7278,3.6889,175.889
110,448.2222,569.7278,-0.3222,171.778
111,448.2222,569.7278,-8.9611,164.889
112,448.2222,569.7278,0.6444,166.444
113,448.2222,569.7278,0.7944,172.444
114,448.2222,569.7278,-0.6833,170.667
115,448.2222,569.7278,-3.4444,165.556
116,448.2222,569.7278,3.5444,174.444
117,448.2222,569.7278,0.5889,173.889
118,448.2222,569.7278,-4.4444,167.556
119,448.2222,569.7278,8.0944,173.444
120,448.2222,569.7278,5.8667,172.667
121,448.2222,569.7278,0.4111,167.111
122,448.2222,569.7278,3.9944,173.444
123,448.2222,569.7278,6.9778,175.778
124,448.2222,569.7278,5.4611,172.111
125,448.2222,569.7278,7.3667,175.667
126,448.2222,569.7278,0.3000,171.000
127,448.2222,569.7278,1.4167,162.667
128,448.2222,569.7278,6.7500,169.000
129,448.2222,569.7278,3.4222,166.222
130,448.2222,569.7278,-1.0389,164.111
131,448.2222,569.7278,4.3500,167.000
132,448.2222,569.7278,10.2444,171.444
133,448.2222,569.7278,5.9111,165.111
134,448.2222,569.7278,3.1778,167.778
135,448.2222,569.7278,9.9611,176.111
136,448.2222,569.7278,4.0278,163.778
137,448.2222,569.7278,8.1833,173.333
138,448.2222,569.7278,-1.4889,160.111
139,448.2222,569.7278,-3.0389,157.111
