Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,88.0629,300.5341,-3.4778,153.222
1,88.0629,300.5341,-2.9889,147.111
2,88.0629,300.5341,-4.4556,149.444
3,88.0629,300.5341,-7.0500,144.000
4,88.0629,300.5341,-0.6500,145.000
5,88.0629,300.5341,-0.1833,147.667
6,88.0629,300.5341,-9.0167,140.333
7,88.0629,300.5341,-1.2778,146.222
8,88.0629,300.5341,-6.5833,140.667
9,88.0629,300.5341,-4.5056,145.444
10,88.0629,300.5341,-7.9167,141.333
11,88.0629,300.5341,-6.8000,139.000
12,88.0629,300.5341,2.8111,149.111
13,88.0629,300.5341,2.0000,149.000
14,88.0629,300.5341,-2.5333,148.667
15,88.0629,300.5341,0.6778,149.778
16,88.0629,300.5341,1.3944,149.444
17,88.0629,300.5341,-7.1778,146.222
18,88.0629,300.5341,-6.3833,146.667
19,88.0629,300.5341,1.0778,151.778
20,88.0629,300.5341,3.4389,150.889
21,88.0629,300.5341,-0.6278,147.222
22,88.0629,300.5341,-7.6389,141.111
23,88.0629,300.5341,-4.3056,142.444
24,88.0629,300.5341,-5.4722,146.778
25,88.0629,300.5341,-2.5889,148.111
26,88.0629,300.5341,-3.3611,144.889
27,88.0629,300.5341,-3.1667,146.333
28,88.0629,300.5341,4.2333,150.333
29,88.0629,300.5341,-3.9667,144.333
30,88.0629,300.5341,-4.3667,144.333
31,88.0629,300.5341,-16.6389,135.111
32,88.0629,300.5341,-8.0611,143.889
33,88.0629,300.5341,-8.8667,142.333
34,88.0629,300.5341,-11.1667,140.333
35,88.0629,300.5341,3.8222,154.222
36,88.0629,300.5341,-5.3111,146.889
37,88.0629,300.5341,-2.8444,146.556
38,88.0629,300.5341,-6.5611,142.889
39,88.0629,300.5341,-6.0667,145.333
40,88.0629,300.5341,-3.5833,151.667
41,88.0629,300.5341,-5.9333,147.667
42,88.0629,300.5341,0.0444,149.444
43,88.0629,300.5341,-4.1944,148.556
44,88.0629,300.5341,-9.2333,145.667
45,88.0629,300.5341,-6.2167,152.333
46,88.0629,300.5341,-7.7222,143.778
47,88.0629,300.5341,-13.3556,140.444
48,88.0629,300.5341,-9.2167,147.333
49,88.0629,300.5341,3.8167,158.667
50,88.0629,300.5341,-5.2944,148.556
51,88.0629,300.5341,2.1389,148.889
52,88.0629,300.5341,-2.7278,148.222
53,88.0629,300.5341,2.2833,158.333
54,88.0629,300.5341,-1.1611,154.889
55,88.0629,300.5341,-8.7556,151.444
56,88.0629,300.5341,-5.0000,149.000
57,88.0629,300.5341,-2.1167,151.333
58,88.0629,300.5341,0.2444,152.444
59,88.0629,300.5341,-3.1389,147.111
60,88.0629,300.5341,-2.1833,153.667
61,88.0629,300.5341,-3.0278,148.222
62,88.0629,300.5341,-2.7222,148.778
63,88.0629,300.5341,-6.6944,150.556
64,88.0629,300.5341,-4.3556,149.444
65,88.0629,300.5341,-8.9833,144.667
66,88.0629,300.5341,-8.9611,146.889
67,88.0629,300.5341,2.0833,155.333
68,88.0629,300.5341,0.0056,150.556
69,88.0629,300.5341,-1.9000,150.000
70,88.0629,300.5341,-5.7722,141.778
71,88.0629,300.5341,4.1778,150.778
72,88.0629,300.5341,-4.8000,148.000
73,88.0629,300.5341,4.2944,154.444
74,88.0629,300.5341,-1.8111,148.889
75,88.0629,300.5341,-3.7722,147.778
76,88.0629,300.5341,-6.0389,142.111
77,88.0629,300.5341,-2.0167,148.333
78,88.0629,300.5341,-7.6278,145.222
79,88.0629,300.5341,-6.2667,142.333
80,88.0629,300.5341,-3.9111,144.889
81,88.0629,300.5341,-2.0222,150.778
82,88.0629,300.5341,3.8556,153.556
83,88.0629,300.5341,-4.2833,145.667
84,88.0629,300.5341,-3.8389,147.111
85,88.0629,300.5341,-2.1778,151.222
86,88.0629,300.5341,-2.8500,147.000
87,88.0629,300.5341,-3.9500,148.000
88,88.0629,300.5341,-0.1500,152.000
89,88.0629,300.5341,-3.4944,148.556
90,88.0629,300.5341,-2.1778,148.222
91,88.0629,300.5341,-9.0778,142.222
92,88.0629,300.5341,-2.6389,146.111
93,88.0629,300.5341,-9.2778,139.222
94,88.0629,300.5341,-2.8333,146.667
95,88.0629,300.5341,-2.0444,143.556
96,88.0629,300.5341,-0.8611,147.889
97,88.0629,300.5341,0.2222,153.222
98,88.0629,300.5341,-0.5056,153.444
99,88.0629,300.5341,0.1944,147.444
100,88.0629,300.5341,-4.0111,144.889
101,88.0629,300.5341,-3.2056,143.444
102,88.0629,300.5341,-5.6833,138.667
103,88.0629,300.5341,2.9667,150.667
104,88.0629,300.5341,-3.7444,144.556
105,88.0629,300.5341,-1.9389,142.111
106,88.0629,300.5341,-5.2278,136.222
107,88.0629,300.5341,-6.3833,137.667
108,88.0629,300.5341,0.1833,141.333
109,88.0629,300.5341,-1.1333,140.667
110,88.0629,300.5341,-2.3278,139.222
111,88.0629,300.5341,4.2556,144.556
112,88.0629,300.5341,-4.2222,144.778
113,88.0629,300.5341,-1.9833,140.667
114,88.0629,300.5341,-7.3000,141.000
115,88.0629,300.5341,-0.6222,144.778
116,88.0629,300.5341,-3.5278,140.222
117,88.0629,300.5341,1.0611,141.111
118,88.0629,300.5341,-6.3111,140.889
119,88.0629,300.5341,-1.3889,143.111
120,88.0629,300.5341,0.7167,144.667
121,88.0629,300.5341,-1.0667,144.333
122,88.0629,300.5341,-4.7000,141.000
123,88.0629,300.5341,-0.6222,147.778
124,88.0629,300.5341,-1.0500,149.000
125,88.0629,300.5341,-3.8111,147.889
126,88.0629,300.5341,2.4333,155.333
127,88.0629,300.5341,-3.2444,144.556
128,88.0629,300.5341,-3.0889,146.111
129,88.0629,300.5341,1.0722,147.222
130,88.0629,300.5341,-6.6944,140.556
