Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,381.6613,14.0660,23.1500,180.000
1,381.6613,14.0660,14.5000,174.000
2,381.6613,14.0660,12.6389,174.889
3,381.6613,14.0660,14.3278,174.778
4,381.6613,14.0660,23.1000,179.000
5,381.6613,14.0660,7.4333,166.333
6,381.6613,14.0660,19.8667,179.667
7,381.6613,14.0660,18.8167,180.667
8,381.6613,14.0660,23.8500,184.000
9,381.6613,14.0660,20.3278,175.778
10,381.6613,14.0660,21.9333,182.333
11,381.6613,14.0660,21.9444,177.444
12,381.6613,14.0660,21.3444,176.444
13,381.6613,14.0660,21.2333,178.333
14,381.6613,14.0660,26.7889,184.889
15,381.6613,14.0660,17.6944,175.444
16,381.6613,14.0660,25.3722,182.222
17,381.6613,14.0660,22.6000,177.000
18,381.6613,14.0660,13.1278,168.778
19,381.6613,14.0660,22.7278,178.778
20,381.6613,14.0660,28.6500,179.000
21,381.6613,14.0660,27.1444,185.444
22,381.6613,14.0660,23.2000,184.000
23,381.6613,14.0660,22.5000,182.000
24,381.6613,14.0660,22.1278,178.778
25,381.6613,14.0660,26.9833,182.333
26,381.6613,14.0660,18.6222,176.222
27,381.6613,14.0660,15.8389,169.889
28,381.6613,14.0660,24.2556,178.556
29,381.6613,14.0660,16.1500,172.000
30,381.6613,14.0660,13.4167,168.667
31,381.6613,14.0660,14.6278,170.778
32,381.6613,14.0660,22.2778,178.778
33,381.6613,14.0660,19.0056,172.556
34,381.6613,14.0660,18.9389,177.889
35,381.6613,14.0660,12.1667,167.667
36,381.6613,14.0660,16.9944,168.444
37,381.6613,14.0660,17.9667,171.667
38,381.6613,14.0660,14.5056,169.556
39,381.6613,14.0660,16.7722,171.222
40,381.6613,14.0660,16.5278,172.778
41,381.6613,14.0660,12.6944,168.444
42,381.6613,14.0660,13.2333,165.333
43,381.6613,14.0660,16.7778,171.778
44,381.6613,14.0660,13.0222,170.222
45,381.6613,14.0660,14.1000,166.000
46,381.6613,14.0660,7.8444,160.444
47,381.6613,14.0660,17.2111,172.111
48,381.6613,14.0660,16.2778,171.778
49,381.6613,14.0660,9.3278,165.778
50,381.6613,14.0660,15.4444,166.444
51,381.6613,14.0660,5.1556,157.556
52,381.6613,14.0660,17.4833,166.333
53,381.6613,14.0660,5.3833,159.333
54,381.6613,14.0660,8.9167,159.667
55,381.6613,14.0660,-1.4611,152.889
56,381.6613,14.0660,-0.2833,152.667
57,381.6613,14.0660,6.1278,158.778
58,381.6613,14.0660,12.9944,159.444
59,381.6613,14.0660,12.8611,162.111
60,381.6613,14.0660,8.2833,159.333
61,381.6613,14.0660,1.2333,156.333
62,381.6613,14.0660,3.0889,154.889
63,381.6613,14.0660,9.2833,158.333
64,381.6613,14.0660,1.3611,153.111
65,381.6613,14.0660,5.6722,157.222
66,381.6613,14.0660,5.5000,157.000
67,381.6613,14.0660,6.3111,154.111
68,381.6613,14.0660,7.0722,155.222
69,381.6613,14.0660,2.7667,151.667
70,381.6613,14.0660,5.1167,155.667
71,381.6613,14.0660,11.6722,159.222
72,381.6613,14.0660,2.5444,156.444
73,381.6613,14.0660,3.7056,153.556
74,381.6613,14.0660,-0.9722,147.778
75,381.6613,14.0660,4.8500,158.000
76,381.6613,14.0660,-0.8944,150.556
77,381.6613,14.0660,8.7667,159.667
78,381.6613,14.0660,-1.0444,151.556
79,381.6613,14.0660,2.0111,154.111
80,381.6613,14.0660,2.6167,161.667
81,381.6613,14.0660,6.6000,155.000
82,381.6613,14.0660,7.1444,154.444
83,381.6613,14.0660,3.6000,152.000
84,381.6613,14.0660,5.6889,158.889
85,381.6613,14.0660,5.5778,154.778
86,381.6613,14.0660,6.1111,160.111
87,381.6613,14.0660,7.3944,156.444
88,381.6613,14.0660,13.4389,162.889
89,381.6613,14.0660,4.4611,149.111
90,381.6613,14.0660,7.1278,155.778
91,381.6613,14.0660,-2.1444,146.556
92,381.6613,14.0660,15.2833,161.333
93,381.6613,14.0660,4.4611,160.111
