Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
227.8889,219.4444,219.4444,16.1889,-3.8556,-3.8556,1.5892,0.4385,0.4385,1.9670,0.0723,0.0723,0
220.4444,207.8889,207.8889,14.0944,-8.6611,-8.6611,0.6720,-0.8797,-0.8797,1.0897,-1.3548,-1.3548,1
218.1111,200.2222,200.2222,16.6611,-12.1278,-12.1278,0.9218,-1.5055,-1.5055,1.7777,-1.2549,-1.2549,2
212.3333,196.5556,196.5556,15.9333,-10.0444,-10.0444,0.3995,-2.6656,-2.6656,1.7178,-1.7614,-1.7614,3
219.0000,212.5556,212.5556,13.3000,-10.6444,-10.6444,0.6097,-0.9466,-0.9466,1.1281,-1.6447,-1.6447,4
204.2222,195.6667,195.6667,4.5222,-19.6833,-19.6833,-0.7449,-2.5755,-2.5755,-0.1981,-2.4659,-2.4659,5
213.6667,198.6667,198.6667,18.5667,-9.8833,-9.8833,0.8107,-0.3433,-0.3433,1.2912,-0.2830,-0.2830,6
209.6667,204.8889,204.8889,14.5667,-6.2111,-6.2111,-0.1989,-1.4378,-1.4378,0.8918,-1.4511,-1.4511,7
204.0000,199.4444,199.4444,4.8500,-9.6056,-9.6056,-0.8181,-1.1857,-1.1857,0.2227,-1.1116,-1.1116,8
220.5556,210.2222,210.2222,23.7556,-1.9278,-1.9278,2.0420,0.4628,0.4628,3.3229,0.8135,0.8135,9
203.0000,203.4444,203.4444,6.0500,-6.7056,-6.7056,-0.8088,-1.4727,-1.4727,0.2735,-1.1644,-1.1644,10
214.0000,198.2222,198.2222,15.6500,-16.0778,-16.0778,1.1081,-1.5182,-1.5182,2.0592,-1.2827,-1.2827,11
217.0000,208.0000,208.0000,22.6500,1.3500,1.3500,0.7720,-1.1290,-1.1290,2.1017,-0.1969,-0.1969,12
206.0000,197.4444,197.4444,8.7500,-14.8056,-14.8056,-0.4822,-2.2854,-2.2854,0.2722,-2.2660,-2.2660,13
218.8889,206.4444,206.4444,16.9389,-6.0056,-6.0056,1.6314,-0.6027,-0.6027,2.1221,-0.8068,-0.8068,14
220.5556,206.8889,206.8889,9.1556,-18.2111,-18.2111,1.5650,-1.3320,-1.3320,0.5840,-3.5907,-3.5907,15
215.2222,206.1111,206.1111,16.5222,-5.2389,-5.2389,1.2376,-0.2899,-0.2899,1.9127,-0.7264,-0.7264,16
225.5556,223.6667,223.6667,24.6056,15.9167,15.9167,3.0720,2.9471,2.9471,3.5055,3.4285,3.4285,17
220.0000,223.0000,223.0000,21.2500,13.5500,13.5500,3.1262,2.0447,2.0447,3.9020,2.2232,2.2232,18
216.1111,206.6667,206.6667,22.5111,-4.9833,-4.9833,2.8650,0.3865,0.3865,4.2534,0.9664,0.9664,19
219.3333,217.4444,217.4444,20.3333,12.9444,12.9444,2.4870,2.0047,2.0047,3.4879,2.1001,2.1001,20
209.7778,203.2222,203.2222,14.9778,1.9222,1.9222,0.5919,-1.1157,-1.1157,1.6263,-0.0195,-0.0195,21
217.0000,211.6667,211.6667,20.9000,6.2167,6.2167,1.6349,0.6548,0.6548,2.8441,1.3014,1.3014,22
222.1111,196.3333,196.3333,27.3611,-12.9167,-12.9167,2.0076,-2.4104,-2.4104,2.9440,-2.3366,-2.3366,23
225.8889,216.8889,216.8889,25.8889,12.0889,12.0889,3.1537,1.0574,1.0574,4.4174,1.8707,1.8707,24
226.5556,204.6667,204.6667,24.5556,-7.5833,-7.5833,2.5926,-1.3859,-1.3859,3.3969,-1.2762,-1.2762,25
211.6667,202.6667,202.6667,13.2167,-10.0833,-10.0833,2.2454,0.1281,0.1281,2.5422,-0.5285,-0.5285,26
197.7778,197.1111,197.1111,2.7778,-13.3389,-13.3389,-1.0245,-1.3960,-1.3960,-0.5031,-1.5142,-1.5142,27
217.0000,213.0000,213.0000,16.0000,3.2000,3.2000,2.6021,1.1505,1.1505,3.3267,0.8040,0.8040,28
244.2222,219.1111,219.1111,45.0722,10.2111,10.2111,6.1475,2.6884,2.6884,6.7820,2.5557,2.5557,29
219.5556,210.7778,210.7778,21.6056,-4.7222,-4.7222,1.6759,-0.1782,-0.1782,2.3319,-1.2104,-1.2104,30
215.4444,205.3333,205.3333,16.5444,0.4333,0.4333,1.7302,-0.2020,-0.2020,2.7766,0.7063,0.7063,31
218.3333,210.1111,210.1111,14.6333,-4.3889,-4.3889,1.8055,0.1970,0.1970,1.9765,-0.3898,-0.3898,32
207.7778,207.7778,207.7778,3.9778,3.9778,3.9778,1.1657,1.1657,1.1657,1.7934,1.7934,1.7934,33
207.8889,207.8889,207.8889,4.5389,4.5389,4.5389,1.5763,1.5763,1.5763,1.1651,1.1651,1.1651,34
218.1111,218.1111,218.1111,7.0111,7.0111,7.0111,3.1121,3.1121,3.1121,3.3811,3.3811,3.3811,35
195.3333,195.3333,195.3333,-6.2167,-6.2167,-6.2167,-0.7520,-0.7520,-0.7520,0.1794,0.1794,0.1794,36
205.1111,205.1111,205.1111,6.0111,6.0111,6.0111,0.4626,0.4626,0.4626,1.7762,1.7762,1.7762,37
190.3333,190.3333,190.3333,-7.0167,-7.0167,-7.0167,-2.5369,-2.5369,-2.5369,-1.6374,-1.6374,-1.6374,38
206.6667,206.6667,206.6667,11.2167,11.2167,11.2167,2.2488,2.2488,2.2488,2.8575,2.8575,2.8575,39
206.7778,206.7778,206.7778,-5.1722,-5.1722,-5.1722,0.9158,0.9158,0.9158,0.5969,0.5969,0.5969,40
204.4444,204.4444,204.4444,10.5444,10.5444,10.5444,0.9835,0.9835,0.9835,2.4412,2.4412,2.4412,41
217.4444,217.4444,217.4444,3.2944,3.2944,3.2944,2.8454,2.8454,2.8454,1.9777,1.9777,1.9777,42
207.6667,207.6667,207.6667,11.0167,11.0167,11.0167,1.6221,1.6221,1.6221,2.6595,2.6595,2.6595,43
206.7778,206.7778,206.7778,-2.4222,-2.4222,-2.4222,0.3722,0.3722,0.3722,0.2214,0.2214,0.2214,44
219.2222,219.2222,219.2222,14.9222,14.9222,14.9222,2.5662,2.5662,2.5662,3.2792,3.2792,3.2792,45
210.5556,210.5556,210.5556,5.0556,5.0556,5.0556,1.5226,1.5226,1.5226,1.5610,1.5610,1.5610,46
204.8889,204.8889,204.8889,0.1389,0.1389,0.1389,0.7982,0.7982,0.7982,0.8323,0.8323,0.8323,47
205.8889,205.8889,205.8889,4.9389,4.9389,4.9389,2.1520,2.1520,2.1520,2.2507,2.2507,2.2507,48
218.4444,218.4444,218.4444,12.8444,12.8444,12.8444,3.7560,3.7560,3.7560,3.1393,3.1393,3.1393,49
196.5556,196.5556,196.5556,1.9556,1.9556,1.9556,0.0405,0.0405,0.0405,0.7994,0.7994,0.7994,50
196.4444,196.4444,196.4444,-1.8056,1.2944,1.2944,-0.2920,-0.2920,-0.2920,-0.3158,0.4963,0.4963,51
192.6667,192.6667,192.6667,-7.8833,-3.8833,-3.8833,0.2346,0.2346,0.2346,0.1173,0.3605,0.3605,52
210.1111,210.1111,210.1111,6.8111,6.2611,6.2611,1.7333,1.7333,1.7333,1.4927,1.7793,1.7793,53
220.1111,220.1111,220.1111,9.0111,15.0611,15.0611,3.3394,3.3394,3.3394,2.3520,2.7875,2.7875,54
216.8889,216.8889,216.8889,10.4889,10.3889,10.3889,3.8592,3.8592,3.8592,3.0240,3.1117,3.1117,55
204.5556,204.5556,204.5556,9.7056,3.9056,3.9056,2.6908,2.6908,2.6908,3.3454,3.1424,3.1424,56
207.0000,207.0000,207.0000,6.2500,6.2500,6.2500,2.0507,2.0507,2.0507,1.6254,1.6254,1.6254,57
210.1111,210.1111,210.1111,11.3611,14.9111,14.9111,2.9200,2.9200,2.9200,3.4390,3.8622,3.8622,58
200.8889,200.8889,200.8889,-1.9611,-1.9611,-1.9611,1.0234,1.0234,1.0234,0.9614,0.9614,0.9614,59
220.8889,220.8889,220.8889,13.0389,13.0389,13.0389,3.7329,3.7329,3.7329,4.0138,4.0138,4.0138,60
218.0000,218.0000,218.0000,3.3000,3.3000,3.3000,2.1412,2.1412,2.1412,0.8654,0.8654,0.8654,61
220.3333,220.3333,220.3333,25.2833,14.6333,14.6333,3.4479,3.4479,3.4479,4.1904,3.6830,3.6830,62
220.4444,220.4444,220.4444,5.2444,5.2444,5.2444,2.4304,2.4304,2.4304,1.0366,1.0366,1.0366,63
216.3333,216.3333,216.3333,0.7833,0.7833,0.7833,1.5392,1.5392,1.5392,1.3853,1.3853,1.3853,64
212.3333,212.3333,212.3333,1.2333,1.2333,1.2333,2.2536,2.2536,2.2536,1.7386,1.7386,1.7386,65
206.4444,206.4444,206.4444,2.4444,2.4444,2.4444,1.4364,1.4364,1.4364,1.4551,1.4551,1.4551,66
213.6667,213.6667,213.6667,14.4167,14.4167,14.4167,3.2681,3.2681,3.2681,3.2717,3.2717,3.2717,67
222.2222,222.2222,222.2222,15.1722,15.1722,15.1722,2.5659,2.5659,2.5659,2.4386,2.4386,2.4386,68
214.6667,214.6667,214.6667,10.2167,10.2167,10.2167,3.7672,3.7672,3.7672,3.9786,3.9786,3.9786,69
206.6667,206.6667,206.6667,2.8667,2.8667,2.8667,1.3295,1.3295,1.3295,1.8641,1.8641,1.8641,70
214.6667,214.6667,214.6667,10.7167,10.7167,10.7167,2.3520,2.3520,2.3520,2.2537,2.2537,2.2537,71
226.6667,226.6667,226.6667,16.6667,16.6667,16.6667,3.6861,3.6861,3.6861,2.9125,2.9125,2.9125,72
238.4444,238.4444,238.4444,26.5944,26.5944,26.5944,5.9390,5.9390,5.9390,6.1205,6.1205,6.1205,73
237.7778,237.7778,237.7778,23.5778,23.5778,23.5778,4.3147,4.3147,4.3147,3.4298,3.4298,3.4298,74
219.5556,219.5556,219.5556,7.7556,7.7556,7.7556,1.9266,1.9266,1.9266,1.6126,1.6126,1.6126,75
225.2222,225.2222,225.2222,19.9722,19.9722,19.9722,2.9994,2.9994,2.9994,3.2137,3.2137,3.2137,76
218.1111,218.1111,218.1111,13.6111,15.0611,15.0611,3.4612,3.4612,3.4612,3.3175,3.8714,3.8714,77
226.0000,226.0000,226.0000,9.3500,9.6000,9.6000,4.0051,4.0051,4.0051,3.1530,2.8860,2.8860,78
204.8889,204.8889,204.8889,4.2889,3.1389,3.1389,1.7016,1.7016,1.7016,1.8514,1.6385,1.6385,79
222.4444,222.4444,222.4444,14.3444,17.0444,17.0444,4.8303,4.8303,4.8303,3.7968,4.3298,4.3298,80
224.0000,224.0000,224.0000,29.4500,19.9000,19.9000,5.3223,5.3223,5.3223,6.0515,5.3842,5.3842,81
225.4444,225.4444,225.4444,5.5444,15.0444,15.0444,3.6180,3.6180,3.6180,1.7083,2.9052,2.9052,82
221.5556,221.5556,221.5556,11.5056,9.9056,9.9056,3.6960,3.6960,3.6960,2.7305,2.8605,2.8605,83
219.1111,219.1111,219.1111,10.1611,4.1111,4.1111,3.2362,3.2362,3.2362,2.4072,2.0165,2.0165,84
215.2222,215.2222,215.2222,5.6722,5.6722,5.6722,2.8302,2.8302,2.8302,1.6858,1.6858,1.6858,85
219.8889,219.8889,219.8889,12.6889,12.6889,12.6889,3.3377,3.3377,3.3377,3.5495,3.5495,3.5495,86
226.1111,226.1111,226.1111,14.3611,14.3611,14.3611,4.8626,4.8626,4.8626,4.3308,4.3308,4.3308,87
223.5556,223.5556,223.5556,9.3056,9.3056,9.3056,4.0842,4.0842,4.0842,3.0105,3.0105,3.0105,88
221.4444,221.4444,221.4444,10.7944,10.7944,10.7944,2.9883,2.9883,2.9883,2.8325,2.8325,2.8325,89
