Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
215.0000,202.1111,202.1111,21.2000,9.8111,9.8111,2.7352,0.6167,0.6167,3.4807,0.8502,0.8502,0
216.8889,197.4444,197.4444,13.7889,-2.2556,-2.2556,2.8612,0.4921,0.4921,2.3267,-0.2923,-0.2923,1
212.0000,204.5556,204.5556,12.2500,4.4556,4.4556,2.7032,1.9601,1.9601,1.9003,0.9370,0.9370,2
204.1111,192.1111,192.1111,11.5611,-3.8389,-3.8389,2.1694,0.4506,0.4506,2.2577,-0.2908,-0.2908,3
197.0000,181.0000,181.0000,-1.2500,-13.4500,-13.4500,0.2818,-1.7171,-1.7171,-0.6699,-3.0602,-3.0602,4
218.5556,190.5556,190.5556,24.3056,-4.7444,-4.7444,2.4613,-0.7085,-0.7085,2.4107,-1.4124,-1.4124,5
225.0000,198.8889,198.8889,22.0500,-6.8111,-6.8111,3.5262,1.5722,1.5722,2.1297,-0.6651,-0.6651,6
204.8889,183.3333,183.3333,13.8889,-11.4667,-11.4667,1.2239,-2.0286,-2.0286,1.2806,-3.1015,-3.1015,7
200.1111,191.8889,191.8889,2.9111,-7.0611,-7.0611,1.0752,-0.2842,-0.2842,0.5432,-1.1423,-1.1423,8
208.1111,200.4444,200.4444,12.0611,3.1944,3.1944,2.4407,1.0910,1.0910,1.7128,0.0320,0.0320,9
210.4444,196.7778,196.7778,18.1444,5.0278,5.0278,2.5873,1.0317,1.0317,2.7439,0.3505,0.3505,10
222.7778,191.3333,191.3333,21.3778,-5.1667,-5.1667,3.3212,0.3012,0.3012,2.3737,-0.6649,-0.6649,11
220.7778,197.5556,197.5556,19.3278,-0.5944,-0.5944,2.8717,0.1421,0.1421,2.1650,-0.6721,-0.6721,12
