Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
256.8889,256.8889,256.8889,31.5889,31.5889,31.5889,7.4848,7.4848,7.4848,5.6755,5.6755,5.6755,0
252.6667,252.6667,252.6667,22.8667,22.8667,22.8667,6.4778,6.4778,6.4778,4.0015,4.0015,4.0015,1
263.1111,263.1111,263.1111,36.3111,36.3111,36.3111,8.8915,8.8915,8.8915,6.9904,6.9904,6.9904,2
268.2222,268.2222,268.2222,49.1722,49.1722,49.1722,8.8843,8.8843,8.8843,7.5001,7.5001,7.5001,3
272.0000,272.0000,272.0000,46.1500,46.1500,46.1500,9.5010,9.5010,9.5010,7.0467,7.0467,7.0467,4
263.6667,263.6667,263.6667,40.9167,40.9167,40.9167,8.1097,8.1097,8.1097,5.8353,5.8353,5.8353,5
255.3333,255.3333,255.3333,29.9833,29.9833,29.9833,5.9305,5.9305,5.9305,3.4432,3.4432,3.4432,6
267.1111,267.1111,267.1111,37.4611,37.4611,37.4611,9.0566,9.0566,9.0566,5.8121,5.8121,5.8121,7
266.4444,266.4444,266.4444,41.3444,41.3444,41.3444,7.8108,7.8108,7.8108,5.4971,5.4971,5.4971,8
271.0000,271.0000,271.0000,38.4000,38.4000,38.4000,8.9685,8.9685,8.9685,5.9124,5.9124,5.9124,9
253.7778,253.7778,253.7778,17.9278,17.9278,17.9278,6.0892,6.0892,6.0892,2.7807,2.7807,2.7807,10
281.5556,281.5556,281.5556,49.9556,49.9556,49.9556,11.7810,11.7810,11.7810,8.4434,8.4434,8.4434,11
270.4444,270.4444,270.4444,43.5944,43.5944,43.5944,9.4674,9.4674,9.4674,6.9074,6.9074,6.9074,12
272.7778,272.7778,272.7778,41.8278,41.8278,41.8278,9.9057,9.9057,9.9057,6.7321,6.7321,6.7321,13
253.2222,253.2222,253.2222,33.9722,33.9722,33.9722,7.5022,7.5022,7.5022,5.2408,5.2408,5.2408,14
265.0000,265.0000,265.0000,38.4000,38.4000,38.4000,9.4006,9.4006,9.4006,6.0446,6.0446,6.0446,15
266.4444,266.4444,266.4444,46.5444,46.5444,46.5444,9.6638,9.6638,9.6638,8.0467,8.0467,8.0467,16
257.6667,257.6667,257.6667,30.0167,30.0167,30.0167,7.5071,7.5071,7.5071,4.5053,4.5053,4.5053,17
262.5556,262.5556,262.5556,35.0056,35.0056,35.0056,8.0207,8.0207,8.0207,4.7951,4.7951,4.7951,18
250.7778,250.7778,250.7778,26.9778,26.9778,26.9778,6.4686,6.4686,6.4686,3.7669,3.7669,3.7669,19
255.2222,255.2222,255.2222,32.6722,32.6722,32.6722,8.6862,8.6862,8.6862,6.1169,6.1169,6.1169,20
255.3333,255.3333,255.3333,28.2333,28.2333,28.2333,6.7042,6.7042,6.7042,3.2867,3.2867,3.2867,21
248.3333,248.3333,248.3333,26.1833,26.1833,26.1833,7.1294,7.1294,7.1294,4.0639,4.0639,4.0639,22
248.8889,248.8889,248.8889,29.6389,29.6389,29.6389,5.9261,5.9261,5.9261,3.6583,3.6583,3.6583,23
251.3333,251.3333,251.3333,27.0333,27.0333,27.0333,6.9080,6.9080,6.9080,3.8561,3.8561,3.8561,24
253.4444,253.4444,253.4444,26.1944,26.1944,26.1944,7.2472,7.2472,7.2472,4.5698,4.5698,4.5698,25
257.0000,257.0000,257.0000,31.7000,31.7000,31.7000,7.9927,7.9927,7.9927,5.3911,5.3911,5.3911,26
244.2222,244.2222,244.2222,30.0222,30.0222,30.0222,6.1702,6.1702,6.1702,4.1976,4.1976,4.1976,27
254.5556,254.5556,254.5556,34.4056,34.4056,34.4056,7.1293,7.1293,7.1293,4.0244,4.0244,4.0244,28
253.3333,253.3333,253.3333,26.7333,26.7333,26.7333,7.2912,7.2912,7.2912,3.8614,3.8614,3.8614,29
259.4444,259.4444,259.4444,35.1444,35.1444,35.1444,8.5904,8.5904,8.5904,5.7815,5.7815,5.7815,30
247.8889,247.8889,247.8889,38.6889,38.6889,38.6889,6.3823,6.3823,6.3823,5.2563,5.2563,5.2563,31
261.2222,261.2222,261.2222,24.8222,24.8222,24.8222,7.0840,7.0840,7.0840,2.7836,2.7836,2.7836,32
258.5556,258.5556,258.5556,27.0556,27.0556,27.0556,6.6484,6.6484,6.6484,2.9125,2.9125,2.9125,33
263.0000,263.0000,263.0000,34.1000,34.1000,34.1000,7.9995,7.9995,7.9995,4.1903,4.1903,4.1903,34
270.4444,270.4444,270.4444,37.1944,37.1944,37.1944,9.9867,9.9867,9.9867,5.9906,5.9906,5.9906,35
271.5556,271.5556,271.5556,38.3056,38.3056,38.3056,10.0934,10.0934,10.0934,6.5813,6.5813,6.5813,36
268.1111,268.1111,268.1111,32.8111,32.8111,32.8111,9.5142,9.5142,9.5142,5.7633,5.7633,5.7633,37
