,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
8,145.5556,145.5556,145.5556,0.7556,0.7556,0.7556,0.0116,0.0116,0.0116,0.0432,0.0432,0.0432,8.0
9,153.2222,153.2222,153.2222,8.6722,8.6722,8.6722,0.879,0.879,0.879,1.2078,1.2078,1.2078,9.0
10,140.1111,140.1111,140.1111,4.6111,4.6111,4.6111,-0.2701,-0.2701,-0.2701,0.6595,0.6595,0.6595,10.0
11,138.3333,138.3333,138.3333,-6.8167,-6.8167,-6.8167,-0.9329,-0.9329,-0.9329,-0.9351,-0.9351,-0.9351,11.0
12,138.2222,138.2222,138.2222,-2.4778,-2.4778,-2.4778,-0.3977,-0.3977,-0.3977,-0.0889,-0.0889,-0.0889,12.0
13,154.7778,154.7778,154.7778,13.6778,13.6778,13.6778,1.1936,1.1936,1.1936,1.2693,1.2693,1.2693,13.0
14,143.3333,143.3333,143.3333,-4.6167,-4.6167,-4.6167,0.6217,0.6217,0.6217,0.0919,0.0919,0.0919,14.0
15,157.8889,157.8889,157.8889,12.4889,12.4889,12.4889,1.6536,1.6536,1.6536,1.2459,1.2459,1.2459,15.0
16,157.7778,157.7778,157.7778,6.3278,6.3278,6.3278,2.0936,2.0936,2.0936,1.6241,1.6241,1.6241,16.0
17,149.6667,149.6667,149.6667,4.4667,4.4667,4.4667,0.4244,0.4244,0.4244,0.3073,0.3073,0.3073,17.0
18,142.8889,142.8889,142.8889,2.9889,2.9889,2.9889,-0.576,-0.576,-0.576,0.0804,0.0804,0.0804,18.0
19,146.0,146.0,146.0,5.5,5.5,5.5,-0.013,-0.013,-0.013,0.1495,0.1495,0.1495,19.0
20,143.6667,143.6667,143.6667,0.1167,0.1167,0.1167,1.0016,1.0016,1.0016,0.7112,0.7112,0.7112,20.0
