Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
167.4444,165.6667,165.6667,11.1444,9.3667,9.3667,1.7269,1.2973,1.2973,2.1703,1.7407,1.7407,0
162.6667,159.4444,159.4444,2.9167,-0.3056,-0.3056,0.0845,-0.7380,-0.7380,0.0105,-0.8120,-0.8120,1
166.6667,164.5556,164.5556,9.2167,7.1056,7.1056,1.9736,1.5513,1.5513,1.5382,1.1159,1.1159,2
178.0000,160.2222,160.2222,15.3000,-2.4778,-2.4778,3.5280,0.0371,0.0371,2.8169,-0.6740,-0.6740,3
163.5556,157.1111,157.1111,6.6556,0.2111,0.2111,1.5909,0.1747,0.1747,1.9129,0.4967,0.4967,4
169.4444,163.5556,163.5556,12.4944,6.6056,6.6056,3.0184,0.6444,0.6444,2.7398,0.3658,0.3658,5
167.8889,157.4444,157.4444,12.4389,1.9944,1.9944,2.9421,0.4399,0.4399,2.7341,0.2320,0.2320,6
170.0000,166.0000,166.0000,18.8000,14.8000,14.8000,2.4785,1.1382,1.1382,2.5831,1.2428,1.2428,7
169.0000,158.7778,158.7778,13.0500,2.8278,2.8278,2.8648,1.0935,1.0935,2.7152,0.9439,0.9439,8
166.2222,156.5556,156.5556,13.0222,3.3556,3.3556,1.4766,-0.6892,-0.6892,1.4904,-0.6754,-0.6754,9
169.6667,164.0000,164.0000,13.4167,7.7500,7.7500,2.8074,1.4870,1.4870,2.4618,1.1414,1.1414,10
172.4444,167.3333,167.3333,10.9444,5.8333,5.8333,3.4915,2.5092,2.5092,2.5542,1.5719,1.5719,11
162.4444,155.3333,155.3333,10.9944,3.8833,3.8833,0.8947,-0.2533,-0.2533,1.1651,0.0170,0.0170,12
162.8889,151.7778,151.7778,10.2889,-0.8222,-0.8222,1.8673,0.0799,0.0799,2.0165,0.2291,0.2291,13
173.1111,166.4444,166.4444,19.8611,13.1944,13.1944,3.3897,1.9860,1.9860,3.0931,1.6894,1.6894,14
159.3333,159.1111,159.1111,7.6333,7.4111,7.4111,1.0645,1.4356,1.4356,1.0073,1.3784,1.3784,15
162.6667,159.4444,159.4444,10.0667,6.8444,6.8444,1.7353,0.4923,0.4923,1.6047,0.3617,0.3617,16
163.1111,159.1111,159.1111,5.7111,1.7111,1.7111,1.5687,0.4798,0.4798,1.1979,0.1090,0.1090,17
167.1111,163.1111,163.1111,10.8611,6.8611,6.8611,2.7625,1.7014,1.7014,2.3071,1.2461,1.2461,18
167.5556,164.0000,164.0000,14.0056,10.4500,10.4500,2.8886,1.1772,1.1772,3.2582,1.5468,1.5468,19
167.6667,168.3333,168.3333,12.4667,13.1333,13.1333,2.9390,2.6187,2.6187,2.7362,2.4158,2.4158,20
167.4444,166.3333,166.3333,17.5944,16.4833,16.4833,1.8627,1.9078,1.9078,2.4035,2.4487,2.4487,21
168.2222,161.1111,161.1111,19.6222,12.5111,12.5111,3.1001,1.1631,1.1631,3.2281,1.2911,1.2911,22
161.4444,167.8889,167.8889,15.2444,21.6889,21.6889,1.3561,1.7250,1.7250,2.0798,2.4488,2.4488,23
165.3333,163.5556,163.5556,7.6333,5.8556,5.8556,2.2423,1.4931,1.4931,1.6969,0.9477,0.9477,24
150.5556,150.7778,150.7778,3.3556,3.5778,3.5778,0.8531,0.7253,0.7253,1.1444,1.0166,1.0166,25
149.7778,147.6667,147.6667,-4.9722,-7.0833,-7.0833,-0.0008,-0.6516,-0.6516,-0.4257,-1.0765,-1.0765,26
153.6667,152.7778,152.7778,5.6167,4.7278,4.7278,0.4865,-0.2356,-0.2356,0.7851,0.0630,0.0630,27
157.5556,162.1111,162.1111,6.3556,10.9111,10.9111,1.2980,1.3601,1.3601,1.1674,1.2296,1.2296,28
148.2222,142.4444,142.4444,2.0222,-3.7556,-3.7556,-0.6696,-2.4522,-2.4522,0.2050,-1.5776,-1.5776,29
161.3333,158.2222,158.2222,5.9833,2.8722,2.8722,1.6186,0.7534,0.7534,1.3990,0.5338,0.5338,30
148.6667,154.7778,154.7778,-0.4833,5.6278,5.6278,-0.6026,-0.1551,-0.1551,0.1194,0.5670,0.5670,31
164.0000,165.2222,165.2222,10.2000,11.4222,11.4222,1.9687,2.0450,2.0450,1.6350,1.7113,1.7113,32
147.2222,151.6667,151.6667,-1.1278,3.3167,3.3167,-0.2783,-0.0928,-0.0928,-0.1791,0.0063,0.0063,33
157.8889,153.7778,153.7778,10.9889,6.8778,6.8778,1.4203,0.8332,0.8332,1.8134,1.2263,1.2263,34
158.4444,157.3333,157.3333,5.8944,4.7833,4.7833,1.2274,0.6011,0.6011,1.0117,0.3853,0.3853,35
156.4444,160.2222,160.2222,3.9944,7.7722,7.7722,1.8233,1.4031,1.4031,1.2947,0.8745,0.8745,36
159.5556,161.2222,161.2222,13.1056,14.7722,14.7722,2.2842,1.3785,1.3785,2.7523,1.8466,1.8466,37
155.2222,154.2222,154.2222,9.8722,8.8722,8.8722,0.6727,-0.3237,-0.3237,0.5855,-0.4108,-0.4108,38
162.1111,158.5556,158.5556,10.4611,6.9056,6.9056,2.0308,1.1962,1.1962,1.4419,0.6073,0.6073,39
159.3333,158.7778,158.7778,6.5833,6.0278,6.0278,1.3000,0.9291,0.9291,0.6195,0.2486,0.2486,40
157.5556,156.2222,156.2222,7.5056,6.1722,6.1722,2.2492,1.1725,1.1725,1.7258,0.6491,0.6491,41
149.2222,147.7778,147.7778,8.5222,7.0778,7.0778,-0.0753,-0.6251,-0.6251,0.6265,0.0767,0.0767,42
157.3333,152.2222,152.2222,9.2333,4.1222,4.1222,0.9754,-0.5858,-0.5858,1.3854,-0.1758,-0.1758,43
166.2222,160.8889,160.8889,15.9722,10.6389,10.6389,3.3369,1.7182,1.7182,3.3634,1.7447,1.7447,44
171.2222,165.7778,165.7778,15.7722,10.3278,10.3278,3.1378,2.0257,2.0257,2.7556,1.6435,1.6435,45
171.4444,160.3333,160.3333,14.3944,3.2833,3.2833,3.0680,1.4002,1.4002,2.0727,0.4048,0.4048,46
153.4444,159.2222,159.2222,6.3944,12.1722,12.1722,1.5082,1.3004,1.3004,1.6255,1.4176,1.4176,47
162.5556,154.8889,154.8889,8.9556,1.2889,1.2889,2.8444,0.6437,0.6437,2.4829,0.2822,0.2822,48
161.7778,159.7778,159.7778,11.0278,9.0278,9.0278,2.4572,1.7180,1.7180,2.4616,1.7223,1.7223,49
160.3333,159.6667,159.6667,9.3333,8.6667,8.6667,2.2542,1.8289,1.8289,1.9752,1.5499,1.5499,50
