,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,130.3333,130.3333,130.3333,-3.6667,-7.5167,-7.5167,-1.0752,-1.0752,-1.0752,-0.6402,-0.7431,-0.7431,0
1,143.7778,143.7778,143.7778,2.3778,4.3778,4.3778,1.2122,1.2122,1.2122,0.7785,1.167,1.167,1
2,139.2222,139.2222,139.2222,-0.5278,-3.9778,-3.9778,0.1224,0.1224,0.1224,0.0807,0.0467,0.0467,2
3,137.6667,137.6667,137.6667,-1.1833,2.3167,2.3167,0.014,0.014,0.014,0.4533,0.5511,0.5511,3
4,139.3333,139.3333,139.3333,1.6333,4.3333,4.3333,0.2954,0.2954,0.2954,0.5325,0.5841,0.5841,4
5,130.3333,130.3333,130.3333,-11.5167,-7.3667,-7.3667,-1.4926,-1.4926,-1.4926,-1.5916,-1.3246,-1.3246,5
6,131.8889,131.8889,131.8889,-5.2611,-7.1611,-7.1611,-0.9813,-0.9813,-0.9813,-0.8596,-0.8228,-0.8228,6
7,137.6667,137.6667,137.6667,-1.0333,-1.3833,-1.3833,-0.2799,-0.2799,-0.2799,-0.0859,-0.0532,-0.0532,7
8,134.6667,134.6667,134.6667,-6.4333,-7.3333,-7.3333,-0.6754,-0.6754,-0.6754,-0.7483,-1.1216,-1.1216,8
9,137.4444,137.4444,137.4444,-12.5056,-10.2556,-10.2556,-0.2668,-0.2668,-0.2668,-1.3099,-1.5072,-1.5072,9
10,143.3333,143.3333,143.3333,3.3833,-0.4167,-0.4167,1.2541,1.2541,1.2541,1.4679,1.1139,1.1139,10
11,140.6667,140.6667,140.6667,-1.7333,1.0167,1.0167,-0.1264,-0.1264,-0.1264,-0.5074,0.0423,0.0423,11
12,134.3333,134.3333,134.3333,-10.3167,-8.7667,-8.7667,-0.8115,-0.8115,-0.8115,-1.0308,-1.1732,-1.1732,12
13,137.5556,137.5556,137.5556,0.6556,0.3556,0.3556,0.1003,0.1003,0.1003,0.4513,0.4594,0.4594,13
14,136.6667,136.6667,136.6667,1.0167,2.1667,2.1667,-0.0997,-0.0997,-0.0997,0.2197,0.4536,0.4536,14
15,137.1111,137.1111,137.1111,-10.3389,-8.3389,-8.3389,0.0153,0.0153,0.0153,-0.7458,-0.9094,-0.9094,15
16,136.5556,136.5556,136.5556,-2.3444,-1.0444,-1.0444,-0.0743,-0.0743,-0.0743,-0.1699,0.1436,0.1436,16
17,130.2222,130.2222,130.2222,-7.3278,-6.8278,-6.8278,-1.3265,-1.3265,-1.3265,-1.2534,-1.0542,-1.0542,17
18,136.6667,136.6667,136.6667,-5.6333,-2.7333,-2.7333,-0.4146,-0.4146,-0.4146,-0.6855,-0.3893,-0.3893,18
19,136.3333,136.3333,136.3333,-10.5167,-3.3667,-3.3667,-1.0561,-1.0561,-1.0561,-1.8384,-1.0721,-1.0721,19
20,137.3333,137.3333,137.3333,-3.5167,-5.1167,-5.1167,-0.0681,-0.0681,-0.0681,-0.5033,-0.4675,-0.4675,20
21,133.0,133.0,133.0,-3.3,0.05,0.05,-0.5325,-0.5325,-0.5325,-0.5438,0.0942,0.0942,21
22,129.4444,129.4444,129.4444,-6.5556,-8.9556,-8.9556,-1.1544,-1.1544,-1.1544,-0.943,-1.0801,-1.0801,22
23,132.8889,132.8889,132.8889,-8.0111,-8.2111,-8.2111,-0.4827,-0.4827,-0.4827,-1.0144,-1.056,-1.056,23
24,133.0,133.0,133.0,-11.45,-6.55,-6.55,-1.1721,-1.1721,-1.1721,-1.6357,-1.5229,-1.5229,24
25,141.7778,141.7778,141.7778,-0.2722,1.0778,1.0778,-0.2277,-0.2277,-0.2277,-0.7571,-0.2721,-0.2721,25
26,141.7778,141.7778,141.7778,-3.4222,0.9278,0.9278,0.1441,0.1441,0.1441,-0.4999,0.2112,0.2112,26
27,141.1111,141.1111,141.1111,-1.6889,1.4611,1.4611,0.1474,0.1474,0.1474,-0.0966,0.3631,0.3631,27
28,130.7778,130.7778,130.7778,-11.5722,-9.3722,-9.3722,-1.091,-1.091,-1.091,-1.591,-1.3534,-1.3534,28
29,136.8889,136.8889,136.8889,-8.4111,-3.9111,-3.9111,-0.5879,-0.5879,-0.5879,-1.1526,-0.9092,-0.9092,29
30,133.5556,133.5556,133.5556,-1.4944,-1.9944,-1.9944,-0.8805,-0.8805,-0.8805,-0.8634,-0.4014,-0.4014,30
