,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,162.2222,162.2222,162.2222,-5.1278,-7.6778,-7.6778,-0.4637,-0.4637,-0.4637,-0.486,-0.6657,-0.6657,0
1,174.1111,174.1111,174.1111,9.7111,12.4611,12.4611,1.5436,1.5436,1.5436,2.0309,1.9775,1.9775,1
2,156.0,156.0,156.0,-12.05,-2.7,-2.7,-1.6835,-1.6835,-1.6835,-2.1547,-1.7583,-1.7583,2
3,166.4444,166.4444,166.4444,2.9444,7.0944,7.0944,0.681,0.681,0.681,0.6345,0.6361,0.6361,3
4,172.7778,172.7778,172.7778,7.3278,10.8778,10.8778,1.7805,1.7805,1.7805,1.4973,1.6681,1.6681,4
5,167.5556,167.5556,167.5556,-3.1444,0.6556,0.6556,-0.1278,-0.1278,-0.1278,-0.931,-0.8279,-0.8279,5
6,155.5556,155.5556,155.5556,-8.8444,-1.6444,-1.6444,-1.6351,-1.6351,-1.6351,-2.0091,-1.4969,-1.4969,6
7,165.2222,165.2222,165.2222,-2.6778,7.1222,7.1222,0.1619,0.1619,0.1619,-0.4928,0.1671,0.1671,7
8,163.7778,163.7778,163.7778,-7.4222,-4.2722,-4.2722,-0.5601,-0.5601,-0.5601,-1.6222,-1.7638,-1.7638,8
9,163.2222,163.2222,163.2222,-3.6778,0.3222,0.3222,-0.0972,-0.0972,-0.0972,-0.5985,-0.7142,-0.7142,9
10,162.8889,162.8889,162.8889,2.0389,6.7389,6.7389,-1.114,-1.114,-1.114,-1.1017,-0.4584,-0.4584,10
11,164.3333,164.3333,164.3333,2.8333,9.1833,9.1833,0.4201,0.4201,0.4201,0.738,0.9146,0.9146,11
12,161.5556,161.5556,161.5556,0.6056,1.1556,1.1556,0.1567,0.1567,0.1567,0.1153,0.3784,0.3784,12
13,165.1111,165.1111,165.1111,-3.3389,0.8611,0.8611,0.0423,0.0423,0.0423,-0.5268,-0.7478,-0.7478,13
14,180.8889,180.8889,180.8889,8.8889,13.4389,13.4389,2.6112,2.6112,2.6112,1.6093,1.6006,1.6006,14
