,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,167.4444,165.6667,165.6667,11.1444,9.3667,9.3667,1.7269,1.2973,1.2973,2.1703,1.7407,1.7407,0
1,162.6667,159.4444,159.4444,2.9167,-0.3056,-0.3056,0.0845,-0.738,-0.738,0.0105,-0.812,-0.812,1
2,166.6667,164.5556,164.5556,9.2167,7.1056,7.1056,1.9736,1.5513,1.5513,1.5382,1.1159,1.1159,2
3,178.0,160.2222,160.2222,15.3,-2.4778,-2.4778,3.528,0.0371,0.0371,2.8169,-0.674,-0.674,3
4,163.5556,157.1111,157.1111,6.6556,0.2111,0.2111,1.5909,0.1747,0.1747,1.9129,0.4967,0.4967,4
5,169.4444,163.5556,163.5556,12.4944,6.6056,6.6056,3.0184,0.6444,0.6444,2.7398,0.3658,0.3658,5
6,167.8889,157.4444,157.4444,12.4389,1.9944,1.9944,2.9421,0.4399,0.4399,2.7341,0.232,0.232,6
7,170.0,166.0,166.0,18.8,14.8,14.8,2.4785,1.1382,1.1382,2.5831,1.2428,1.2428,7
8,169.0,158.7778,158.7778,13.05,2.8278,2.8278,2.8648,1.0935,1.0935,2.7152,0.9439,0.9439,8
9,166.2222,156.5556,156.5556,13.0222,3.3556,3.3556,1.4766,-0.6892,-0.6892,1.4904,-0.6754,-0.6754,9
10,169.6667,164.0,164.0,13.4167,7.75,7.75,2.8074,1.487,1.487,2.4618,1.1414,1.1414,10
11,172.4444,167.3333,167.3333,10.9444,5.8333,5.8333,3.4915,2.5092,2.5092,2.5542,1.5719,1.5719,11
12,162.4444,155.3333,155.3333,10.9944,3.8833,3.8833,0.8947,-0.2533,-0.2533,1.1651,0.017,0.017,12
13,162.8889,151.7778,151.7778,10.2889,-0.8222,-0.8222,1.8673,0.0799,0.0799,2.0165,0.2291,0.2291,13
14,173.1111,166.4444,166.4444,19.8611,13.1944,13.1944,3.3897,1.986,1.986,3.0931,1.6894,1.6894,14
15,159.3333,159.1111,159.1111,7.6333,7.4111,7.4111,1.0645,1.4356,1.4356,1.0073,1.3784,1.3784,15
