,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,170.2222,170.2222,170.2222,1.6222,1.6222,1.6222,0.7039,0.7039,0.7039,0.8812,0.8812,0.8812,0
1,163.8889,163.8889,163.8889,-7.7611,-7.7611,-7.7611,0.3646,0.3646,0.3646,-0.7335,-0.7335,-0.7335,1
2,160.6667,160.6667,160.6667,-7.2833,-7.2833,-7.2833,-0.3534,-0.3534,-0.3534,-1.1953,-1.1953,-1.1953,2
3,167.0,167.0,167.0,3.4,3.4,3.4,0.412,0.412,0.412,-0.0802,-0.0802,-0.0802,3
4,165.7778,165.7778,165.7778,-5.0722,-5.0722,-5.0722,0.4811,0.4811,0.4811,-0.3922,-0.3922,-0.3922,4
5,176.2222,176.2222,176.2222,12.3722,12.3722,12.3722,2.6232,2.6232,2.6232,2.3963,2.3963,2.3963,5
6,171.5556,171.5556,171.5556,1.4556,1.4556,1.4556,0.7854,0.7854,0.7854,-0.4293,-0.4293,-0.4293,6
7,179.1111,179.1111,179.1111,12.0611,12.0611,12.0611,3.0327,3.0327,3.0327,2.2382,2.2382,2.2382,7
8,174.4444,174.4444,174.4444,6.8444,6.8444,6.8444,2.0829,2.0829,2.0829,1.8503,1.8503,1.8503,8
9,170.7778,170.7778,170.7778,3.7778,3.7778,3.7778,1.4885,1.4885,1.4885,1.0458,1.0458,1.0458,9
10,162.5556,162.5556,162.5556,-7.2444,-7.2444,-7.2444,-1.1855,-1.1855,-1.1855,-2.1113,-2.1113,-2.1113,10
11,159.6667,159.6667,159.6667,0.4667,0.4667,0.4667,-0.0869,-0.0869,-0.0869,-0.0094,-0.0094,-0.0094,11
12,166.8889,166.8889,166.8889,6.9889,6.9889,6.9889,1.5265,1.5265,1.5265,1.2752,1.2752,1.2752,12
13,163.0,163.0,163.0,-0.2,-0.2,-0.2,-0.1507,-0.1507,-0.1507,-0.3344,-0.3344,-0.3344,13
14,153.1111,153.1111,153.1111,-11.3889,-11.3889,-11.3889,-2.32,-2.32,-2.32,-2.608,-2.608,-2.608,14
15,159.6667,159.6667,159.6667,-7.0833,-7.0833,-7.0833,-0.1589,-0.1589,-0.1589,-1.4158,-1.4158,-1.4158,15
16,161.7778,161.7778,161.7778,-3.8222,-3.8222,-3.8222,-0.1167,-0.1167,-0.1167,-1.2206,-1.2206,-1.2206,16
17,161.3333,161.3333,161.3333,-0.0667,-0.0667,-0.0667,-0.4465,-0.4465,-0.4465,-0.5617,-0.5617,-0.5617,17
18,154.3333,154.3333,154.3333,-3.3667,-3.3667,-3.3667,-0.6071,-0.6071,-0.6071,-0.4068,-0.4068,-0.4068,18
19,148.4444,148.4444,148.4444,-13.3056,-13.3056,-13.3056,-2.2014,-2.2014,-2.2014,-2.7331,-2.7331,-2.7331,19
20,160.8889,160.8889,160.8889,5.7889,5.7889,5.7889,0.5196,0.5196,0.5196,0.865,0.865,0.865,20
21,152.8889,152.8889,152.8889,3.9389,3.9389,3.9389,-0.7005,-0.7005,-0.7005,-0.1083,-0.1083,-0.1083,21
