,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,157.4444,157.4444,157.4444,9.0444,9.0444,9.0444,1.886,1.886,1.886,1.9035,1.9035,1.9035,0
1,143.7778,143.7778,143.7778,-5.0722,-5.0722,-5.0722,0.0253,0.0253,0.0253,0.1872,0.1872,0.1872,1
2,145.7778,145.7778,145.7778,0.7778,0.7778,0.7778,0.4453,0.4453,0.4453,0.6691,0.6691,0.6691,2
3,152.1111,152.1111,152.1111,14.4111,14.4111,14.4111,1.7475,1.7475,1.7475,3.2283,3.2283,3.2283,3
4,148.7778,148.7778,148.7778,-0.9222,-0.9222,-0.9222,1.2255,1.2255,1.2255,1.1364,1.1364,1.1364,4
5,145.0,145.0,145.0,-8.1,-8.1,-8.1,0.0928,0.0928,0.0928,-0.3365,-0.3365,-0.3365,5
6,162.4444,162.4444,162.4444,11.4944,11.4944,11.4944,3.3645,3.3645,3.3645,3.0717,3.0717,3.0717,6
7,167.5556,167.5556,167.5556,19.3556,19.3556,19.3556,3.8818,3.8818,3.8818,4.0745,4.0745,4.0745,7
8,157.0,157.0,157.0,14.2,14.2,14.2,2.7844,2.7844,2.7844,2.9447,2.9447,2.9447,8
9,157.6667,157.6667,157.6667,12.3167,12.3167,12.3167,2.5481,2.5481,2.5481,3.1536,3.1536,3.1536,9
10,149.2222,149.2222,149.2222,4.4222,4.4222,4.4222,1.1555,1.1555,1.1555,1.2707,1.2707,1.2707,10
11,148.1111,148.1111,148.1111,-0.5389,-0.5389,-0.5389,0.9641,0.9641,0.9641,0.3237,0.3237,0.3237,11
12,158.7778,158.7778,158.7778,9.9778,9.9778,9.9778,2.2762,2.2762,2.2762,2.2382,2.2382,2.2382,12
13,168.6667,168.6667,168.6667,26.5667,26.5667,26.5667,4.2419,4.2419,4.2419,5.3419,5.3419,5.3419,13
14,147.4444,147.4444,147.4444,5.9444,5.9444,5.9444,1.0448,1.0448,1.0448,1.2564,1.2564,1.2564,14
15,163.1111,163.1111,163.1111,16.7611,16.7611,16.7611,3.8645,3.8645,3.8645,4.0321,4.0321,4.0321,15
16,164.1111,164.1111,164.1111,18.5111,18.5111,18.5111,3.4437,3.4437,3.4437,3.9518,3.9518,3.9518,16
17,159.5556,159.5556,159.5556,8.6556,8.6556,8.6556,2.3824,2.3824,2.3824,1.8606,1.8606,1.8606,17
18,158.0,158.0,158.0,12.7,12.7,12.7,3.8156,3.8156,3.8156,3.8691,3.8691,3.8691,18
19,162.1111,162.1111,162.1111,18.6611,18.6611,18.6611,4.2415,4.2415,4.2415,4.4205,4.4205,4.4205,19
20,158.2222,158.2222,158.2222,16.0722,13.7722,13.7722,3.0871,3.0871,3.0871,2.698,2.8767,2.8767,20
21,161.7778,161.7778,161.7778,21.4278,17.8778,17.8778,3.1361,3.1361,3.1361,3.5438,3.646,3.646,21
22,161.8889,161.8889,161.8889,25.3389,21.3889,21.3889,3.9381,3.9381,3.9381,4.6714,4.3008,4.3008,22
23,167.0,167.0,167.0,23.8,15.2,15.2,4.2704,4.2704,4.2704,4.0859,3.6632,3.6632,23
24,172.6667,172.6667,172.6667,28.8167,29.5167,29.5167,5.8447,5.8447,5.8447,5.7009,6.2297,6.2297,24
25,164.6667,164.6667,164.6667,21.2667,20.0167,20.0167,3.8092,3.8092,3.8092,3.9491,4.0393,4.0393,25
26,169.8889,169.8889,169.8889,26.3889,22.7889,22.7889,5.1654,5.1654,5.1654,4.8913,4.7385,4.7385,26
27,176.5556,164.8889,164.8889,32.4056,20.7389,20.7389,5.3636,3.9834,3.9834,5.4246,4.0444,4.0444,27
28,166.7778,166.7778,166.7778,24.9278,27.2778,27.2778,4.5199,4.5199,4.5199,5.0163,5.4943,5.4943,28
29,153.4444,153.4444,153.4444,16.4444,14.3444,14.3444,2.7562,2.7562,2.7562,2.8959,3.1905,3.1905,29
30,164.3333,164.3333,164.3333,22.1333,21.1833,21.1833,4.1495,4.1495,4.1495,3.9823,4.2548,4.2548,30
31,163.5556,163.5556,163.5556,18.8556,15.7056,15.7056,3.8654,3.8654,3.8654,3.7659,3.6515,3.6515,31
32,158.8889,158.8889,158.8889,20.1389,19.1889,19.1889,4.0083,4.0083,4.0083,3.645,4.0897,4.0897,32
33,153.4444,153.4444,153.4444,12.7444,12.7444,12.7444,2.6443,2.6443,2.6443,2.9387,2.9387,2.9387,33
34,151.8889,151.8889,151.8889,8.5389,8.5389,8.5389,2.6755,2.6755,2.6755,2.6267,2.6267,2.6267,34
35,169.5556,169.5556,169.5556,20.8556,20.8556,20.8556,4.7106,4.7106,4.7106,4.2413,4.2413,4.2413,35
36,161.2222,161.2222,161.2222,17.3222,17.3222,17.3222,3.0084,3.0084,3.0084,3.0665,3.0665,3.0665,36
37,160.4444,160.4444,160.4444,10.2444,10.2444,10.2444,3.9193,3.9193,3.9193,3.2777,3.2777,3.2777,37
38,164.0,164.0,164.0,21.7,21.7,21.7,4.2587,4.2587,4.2587,4.1997,4.1997,4.1997,38
39,158.1111,158.1111,158.1111,12.8611,11.3611,11.3611,3.1837,3.1837,3.1837,3.0568,3.002,3.002,39
40,164.1111,164.1111,164.1111,16.6111,16.6111,16.6111,3.5928,3.5928,3.5928,3.3208,3.3208,3.3208,40
41,159.4444,159.4444,159.4444,15.0444,15.0444,15.0444,3.9385,3.9385,3.9385,3.9238,3.9238,3.9238,41
42,160.1111,160.1111,160.1111,13.0611,13.0611,13.0611,3.3447,3.3447,3.3447,3.0188,3.0188,3.0188,42
43,167.5556,167.5556,167.5556,26.2056,26.2056,26.2056,4.7978,4.7978,4.7978,5.4693,5.4693,5.4693,43
44,154.2222,154.2222,154.2222,9.7222,9.7222,9.7222,3.0602,3.0602,3.0602,2.4199,2.4199,2.4199,44
45,147.1111,147.1111,147.1111,7.6611,7.6611,7.6611,1.0207,1.0207,1.0207,1.4973,1.4973,1.4973,45
46,152.1111,152.1111,152.1111,6.8111,6.8111,6.8111,1.8781,1.8781,1.8781,1.591,1.591,1.591,46
47,145.5556,145.5556,145.5556,0.4556,0.4556,0.4556,1.0595,1.0595,1.0595,0.4986,0.4986,0.4986,47
48,156.4444,156.4444,156.4444,15.9444,15.9444,15.9444,2.5739,2.5739,2.5739,3.0945,3.0945,3.0945,48
49,159.5556,159.5556,159.5556,21.5556,18.2556,18.2556,3.2165,3.2165,3.2165,3.4405,3.3874,3.3874,49
50,143.6667,143.6667,143.6667,7.0167,1.3167,1.3167,0.6018,0.6018,0.6018,0.9171,0.2759,0.2759,50
51,157.3333,157.3333,157.3333,14.0833,14.5833,14.5833,2.601,2.601,2.601,2.5673,2.1559,2.1559,51
52,145.0,145.0,145.0,10.15,9.95,9.95,1.1637,1.1637,1.1637,1.5412,1.7202,1.7202,52
53,147.2222,147.2222,147.2222,12.6722,11.3722,11.3722,2.5165,2.5165,2.5165,3.0481,2.9278,2.9278,53
54,150.6667,150.6667,150.6667,13.1667,11.0667,11.0667,1.6621,1.6621,1.6621,1.8614,2.2219,2.2219,54
55,153.2222,153.2222,153.2222,9.3222,2.9222,2.9222,1.804,1.804,1.804,1.5128,1.3548,1.3548,55
56,153.4444,153.4444,153.4444,12.5944,8.9444,8.9444,3.0116,3.0116,3.0116,2.4263,2.7291,2.7291,56
57,154.7778,154.7778,154.7778,17.4778,15.6278,15.6278,2.7368,2.7368,2.7368,3.2963,3.3505,3.3505,57
58,150.4444,150.4444,150.4444,12.1944,10.6944,10.6944,1.9742,1.9742,1.9742,2.3863,2.0906,2.0906,58
59,149.2222,149.2222,149.2222,8.5722,5.3222,5.3222,1.439,1.439,1.439,1.4026,1.4318,1.4318,59
60,160.2222,160.2222,160.2222,20.1722,20.1722,20.1722,4.03,4.03,4.03,4.5709,4.5709,4.5709,60
61,157.3333,157.3333,157.3333,12.6833,12.6833,12.6833,2.9877,2.9877,2.9877,2.6344,2.6344,2.6344,61
62,153.7778,153.7778,153.7778,6.2778,6.2778,6.2778,2.0117,2.0117,2.0117,1.2988,1.2988,1.2988,62
63,150.2222,150.2222,150.2222,13.7722,13.7722,13.7722,2.6928,2.6928,2.6928,3.0737,3.0737,3.0737,63
64,154.3333,154.3333,154.3333,17.4333,17.4333,17.4333,3.6895,3.6895,3.6895,3.9193,3.9193,3.9193,64
65,161.1111,161.1111,161.1111,22.7611,22.2611,22.2611,4.1721,4.1721,4.1721,3.9304,4.3086,4.3086,65
66,142.8889,142.8889,142.8889,5.8889,4.8389,4.8389,0.7844,0.7844,0.7844,0.6315,0.7683,0.7683,66
67,150.5556,150.5556,150.5556,6.3556,7.5056,7.5056,1.7982,1.7982,1.7982,1.329,1.6333,1.6333,67
68,144.6667,144.6667,144.6667,0.7167,2.9667,2.9667,0.9454,0.9454,0.9454,0.3991,0.4678,0.4678,68
69,150.7778,150.7778,150.7778,10.9778,10.9778,10.9778,2.6485,2.6485,2.6485,2.9663,2.9663,2.9663,69
70,147.8889,147.8889,147.8889,7.2389,7.2389,7.2389,2.2837,2.2837,2.2837,2.0188,2.0188,2.0188,70
71,163.4444,163.4444,163.4444,21.1944,21.1944,21.1944,4.257,4.257,4.257,3.9109,3.9109,3.9109,71
72,154.8889,154.8889,154.8889,7.0889,7.0889,7.0889,3.0264,3.0264,3.0264,2.4965,2.4965,2.4965,72
73,160.1111,160.1111,160.1111,16.1111,16.1111,16.1111,3.1727,3.1727,3.1727,3.041,3.041,3.041,73
74,163.5556,163.5556,163.5556,21.0556,21.0556,21.0556,4.415,4.415,4.415,4.2253,4.2253,4.2253,74
75,163.3333,163.3333,163.3333,25.2333,23.6833,23.6833,4.2744,4.2744,4.2744,4.7544,4.4275,4.4275,75
76,163.0,163.0,163.0,22.85,19.05,19.05,4.3333,4.3333,4.3333,4.3081,3.9463,3.9463,76
77,158.3333,158.3333,158.3333,20.8833,20.8833,20.8833,3.4834,3.4834,3.4834,3.8166,3.8166,3.8166,77
78,157.6667,157.6667,157.6667,10.7167,10.7167,10.7167,3.099,3.099,3.099,2.3015,2.3015,2.3015,78
79,158.4444,158.4444,158.4444,16.6444,14.8444,14.8444,3.5148,3.5148,3.5148,3.2699,3.4602,3.4602,79
80,173.3333,173.3333,173.3333,33.6833,33.7333,33.7333,5.9918,5.9918,5.9918,5.9409,6.274,6.274,80
81,160.6667,160.6667,160.6667,20.5667,21.8167,21.8167,3.8617,3.8617,3.8617,3.5951,4.0685,4.0685,81
82,152.5556,152.5556,152.5556,14.3556,9.7056,9.7056,2.8947,2.8947,2.8947,3.0955,2.9574,2.9574,82
83,150.8889,150.8889,150.8889,15.7389,10.5389,10.5389,2.4106,2.4106,2.4106,2.957,2.6628,2.6628,83
84,153.8889,153.8889,153.8889,15.4389,14.5389,14.5389,2.3309,2.3309,2.3309,2.4963,2.5121,2.5121,84
85,160.4444,160.4444,160.4444,21.6944,14.7944,14.7944,3.5071,3.5071,3.5071,3.659,3.2357,3.2357,85
86,157.3333,157.3333,157.3333,21.7833,19.0833,19.0833,3.5064,3.5064,3.5064,4.2299,4.0109,4.0109,86
87,154.2222,154.2222,154.2222,16.8222,12.8222,12.8222,3.3626,3.3626,3.3626,3.7328,3.5247,3.5247,87
88,160.1111,160.1111,160.1111,15.0111,16.4111,16.4111,3.4767,3.4767,3.4767,3.2924,3.3313,3.3313,88
89,155.8889,155.8889,155.8889,11.0889,11.0889,11.0889,3.249,3.249,3.249,2.7309,2.7309,2.7309,89
90,169.6667,169.6667,169.6667,29.0667,29.0667,29.0667,4.5311,4.5311,4.5311,5.1316,5.1316,5.1316,90
91,156.0,156.0,156.0,13.7,13.7,13.7,2.2566,2.2566,2.2566,1.9635,1.9635,1.9635,91
92,155.7778,155.7778,155.7778,15.4278,15.4278,15.4278,3.5299,3.5299,3.5299,3.9248,3.9248,3.9248,92
93,157.0,157.0,157.0,12.9,12.9,12.9,2.6359,2.6359,2.6359,2.496,2.496,2.496,93
94,150.5556,150.5556,150.5556,9.5556,9.5556,9.5556,2.2884,2.2884,2.2884,2.4541,2.4541,2.4541,94
95,160.8889,160.8889,160.8889,22.4889,22.4889,22.4889,3.5548,3.5548,3.5548,3.5259,3.5259,3.5259,95
96,144.5556,144.5556,144.5556,2.1056,2.1056,2.1056,1.1351,1.1351,1.1351,0.7868,0.7868,0.7868,96
97,166.3333,166.3333,166.3333,28.2833,28.2833,28.2833,4.8011,4.8011,4.8011,5.3403,5.3403,5.3403,97
98,164.2222,164.2222,164.2222,27.5222,27.5222,27.5222,4.6978,4.6978,4.6978,5.4176,5.4176,5.4176,98
99,164.2222,164.2222,164.2222,22.3222,22.3222,22.3222,4.4151,4.4151,4.4151,4.8339,4.8339,4.8339,99
100,159.6667,159.6667,159.6667,14.9667,14.9667,14.9667,3.594,3.594,3.594,3.6085,3.6085,3.6085,100
101,161.7778,161.7778,161.7778,21.5778,21.5778,21.5778,3.7802,3.7802,3.7802,4.0232,4.0232,4.0232,101
102,164.2222,164.2222,164.2222,23.2222,23.2222,23.2222,4.4578,4.4578,4.4578,4.8147,4.8147,4.8147,102
103,164.5556,164.5556,164.5556,22.8556,22.8556,22.8556,4.2598,4.2598,4.2598,4.4123,4.4123,4.4123,103
104,153.1111,153.1111,153.1111,13.2611,13.2611,13.2611,2.2939,2.2939,2.2939,2.1024,2.1024,2.1024,104
105,148.4444,148.4444,148.4444,10.5944,10.5944,10.5944,2.0015,2.0015,2.0015,2.293,2.293,2.293,105
106,152.1111,152.1111,152.1111,13.9111,13.9111,13.9111,2.7193,2.7193,2.7193,3.3448,3.3448,3.3448,106
107,144.4444,144.4444,144.4444,5.4444,5.4444,5.4444,1.1815,1.1815,1.1815,1.1554,1.1554,1.1554,107
108,147.0,147.0,147.0,5.55,5.55,5.55,1.5945,1.5945,1.5945,1.4986,1.4986,1.4986,108
109,153.3333,153.3333,153.3333,10.3833,10.3833,10.3833,1.6447,1.6447,1.6447,1.4207,1.4207,1.4207,109
