Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
170.2222,170.2222,170.2222,1.6222,1.6222,1.6222,0.7039,0.7039,0.7039,0.8812,0.8812,0.8812,0
163.8889,163.8889,163.8889,-7.7611,-7.7611,-7.7611,0.3646,0.3646,0.3646,-0.7335,-0.7335,-0.7335,1
160.6667,160.6667,160.6667,-7.2833,-7.2833,-7.2833,-0.3534,-0.3534,-0.3534,-1.1953,-1.1953,-1.1953,2
167.0000,167.0000,167.0000,3.4000,3.4000,3.4000,0.4120,0.4120,0.4120,-0.0802,-0.0802,-0.0802,3
165.7778,165.7778,165.7778,-5.0722,-5.0722,-5.0722,0.4811,0.4811,0.4811,-0.3922,-0.3922,-0.3922,4
176.2222,176.2222,176.2222,12.3722,12.3722,12.3722,2.6232,2.6232,2.6232,2.3963,2.3963,2.3963,5
171.5556,171.5556,171.5556,1.4556,1.4556,1.4556,0.7854,0.7854,0.7854,-0.4293,-0.4293,-0.4293,6
179.1111,179.1111,179.1111,12.0611,12.0611,12.0611,3.0327,3.0327,3.0327,2.2382,2.2382,2.2382,7
174.4444,174.4444,174.4444,6.8444,6.8444,6.8444,2.0829,2.0829,2.0829,1.8503,1.8503,1.8503,8
170.7778,170.7778,170.7778,3.7778,3.7778,3.7778,1.4885,1.4885,1.4885,1.0458,1.0458,1.0458,9
162.5556,162.5556,162.5556,-7.2444,-7.2444,-7.2444,-1.1855,-1.1855,-1.1855,-2.1113,-2.1113,-2.1113,10
159.6667,159.6667,159.6667,0.4667,0.4667,0.4667,-0.0869,-0.0869,-0.0869,-0.0094,-0.0094,-0.0094,11
166.8889,166.8889,166.8889,6.9889,6.9889,6.9889,1.5265,1.5265,1.5265,1.2752,1.2752,1.2752,12
163.0000,163.0000,163.0000,-0.2000,-0.2000,-0.2000,-0.1507,-0.1507,-0.1507,-0.3344,-0.3344,-0.3344,13
153.1111,153.1111,153.1111,-11.3889,-11.3889,-11.3889,-2.3200,-2.3200,-2.3200,-2.6080,-2.6080,-2.6080,14
159.6667,159.6667,159.6667,-7.0833,-7.0833,-7.0833,-0.1589,-0.1589,-0.1589,-1.4158,-1.4158,-1.4158,15
161.7778,161.7778,161.7778,-3.8222,-3.8222,-3.8222,-0.1167,-0.1167,-0.1167,-1.2206,-1.2206,-1.2206,16
161.3333,161.3333,161.3333,-0.0667,-0.0667,-0.0667,-0.4465,-0.4465,-0.4465,-0.5617,-0.5617,-0.5617,17
154.3333,154.3333,154.3333,-3.3667,-3.3667,-3.3667,-0.6071,-0.6071,-0.6071,-0.4068,-0.4068,-0.4068,18
148.4444,148.4444,148.4444,-13.3056,-13.3056,-13.3056,-2.2014,-2.2014,-2.2014,-2.7331,-2.7331,-2.7331,19
160.8889,160.8889,160.8889,5.7889,5.7889,5.7889,0.5196,0.5196,0.5196,0.8650,0.8650,0.8650,20
152.8889,152.8889,152.8889,3.9389,3.9389,3.9389,-0.7005,-0.7005,-0.7005,-0.1083,-0.1083,-0.1083,21
153.4444,153.4444,153.4444,-6.7556,-6.7556,-6.7556,-0.4268,-0.4268,-0.4268,-0.6051,-0.6051,-0.6051,22
145.1111,145.1111,145.1111,-12.2889,-12.2889,-12.2889,-1.9509,-1.9509,-1.9509,-2.0879,-2.0879,-2.0879,23
155.0000,155.0000,155.0000,0.2000,0.2000,0.2000,-0.5326,-0.5326,-0.5326,-0.3182,-0.3182,-0.3182,24
158.8889,158.8889,158.8889,1.7389,1.7389,1.7389,0.4756,0.4756,0.4756,0.4467,0.4467,0.4467,25
164.2222,164.2222,164.2222,6.5722,6.5722,6.5722,1.0205,1.0205,1.0205,0.9412,0.9412,0.9412,26
155.1111,155.1111,155.1111,-4.4389,-4.4389,-4.4389,-0.2856,-0.2856,-0.2856,-0.6632,-0.6632,-0.6632,27
149.3333,149.3333,149.3333,-6.9667,-6.9667,-6.9667,-1.0644,-1.0644,-1.0644,-0.7177,-0.7177,-0.7177,28
152.6667,152.6667,152.6667,-4.7333,-4.7333,-4.7333,-0.7777,-0.7777,-0.7777,-0.9396,-0.9396,-0.9396,29
159.0000,159.0000,159.0000,1.4000,1.4000,1.4000,0.2753,0.2753,0.2753,0.2244,0.2244,0.2244,30
154.4444,154.4444,154.4444,-1.1556,-1.1556,-1.1556,0.3049,0.3049,0.3049,0.2603,0.2603,0.2603,31
152.7778,152.7778,152.7778,-4.3222,-4.3222,-4.3222,0.1007,0.1007,0.1007,0.1024,0.1024,0.1024,32
