Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
135.3333,135.3333,135.3333,3.3333,3.3333,3.3333,0.5280,0.5280,0.5280,1.0700,1.0700,1.0700,0
129.3333,129.3333,129.3333,-2.0667,-2.0667,-2.0667,-0.7228,-0.7228,-0.7228,-0.4300,-0.4300,-0.4300,1
127.7778,127.7778,127.7778,-13.0722,-13.0722,-13.0722,-1.0866,-1.0866,-1.0866,-1.6679,-1.6679,-1.6679,2
130.8889,130.8889,130.8889,-0.4611,-0.4611,-0.4611,-0.2851,-0.2851,-0.2851,0.1907,0.1907,0.1907,3
123.6667,123.6667,123.6667,-9.5333,-9.5333,-9.5333,-1.1811,-1.1811,-1.1811,-1.0549,-1.0549,-1.0549,4
130.6667,130.6667,130.6667,-1.5333,-1.5333,-1.5333,0.2408,0.2408,0.2408,0.5739,0.5739,0.5739,5
129.8889,129.8889,129.8889,-0.4611,-0.4611,-0.4611,0.4161,0.4161,0.4161,0.8458,0.8458,0.8458,6
127.7778,127.7778,127.7778,-2.4222,-2.4222,-2.4222,0.7566,0.7566,0.7566,0.6791,0.6791,0.6791,7
135.8889,135.8889,135.8889,5.4389,5.4389,5.4389,1.1203,1.1203,1.1203,1.2835,1.2835,1.2835,8
128.1111,128.1111,128.1111,-1.7889,-1.7889,-1.7889,-0.3217,-0.3217,-0.3217,0.0845,0.0845,0.0845,9
127.4444,127.4444,127.4444,-1.4556,-1.4556,-1.4556,-0.2293,-0.2293,-0.2293,-0.0572,-0.0572,-0.0572,10
132.1111,132.1111,132.1111,1.5111,1.5111,1.5111,0.1482,0.1482,0.1482,0.3634,0.3634,0.3634,11
137.2222,137.2222,137.2222,10.5222,10.5222,10.5222,1.5609,1.5609,1.5609,1.9332,1.9332,1.9332,12
127.2222,127.2222,127.2222,-8.8778,-8.8778,-8.8778,-0.6878,-0.6878,-0.6878,-1.0609,-1.0609,-1.0609,13
122.3333,122.3333,122.3333,-8.0667,-8.0667,-8.0667,-1.1714,-1.1714,-1.1714,-1.1620,-1.1620,-1.1620,14
134.1111,134.1111,134.1111,6.4611,6.4611,6.4611,0.9778,0.9778,0.9778,1.2580,1.2580,1.2580,15
131.2222,131.2222,131.2222,0.8222,0.8222,0.8222,0.5974,0.5974,0.5974,0.7121,0.7121,0.7121,16
124.3333,124.3333,124.3333,-4.6667,-4.6667,-4.6667,-1.5857,-1.5857,-1.5857,-1.1100,-1.1100,-1.1100,17
124.6667,124.6667,124.6667,-6.6833,-6.6833,-6.6833,-0.2868,-0.2868,-0.2868,-0.4146,-0.4146,-0.4146,18
127.0000,127.0000,127.0000,-2.4000,-2.4000,-2.4000,-0.4294,-0.4294,-0.4294,0.1502,0.1502,0.1502,19
125.2222,125.2222,125.2222,-2.1278,-2.1278,-2.1278,-0.9434,-0.9434,-0.9434,-0.6459,-0.6459,-0.6459,20
125.2222,125.2222,125.2222,-7.9778,-7.9778,-7.9778,-0.0897,-0.0897,-0.0897,-0.1630,-0.1630,-0.1630,21
125.5556,125.5556,125.5556,-5.9444,-5.9444,-5.9444,-0.7531,-0.7531,-0.7531,-0.3935,-0.3935,-0.3935,22
124.8889,124.8889,124.8889,-9.5611,-9.5611,-9.5611,-0.4526,-0.4526,-0.4526,-0.5312,-0.5312,-0.5312,23
125.2222,125.2222,125.2222,-1.8778,-1.8778,-1.8778,-0.5027,-0.5027,-0.5027,0.1182,0.1182,0.1182,24
