Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
274.8889,274.8889,274.8889,27.5889,27.3889,27.3889,3.7964,3.7964,3.7964,4.7096,4.6373,4.6373,0
252.8889,252.8889,252.8889,18.7389,19.7889,19.7889,1.3858,1.3858,1.3858,1.7393,2.9363,2.9363,1
245.4444,245.4444,245.4444,-4.0556,-1.8556,-1.8556,1.1838,1.1838,1.1838,-0.0179,0.6073,0.6073,2
246.4444,246.4444,246.4444,-0.1056,11.9944,11.9944,0.7228,0.7228,0.7228,-0.3962,1.7001,1.7001,3
242.5556,242.5556,242.5556,11.8556,6.9556,6.9556,0.9654,0.9654,0.9654,1.6550,2.0666,2.0666,4
238.6667,238.6667,238.6667,9.5167,17.1167,17.1167,1.7012,1.7012,1.7012,1.8106,3.2023,3.2023,5
239.5556,239.5556,239.5556,-7.3944,4.0056,4.0056,-0.3359,-0.3359,-0.3359,-1.0903,-0.0218,-0.0218,6
240.2222,240.2222,240.2222,-1.8278,5.4722,5.4722,0.0380,0.0380,0.0380,-0.7073,0.3595,0.3595,7
239.8889,239.8889,239.8889,-8.1611,-1.9611,-1.9611,0.1700,0.1700,0.1700,-1.3708,-0.3646,-0.3646,8
242.1111,242.1111,242.1111,-3.4389,5.6611,5.6611,1.5861,1.5861,1.5861,0.2309,0.9373,0.9373,9
242.7778,242.7778,242.7778,12.2278,18.9278,18.9278,1.7988,1.7988,1.7988,1.9380,2.5028,2.5028,10
228.6667,228.6667,228.6667,-6.9333,11.1667,11.1667,-0.7963,-0.7963,-0.7963,-0.9253,0.7124,0.7124,11
239.4444,239.4444,239.4444,3.7444,6.3944,6.3944,0.1505,0.1505,0.1505,0.4393,1.1515,1.1515,12
241.0000,241.0000,241.0000,7.9000,17.6000,17.6000,2.1563,2.1563,2.1563,2.5520,3.9695,3.9695,13
237.4444,237.4444,237.4444,-5.8056,0.7944,0.7944,1.6498,1.6498,1.6498,0.6688,1.9747,1.9747,14
240.3333,240.3333,240.3333,7.9833,12.7333,12.7333,1.5144,1.5144,1.5144,1.1465,2.5464,2.5464,15
231.4444,231.4444,231.4444,4.4944,6.6944,6.6944,-0.3289,-0.3289,-0.3289,0.0112,0.8664,0.8664,16
249.5556,249.5556,249.5556,23.8056,19.7056,19.7056,2.0076,2.0076,2.0076,3.0369,2.9831,2.9831,17
241.7778,241.7778,241.7778,12.9278,13.1278,13.1278,1.9348,1.9348,1.9348,2.4943,2.6697,2.6697,18
230.5556,230.5556,230.5556,-4.4944,0.4056,0.4056,-0.2239,-0.2239,-0.2239,-0.6703,0.2576,0.2576,19
230.7778,230.7778,230.7778,-5.6222,-2.5722,-2.5722,-0.0628,-0.0628,-0.0628,-0.8172,0.1262,0.1262,20
237.3333,237.3333,237.3333,1.8833,10.1333,10.1333,-0.1143,-0.1143,-0.1143,-0.2225,0.6721,0.6721,21
214.7778,214.7778,214.7778,0.2278,-2.3222,-2.3222,-2.6744,-2.6744,-2.6744,-1.3272,-0.7458,-0.7458,22
232.6667,232.6667,232.6667,12.6667,15.1667,15.1667,0.7555,0.7555,0.7555,1.9504,2.4809,2.4809,23
212.6667,212.6667,212.6667,-10.5333,-7.6833,-7.6833,-1.1269,-1.1269,-1.1269,0.2284,0.4562,0.4562,24
245.0000,245.0000,245.0000,17.1000,28.8000,28.8000,2.8106,2.8106,2.8106,2.4904,4.4186,4.4186,25
232.0000,232.0000,232.0000,7.2500,15.0000,15.0000,1.2793,1.2793,1.2793,2.0125,3.1836,3.1836,26
209.1111,209.1111,209.1111,-14.2889,-5.1389,-5.1389,-2.8932,-2.8932,-2.8932,-2.9530,-1.7818,-1.7818,27
223.7778,223.7778,223.7778,5.7778,3.4278,3.4278,-0.0577,-0.0577,-0.0577,0.6531,1.0656,1.0656,28
210.8889,210.8889,210.8889,-8.5111,-0.9611,-0.9611,-1.5071,-1.5071,-1.5071,-1.3783,-0.0961,-0.0961,29
218.5556,218.5556,218.5556,-5.6944,-0.6444,-0.6444,-1.4022,-1.4022,-1.4022,-1.2888,-0.4828,-0.4828,30
207.0000,207.0000,207.0000,-7.2500,-3.0000,-3.0000,-1.9342,-1.9342,-1.9342,-0.9080,-0.1118,-0.1118,31
231.5556,231.5556,231.5556,14.1556,14.4556,14.4556,0.7801,0.7801,0.7801,1.4997,2.3630,2.3630,32
227.1111,227.1111,227.1111,5.7611,8.5611,8.5611,1.0421,1.0421,1.0421,0.5823,1.7425,1.7425,33
229.5556,229.5556,229.5556,4.6056,14.7056,14.7056,1.0827,1.0827,1.0827,0.9231,1.8148,1.8148,34
204.3333,204.3333,204.3333,-5.1167,1.5333,1.5333,-1.7132,-1.7132,-1.7132,-0.8323,1.2081,1.2081,35
207.5556,207.5556,207.5556,-7.8944,-3.3444,-3.3444,-1.2406,-1.2406,-1.2406,-1.1725,-0.1310,-0.1310,36
222.8889,222.8889,222.8889,7.9889,13.4889,13.4889,0.9262,0.9262,0.9262,1.7872,2.6614,2.6614,37
206.1111,206.1111,206.1111,0.0611,1.7111,1.7111,-1.2051,-1.2051,-1.2051,0.2134,1.2791,1.2791,38
214.6667,214.6667,214.6667,-9.8833,4.5167,4.5167,-0.4770,-0.4770,-0.4770,-0.2057,1.1430,1.1430,39
207.8889,207.8889,207.8889,-3.1111,-1.1611,-1.1611,-1.4928,-1.4928,-1.4928,-0.3338,0.3955,0.3955,40
219.1111,219.1111,219.1111,2.1111,5.7611,5.7611,0.5683,0.5683,0.5683,0.9673,1.9455,1.9455,41
212.3333,212.3333,212.3333,-3.7167,1.5833,1.5833,-0.4966,-0.4966,-0.4966,-0.6478,0.4439,0.4439,42
216.4444,216.4444,216.4444,1.2944,7.5944,7.5944,-0.0053,-0.0053,-0.0053,-0.0612,1.1552,1.1552,43
215.6667,215.6667,215.6667,-1.9333,1.2167,1.2167,1.1068,1.1068,1.1068,0.7462,1.8427,1.8427,44
217.2222,217.2222,217.2222,8.7222,2.4722,2.4722,-1.4003,-1.4003,-1.4003,0.0563,-0.0371,-0.0371,45
220.4444,220.4444,220.4444,3.8444,6.3944,6.3944,0.6879,0.6879,0.6879,0.5984,1.8546,1.8546,46
203.0000,203.0000,203.0000,-12.1000,-17.1500,-17.1500,-2.3104,-2.3104,-2.3104,-2.3682,-1.5289,-1.5289,47
203.8889,203.8889,203.8889,-1.7111,-6.9611,-6.9611,-2.4324,-2.4324,-2.4324,-1.8229,-1.7736,-1.7736,48
