Quality,I_BG,Raw_I,Radius,Distance,Cell_ID,Nu_ID,Set_ID
48.40020751953125,150.94789227166274,617.360655737705,3.5,80.63523697531765,0,1,1
46.73846435546875,147.97084309133487,582.0327868852459,3.5,80.63523697531765,0,2,1
29.847320556640625,92.37740046838405,368.62295081967216,3.5,46.26199965747532,1,1,1
37.894439697265625,116.88829039812644,391.1311475409836,3.5,46.26199965747532,1,2,1
40.54315185546875,111.96170960187357,447.8688524590164,3.5,42.307304896791905,2,1,1
30.2802734375,86.95772833723652,444.3934426229508,3.5,42.307304896791905,2,2,1
33.072509765625,93.46522248243559,410.2295081967213,3.5,53.4186256451458,3,1,1
27.683868408203125,95.18536299765805,401.1639344262295,3.5,53.4186256451458,3,2,1
50.23532104492188,147.36323185011707,480.4918032786885,3.5,68.32264053507699,4,1,1
46.474884033203125,134.18419203747072,446.0163934426229,3.5,68.32264053507699,4,2,1
55.012451171875,158.09742388758787,463.8688524590164,3.5,65.16895321085849,5,1,1
45.54757690429688,133.39016393442625,459.59016393442624,3.5,65.16895321085849,5,2,1
32.985626220703125,95.27798594847776,428.6065573770492,3.5,48.063825468712935,6,1,1
37.675567626953125,114.24941451990635,439.44262295081967,3.5,48.063825468712935,6,2,1
32.7752685546875,101.51381733021077,387.88524590163934,3.5,65.1985875485747,7,1,1
31.1976318359375,94.09320843091336,342.8360655737705,3.5,65.1985875485747,7,2,1
31.22933959960937,92.0036299765808,377.6393442622951,3.5,32.41184616140684,8,1,1
26.38861083984375,72.34110070257606,415.88524590163934,3.5,32.41184616140684,8,2,1
26.79022216796875,79.24121779859482,305.0983606557377,3.5,52.62926078601863,9,1,1
32.500091552734375,92.71885245901643,316.8688524590164,3.5,52.62926078601863,9,2,1
55.313568115234375,148.96955503512885,472.4262295081968,3.5,68.93727817485885,10,1,1
48.74664306640625,137.20948477751762,545.8524590163935,3.5,68.93727817485885,10,2,1
59.10589599609375,166.96814988290387,549.1967213114754,3.5,46.26057044481743,11,2,1
44.72857666015625,137.4680327868852,549.3770491803278,3.5,61.8797473063968,12,1,1
47.11737060546875,136.11194379391105,484.0,3.5,61.8797473063968,12,2,1
40.292327880859375,119.88220140515222,476.3114754098361,3.5,38.61956926360885,13,1,1
43.48648071289063,128.76112412177986,479.4754098360656,3.5,38.61956926360885,13,2,1
38.64019775390625,113.50409836065573,415.75409836065575,3.5,70.20210849802432,14,1,1
30.6663818359375,90.26405152224822,359.5409836065574,3.5,70.20210849802432,14,2,1
52.4854736328125,157.07435597189692,491.9672131147541,3.5,69.87189617509324,15,1,1
50.37066650390625,141.48840749414518,458.40983606557376,3.5,69.87189617509324,15,2,1
42.7657470703125,122.91721311475406,422.9672131147541,3.5,67.88360311733206,16,1,1
43.753204345703125,132.9651053864169,462.9508196721312,3.5,29.722148981434263,17,1,1
34.6474609375,101.19765807962528,407.5245901639344,3.5,29.722148981434263,17,2,1
31.5799560546875,93.62927400468384,376.672131147541,3.5,66.37353385998986,18,1,1
26.52783203125,79.80070257611243,379.672131147541,3.5,66.37353385998986,18,2,1
32.73468017578125,98.52576112412177,403.3114754098361,3.5,35.36270288025632,19,1,1
35.469268798828125,101.12716627634659,393.9344262295082,3.5,35.36270288025632,19,2,1
25.1673583984375,70.91288056206088,364.9836065573771,3.5,70.57157589419101,20,1,1
38.583770751953125,107.56639344262294,416.0163934426229,3.5,70.57157589419101,20,2,1
57.05859375,161.68372365339576,535.2622950819672,3.5,40.90277572058739,21,1,1
64.57806396484375,188.93372365339576,527.2622950819672,3.5,40.90277572058739,21,2,1
39.499755859375,116.67119437939112,545.3770491803278,3.5,47.54153985993875,22,1,1
40.009521484375,115.83243559718971,528.0327868852459,3.5,47.54153985993875,22,2,1
