Quality,I_BG,Raw_I,Radius,Distance,Cell_ID,Nu_ID,Set_ID
35.25830078125,103.81241217798596,422.5409836065574,3.5,43.2084024679278,0,1,1
29.528472900390625,89.46955503512885,394.5409836065574,3.5,43.2084024679278,0,2,1
67.35186767578125,196.85292740046845,637.3770491803278,3.5,52.88148027687433,1,1,1
75.0711669921875,210.90655737704915,625.6065573770492,3.5,52.88148027687433,1,2,1
32.825958251953125,97.92564402810308,407.0327868852459,3.5,54.12515499599498,2,1,1
42.383636474609375,121.46873536299765,406.1147540983607,3.5,54.12515499599498,2,2,1
54.078460693359375,154.40023419203746,446.55737704918033,3.5,43.13929532833357,3,1,1
51.5321044921875,155.03981264637005,481.75409836065575,3.5,43.13929532833357,3,2,1
38.089874267578125,112.9266978922717,410.5409836065574,3.5,65.44475969565089,4,1,1
34.43719482421875,101.07213114754099,397.672131147541,3.5,65.44475969565089,4,2,1
50.575592041015625,153.98266978922723,510.75409836065575,3.5,47.02320701163636,5,1,1
42.69992065429688,122.16651053864166,475.88524590163934,3.5,47.02320701163636,5,2,1
43.578643798828125,126.23829039812641,504.5409836065574,3.5,36.238561038855416,6,1,1
35.334381103515625,104.93056206088988,446.7377049180328,3.5,36.238561038855416,6,2,1
53.0914306640625,158.81159250585483,510.59016393442624,3.5,53.81404674001888,7,1,1
54.42401123046875,164.3731850117096,582.1803278688525,3.5,53.81404674001888,7,2,1
36.4091796875,106.84789227166277,389.9836065573771,3.5,77.61617837741962,8,1,1
36.57403564453125,105.36896955503515,383.1475409836066,3.5,77.61617837741962,8,2,1
57.721771240234375,162.21147540983603,491.3114754098361,3.5,54.24929347351369,9,1,1
37.719329833984375,109.75011709601876,473.24590163934425,3.5,54.24929347351369,9,2,1
32.760650634765625,105.57974238875876,516.7868852459017,3.5,61.56055888562467,10,1,1
32.5028076171875,99.54437939110073,446.6393442622951,3.5,61.56055888562467,10,2,1
40.25900268554688,112.8748243559719,426.2622950819672,3.5,51.18011701197278,11,1,1
47.713623046875,139.79800936768152,439.2622950819672,3.5,51.18011701197278,11,2,1
54.50396728515625,162.48992974238874,521.0327868852459,3.5,74.06786968039101,12,1,1
53.4530029296875,156.37857142857143,501.0,3.5,74.06786968039101,12,2,1
52.912384033203125,161.1891100702576,501.0819672131148,3.5,68.90010381387089,13,1,1
55.08203125,160.78466042154568,539.4918032786885,3.5,68.90010381387089,13,2,1
43.138763427734375,127.59906323185008,435.344262295082,3.5,56.813868021786604,14,1,1
39.57354736328125,118.73360655737709,466.9836065573771,3.5,56.813868021786604,14,2,1
34.90301513671875,99.82213114754097,453.672131147541,3.5,39.9370588018907,15,1,1
39.319671630859375,117.68653395784543,428.55737704918033,3.5,39.9370588018907,15,2,1
27.149200439453125,80.87096018735365,321.88524590163934,3.5,75.60324260786818,16,1,1
36.77398681640625,108.94742388758783,371.8688524590164,3.5,75.60324260786818,16,2,1
31.173065185546875,92.43735362997663,398.9016393442623,3.5,66.17758739547101,17,1,1
29.62762451171875,85.5817330210773,349.5245901639344,3.5,66.17758739547101,17,2,1
45.287384033203125,137.45199063231848,502.7377049180328,3.5,66.74965166208759,18,1,1
53.33001708984375,159.70714285714283,519.327868852459,3.5,66.74965166208759,18,2,1
