Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
255.0000,255.0000,255.0000,11.1500,-9.7000,-9.7000,0.0076,0.0076,0.0076,0.6998,-1.4161,-1.4161,0
255.3333,255.3333,255.3333,7.8833,-10.0167,-10.0167,-0.5359,-0.5359,-0.5359,-0.4281,-1.5490,-1.5490,1
256.2222,256.2222,256.2222,-1.2778,-11.1278,-11.1278,0.1880,0.1880,0.1880,-0.6749,-1.3707,-1.3707,2
252.0000,252.0000,252.0000,9.3500,-6.9500,-6.9500,0.3015,0.3015,0.3015,0.7307,-0.4010,-0.4010,3
252.6667,252.6667,252.6667,14.1667,-5.5833,-5.5833,-0.1345,-0.1345,-0.1345,0.7816,-0.4853,-0.4853,4
256.0000,256.0000,256.0000,21.0500,-12.0000,-12.0000,2.1108,2.1108,2.1108,2.9584,-0.0403,-0.0403,5
248.5556,248.5556,248.5556,13.2056,-3.1944,-3.1944,0.7698,0.7698,0.7698,1.1944,-0.0398,-0.0398,6
264.8889,264.8889,264.8889,24.1889,1.3389,1.3389,3.6807,3.6807,3.6807,2.3178,1.2662,1.2662,7
254.5556,254.5556,254.5556,7.6556,-14.3944,-14.3944,2.9862,2.9862,2.9862,1.4829,0.3284,0.3284,8
252.6667,252.6667,252.6667,18.7667,-4.4333,-4.4333,2.3451,2.3451,2.3451,2.4509,1.2584,1.2584,9
265.3333,265.3333,265.3333,15.9333,-7.2167,-7.2167,3.5916,3.5916,3.5916,2.6347,1.4115,1.4115,10
251.6667,251.6667,251.6667,6.2667,-8.8333,-8.8333,0.6275,0.6275,0.6275,0.3168,-1.3444,-1.3444,11
258.2222,258.2222,258.2222,11.4222,2.0722,2.0722,2.3509,2.3509,2.3509,1.6710,0.2076,0.2076,12
244.4444,244.4444,244.4444,-0.5056,-20.8056,-20.8056,0.1619,0.1619,0.1619,-0.4104,-3.0852,-3.0852,13
261.4444,261.4444,261.4444,18.9944,7.9444,7.9444,3.3890,3.3890,3.3890,2.8051,1.8246,1.8246,14
242.7778,242.7778,242.7778,11.6278,-15.4222,-15.4222,0.1005,0.1005,0.1005,0.6205,-1.5648,-1.5648,15
243.6667,243.6667,243.6667,6.6667,-15.4833,-15.4833,-0.1310,-0.1310,-0.1310,0.1620,-1.9801,-1.9801,16
233.4444,233.4444,233.4444,-0.4056,-20.4556,-20.4556,-2.3075,-2.3075,-2.3075,-1.2283,-3.1945,-3.1945,17
237.2222,237.2222,237.2222,4.5222,-1.7278,-1.7278,-0.5285,-0.5285,-0.5285,0.6021,0.2402,0.2402,18
240.2222,240.2222,240.2222,16.2722,-8.5778,-8.5778,-0.0618,-0.0618,-0.0618,1.3144,-0.3174,-0.3174,19
244.4444,244.4444,244.4444,22.6444,-3.9556,-3.9556,1.1252,1.1252,1.1252,2.3294,0.6975,0.6975,20
244.4444,244.4444,244.4444,8.0944,-2.8056,-2.8056,1.4491,1.4491,1.4491,2.0407,0.8233,0.8233,21
235.3333,235.3333,235.3333,10.8333,-9.3167,-9.3167,-1.4450,-1.4450,-1.4450,0.1124,-1.7165,-1.7165,22
246.3333,246.3333,246.3333,12.9833,5.6333,5.6333,1.1067,1.1067,1.1067,2.5542,1.9619,1.9619,23
249.4444,249.4444,249.4444,23.0944,10.7444,10.7444,0.2631,0.2631,0.2631,2.3102,2.0917,2.0917,24
235.6667,235.6667,235.6667,8.1667,-7.0333,-7.0333,-0.8972,-0.8972,-0.8972,0.7325,0.5328,0.5328,25
241.6667,241.6667,241.6667,17.3167,-22.8333,-22.8333,-1.7483,-1.7483,-1.7483,0.0306,-2.1946,-2.1946,26
244.2222,244.2222,244.2222,17.6722,-13.1778,-13.1778,0.3506,0.3506,0.3506,2.4895,0.6252,0.6252,27
