Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
210.1111,210.1111,210.1111,17.7111,17.7111,17.7111,7.0207,7.0207,7.0207,5.6245,5.6245,5.6245,0
221.7778,221.7778,221.7778,38.2778,38.2778,38.2778,9.0037,9.0037,9.0037,8.8088,8.8088,8.8088,1
214.4444,214.4444,214.4444,18.4444,18.4444,18.4444,7.6383,7.6383,7.6383,5.2520,5.2520,5.2520,2
221.6667,221.6667,221.6667,34.0667,34.0667,34.0667,8.4822,8.4822,8.4822,8.0383,8.0383,8.0383,3
221.4444,221.4444,221.4444,34.3444,34.3444,34.3444,8.8038,8.8038,8.8038,7.5233,7.5233,7.5233,4
204.7778,204.7778,204.7778,14.3278,14.3278,14.3278,6.2652,6.2652,6.2652,4.3051,4.3051,4.3051,5
218.1111,218.1111,218.1111,27.4611,27.4611,27.4611,7.9727,7.9727,7.9727,6.1620,6.1620,6.1620,6
213.3333,213.3333,213.3333,26.7833,26.7833,26.7833,8.0915,8.0915,8.0915,6.3822,6.3822,6.3822,7
209.6667,209.6667,209.6667,24.5167,24.5167,24.5167,6.9192,6.9192,6.9192,5.7690,5.7690,5.7690,8
211.3333,211.3333,211.3333,22.1833,22.1833,22.1833,8.2630,8.2630,8.2630,6.2751,6.2751,6.2751,9
211.5556,211.5556,211.5556,24.8056,24.8056,24.8056,8.4737,8.4737,8.4737,6.6308,6.6308,6.6308,10
198.1111,198.1111,198.1111,16.8611,16.8611,16.8611,5.2857,5.2857,5.2857,4.6767,4.6767,4.6767,11
206.8889,206.8889,206.8889,23.4889,23.4889,23.4889,7.8484,7.8484,7.8484,6.5673,6.5673,6.5673,12
218.4444,218.4444,218.4444,33.1944,33.1944,33.1944,9.9158,9.9158,9.9158,8.6097,8.6097,8.6097,13
213.5556,213.5556,213.5556,21.6056,21.6056,21.6056,8.5369,8.5369,8.5369,6.4419,6.4419,6.4419,14
192.8889,192.8889,192.8889,11.4889,11.4889,11.4889,5.1115,5.1115,5.1115,3.5249,3.5249,3.5249,15
209.3333,209.3333,209.3333,22.6833,22.6833,22.6833,7.9826,7.9826,7.9826,6.1445,6.1445,6.1445,16
207.1111,207.1111,207.1111,29.0111,29.0111,29.0111,7.9448,7.9448,7.9448,6.5215,6.5215,6.5215,17
217.3333,217.3333,217.3333,38.9333,38.9333,38.9333,8.6397,8.6397,8.6397,7.7241,7.7241,7.7241,18
206.5556,206.5556,206.5556,22.6556,22.6556,22.6556,7.0358,7.0358,7.0358,5.4532,5.4532,5.4532,19
214.6667,214.6667,214.6667,31.2167,31.2167,31.2167,7.8516,7.8516,7.8516,6.5098,6.5098,6.5098,20
210.2222,210.2222,210.2222,27.1722,27.1722,27.1722,7.8991,7.8991,7.8991,6.7226,6.7226,6.7226,21
204.0000,204.0000,204.0000,24.8500,24.8500,24.8500,6.7314,6.7314,6.7314,5.2367,5.2367,5.2367,22
194.5556,194.5556,194.5556,16.4056,16.4056,16.4056,5.1240,5.1240,5.1240,3.7783,3.7783,3.7783,23
209.1111,209.1111,209.1111,22.1611,22.1611,22.1611,7.4649,7.4649,7.4649,5.8179,5.8179,5.8179,24
215.7778,215.7778,215.7778,29.4778,29.4778,29.4778,8.8508,8.8508,8.8508,6.8375,6.8375,6.8375,25
199.5556,199.5556,199.5556,21.3556,21.3556,21.3556,6.1071,6.1071,6.1071,5.1206,5.1206,5.1206,26
208.2222,208.2222,208.2222,23.1222,23.1222,23.1222,7.3734,7.3734,7.3734,5.9946,5.9946,5.9946,27
203.2222,203.2222,203.2222,16.8722,16.8722,16.8722,6.4817,6.4817,6.4817,4.5973,4.5973,4.5973,28
209.5556,209.5556,209.5556,28.2556,28.2556,28.2556,7.9554,7.9554,7.9554,6.4946,6.4946,6.4946,29
213.0000,213.0000,213.0000,18.2000,18.2000,18.2000,7.8933,7.8933,7.8933,5.4215,5.4215,5.4215,30
207.4444,207.4444,207.4444,22.5944,22.5944,22.5944,6.9153,6.9153,6.9153,5.1463,5.1463,5.1463,31
191.4444,191.4444,191.4444,-1.0556,-1.0556,-1.0556,4.6781,4.6781,4.6781,1.6135,1.6135,1.6135,32
200.1111,200.1111,200.1111,23.1111,23.1111,23.1111,6.0701,6.0701,6.0701,5.7368,5.7368,5.7368,33
186.6667,186.6667,186.6667,12.3167,12.3167,12.3167,4.2918,4.2918,4.2918,2.9397,2.9397,2.9397,34
209.4444,209.4444,209.4444,24.8444,24.8444,24.8444,7.4520,7.4520,7.4520,5.9937,5.9937,5.9937,35
208.2222,208.2222,208.2222,29.5722,29.5722,29.5722,7.8321,7.8321,7.8321,6.0217,6.0217,6.0217,36
190.7778,190.7778,190.7778,10.9778,10.9778,10.9778,5.4553,5.4553,5.4553,3.6296,3.6296,3.6296,37
204.2222,204.2222,204.2222,28.6222,28.6222,28.6222,6.9962,6.9962,6.9962,6.0504,6.0504,6.0504,38
194.7778,194.7778,194.7778,14.2278,14.2278,14.2278,6.3883,6.3883,6.3883,4.8019,4.8019,4.8019,39
182.1111,182.1111,182.1111,9.1611,9.1611,9.1611,3.6890,3.6890,3.6890,2.9452,2.9452,2.9452,40
194.0000,194.0000,194.0000,23.7000,23.7000,23.7000,6.4830,6.4830,6.4830,5.7910,5.7910,5.7910,41
