Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
192.6667,173.2222,173.2222,19.5167,0.0722,0.0722,1.9839,1.3025,1.3025,2.0406,1.3592,1.3592,0
190.0000,172.5556,172.5556,12.5000,-4.9444,-4.9444,1.8634,1.0902,1.0902,1.0069,0.2338,0.2338,1
185.4444,162.1111,162.1111,16.3444,-6.9889,-6.9889,1.2178,-0.6689,-0.6689,1.3685,-0.5183,-0.5183,2
184.6667,168.8889,168.8889,13.1667,-2.6111,-2.6111,2.5679,1.4868,1.4868,1.7656,0.6846,0.6846,3
191.5556,163.4444,163.4444,21.0056,-7.1056,-7.1056,2.3099,0.2735,0.2735,1.9524,-0.0841,-0.0841,4
186.4444,164.3333,164.3333,15.4944,-6.6167,-6.6167,2.3312,0.6826,0.6826,1.6332,-0.0155,-0.0155,5
193.8889,170.1111,170.1111,24.0889,0.3111,0.3111,3.5553,1.6831,1.6831,3.6434,1.7712,1.7712,6
192.5556,169.1111,169.1111,17.7556,-5.6889,-5.6889,3.9863,1.0429,1.0429,2.6757,-0.2677,-0.2677,7
176.8889,162.5556,162.5556,13.4389,-0.8944,-0.8944,0.8345,0.4167,0.4167,0.9870,0.5691,0.5691,8
178.7778,164.8889,164.8889,15.0278,1.1389,1.1389,2.6457,2.1560,2.1560,2.2760,1.7864,1.7864,9
176.2222,157.2222,157.2222,5.6722,-13.3278,-13.3278,0.6832,-0.2320,-0.2320,-0.0323,-0.9475,-0.9475,10
178.1111,155.2222,155.2222,19.7611,-3.1278,-3.1278,2.3642,0.8414,0.8414,2.7546,1.2319,1.2319,11
173.5556,153.2222,153.2222,8.4556,-11.8778,-11.8778,1.2946,-0.5349,-0.5349,1.0330,-0.7964,-0.7964,12
189.0000,166.8889,166.8889,26.7000,4.5889,4.5889,3.3598,1.2572,1.2572,3.5366,1.4340,1.4340,13
174.3333,149.7778,149.7778,11.1333,-13.4222,-13.4222,1.7695,-0.9736,-0.9736,1.6204,-1.1227,-1.1227,14
175.1111,150.8889,150.8889,15.0111,-9.2111,-9.2111,1.2772,0.0610,0.0610,1.2631,0.0470,0.0470,15
169.3333,159.3333,159.3333,8.2833,-1.7167,-1.7167,1.3833,0.8958,0.8958,1.3049,0.8174,0.8174,16
178.5556,157.6667,157.6667,17.8056,-3.0833,-3.0833,2.4278,-0.4922,-0.4922,1.8938,-1.0263,-1.0263,17
179.5556,158.0000,158.0000,19.8556,-1.7000,-1.7000,2.0560,1.1926,1.1926,1.7127,0.8493,0.8493,18
184.0000,155.7778,155.7778,25.8500,-2.3722,-2.3722,2.9880,0.7599,0.7599,2.7225,0.4943,0.4943,19
169.3333,156.4444,156.4444,7.6833,-5.2056,-5.2056,1.1629,0.2374,0.2374,0.6008,-0.3247,-0.3247,20
168.3333,154.5556,154.5556,10.2833,-3.4944,-3.4944,1.2905,0.2211,0.2211,1.3243,0.2549,0.2549,21
186.5556,163.6667,163.6667,24.0556,1.1667,1.1667,3.6807,2.3806,2.3806,3.4598,2.1597,2.1597,22
171.7778,149.8889,149.8889,14.0778,-7.8111,-7.8111,0.8772,-0.3297,-0.3297,0.7163,-0.4907,-0.4907,23
170.1111,156.1111,156.1111,13.1611,-0.8389,-0.8389,1.7478,0.7280,0.7280,1.9876,0.9678,0.9678,24
175.2222,148.8889,148.8889,15.7222,-10.6111,-10.6111,1.7963,-1.0410,-1.0410,1.3688,-1.4685,-1.4685,25
178.5556,150.7778,150.7778,21.7056,-6.0722,-6.0722,2.7583,-0.1749,-0.1749,2.7240,-0.2093,-0.2093,26
172.5556,153.8889,153.8889,15.5056,-3.1611,-3.1611,1.4781,0.6355,0.6355,1.9926,1.1501,1.1501,27
169.3333,154.6667,154.6667,10.5833,-4.0833,-4.0833,1.2858,0.4236,0.4236,1.0345,0.1724,0.1724,28
169.5556,155.8889,155.8889,7.7056,-5.9611,-5.9611,1.3132,0.2931,0.2931,0.5210,-0.4992,-0.4992,29
168.4444,159.4444,159.4444,13.6944,4.6944,4.6944,1.1185,1.1324,1.1324,1.2496,1.2635,1.2635,30
174.7778,157.3333,157.3333,24.8778,7.4333,7.4333,2.8914,1.4910,1.4910,3.2852,1.8848,1.8848,31
174.2222,158.7778,158.7778,17.1222,1.6778,1.6778,3.7621,1.9404,1.9404,2.9522,1.1304,1.1304,32
179.4444,157.5556,157.5556,26.3944,4.5056,4.5056,4.7353,2.1306,2.1306,4.5708,1.9662,1.9662,33
181.7778,161.6667,161.6667,24.4278,4.3167,4.3167,5.0559,2.3100,2.3100,4.3087,1.5628,1.5628,34
168.2222,156.1111,156.1111,11.1722,-0.9389,-0.9389,3.1071,1.0828,1.0828,2.6119,0.5876,0.5876,35
169.1111,154.2222,154.2222,27.5111,0.7222,0.7222,2.2918,1.4171,1.4171,3.0668,1.5483,1.5483,36
175.1111,158.7778,158.7778,20.4611,4.1278,4.1278,4.3259,2.1370,2.1370,4.5047,2.3159,2.3159,37
159.2222,159.2222,159.2222,7.6222,7.6222,7.6222,3.1135,3.1135,3.1135,2.8221,2.8221,2.8221,38
165.6667,165.6667,165.6667,22.2667,22.2667,22.2667,3.6600,3.6600,3.6600,5.1618,5.1618,5.1618,39
169.2222,153.8889,153.8889,16.5222,1.1889,1.1889,4.1677,1.6820,1.6820,3.8947,1.4090,1.4090,40
158.3333,149.3333,149.3333,0.5333,-8.4667,-8.4667,1.7269,0.5041,0.5041,1.3363,0.1135,0.1135,41
169.7778,156.2222,156.2222,16.3778,2.8222,2.8222,3.7299,1.5067,1.5067,3.6292,1.4059,1.4059,42
181.8889,166.5556,166.5556,17.3389,2.0056,2.0056,5.2700,2.5566,2.5566,4.1330,1.4195,1.4195,43
166.7778,161.2222,161.2222,6.5278,0.9722,0.9722,2.8584,2.3477,2.3477,2.3185,1.8078,1.8078,44
174.0000,160.1111,160.1111,20.3500,6.4611,6.4611,4.3087,2.3442,2.3442,4.2304,2.2659,2.2659,45
171.7778,154.2222,154.2222,10.6778,-6.8778,-6.8778,3.9159,1.5474,1.5474,3.2381,0.8696,0.8696,46
167.4444,158.7778,158.7778,17.2444,8.5778,8.5778,2.9381,2.2896,2.2896,3.0941,2.4455,2.4455,47
154.1111,154.1111,154.1111,2.5611,2.5611,2.5611,2.0538,2.0538,2.0538,1.4911,1.4911,1.4911,48
161.2222,161.2222,161.2222,5.0222,5.0222,5.0222,2.3945,2.3945,2.3945,1.8062,1.8062,1.8062,49
153.5556,153.5556,153.5556,-0.2444,-0.2444,-0.2444,1.5853,1.5853,1.5853,1.5885,1.5885,1.5885,50
174.7778,174.7778,174.7778,19.1778,19.1778,19.1778,5.2652,5.2652,5.2652,5.0256,5.0256,5.0256,51
145.6667,145.6667,145.6667,-0.8833,-0.8833,-0.8833,0.3449,0.3449,0.3449,0.8764,0.8764,0.8764,52
148.2222,148.2222,148.2222,0.1722,0.1722,0.1722,0.9034,0.9034,0.9034,1.4195,1.4195,1.4195,53
169.3333,169.3333,169.3333,23.1833,23.1833,23.1833,4.9768,4.9768,4.9768,5.4610,5.4610,5.4610,54
167.6667,167.6667,167.6667,12.1167,12.1167,12.1167,4.3214,4.3214,4.3214,4.0742,4.0742,4.0742,55
165.8889,165.8889,165.8889,18.7889,18.7889,18.7889,4.1369,4.1369,4.1369,4.6730,4.6730,4.6730,56
164.2222,164.2222,164.2222,12.6722,12.6722,12.6722,3.7934,3.7934,3.7934,3.4469,3.4469,3.4469,57
155.4444,155.4444,155.4444,0.4444,0.4444,0.4444,1.7630,1.7630,1.7630,1.3636,1.3636,1.3636,58
166.3333,166.3333,166.3333,14.3833,14.3833,14.3833,4.0360,4.0360,4.0360,4.3686,4.3686,4.3686,59
192.7778,180.1111,180.1111,44.0778,31.4111,31.4111,9.0518,6.5003,6.5003,9.3954,6.8439,6.8439,60
178.1111,163.6667,163.6667,24.3111,9.8667,9.8667,6.2616,4.0868,4.0868,6.0498,3.8751,3.8751,61
180.3333,168.3333,168.3333,19.3333,7.3333,7.3333,5.2011,3.9196,3.9196,4.1957,2.9143,2.9143,62
165.6667,165.6667,165.6667,8.0167,8.0167,8.0167,3.2792,3.2792,3.2792,2.9108,2.9108,2.9108,63
162.6667,162.6667,162.6667,12.2667,12.2667,12.2667,3.1838,3.1838,3.1838,3.1333,3.1333,3.1333,64
168.4444,168.4444,168.4444,13.5944,13.5944,13.5944,4.4383,4.4383,4.4383,4.4047,4.4047,4.4047,65
171.7778,171.7778,171.7778,21.9278,21.9278,21.9278,5.3129,5.3129,5.3129,5.6674,5.6674,5.6674,66
162.1111,162.1111,162.1111,13.0611,13.0611,13.0611,4.0342,4.0342,4.0342,3.9110,3.9110,3.9110,67
157.2222,157.2222,157.2222,3.6222,3.6222,3.6222,1.7578,1.7578,1.7578,1.4561,1.4561,1.4561,68
164.8889,164.8889,164.8889,18.8389,18.8389,18.8389,4.4550,4.4550,4.4550,4.1023,4.1023,4.1023,69
163.7778,163.7778,163.7778,17.1778,17.1778,17.1778,4.3395,4.3395,4.3395,4.5707,4.5707,4.5707,70
174.1111,174.1111,174.1111,24.7111,24.7111,24.7111,5.3003,5.3003,5.3003,5.6619,5.6619,5.6619,71
156.6667,156.6667,156.6667,10.6167,10.6167,10.6167,2.7484,2.7484,2.7484,3.2789,3.2789,3.2789,72
169.0000,169.0000,169.0000,16.7500,16.7500,16.7500,4.6124,4.6124,4.6124,4.5125,4.5125,4.5125,73
160.0000,160.0000,160.0000,7.1500,7.1500,7.1500,2.8883,2.8883,2.8883,2.8007,2.8007,2.8007,74
178.7778,178.7778,178.7778,32.2278,32.2278,32.2278,6.0516,6.0516,6.0516,6.4759,6.4759,6.4759,75
166.1111,166.1111,166.1111,18.8611,18.8611,18.8611,4.4763,4.4763,4.4763,4.5597,4.5597,4.5597,76
155.6667,155.6667,155.6667,10.1667,10.1667,10.1667,2.5615,2.5615,2.5615,3.0182,3.0182,3.0182,77
160.5556,160.5556,160.5556,14.7556,14.7556,14.7556,3.0656,3.0656,3.0656,3.4957,3.4957,3.4957,78
166.4444,166.4444,166.4444,18.6944,18.6944,18.6944,4.3858,4.3858,4.3858,4.7536,4.7536,4.7536,79
163.2222,163.2222,163.2222,16.4222,16.4222,16.4222,4.0775,4.0775,4.0775,4.6898,4.6898,4.6898,80
167.6667,167.6667,167.6667,19.1167,19.1167,19.1167,4.1613,4.1613,4.1613,3.9759,3.9759,3.9759,81
173.8889,173.8889,173.8889,18.3389,18.3389,18.3389,5.5634,5.5634,5.5634,4.6195,4.6195,4.6195,82
162.5556,162.5556,162.5556,11.6056,11.6056,11.6056,4.2135,4.2135,4.2135,3.9995,3.9995,3.9995,83
165.2222,165.2222,165.2222,20.8722,20.8722,20.8722,3.9974,3.9974,3.9974,4.4662,4.4662,4.4662,84
165.6667,165.6667,165.6667,18.6667,18.6667,18.6667,4.3911,4.3911,4.3911,4.3622,4.3622,4.3622,85
159.4444,159.4444,159.4444,14.1944,14.1944,14.1944,3.7321,3.7321,3.7321,3.7430,3.7430,3.7430,86
155.8889,155.8889,155.8889,11.3389,11.3389,11.3389,3.1340,3.1340,3.1340,3.0261,3.0261,3.0261,87
172.6667,172.6667,172.6667,21.1167,21.1167,21.1167,5.7557,5.7557,5.7557,5.1053,5.1053,5.1053,88
161.8889,161.8889,161.8889,14.1389,14.1389,14.1389,3.7842,3.7842,3.7842,3.9712,3.9712,3.9712,89
174.0000,174.0000,174.0000,26.0000,26.0000,26.0000,5.1735,5.1735,5.1735,5.0597,5.0597,5.0597,90
178.0000,162.7778,162.7778,26.0000,10.7778,10.7778,5.6617,3.9914,3.9914,4.8916,3.2213,3.2213,91
172.7778,163.2222,163.2222,22.2778,12.7222,12.7222,4.8091,3.7372,3.7372,4.6334,3.5615,3.5615,92
170.7778,162.0000,162.0000,23.3778,14.6000,14.6000,4.1592,3.2338,3.2338,4.0099,3.0845,3.0845,93
162.8889,155.2222,155.2222,12.1389,4.4722,4.4722,3.0400,2.6017,2.6017,2.0312,1.5929,1.5929,94
154.8889,154.8889,154.8889,17.0389,17.0389,17.0389,3.1645,3.1645,3.1645,3.7293,3.7293,3.7293,95
164.1111,164.1111,164.1111,12.7611,12.7611,12.7611,3.5447,3.5447,3.5447,2.8979,2.8979,2.8979,96
156.4444,156.4444,156.4444,13.6944,7.8444,7.8444,2.2591,2.2591,2.2591,2.1026,1.7639,1.7639,97
159.6667,159.6667,159.6667,15.6167,9.3167,9.3167,3.1523,3.1523,3.1523,2.9306,2.7424,2.7424,98
161.5556,161.5556,161.5556,23.9556,16.3556,16.3556,4.0457,4.0457,4.0457,4.9096,4.5376,4.5376,99
159.2222,159.2222,159.2222,19.2222,9.9222,9.9222,3.2010,3.2010,3.2010,3.3889,3.1707,3.1707,100
171.1111,160.2222,160.2222,34.3111,15.0722,15.0722,4.9591,4.0990,4.0990,5.4135,4.3115,4.3115,101
162.6667,151.6667,151.6667,23.1167,9.0167,9.0167,3.8106,2.4227,2.4227,3.8859,2.5746,2.5746,102
159.6667,152.2222,152.2222,26.4667,13.6222,13.6222,2.9848,2.6199,2.6199,3.8875,3.3418,3.3418,103
157.5556,147.8889,147.8889,15.9056,0.2389,0.2389,2.0432,1.0518,1.0518,2.1850,0.5459,0.5459,104
172.0000,155.0000,155.0000,23.8000,6.8000,6.8000,4.4686,2.7777,2.7777,4.3854,2.6945,2.6945,105
168.8889,153.6667,153.6667,21.2889,6.0667,6.0667,4.0886,2.4900,2.4900,4.0185,2.4198,2.4198,106
174.4444,164.1111,164.1111,24.5444,14.2111,14.2111,5.0810,3.9505,3.9505,4.5305,3.3999,3.3999,107
160.3333,157.3333,157.3333,17.1333,14.1333,14.1333,3.3808,2.7710,2.7710,3.5166,2.9068,2.9068,108
159.6667,155.7778,155.7778,11.3667,7.4778,7.4778,3.1236,3.0300,3.0300,2.6158,2.5222,2.5222,109
157.0000,145.4444,145.4444,13.5500,1.9944,1.9944,2.7373,1.4433,1.4433,2.1374,0.8433,0.8433,110
159.5556,147.8889,147.8889,19.2056,7.5389,7.5389,3.1367,1.9336,1.9336,3.2965,2.0933,2.0933,111
149.7778,144.0000,144.0000,5.6278,-0.1500,-0.1500,1.9984,1.2975,1.2975,1.1009,0.4000,0.4000,112
146.8889,150.4444,150.4444,10.2889,13.8444,13.8444,1.5930,2.5209,2.5209,2.3504,3.2783,3.2783,113
154.5556,138.5556,138.5556,15.8056,-0.1944,-0.1944,1.8236,0.4623,0.4623,2.1235,0.7622,0.7622,114
155.7778,144.6667,144.6667,10.8778,-0.2333,-0.2333,2.5404,1.7069,1.7069,2.2367,1.4033,1.4033,115
156.5556,151.6667,151.6667,19.9056,15.0167,15.0167,3.2248,2.8221,2.8221,4.1046,3.7019,3.7019,116
163.1111,155.3333,155.3333,26.6111,18.8333,18.8333,4.2417,3.2797,3.2797,4.7374,3.7754,3.7754,117
150.4444,139.2222,139.2222,15.1444,3.9222,3.9222,1.8247,0.7358,0.7358,2.6768,1.5879,1.5879,118
154.2222,147.4444,147.4444,14.4222,7.6444,7.6444,2.5186,1.8382,1.8382,2.8449,2.1644,2.1644,119
145.7778,141.6667,141.6667,7.7278,3.6167,3.6167,1.3399,0.6176,0.6176,1.8887,1.1664,1.1664,120
160.8889,148.4444,148.4444,18.0889,5.6444,5.6444,3.3209,2.4375,2.4375,3.2962,2.4128,2.4128,121
160.0000,156.2222,156.2222,21.1500,17.3722,17.3722,3.4320,3.6281,3.6281,3.8755,4.0716,4.0716,122
157.2222,140.2222,140.2222,18.0722,1.0722,1.0722,2.8437,1.2820,1.2820,2.9214,1.3596,1.3596,123
148.6667,136.5556,136.5556,7.8667,-4.2444,-4.2444,1.2774,0.4392,0.4392,1.5088,0.6706,0.6706,124
156.4444,150.5556,150.5556,16.2944,10.4056,10.4056,2.4524,2.3826,2.3826,2.9888,2.9190,2.9190,125
154.6667,146.5556,146.5556,11.5667,3.4556,3.4556,1.6554,1.2589,1.2589,2.0672,1.6707,1.6707,126
145.5556,135.6667,135.6667,9.6056,-0.2833,-0.2833,1.2537,0.6902,0.6902,1.2180,0.6545,0.6545,127
157.4444,143.2222,143.2222,16.9944,2.7722,2.7722,2.8306,1.4364,1.4364,3.3786,1.9844,1.9844,128
156.3333,150.4444,150.4444,13.9833,8.0944,8.0944,2.6811,2.1816,2.1816,2.4542,1.9547,1.9547,129
159.0000,151.7778,151.7778,20.8000,13.5778,13.5778,3.6308,2.7797,2.7797,4.0601,3.2089,3.2089,130
150.0000,141.1111,141.1111,5.5500,-3.3389,-3.3389,1.6191,0.7875,0.7875,1.0497,0.2182,0.2182,131
149.2222,144.5556,144.5556,7.3722,2.7056,2.7056,1.9921,1.4788,1.4788,1.8722,1.3589,1.3589,132
154.2222,139.7778,139.7778,10.6222,-3.8222,-3.8222,2.5769,0.5025,0.5025,2.4040,0.3295,0.3295,133
161.3333,147.2222,147.2222,19.9333,5.8222,5.8222,3.3977,1.8884,1.8884,3.3757,1.8664,1.8664,134
162.3333,147.3333,147.3333,29.0833,14.0833,14.0833,4.3067,2.5950,2.5950,4.8582,3.1465,3.1465,135
156.5556,149.2222,149.2222,17.4556,10.1222,10.1222,4.3053,3.1690,3.1690,4.2819,3.1457,3.1457,136
157.1111,145.6667,145.6667,11.9611,0.5167,0.5167,2.7624,1.8417,1.8417,1.9835,1.0628,1.0628,137
158.2222,152.6667,152.6667,17.7722,12.2167,12.2167,3.2415,2.8174,2.8174,3.0361,2.6120,2.6120,138
156.8889,150.3333,150.3333,9.6389,3.0833,3.0833,2.7322,1.9508,1.9508,1.5823,0.8009,0.8009,139
158.1111,151.0000,151.0000,12.6611,5.5500,5.5500,3.5720,2.3602,2.3602,3.3611,2.1493,2.1493,140
160.7778,151.8889,151.8889,15.1278,6.2389,6.2389,3.6254,2.7809,2.7809,3.3308,2.4863,2.4863,141
155.1111,150.1111,150.1111,20.2111,15.2111,15.2111,3.2065,2.6960,2.6960,3.9162,3.4057,3.4057,142
156.1111,146.3333,146.3333,18.3111,8.5333,8.5333,2.8941,2.2217,2.2217,3.3356,2.6632,2.6632,143
146.6667,139.6667,139.6667,4.3667,-2.6333,-2.6333,1.5296,1.0665,1.0665,1.1852,0.7222,0.7222,144
146.6667,144.3333,144.3333,6.5667,4.2333,4.2333,1.1951,1.1128,1.1128,1.5698,1.4875,1.4875,145
147.6667,137.1111,137.1111,7.7167,-2.8389,-2.8389,1.0432,0.1071,0.1071,0.8371,-0.0990,-0.0990,146
157.3333,145.1111,145.1111,8.8333,-3.3889,-3.3889,2.5929,0.7670,0.7670,2.1315,0.3057,0.3057,147
150.6667,143.4444,143.4444,8.7167,1.4944,1.4944,2.0878,1.4575,1.4575,1.8030,1.1728,1.1728,148
150.6667,141.5556,141.5556,12.6167,3.5056,3.5056,2.0729,0.9618,0.9618,2.8069,1.6958,1.6958,149
151.2222,139.2222,139.2222,13.8722,1.8722,1.8722,2.2509,0.7091,0.7091,2.0134,0.4716,0.4716,150
145.2222,136.6667,136.6667,4.0222,-4.5333,-4.5333,1.0316,0.0997,0.0997,1.4054,0.4735,0.4735,151
149.7778,144.1111,144.1111,10.4278,4.7611,4.7611,1.5179,1.1523,1.1523,1.9570,1.5915,1.5915,152
154.4444,143.7778,143.7778,10.4944,-0.1722,-0.1722,2.3182,1.3568,1.3568,2.0034,1.0420,1.0420,153
142.7778,134.0000,134.0000,6.7778,-2.0000,-2.0000,0.6411,-0.1768,-0.1768,1.1419,0.3239,0.3239,154
157.5556,140.1111,140.1111,17.2556,-0.1889,-0.1889,2.9064,0.8869,0.8869,3.0463,1.0268,1.0268,155
143.2222,135.7778,135.7778,1.0722,-6.3722,-6.3722,0.8354,0.2883,0.2883,0.6986,0.1514,0.1514,156
145.4444,139.1111,139.1111,5.0444,-1.2889,-1.2889,0.4243,0.3826,0.3826,0.4266,0.3849,0.3849,157
147.3333,138.5556,138.5556,8.6333,-0.1444,-0.1444,0.8548,0.5837,0.5837,1.2440,0.9728,0.9728,158
146.0000,140.5556,140.5556,3.3500,-2.0944,-2.0944,1.4406,1.0005,1.0005,0.7629,0.3227,0.3227,159
138.6667,135.3333,135.3333,3.3667,0.0333,0.0333,0.6144,0.1023,0.1023,0.6818,0.1698,0.1698,160
147.1111,135.0000,135.0000,7.1611,-4.9500,-4.9500,1.3048,-0.2831,-0.2831,1.4124,-0.1754,-0.1754,161
134.6667,129.4444,129.4444,-3.0833,-8.3056,-8.3056,-1.3072,-0.7532,-0.7532,-0.9089,-0.3550,-0.3550,162
142.7778,139.1111,139.1111,8.9278,5.2611,5.2611,0.3380,0.6237,0.6237,0.7671,1.0528,1.0528,163
133.8889,129.8889,129.8889,-1.1611,-5.1611,-5.1611,-0.5835,-0.5302,-0.5302,-0.5361,-0.4828,-0.4828,164
137.4444,133.6667,133.6667,-3.0556,-6.8333,-6.8333,-0.3592,-0.5029,-0.5029,-0.3840,-0.5278,-0.5278,165
137.0000,132.3333,132.3333,-1.8500,-6.5167,-6.5167,-0.4812,-0.8581,-0.8581,-0.4352,-0.8122,-0.8122,166
135.6667,134.7778,134.7778,-4.1833,-5.0722,-5.0722,-0.6627,-0.8208,-0.8208,-0.4656,-0.6237,-0.6237,167
146.6667,133.8889,133.8889,10.1167,-2.6611,-2.6611,0.9064,-0.7610,-0.7610,1.4352,-0.2323,-0.2323,168
152.1111,142.0000,142.0000,11.7611,1.6500,1.6500,2.2030,1.2360,1.2360,2.2382,1.2712,1.2712,169
144.8889,142.6667,142.6667,7.3889,5.1667,5.1667,1.1724,1.3095,1.3095,1.1725,1.3096,1.3096,170
146.5556,136.0000,136.0000,1.0556,-9.5000,-9.5000,0.9759,-0.1259,-0.1259,0.4467,-0.6551,-0.6551,171
136.0000,132.2222,132.2222,-1.8500,-5.6278,-5.6278,-1.1505,-0.8356,-0.8356,-0.7260,-0.4111,-0.4111,172
146.8889,136.4444,136.4444,10.8889,0.4444,0.4444,1.1264,0.2634,0.2634,1.7542,0.8913,0.8913,173
142.7778,131.6667,131.6667,2.4778,-8.6333,-8.6333,-0.1439,-0.6272,-0.6272,-0.1221,-0.6054,-0.6054,174
144.6667,135.8889,135.8889,-3.0833,-11.8611,-11.8611,0.4602,-0.2685,-0.2685,-0.2173,-0.9460,-0.9460,175
134.4444,130.8889,130.8889,-2.4556,-6.0111,-6.0111,-1.0614,-1.0179,-1.0179,-0.4516,-0.4081,-0.4081,176
135.1111,131.8889,131.8889,-2.9889,-6.2111,-6.2111,-1.2323,-0.8903,-0.8903,-0.8121,-0.4701,-0.4701,177
136.6667,136.4444,136.4444,-0.7833,-1.0056,-1.0056,-0.5915,-0.0472,-0.0472,-0.2896,0.2547,0.2547,178
145.6667,133.2222,133.2222,5.1167,-7.3278,-7.3278,1.0591,0.0666,0.0666,0.7632,-0.2293,-0.2293,179
139.7778,133.5556,133.5556,2.4278,-3.7944,-3.7944,0.3720,-0.4237,-0.4237,0.6292,-0.1664,-0.1664,180
133.1111,128.3333,128.3333,-8.1889,-12.9667,-12.9667,-1.5037,-1.3256,-1.3256,-1.3364,-1.1584,-1.1584,181
133.8889,135.8889,135.8889,-2.8111,-0.8111,-0.8111,-0.8023,-0.2346,-0.2346,-0.0700,0.4977,0.4977,182
137.4444,129.4444,129.4444,-0.2056,-8.2056,-8.2056,-0.0213,-0.9568,-0.9568,0.2120,-0.7235,-0.7235,183
141.0000,129.2222,129.2222,-0.5000,-12.2778,-12.2778,0.1363,-1.0058,-1.0058,0.2540,-0.8881,-0.8881,184
147.2222,142.0000,142.0000,13.1222,7.9000,7.9000,1.1652,0.9816,0.9816,1.3514,1.1677,1.1677,185
132.8889,129.2222,129.2222,0.0889,-3.5778,-3.5778,-1.1710,-1.0675,-1.0675,-0.4639,-0.3604,-0.3604,186
141.1111,133.8889,133.8889,0.4111,-6.8111,-6.8111,0.1907,-0.2847,-0.2847,-0.1045,-0.5799,-0.5799,187
135.4444,130.1111,130.1111,-3.3056,-8.6389,-8.6389,-0.4751,-0.6144,-0.6144,-0.5178,-0.6571,-0.6571,188
134.3333,125.5556,125.5556,-3.7167,-12.4944,-12.4944,-1.1987,-2.2010,-2.2010,-1.0304,-2.0326,-2.0326,189
135.2222,129.1111,129.1111,-2.2278,-8.3389,-8.3389,-0.5780,-0.7878,-0.7878,-0.5483,-0.7581,-0.7581,190
138.4444,133.3333,133.3333,-4.7056,-9.8167,-9.8167,-0.5090,-0.5175,-0.5175,-1.0319,-1.0404,-1.0404,191
