Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
265.1111,277.1111,277.1111,16.8611,6.4111,6.4111,6.8819,9.0692,9.0692,2.1246,3.7680,3.7680,0
257.0000,282.7778,282.7778,21.4000,11.1778,11.1778,5.4088,10.4575,10.4575,2.4940,4.6628,4.6628,1
239.7778,264.2222,264.2222,8.0278,3.1722,3.1722,3.2532,8.6286,8.6286,0.8423,4.2606,4.2606,2
260.5556,279.0000,279.0000,24.3056,17.8500,17.8500,6.5636,10.5345,10.5345,3.5273,6.3407,6.3407,3
270.1111,291.2222,291.2222,30.2111,21.0722,21.0722,7.4133,12.4597,12.4597,3.7702,7.1070,7.1070,4
240.7778,263.7778,263.7778,7.9278,6.2278,6.2278,4.2893,9.7949,9.7949,0.5269,5.8619,5.8619,5
242.4444,256.0000,256.0000,11.9944,1.2000,1.2000,4.9116,9.0063,9.0063,1.5002,5.0022,5.0022,6
261.8889,275.6667,275.6667,32.2889,32.0667,32.0667,8.7531,11.6885,11.6885,5.4448,8.0279,8.0279,7
266.7778,278.3333,278.3333,27.2278,30.0333,30.0333,9.1746,12.4730,12.4730,4.7174,8.8326,8.8326,8
262.2222,277.0000,277.0000,24.0222,20.5000,20.5000,7.2877,11.6297,11.6297,2.3133,6.2796,6.2796,9
261.0000,275.0000,275.0000,14.6000,14.5000,14.5000,6.6513,10.2437,10.2437,1.8335,5.5934,5.5934,10
246.2222,267.4444,267.4444,11.3222,20.0944,20.0944,4.8995,9.7308,9.7308,1.3945,6.0615,6.0615,11
258.6667,285.0000,285.0000,23.7167,33.8000,33.8000,8.2996,13.5805,13.5805,4.6906,9.5712,9.5712,12
241.7778,258.3333,258.3333,12.5278,14.8333,14.8333,5.8692,10.3985,10.3985,2.6859,6.9180,6.9180,13
229.7778,243.1111,243.1111,6.8278,-0.1889,-0.1889,3.0534,6.9791,6.9791,-0.0964,3.3856,3.3856,14
259.2222,285.2222,285.2222,20.9222,25.4722,25.4722,9.0283,13.0874,13.0874,4.1273,6.8838,6.8838,15
243.0000,262.7778,262.7778,14.0500,23.9778,23.9778,6.3590,10.4103,10.4103,2.2365,6.2106,6.2106,16
235.6667,255.2222,255.2222,8.3167,3.0722,3.0722,4.8809,9.1735,9.1735,1.0204,3.9768,3.9768,17
241.0000,261.1111,261.1111,16.4000,10.0611,10.0611,4.3211,9.7205,9.7205,0.5291,4.4053,4.4053,18
230.5556,245.0000,245.0000,13.8056,12.8500,12.8500,4.0435,7.4367,7.4367,1.1850,4.7335,4.7335,19
217.6667,236.7778,236.7778,14.1667,9.1278,9.1278,3.8443,7.1844,7.1844,2.3387,5.3070,5.3070,20
221.2222,237.5556,237.5556,10.4222,8.7056,8.7056,2.9205,5.4962,5.4962,1.0444,3.3582,3.3582,21
214.8889,232.7778,232.7778,8.0389,1.0278,1.0278,1.8045,5.7896,5.7896,0.1753,2.9176,2.9176,22
224.3333,231.2222,231.2222,19.6833,4.4222,4.4222,3.1159,5.7909,5.7909,2.1491,3.6445,3.6445,23
224.2222,227.2222,227.2222,13.4722,-1.6278,-1.6278,2.7820,4.9076,4.9076,1.5097,2.7552,2.7552,24
223.0000,229.5556,229.5556,2.9500,-3.2444,-3.2444,2.1951,3.8356,3.8356,-0.3190,1.2418,1.2418,25
208.0000,224.8889,224.8889,-10.0500,-5.7111,-5.7111,0.4308,4.4368,4.4368,-2.1026,1.7772,1.7772,26
218.8889,223.5556,223.5556,5.7389,-3.1944,-3.1944,1.2901,3.7758,3.7758,-0.4728,1.9382,1.9382,27
213.3333,228.6667,228.6667,4.7333,8.3167,8.3167,2.7500,5.7483,5.7483,1.1277,4.0449,4.0449,28
219.3333,225.5556,225.5556,4.4333,2.1556,2.1556,3.0304,4.9031,4.9031,0.8443,3.8686,3.8686,29
226.2222,232.3333,232.3333,19.2222,4.9333,4.9333,4.1380,6.4642,6.4642,2.9911,4.6368,4.6368,30
217.8889,222.4444,222.4444,13.8389,5.7444,5.7444,3.3996,4.2984,4.2984,2.3874,3.0978,3.0978,31
216.4444,215.6667,215.6667,16.1944,-4.9833,-4.9833,2.9569,3.6508,3.6508,1.7558,2.0668,2.0668,32
200.4444,201.4444,201.4444,11.5444,-2.1556,-2.1556,1.3391,2.3807,2.3807,1.8399,2.6349,2.6349,33
199.1111,202.6667,202.6667,0.3111,1.0667,1.0667,-0.0698,1.9710,1.9710,-0.4120,2.1559,2.1559,34
200.0000,213.6667,213.6667,5.4500,11.1667,11.1667,1.3646,3.5206,3.5206,0.8616,3.6588,3.6588,35
196.2222,202.1111,202.1111,3.4722,2.4611,2.4611,1.2697,3.4708,3.4708,1.1716,4.2717,4.2717,36
205.3333,211.5556,211.5556,16.5333,9.5556,9.5556,1.7298,4.1139,4.1139,2.3406,4.4637,4.4637,37
195.2222,192.8889,192.8889,11.5722,-14.0111,-14.0111,-0.1481,0.5473,0.5473,0.3315,0.4792,0.4792,38
193.1111,198.1111,198.1111,1.9111,-5.8389,-5.8389,-0.0192,1.4093,1.4093,0.2717,1.8066,1.8066,39
196.0000,200.8889,200.8889,5.0000,1.8889,1.8889,1.1602,2.3434,2.3434,0.3224,2.7034,2.7034,40
214.8889,202.6667,202.6667,22.5389,-6.2333,-6.2333,4.4494,2.3962,2.3962,4.2734,1.2615,1.2615,41
208.5556,210.4444,210.4444,24.1056,-1.5556,-1.5556,2.8083,3.4860,3.4860,2.7483,2.2753,2.2753,42
199.6667,200.5556,200.5556,10.3667,-2.2444,-2.2444,2.0209,1.9696,1.9696,1.3836,1.7811,1.7811,43
195.0000,196.4444,196.4444,10.0000,-8.0556,-8.0556,0.5619,1.4652,1.4652,0.8034,1.1835,1.1835,44
223.6667,225.5556,225.5556,24.7167,18.8056,18.8056,5.5821,5.5822,5.5822,4.3757,4.6252,4.6252,45
206.1111,207.1111,207.1111,11.7111,-0.8389,-0.8389,1.7707,2.2202,2.2202,0.7610,0.8660,0.8660,46
185.0000,198.2222,198.2222,1.8500,-1.4778,-1.4778,0.2490,2.0735,2.0735,1.1504,1.6923,1.6923,47
192.6667,195.5556,195.5556,4.9167,-6.5944,-6.5944,0.7100,2.3290,2.3290,0.2560,2.0151,2.0151,48
188.2222,191.6667,191.6667,0.7222,-15.2833,-15.2833,-0.1805,1.0299,1.0299,-0.5400,-0.0289,-0.0289,49
195.8889,192.7778,192.7778,15.0389,-6.7722,-6.7722,1.0622,1.5555,1.5555,1.7930,1.1965,1.1965,50
195.0000,194.1111,194.1111,5.0000,-5.8889,-5.8889,0.1633,0.5701,0.5701,0.3560,0.5758,0.5758,51
202.7778,204.3333,204.3333,6.4778,-17.9167,-17.9167,2.0110,2.8751,2.8751,0.4733,0.1639,0.1639,52
184.4444,191.8889,191.8889,-7.9056,-9.4111,-9.4111,-2.0282,-0.2527,-0.2527,-2.5199,-1.2274,-1.2274,53
183.6667,183.3333,183.3333,4.3167,-19.0167,-19.0167,-1.7004,-1.2149,-1.2149,-0.2444,-0.8281,-0.8281,54
196.4444,199.5556,199.5556,10.0944,-10.6944,-10.6944,1.7269,3.0116,3.0116,0.9092,1.6819,1.6819,55
190.5556,197.1111,197.1111,8.6056,-4.8389,-4.8389,0.2410,2.9771,2.9771,0.9855,2.5144,2.5144,56
190.0000,190.1111,190.1111,0.8500,-20.9889,-20.9889,-0.2851,1.2078,1.2078,-0.6100,-0.4719,-0.4719,57
198.3333,207.6667,207.6667,3.1833,2.5167,2.5167,1.5626,4.3198,4.3198,0.4108,3.6556,3.6556,58
196.6667,195.7778,195.7778,3.6167,-10.7222,-10.7222,1.5017,1.4268,1.4268,0.1761,0.3793,0.3793,59
184.1111,187.0000,187.0000,0.8611,-15.5500,-15.5500,1.0471,1.4971,1.4971,0.0534,-0.4880,-0.4880,60
184.3333,191.0000,191.0000,-4.8667,-14.9000,-14.9000,-0.6727,1.3308,1.3308,-1.9431,-0.1601,-0.1601,61
186.3333,195.4444,195.4444,0.2833,-2.5556,-2.5556,0.1154,2.6859,2.6859,-0.6059,2.0099,2.0099,62
201.6667,203.5556,203.5556,11.2167,-0.8944,-0.8944,2.5415,3.3748,3.3748,1.2351,1.6259,1.6259,63
191.4444,194.5556,194.5556,4.9444,-19.0944,-19.0944,0.6865,1.5211,1.5211,-0.4090,-1.0592,-1.0592,64
