Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
242.3333,242.3333,242.3333,19.3333,12.5333,12.5333,-0.1120,-0.1120,-0.1120,0.2420,0.2660,0.2660,0
253.4444,253.4444,253.4444,19.6944,18.3444,18.3444,0.4015,0.4015,0.4015,0.2547,0.2201,0.2201,1
252.6667,252.6667,252.6667,22.3167,17.4167,17.4167,2.1389,2.1389,2.1389,2.6160,2.4968,2.4968,2
235.7778,235.7778,235.7778,3.6778,7.1778,7.1778,1.0593,1.0593,1.0593,-0.0849,0.9479,0.9479,3
257.4444,257.4444,257.4444,39.2444,28.4944,28.4944,5.5527,5.5527,5.5527,6.0516,5.2759,5.2759,4
243.2222,243.2222,243.2222,29.8722,29.9222,29.9222,3.0247,3.0247,3.0247,3.7106,4.2661,4.2661,5
243.1111,243.1111,243.1111,17.8111,19.9111,19.9111,2.1861,2.1861,2.1861,1.3828,2.0377,2.0377,6
241.7778,241.7778,241.7778,24.5778,15.1278,15.1278,1.0674,1.0674,1.0674,1.6992,1.5606,1.5606,7
253.4444,253.4444,253.4444,24.8444,28.7444,28.7444,3.8728,3.8728,3.8728,4.3144,4.9288,4.9288,8
228.7778,228.7778,228.7778,7.8278,4.8278,4.8278,-0.3234,-0.3234,-0.3234,-0.8164,-0.4921,-0.4921,9
227.4444,227.4444,227.4444,8.3944,8.2444,8.2444,-0.4802,-0.4802,-0.4802,-0.6328,0.1489,0.1489,10
242.4444,242.4444,242.4444,25.1944,22.4944,22.4944,0.6294,0.6294,0.6294,1.1980,1.7516,1.7516,11
256.3333,256.3333,256.3333,32.0333,27.7333,27.7333,3.2952,3.2952,3.2952,3.0321,3.5313,3.5313,12
266.5556,266.5556,266.5556,36.8056,37.1056,37.1056,5.3222,5.3222,5.3222,4.9185,5.8447,5.8447,13
253.4444,253.4444,253.4444,33.1944,35.2444,35.2444,2.7780,2.7780,2.7780,3.3319,3.4022,3.4022,14
256.0000,256.0000,256.0000,32.9500,27.3500,27.3500,3.8234,3.8234,3.8234,3.6755,3.3272,3.3272,15
244.6667,244.6667,244.6667,32.9667,16.4667,16.4667,2.1236,2.1236,2.1236,3.0507,1.7478,1.7478,16
240.6667,240.6667,240.6667,13.3167,10.7667,10.7667,1.5021,1.5021,1.5021,1.0722,0.6100,0.6100,17
247.6667,247.6667,247.6667,29.4167,25.4667,25.4667,2.3572,2.3572,2.3572,2.7521,2.9110,2.9110,18
226.2222,226.2222,226.2222,9.7722,13.2722,13.2722,-1.0155,-1.0155,-1.0155,-0.4645,-0.1177,-0.1177,19
248.0000,248.0000,248.0000,35.3500,28.5000,28.5000,2.7047,2.7047,2.7047,3.4489,3.1732,3.1732,20
232.4444,232.4444,232.4444,6.0944,2.4944,2.4944,0.1026,0.1026,0.1026,-0.0096,-0.3098,-0.3098,21
245.7778,245.7778,245.7778,25.1778,18.0778,18.0778,2.8119,2.8119,2.8119,2.5043,1.9139,1.9139,22
237.5556,237.5556,237.5556,12.9556,9.2556,9.2556,2.1741,2.1741,2.1741,1.2656,1.6619,1.6619,23
266.4444,266.4444,266.4444,40.5444,32.1944,32.1944,4.7522,4.7522,4.7522,4.5275,3.9819,3.9819,24
262.1111,262.1111,262.1111,34.6611,38.8111,38.8111,5.6110,5.6110,5.6110,4.3546,4.7852,4.7852,25
