Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
236.1111,221.6667,221.6667,43.0111,28.5667,28.5667,7.9887,6.8580,6.8580,7.3984,6.2678,6.2678,0
239.3333,228.6667,228.6667,40.2833,29.6167,29.6167,7.3675,7.0654,7.0654,5.9999,5.6978,5.6978,1
217.0000,204.3333,204.3333,11.7500,-0.9167,-0.9167,4.6288,4.3920,4.3920,2.1235,1.8867,1.8867,2
235.3333,217.1111,217.1111,43.3833,25.1611,25.1611,9.0423,6.7156,6.7156,8.2002,5.8735,5.8735,3
243.2222,232.7778,232.7778,40.2722,29.8278,29.8278,10.8402,9.2918,9.2918,8.8044,7.2560,7.2560,4
237.8889,233.4444,233.4444,38.1889,33.7444,33.7444,10.5923,9.9486,9.9486,8.4859,7.8421,7.8421,5
228.4444,228.3333,228.3333,25.2944,25.1833,25.1833,8.5026,8.6932,8.6932,5.7537,5.9443,5.9443,6
232.3333,232.6667,232.6667,33.4333,33.7667,33.7667,9.3758,9.2805,9.2805,7.6936,7.5983,7.5983,7
225.8889,218.5556,218.5556,28.4889,21.1556,21.1556,7.9455,6.7506,6.7506,6.2915,5.0966,5.0966,8
239.7778,228.7778,228.7778,46.1778,35.1778,35.1778,9.8311,9.4350,9.4350,8.6867,8.2907,8.2907,9
225.8889,221.6667,221.6667,35.2389,31.0167,31.0167,6.7693,7.6825,7.6825,5.6393,6.5526,6.5526,10
227.8889,220.1111,220.1111,35.4389,27.6611,27.6611,7.7859,7.8742,7.8742,5.8679,5.9563,5.9563,11
239.8889,226.6667,226.6667,45.6389,32.4167,32.4167,9.7891,8.1363,8.1363,8.6080,6.9552,6.9552,12
226.8889,216.2222,216.2222,34.4889,23.8222,23.8222,7.1714,6.7953,6.7953,5.7082,5.3321,5.3321,13
233.7778,220.8889,220.8889,34.2778,21.3889,21.3889,8.7276,8.4157,8.4157,6.5680,6.2560,6.2560,14
219.5556,216.0000,216.0000,25.9056,22.3500,22.3500,5.0755,6.5669,6.5669,3.5826,5.0740,5.0740,15
227.4444,221.5556,221.5556,36.9444,31.0556,31.0556,7.0627,7.7157,7.7157,5.9856,6.6386,6.6386,16
228.1111,228.4444,228.4444,34.7111,35.0444,35.0444,7.0620,8.6035,8.6035,6.3343,7.8758,7.8758,17
223.7778,225.3333,225.3333,34.7778,36.3333,36.3333,6.8974,8.3631,8.3631,5.9811,7.4468,7.4468,18
228.8889,224.1111,224.1111,29.5889,24.8111,24.8111,7.4310,8.3215,8.3215,5.0238,5.9142,5.9142,19
225.2222,222.1111,222.1111,29.8722,26.7611,26.7611,6.5206,7.6863,7.6863,4.9281,6.0938,6.0938,20
238.0000,235.5556,235.5556,37.5000,35.0556,35.0556,9.3942,9.2227,9.2227,7.3476,7.1761,7.1761,21
237.6667,227.1111,227.1111,46.4667,35.9111,35.9111,8.9007,8.6619,8.6619,7.4082,7.1693,7.1693,22
234.4444,229.7778,229.7778,38.1944,33.5278,33.5278,8.5588,9.2821,9.2821,6.2520,6.9754,6.9754,23
221.4444,214.7778,214.7778,30.3444,23.6778,23.6778,6.7815,7.6211,7.6211,4.9643,5.8039,5.8039,24
240.8889,229.1111,229.1111,44.4389,32.6611,32.6611,9.8836,9.9140,9.9140,8.2091,8.2395,8.2395,25
226.3333,226.3333,226.3333,35.7833,35.7833,35.7833,8.4064,8.4064,8.4064,6.6092,6.6092,6.6092,26
218.1111,218.1111,218.1111,27.8111,27.8111,27.8111,7.7737,7.7737,7.7737,6.3865,6.3865,6.3865,27
203.1111,203.1111,203.1111,11.1611,11.1611,11.1611,5.5506,5.5506,5.5506,3.8601,3.8601,3.8601,28
224.1111,224.1111,224.1111,37.5111,37.5111,37.5111,8.3589,8.3589,8.3589,7.4321,7.4321,7.4321,29
222.5556,222.5556,222.5556,29.5556,29.5556,29.5556,8.0822,8.0822,8.0822,6.0719,6.0719,6.0719,30
225.2222,219.0000,219.0000,30.5722,24.3500,24.3500,7.3316,7.8068,7.8068,5.5003,5.9755,5.9755,31
227.4444,227.4444,227.4444,29.8944,29.8944,29.8944,8.9622,8.9622,8.9622,6.8308,6.8308,6.8308,32
223.0000,223.0000,223.0000,28.4000,28.4000,28.4000,8.0047,8.0047,8.0047,6.7988,6.7988,6.7988,33
223.6667,223.6667,223.6667,29.4167,29.4167,29.4167,7.9891,7.9891,7.9891,5.8548,5.8548,5.8548,34
219.7778,219.7778,219.7778,27.1278,27.1278,27.1278,7.3267,7.3267,7.3267,5.7205,5.7205,5.7205,35
221.8889,221.8889,221.8889,30.9389,30.9389,30.9389,7.6052,7.6052,7.6052,6.7379,6.7379,6.7379,36
218.5556,208.2222,208.2222,25.0556,14.7222,14.7222,5.9000,5.7143,5.7143,4.4665,4.2808,4.2808,37
225.4444,205.2222,205.2222,28.6444,8.4222,8.4222,6.1636,4.5089,4.5089,4.1807,2.5261,2.5261,38
226.4444,224.6667,224.6667,33.4444,31.6667,31.6667,7.2333,8.6098,8.6098,5.2525,6.6290,6.6290,39
232.1111,220.5556,220.5556,38.0111,26.4556,26.4556,9.2666,8.3269,8.3269,7.1129,6.1732,6.1732,40
227.5556,217.8889,217.8889,45.5556,35.8889,35.8889,6.8558,6.8972,6.8972,6.3275,6.3689,6.3689,41
