Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
213.6667,212.4444,212.4444,-19.9833,7.1944,7.1944,-3.2556,-3.3846,-3.3846,-3.3701,-1.2680,-1.2680,0
199.0000,200.6667,200.6667,-23.4500,-7.5333,-7.5333,-4.5466,-4.3109,-4.3109,-4.0670,-2.5822,-2.5822,1
228.2222,212.8889,212.8889,3.0722,-1.9611,-1.9611,0.5376,-1.5504,-1.5504,0.5668,-1.1746,-1.1746,2
209.8889,205.6667,205.6667,-6.0611,-0.6833,-0.6833,-2.3462,-2.8693,-2.8693,-1.4681,-1.2547,-1.2547,3
217.4444,207.1111,207.1111,-6.8556,-8.4889,-8.4889,-0.9982,-2.4819,-2.4819,-1.8692,-2.4639,-2.4639,4
206.4444,201.0000,201.0000,-10.9556,-2.9500,-2.9500,-2.0540,-2.6565,-2.6565,-1.8467,-1.1203,-1.1203,5
212.6667,208.5556,208.5556,-7.6833,-0.5944,-0.5944,-1.3506,-2.2859,-2.2859,-2.3836,-1.8829,-1.8829,6
212.4444,213.1111,213.1111,-12.6556,6.5611,6.5611,-0.8838,-1.1101,-1.1101,-1.6905,-0.6286,-0.6286,7
211.5556,202.5556,202.5556,-8.7444,-10.0944,-10.0944,-2.2532,-3.5851,-3.5851,-2.0692,-2.9517,-2.9517,8
213.8889,198.5556,198.5556,-8.2611,-18.2444,-18.2444,-1.3931,-2.9204,-2.9204,-1.5936,-2.6516,-2.6516,9
217.8889,211.4444,211.4444,-3.9611,3.1444,3.1444,-0.7346,-1.4897,-1.4897,-1.3091,-0.9715,-0.9715,10
197.5556,198.2222,198.2222,-20.7444,-6.2278,-6.2278,-4.9514,-3.8189,-3.8189,-5.1002,-2.8875,-2.8875,11
