,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,168.3333,168.3333,168.3333,0.1333,0.1333,0.1333,1.311,1.311,1.311,1.507,1.507,1.507,0
1,164.5556,164.5556,164.5556,-1.2944,-1.2944,-1.2944,0.3157,0.3157,0.3157,0.7911,0.7911,0.7911,1
2,161.4444,161.4444,161.4444,-2.6556,-2.6556,-2.6556,0.3618,0.3618,0.3618,0.7426,0.7426,0.7426,2
3,156.7778,156.7778,156.7778,-4.5722,-4.5722,-4.5722,-0.5117,-0.5117,-0.5117,0.1998,0.1998,0.1998,3
4,163.0,163.0,163.0,1.85,1.85,1.85,0.9541,0.9541,0.9541,1.4296,1.4296,1.4296,4
5,167.5556,167.5556,167.5556,3.3556,3.3556,3.3556,1.7352,1.7352,1.7352,2.0254,2.0254,2.0254,5
6,158.6667,158.6667,158.6667,-1.3833,-1.3833,-1.3833,0.2177,0.2177,0.2177,0.6251,0.6251,0.6251,6
7,164.7778,164.7778,164.7778,1.6778,1.6778,1.6778,1.1527,1.1527,1.1527,1.5428,1.5428,1.5428,7
8,173.0,173.0,173.0,12.5,12.5,12.5,2.5203,2.5203,2.5203,3.1198,3.1198,3.1198,8
9,157.5556,157.5556,157.5556,-0.3944,-0.3944,-0.3944,0.1048,0.1048,0.1048,0.7746,0.7746,0.7746,9
10,160.0,160.0,160.0,5.75,5.75,5.75,1.2702,1.2702,1.2702,2.2752,2.2752,2.2752,10
11,163.2222,163.2222,163.2222,-4.2278,-4.2278,-4.2278,0.3772,0.3772,0.3772,0.1502,0.1502,0.1502,11
12,163.1111,163.1111,163.1111,9.0611,9.0611,9.0611,1.0748,1.0748,1.0748,1.9883,1.9883,1.9883,12
13,166.3333,166.3333,166.3333,4.3833,4.3833,4.3833,1.3172,1.3172,1.3172,0.9511,0.9511,0.9511,13
14,159.7778,159.7778,159.7778,0.1778,0.1778,0.1778,0.2886,0.2886,0.2886,0.6294,0.6294,0.6294,14
15,166.8889,166.8889,166.8889,8.0389,8.0389,8.0389,1.8832,1.8832,1.8832,2.3515,2.3515,2.3515,15
16,167.6667,167.6667,167.6667,8.9667,8.9667,8.9667,1.9262,1.9262,1.9262,2.3176,2.3176,2.3176,16
17,170.5556,170.5556,170.5556,5.6556,5.6556,5.6556,2.077,2.077,2.077,1.8313,1.8313,1.8313,17
18,160.0,160.0,160.0,5.15,5.15,5.15,1.0835,1.0835,1.0835,1.8683,1.8683,1.8683,18
19,161.2222,161.2222,161.2222,-2.1778,-2.1778,-2.1778,0.3809,0.3809,0.3809,-0.0393,-0.0393,-0.0393,19
20,158.4444,158.4444,158.4444,-3.5056,-3.5056,-3.5056,-0.4162,-0.4162,-0.4162,-0.1449,-0.1449,-0.1449,20
21,163.6667,163.6667,163.6667,5.0667,5.0667,5.0667,1.5001,1.5001,1.5001,1.9879,1.9879,1.9879,21
22,160.0,160.0,160.0,2.85,2.85,2.85,0.7353,0.7353,0.7353,1.7323,1.7323,1.7323,22
