,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
6,213.5556,199.2222,199.2222,-1.2944,-0.8278,-0.8278,-0.2586,-1.0497,-1.0497,-0.1703,-0.0326,-0.0326,6.0
7,208.1111,190.7778,190.7778,-6.4389,-11.1722,-11.1722,-0.4168,-1.3979,-1.3979,-0.9624,-0.8665,-0.8665,7.0
8,224.4444,198.5556,198.5556,9.2944,-9.6444,-9.6444,1.3431,-0.8158,-0.8158,0.9614,-1.4197,-1.4197,8.0
9,206.7778,195.1111,195.1111,-9.0222,-8.8389,-8.8389,-0.4689,-1.0334,-1.0334,-1.2784,-1.3449,-1.3449,9.0
10,206.6667,197.5556,197.5556,-5.3333,-8.4444,-8.4444,-1.0815,-2.0315,-2.0315,-1.2526,-2.3303,-2.3303,10.0
11,207.3333,194.8889,194.8889,-1.4667,0.0389,0.0389,-1.0047,-2.0265,-2.0265,-0.6996,-1.4126,-1.4126,11.0
12,220.1111,201.6667,201.6667,7.0111,-7.1833,-7.1833,1.5671,-0.2087,-0.2087,0.4581,-0.6785,-0.6785,12.0
13,213.2222,205.6667,205.6667,5.3722,6.3167,6.3167,0.4317,-0.1111,-0.1111,0.2811,0.4856,0.4856,13.0
14,221.2222,203.5556,203.5556,8.0222,-6.8944,-6.8944,0.8624,-1.3801,-1.3801,-0.2401,-2.3511,-2.3511,14.0
15,226.4444,202.2222,202.2222,7.1944,-8.7278,-8.7278,2.4005,-0.1749,-0.1749,0.2906,-1.2486,-1.2486,15.0
16,216.5556,201.6667,201.6667,3.0556,-1.2833,-1.2833,0.4306,-1.2055,-1.2055,-0.3761,-1.2832,-1.2832,16.0
17,224.2222,205.4444,205.4444,14.3222,4.2444,4.2444,1.7093,0.2388,0.2388,1.3747,0.6146,0.6146,17.0
18,206.1111,193.1111,193.1111,-3.2889,-6.1889,-6.1889,-0.9823,-2.3678,-2.3678,-1.2576,-2.3292,-2.3292,18.0
