,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,250.5556,250.5556,250.5556,18.2056,18.2056,18.2056,4.1989,4.1989,4.1989,3.0414,3.0414,3.0414,0
1,252.5556,252.5556,252.5556,24.6056,24.6056,24.6056,4.4111,4.4111,4.4111,2.9911,2.9911,2.9911,1
2,248.2222,248.2222,248.2222,26.0722,26.0722,26.0722,4.0038,4.0038,4.0038,3.6229,3.6229,3.6229,2
3,223.0,223.0,223.0,4.5,4.5,4.5,1.0761,1.0761,1.0761,0.5543,0.5543,0.5543,3
4,225.2222,225.2222,225.2222,5.9222,5.9222,5.9222,0.6673,0.6673,0.6673,-0.0355,-0.0355,-0.0355,4
5,232.8889,232.8889,232.8889,20.7389,20.7389,20.7389,3.1736,3.1736,3.1736,3.1036,3.1036,3.1036,5
6,228.7778,228.7778,228.7778,7.3778,7.3778,7.3778,2.3383,2.3383,2.3383,1.0529,1.0529,1.0529,6
7,213.1111,213.1111,213.1111,5.5111,5.5111,5.5111,-0.4925,-0.4925,-0.4925,-0.4427,-0.4427,-0.4427,7
8,220.7778,220.7778,220.7778,9.5278,9.5278,9.5278,2.2359,2.2359,2.2359,1.348,1.348,1.348,8
9,226.2222,226.2222,226.2222,12.6222,12.6222,12.6222,3.2284,3.2284,3.2284,2.5184,2.5184,2.5184,9
10,221.2222,221.2222,221.2222,20.2722,20.2722,20.2722,1.744,1.744,1.744,2.2719,2.2719,2.2719,10
11,220.8889,220.8889,220.8889,8.2389,8.2389,8.2389,2.1763,2.1763,2.1763,1.4926,1.4926,1.4926,11
12,220.7778,220.7778,220.7778,11.0778,11.0778,11.0778,2.2004,2.2004,2.2004,2.2299,2.2299,2.2299,12
13,209.6667,209.6667,209.6667,4.7667,4.7667,4.7667,-0.1027,-0.1027,-0.1027,0.4818,0.4818,0.4818,13
14,220.1111,220.1111,220.1111,7.9111,7.9111,7.9111,2.2583,2.2583,2.2583,1.7549,1.7549,1.7549,14
15,202.4444,202.4444,202.4444,3.9944,3.9944,3.9944,-0.8575,-0.8575,-0.8575,-0.527,-0.527,-0.527,15
16,218.7778,218.7778,218.7778,17.4778,17.4778,17.4778,3.0779,3.0779,3.0779,3.7934,3.7934,3.7934,16
17,209.3333,209.3333,209.3333,9.7833,9.7833,9.7833,1.7243,1.7243,1.7243,1.8095,1.8095,1.8095,17
18,209.4444,209.4444,209.4444,8.8944,8.8944,8.8944,1.5662,1.5662,1.5662,1.7307,1.7307,1.7307,18
19,205.3333,205.3333,205.3333,7.6333,7.6333,7.6333,1.289,1.289,1.289,1.3808,1.3808,1.3808,19
