,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,212.1111,202.8889,202.8889,14.9611,5.7389,5.7389,1.0185,0.9262,0.9262,1.3118,1.2195,1.2195,0
1,203.0,196.0,196.0,12.1,5.1,5.1,0.252,-0.782,-0.782,0.7873,-0.2467,-0.2467,1
2,193.4444,196.0,196.0,6.9944,9.55,9.55,0.1061,0.9263,0.9263,0.9873,1.8075,1.8075,2
3,194.2222,191.1111,191.1111,8.2222,5.1111,5.1111,-0.3385,-0.3359,-0.3359,0.2139,0.2165,0.2165,3
4,184.6667,182.4444,182.4444,4.6667,2.4444,2.4444,-1.7286,-1.8541,-1.8541,-0.9283,-1.0538,-1.0538,4
5,192.3333,189.4444,189.4444,5.6333,2.7444,2.7444,-0.2369,0.0226,0.0226,0.1694,0.4289,0.4289,5
6,191.0,187.2222,187.2222,10.45,6.6722,6.6722,-0.5303,-0.3367,-0.3367,-0.0363,0.1572,0.1572,6
7,204.0,196.6667,196.6667,16.8,9.4667,9.4667,1.2697,0.7625,0.7625,1.7033,1.1961,1.1961,7
8,198.1111,194.8889,194.8889,15.8611,12.6389,12.6389,0.4761,0.2571,0.2571,1.6712,1.4522,1.4522,8
9,200.7778,194.3333,194.3333,10.5778,4.1333,4.1333,0.8097,0.3688,0.3688,0.9997,0.5588,0.5588,9
10,197.2222,191.6667,191.6667,10.5222,4.9667,4.9667,0.5899,-0.2437,-0.2437,0.976,0.1424,0.1424,10
11,186.8889,181.3333,181.3333,3.8389,-1.7167,-1.7167,-0.9216,-0.7898,-0.7898,-0.8268,-0.695,-0.695,11
12,180.1111,180.5556,180.5556,-9.1889,-8.7444,-8.7444,-1.9931,-1.7786,-1.7786,-2.1582,-1.9438,-1.9438,12
13,207.1111,206.5556,206.5556,21.8111,21.2556,21.2556,2.0789,2.4253,2.4253,2.4157,2.7621,2.7621,13
14,199.6667,198.1111,198.1111,19.9667,18.4111,18.4111,1.1307,1.5084,1.5084,1.8962,2.2739,2.2739,14
15,202.7778,197.3333,197.3333,17.7278,12.2833,12.2833,1.133,0.792,0.792,2.0,1.659,1.659,15
16,189.2222,193.4444,193.4444,13.7722,17.9944,17.9944,-1.2043,0.0354,0.0354,0.1194,1.3591,1.3591,16
17,195.1111,189.1111,189.1111,17.2611,11.2611,11.2611,0.9511,0.6199,0.6199,1.6907,1.3596,1.3596,17
18,202.0,199.3333,199.3333,19.7,17.0333,17.0333,1.6136,2.2067,2.2067,1.6056,2.1987,2.1987,18
19,180.1111,177.0,177.0,2.1111,-1.0,-1.0,-2.2437,-2.1033,-2.1033,-1.0014,-0.8609,-0.8609,19
20,198.5556,186.3333,186.3333,22.2056,9.9833,9.9833,2.0593,0.2067,0.2067,2.8409,0.9882,0.9882,20
21,190.7778,187.7778,187.7778,14.6778,11.6778,11.6778,1.0075,0.6066,0.6066,1.8826,1.4818,1.4818,21
