,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,142.5556,238.5556,238.5556,1.9056,8.2556,8.2556,0.0243,3.3147,3.3147,0.6662,2.3898,2.3898,0
1,139.5556,233.6667,233.6667,-3.0444,5.6167,5.6167,-0.0875,2.0857,2.0857,-0.0569,1.4879,1.4879,1
2,141.6667,236.4444,236.4444,-0.3833,8.3944,8.3944,0.0489,3.5096,3.5096,0.4069,2.61,2.61,2
3,140.6667,240.4444,240.4444,-1.4333,12.7444,12.7444,0.1029,3.9504,3.9504,0.3378,3.2195,3.2195,3
4,136.7778,266.5556,266.5556,-3.1722,38.9556,38.9556,-0.752,7.6253,7.6253,-0.1424,7.4549,7.4549,4
5,140.1111,236.1111,236.1111,-2.5389,6.4111,6.4111,-0.0248,3.6849,3.6849,0.0272,2.1745,2.1745,5
6,135.4444,243.2222,243.2222,-6.3556,15.2722,15.2722,-1.457,3.671,3.671,-1.144,2.5476,2.5476,6
7,145.7778,253.4444,253.4444,3.1778,17.9444,17.9444,1.1024,4.3457,4.3457,1.3526,3.2421,3.2421,7
8,141.6667,269.2222,269.2222,3.1167,30.1722,30.1722,0.4522,8.403,8.403,0.9637,6.4961,6.4961,8
9,146.6667,261.7778,261.7778,9.5667,34.5778,34.5778,0.8125,7.6945,7.6945,1.4492,6.929,6.929,9
10,138.4444,258.8889,258.8889,-3.8056,31.7889,31.7889,-0.3002,6.3269,6.3269,-0.3326,5.2885,5.2885,10
11,136.0,252.8889,252.8889,-2.85,28.7389,28.7389,-0.9856,6.9597,6.9597,-0.3596,6.0383,6.0383,11
12,140.7778,264.3333,264.3333,2.7278,29.9333,29.9333,0.0122,7.0962,7.0962,0.6474,5.3862,5.3862,12
13,138.8889,270.7778,270.7778,-5.3111,43.2778,43.2778,-0.3775,8.6371,8.6371,-0.5507,7.4527,7.4527,13
