,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,176.5556,176.5556,176.5556,0.7556,-3.9444,-3.9444,-0.2126,-0.2126,-0.2126,-0.2553,-0.6417,-0.6417,0
1,175.7778,175.7778,175.7778,-1.2222,0.4778,0.4778,0.0191,0.0191,0.0191,-0.1605,0.0065,0.0065,1
2,181.7778,181.7778,181.7778,1.1778,5.4278,5.4278,0.3266,0.3266,0.3266,-0.0627,0.3613,0.3613,2
3,180.5556,180.5556,180.5556,3.6556,-1.0444,-1.0444,0.116,0.116,0.116,-0.4667,-0.4677,-0.4677,3
4,182.0,182.0,182.0,8.6,6.8,6.8,0.7319,0.7319,0.7319,0.651,0.7394,0.7394,4
5,173.2222,173.2222,173.2222,-0.0278,-8.1278,-8.1278,0.0117,0.0117,0.0117,-0.2321,-0.943,-0.943,5
6,176.2222,176.2222,176.2222,5.6722,1.8222,1.8222,0.3345,0.3345,0.3345,0.4468,0.0877,0.0877,6
7,182.6667,182.6667,182.6667,7.1667,5.3167,5.3167,1.9359,1.9359,1.9359,1.1183,1.0768,1.0768,7
8,175.2222,175.2222,175.2222,-1.7278,-1.7778,-1.7778,-0.1124,-0.1124,-0.1124,-0.6828,-0.4988,-0.4988,8
9,178.5556,178.5556,178.5556,5.6556,-4.7444,-4.7444,0.5246,0.5246,0.5246,0.4861,-0.4671,-0.4671,9
10,178.4444,178.4444,178.4444,-0.9556,-5.4056,-5.4056,0.9048,0.9048,0.9048,0.2061,-0.0414,-0.0414,10
11,179.4444,179.4444,179.4444,6.5944,2.6944,2.6944,1.5259,1.5259,1.5259,1.354,0.8751,0.8751,11
12,171.0,171.0,171.0,-4.9,-4.2,-4.2,-0.6067,-0.6067,-0.6067,-0.9242,-0.6489,-0.6489,12
13,174.4444,174.4444,174.4444,-2.7556,-4.2556,-4.2556,0.1809,0.1809,0.1809,-0.3779,-0.4246,-0.4246,13
14,167.6667,167.6667,167.6667,-7.6333,-3.6333,-3.6333,-0.7648,-0.7648,-0.7648,-1.2679,-0.7326,-0.7326,14
15,167.5556,167.5556,167.5556,-6.3444,-7.8444,-7.8444,-1.0731,-1.0731,-1.0731,-1.7839,-1.6242,-1.6242,15
16,178.7778,178.7778,178.7778,6.2278,5.3778,5.3778,0.7943,0.7943,0.7943,0.756,0.6191,0.6191,16
17,173.6667,173.6667,173.6667,-0.9333,-3.7833,-3.7833,0.1207,0.1207,0.1207,-0.1344,-0.5034,-0.5034,17
18,174.5556,174.5556,174.5556,5.0556,3.2556,3.2556,0.4926,0.4926,0.4926,0.7394,0.1975,0.1975,18
19,169.2222,169.2222,169.2222,-4.2278,-2.9278,-2.9278,-1.2165,-1.2165,-1.2165,-1.1171,-1.2004,-1.2004,19
20,173.8889,173.8889,173.8889,0.3389,-1.6611,-1.6611,0.7372,0.7372,0.7372,0.1591,-0.066,-0.066,20
21,168.3333,168.3333,168.3333,-8.3667,-13.1167,-13.1167,-0.4816,-0.4816,-0.4816,-1.2047,-1.5834,-1.5834,21
22,167.5556,167.5556,167.5556,-6.5944,-0.2944,-0.2944,-0.8203,-0.8203,-0.8203,-1.2385,-0.4357,-0.4357,22
23,177.7778,177.7778,177.7778,-2.7722,-1.9222,-1.9222,0.5322,0.5322,0.5322,-0.9323,-0.1273,-0.1273,23
24,171.0,171.0,171.0,-0.3,-0.25,-0.25,-0.3587,-0.3587,-0.3587,-0.4689,-0.7634,-0.7634,24
25,162.7778,162.7778,162.7778,-8.6222,-14.3722,-14.3722,-2.3317,-2.3317,-2.3317,-2.5432,-2.9712,-2.9712,25
26,177.1111,177.1111,177.1111,-0.9889,-4.2389,-4.2389,0.5858,0.5858,0.5858,0.0317,-0.1883,-0.1883,26
27,176.3333,176.3333,176.3333,2.1333,-2.2667,-2.2667,0.008,0.008,0.008,-0.014,-0.6023,-0.6023,27
28,176.1111,176.1111,176.1111,2.9611,-2.0889,-2.0889,0.3557,0.3557,0.3557,0.2849,-0.3048,-0.3048,28
29,171.7778,171.7778,171.7778,-3.4222,-5.7222,-5.7222,-0.2992,-0.2992,-0.2992,-0.6611,-0.9872,-0.9872,29
30,174.8889,174.8889,174.8889,0.5889,-2.0111,-2.0111,0.3333,0.3333,0.3333,0.035,-0.393,-0.393,30
31,176.1111,176.1111,176.1111,-4.1389,-0.6389,-0.6389,0.0564,0.0564,0.0564,-0.882,-0.5665,-0.5665,31
32,181.7778,181.7778,181.7778,1.2278,1.8278,1.8278,1.3138,1.3138,1.3138,0.6692,0.3624,0.3624,32
33,165.2222,165.2222,165.2222,-2.8778,-5.9278,-5.9278,-1.2162,-1.2162,-1.2162,-1.2415,-1.3176,-1.3176,33
34,171.7778,171.7778,171.7778,2.1278,-0.1722,-0.1722,0.4555,0.4555,0.4555,0.1626,0.0058,0.0058,34
35,175.8889,175.8889,175.8889,-2.8611,0.6889,0.6889,1.1018,1.1018,1.1018,0.2329,0.4402,0.4402,35
36,173.2222,173.2222,173.2222,3.4722,-0.1278,-0.1278,0.5853,0.5853,0.5853,0.685,-0.0884,-0.0884,36
37,164.0,164.0,164.0,-3.65,-5.75,-5.75,-0.8972,-0.8972,-0.8972,-1.2697,-1.4656,-1.4656,37
